"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Patrick Mahomes","KC","1","33","32","24","1","80.6","211","0","5.6","3","0","0","0","1","4","2","0","12.5","6.3","0","0","0","0","0","0","0","0","0","0","0","0","0","20.4","0.62"
"Mitch Trubisky","CHI","1","40","36","20","0","58.8","242","0","11.1","3","0","0","0","1","5","2","0","13.9","5.6","3","26","0","0","1","1","0","33.3","0","0","0","0","0","24.3","0.61"
"Dak Prescott","DAL","1","45","39","25","2","77.1","266","0","6.6","1","0","0","0","3","0","0","0","0","0","3","30","0","0","0","1","0","33.3","0","0","0","0","0","17.6","0.39"
"Jacoby Brissett","IND","1","1","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carson Wentz","PHI","1","50","42","24","4","68.3","270","0","12.3","2","0","0","2","8","1","1","0","2.4","2.4","1","2","0","0","2","0","0","0","0","0","0","0","0","17","0.34"
"Jared Goff","LA","1","34","31","20","3","92","275","0","4.9","0","0","0","1","1","0","0","0","0","0","4","15","0","0","0","0","0","0","0","0","0","0","0","11.5","0.34"
"Jimmy Garoppolo","SF","1","37","33","19","3","68.8","259","0","7.3","2","1","1","0","3","3","0","0","9.1","0","1","9","0","0","0","0","0","0","0","0","0","0","0","19.3","0.52"
"Derek Carr","LV","1","30","30","22","0","84.6","239","0","5.8","1","0","0","0","0","1","1","0","3.3","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","13.6","0.45"
"Teddy Bridgewater","CAR","1","39","34","22","2","72.7","269","0","8.5","1","1","1","0","1","2","0","0","5.9","0","4","26","0","0","0","2","0","50","0","0","0","1","1","17.4","0.45"
"Kirk Cousins","MIN","1","31","25","19","2","84","259","0","11","2","0","0","1","2","2","2","0","8","8","4","34","0","0","0","0","0","0","0","0","0","1","1","20.8","0.67"
"Russell Wilson","SEA","1","39","35","31","2","97.1","322","1","5.3","4","0","0","0","3","1","1","0","2.9","2.9","3","29","0","0","1","0","0","0","0","0","0","0","0","31.8","0.82"
"Ryan Tannehill","TEN","1","45","43","29","2","83.8","249","0","6.3","2","0","0","0","1","3","2","0","7","4.7","3","14","0","0","0","0","0","0","0","0","0","0","0","19.4","0.43"
"Robert Griffin III","BLT","1","1","1","1","0","100","9","0","6","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3"
"Tyrod Taylor","LAC","1","34","30","16","2","66.7","208","0","10.8","0","0","0","0","1","4","0","0","13.3","0","7","6","0","0","0","0","0","0","0","0","0","0","0","8.9","0.26"
"Cam Newton","NE","1","22","19","15","0","93.8","155","0","5.6","0","0","0","0","2","0","0","0","0","0","15","75","2","0","0","5","2","33.3","2","1","13.3","0","0","25.7","1.17"
"Matthew Stafford","DET","1","47","42","24","4","70","297","0","9.2","1","0","0","1","1","4","1","0","9.5","2.4","5","23","0","0","0","0","0","0","0","0","0","0","0","17.2","0.37"
"Matt Ryan","ATL","1","56","54","37","2","78","450","1","10.7","2","0","0","1","2","4","2","1","7.4","3.7","1","-1","0","0","0","0","0","0","0","0","0","0","1","24.9","0.44"
"Ryan Fitzpatrick","MIA","1","34","30","20","1","72.4","191","0","8.4","0","0","0","3","1","1","0","1","3.3","0","5","18","0","0","1","2","0","40","0","0","0","1","1","6.4","0.19"
"Aaron Rodgers","GB","1","44","44","32","2","82.9","364","1","9.7","4","1","0","0","0","5","3","0","11.4","6.8","1","2","0","0","0","0","0","0","0","0","0","0","0","30.8","0.7"
"Ben Roethlisberger","PIT","1","36","32","21","2","74.2","229","0","6.7","3","0","0","0","2","2","2","0","6.3","6.3","3","9","0","0","2","0","0","0","0","0","0","0","0","22.1","0.61"
"Philip Rivers","IND","1","47","46","36","0","78.3","363","1","6.3","1","0","0","2","0","2","0","0","4.3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","16.8","0.36"
"Drew Brees","NO","1","32","30","18","1","70.4","160","0","5.2","2","0","0","0","1","2","0","0","6.7","0","2","0","0","0","0","1","0","50","0","0","0","0","0","14.4","0.45"
"Tom Brady","TB","1","41","36","23","1","72.7","239","0","9","2","0","0","2","3","2","2","0","5.6","5.6","3","9","1","0","1","1","1","33.3","1","1","33.3","0","1","22.5","0.55"
