"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"71",5,"Aaron Rodgers",NYJ,"QB7","54","105","72.7","10.5","-18"
"72",5,"Ja'Marr Chase",CIN,"WR32","41","151","73.6","17.5","+1"
"73",5,"Kenny Golladay",FA,"WR33","39","151","73.6","16.9","+1"
"74",5,"Justin Herbert",LAC,"QB8","54","105","77.8","9.7","-11"
"75",5,"Raheem Mostert",MIA,"RB28","42","134","78.2","16.4","-8"
"76",6,"Brandin Cooks",DAL,"WR34","45","129","80.0","15.5","+14"
"77",6,"Noah Fant",SEA,"TE7","53","133","81.7","16.3","+4"
"78",6,"Corey Davis",FA,"WR35","50","148","82.7","17.1","+16"
"79",6,"Logan Thomas",WAS,"TE8","51","136","82.8","20.1","+1"
"80",6,"Deebo Samuel",SF,"WR36","38","151","83.1","16.5","+4"
"81",6,"Tom Brady",FA,"QB9","54","114","86.0","11.4","-11"
"82",6,"Laviska Shenault Jr.",CAR,"WR37","45","293","86.0","22.7","+7"
"83",6,"Trey Sermon",IND,"RB29","47","149","87.2","19.7","0"
"84",6,"Melvin Gordon III",BAL,"RB30","40","135","87.4","15.1","-5"
"85",6,"Antonio Brown",FA,"WR38","39","212","85.9","21.9","+8"
"86",6,"Ryan Tannehill",TEN,"QB10","56","114","89.9","9.9","+6"
"87",6,"DeVonta Smith",PHI,"WR39","33","194","91.1","21.6","-12"
"88",6,"Ronald Jones II",FA,"RB31","52","136","91.7","16.3","0"
"89",6,"Jalen Hurts",PHI,"QB11","61","154","94.4","12.3","+6"
"90",6,"DJ Chark Jr.",CAR,"WR40","43","175","94.5","22.3","+8"
"91",6,"Jarvis Landry",FA,"WR41","50","189","96.9","18.1","+8"
"92",6,"William Fuller V",FA,"WR42","55","206","95.2","19.4","+15"
"93",6,"Dallas Goedert",PHI,"TE9","63","161","97.8","18.2","+3"
"94",6,"Matthew Stafford",LAR,"QB12","70","131","97.9","9.7","-9"
"95",6,"Robert Tonyan",CHI,"TE10","63","140","99.2","16.2","-9"
"96",6,"Tyler Higbee",LAR,"TE11","62","163","100.5","21.2","+15"
"97",6,"James Conner",ARI,"RB32","60","168","101.3","17.4","0"
"98",6,"Kenyan Drake",CLE,"RB33","66","146","104.1","15.7","+5"
"99",6,"Jamaal Williams",NO,"RB34","69","172","105.9","19.0","+14"
"100",6,"Zack Moss",IND,"RB35","60","177","106.7","18.4","+4"
"101",6,"Leonard Fournette",BUF,"RB36","63","177","106.8","18.1","-19"
"102",6,"Michael Pittman Jr.",IND,"WR43","72","196","107.3","22.5","0"
"103",6,"Joe Burrow",CIN,"QB13","70","172","108.1","12.2","+7"
"104",6,"Nyheim Hines",BUF,"RB37","69","188","108.3","19.7","+20"
"105",6,"Mike Williams",LAC,"WR44","65","214","108.3","21.0","+15"
"106",6,"Michael Carter",NYJ,"RB38","55","190","104.0","24.4","-15"
"107",7,"Marvin Jones Jr.",FA,"WR45","58","203","110.9","24.0","+11"
"108",7,"Mike Gesicki",NE,"TE12","69","163","112.2","16.6","0"
"109",7,"Jonnu Smith",ATL,"TE13","63","165","112.2","19.3","+12"
"110",7,"Michael Gallup",DAL,"WR46","74","214","112.3","20.1","+5"
"111",7,"AJ Dillon",GB,"RB39","63","190","113.9","21.0","-10"
"112",7,"Devin Singletary",HOU,"RB40","80","170","115.7","15.4","0"
"113",7,"Curtis Samuel",WAS,"WR47","62","268","113.7","29.9","+3"
"114",7,"Darnell Mooney",CHI,"WR48","67","206","119.3","22.2","+15"
"115",7,"Matt Ryan",FA,"QB14","91","221","121.7","16.7","+25"
"116",7,"Trevor Lawrence",JAC,"QB15","91","178","122.1","18.3","+12"
"117",7,"Jaylen Waddle",MIA,"WR49","48","298","121.1","27.5","-12"
"118",7,"James White",FA,"RB41","76","245","122.8","22.7","+30"
"119",7,"Tony Pollard",DAL,"RB42","70","191","123.1","19.5","+13"
"120",7,"Kirk Cousins",MIN,"QB16","101","178","126.1","18.1","+33"
"121",7,"David Johnson",FA,"RB43","60","238","127.9","27.9","+10"
"122",7,"Michael Thomas",NO,"WR50","21","285","123.4","40.0","-45"
"123",7,"J.D. McKissic",FA,"RB44","71","186","128.0","21.1","+15"
"124",7,"Sony Michel",FA,"RB45","61","246","126.4","29.6","-10"
"125",7,"Marquise Brown",ARI,"WR51","81","209","133.1","24.1","-3"
"126",7,"Jakobi Meyers",LV,"WR52","55","244","134.7","40.6","+17"
"127",7,"DeVante Parker",NE,"WR53","81","219","134.7","26.6","+7"
"128",7,"Tua Tagovailoa",MIA,"QB17","99","237","137.3","25.2","+26"
"129",7,"Phillip Lindsay",FA,"RB46","85","245","135.2","22.5","+16"
"130",7,"Baker Mayfield",TB,"QB18","91","274","139.0","26.7","+6"
"131",7,"Hunter Henry",NE,"TE14","90","255","140.3","26.1","+19"
"132",7,"Russell Gage",TB,"WR54","72","243","141.4","32.2","+14"
"133",7,"Gerald Everett",LAC,"TE15","91","258","143.2","27.1","+44"
"134",7,"Rob Gronkowski",FA,"TE16","94","267","144.6","24.4","-9"
"135",7,"Evan Engram",JAC,"TE17","69","246","139.0","24.1","+21"
"136",7,"Elijah Moore",CLE,"WR55","69","333","137.7","39.0","+8"
"137",7,"Cole Beasley",FA,"WR56","65","263","145.3","32.6","+5"
"138",7,"Giovani Bernard",FA,"RB47","80","283","144.7","31.3","+31"
"139",8,"Mecole Hardman Jr.",KC,"WR57","86","229","152.8","29.9","-6"
"140",8,"Cole Kmet",CHI,"TE18","94","273","149.2","26.1","+43"
"141",8,"Ben Roethlisberger",FA,"QB19","112","275","149.7","30.4","+18"
"142",8,"Ryan Fitzpatrick",FA,"QB20","103","284","149.9","29.1","+36"
"143",8,"Austin Hooper",LV,"TE19","78","258","154.5","27.2","+24"
"144",8,"Henry Ruggs III",FA,"WR58","90","234","157.2","27.2","-14"
"145",8,"Sterling Shepard",NYG,"WR59","88","243","154.5","32.5","+21"
"146",8,"Tevin Coleman",FA,"RB48","84","322","159.0","32.6","+17"
"147",8,"Justin Fields",CHI,"QB21","91","329","158.6","43.1","-8"
"148",8,"Jameis Winston",NO,"QB22","103","325","163.1","40.0","+16"
"149",8,"Nelson Agholor",BAL,"WR60","100","262","167.8","28.5","+21"
"150",8,"Alexander Mattison",MIN,"RB49","110","257","159.3","22.3","+1"
"151",8,"Jared Cook",FA,"TE20","92","348","164.1","37.5","+10"
"152",8,"Blake Jarwin",FA,"TE21","92","282","163.1","32.0","+58"
"153",8,"Derek Carr",NO,"QB23","110","275","166.3","30.6","+28"
"154",8,"Jalen Reagor",NE,"WR61","93","285","168.8","28.8","+28"
"155",8,"Zach Ertz",ARI,"TE22","108","267","165.7","31.5","+5"
"156",8,"Los Angeles Rams",LAR,"DST1","135","249","147.5","14.6","-50"
"157",8,"Marquez Callaway",FA,"WR62","48","371","130.6","45.9","-38"
"158",8,"Rondale Moore",ARI,"WR63","102","356","168.6","41.2","+15"
"159",8,"Pittsburgh Steelers",PIT,"DST2","136","250","152.4","18.9","-50"
"160",8,"Anthony Firkser",DET,"TE23","92","366","178.1","41.6","+47"
"161",8,"Zach Wilson",NYJ,"QB24","105","320","182.0","35.3","+28"
"162",8,"Emmanuel Sanders",FA,"WR64","107","247","179.1","29.7","+31"
"163",8,"Terrace Marshall Jr.",CAR,"WR65","97","341","173.6","38.4","+24"
"164",8,"Bryan Edwards",FA,"WR66","79","332","180.4","35.4","+37"
"165",8,"Trey Lance",DAL,"QB25","95","334","178.5","53.9","-18"
"166",8,"Parris Campbell",NYG,"WR67","113","315","187.0","31.8","+48"
"167",8,"Washington Commanders",WAS,"DST3","136","253","160.3","19.9","-50"
"168",8,"Baltimore Ravens",BAL,"DST4","140","268","160.8","16.4","-45"
"169",8,"Gabe Davis",BUF,"WR68","96","309","183.2","31.9","+28"
"170",8,"Sam Darnold",SF,"QB26","116","318","183.3","37.8","+35"
"171",8,"Daniel Jones",NYG,"QB27","114","331","183.0","38.7","+28"
"172",8,"Carson Wentz",LAR,"QB28","109","328","183.6","41.2","+55"
"173",8,"Tampa Bay Buccaneers",TB,"DST5","138","258","167.1","21.4","-73"
"174",8,"Rashaad Penny",PHI,"RB50","127","331","182.3","29.9","+12"
"175",8,"San Francisco 49ers",SF,"DST6","143","251","171.4","19.0","-40"
"176",8,"Jamison Crowder",WAS,"WR69","99","333","184.2","36.6","+45"
"177",8,"Carlos Hyde",FA,"RB51","120","324","184.5","38.6","+76"
"178",8,"Ty'Son Williams",FA,"RB52","42","342","135.5","64.6","+17"
"179",8,"Kenneth Gainwell",PHI,"RB53","83","350","187.0","44.2","-3"
"180",8,"Adam Trautman",DEN,"TE24","94","347","183.7","46.1","+38"
"181",9,"Justin Tucker",BAL,"K1","161","261","174.7","10.9","-54"
"182",9,"Indianapolis Colts",IND,"DST7","145","278","179.1","24.4","-33"
"183",9,"Rashod Bateman",BAL,"WR70","97","363","191.4","42.9","+45"
"184",9,"Tre'Quan Smith",DEN,"WR71","99","290","194.6","32.5","+45"
"185",9,"Eric Ebron",FA,"TE25","127","349","193.2","33.8","+24"
"186",9,"Harrison Butker",KC,"K2","165","262","180.8","10.4","-60"
"187",9,"Darrel Williams",FA,"RB54","126","317","187.4","33.6","+19"
"188",9,"Damien Williams",FA,"RB55","123","334","190.6","41.8","+36"
"189",9,"New England Patriots",NE,"DST8","140","254","188.9","18.6","-34"
"190",9,"Amon-Ra St. Brown",DET,"WR72","86","339","197.5","41.1","+21"
"191",9,"Rhamondre Stevenson",NE,"RB56","109","366","182.7","46.6","-26"
"192",9,"Malcolm Brown",FA,"RB57","118","298","192.6","37.3","+38"
"193",9,"Salvon Ahmed",MIA,"RB58","120","333","195.1","32.3","+73"
"194",9,"Christian Kirk",JAC,"WR73","124","268","200.2","24.1","+26"
"195",9,"Younghoe Koo",ATL,"K3","167","263","189.7","17.2","-54"
"196",9,"Buffalo Bills",BUF,"DST9","152","273","192.8","20.8","-59"
"197",9,"A.J. Green",FA,"WR74","97","304","203.3","29.6","-3"
"198",9,"Justin Jackson",FA,"RB59","123","336","205.1","41.0","+70"
"199",9,"Greg Zuerlein",NYJ,"K4","171","266","198.8","14.9","-24"
"200",9,"Tyrell Williams",FA,"WR75","74","370","197.6","49.5","-16"
"201",9,"Kansas City Chiefs",KC,"DST10","164","312","203.4","21.6","-21"
"202",9,"Ty Johnson",BUF,"RB60","100","374","202.0","53.5","+20"
"203",9,"New Orleans Saints",NO,"DST11","154","266","204.6","20.1","-18"
"204",9,"Jason Sanders",MIA,"K5","175","265","209.6","13.7","-46"
"205",9,"Boston Scott",PHI,"RB61","120","357","208.6","38.0","+41"
"206",9,"Hayden Hurst",CAR,"TE26","134","305","214.3","38.7","+55"
"207",9,"Denver Broncos",DEN,"DST12","145","303","210.6","26.9","-50"
"208",9,"Marquez Valdes-Scantling",KC,"WR76","130","315","220.1","32.3","+30"
"209",9,"Miami Dolphins",MIA,"DST13","159","292","210.8","24.1","-21"
"210",9,"T.Y. Hilton",FA,"WR77","124","323","204.3","43.8","+13"
"211",9,"Darius Slayton",NYG,"WR78","147","340","215.5","27.4","+127"
"212",9,"Jared Goff",DET,"QB29","113","334","237.6","40.7","+33"
"213",9,"Randall Cobb",NYJ,"WR79","102","367","214.6","34.8","-17"
"214",9,"Mark Ingram II",FA,"RB62","123","356","216.7","45.7","-2"
"215",9,"Tyler Bass",BUF,"K6","171","314","218.8","25.9","-63"
"216",9,"Sammy Watkins",FA,"WR80","102","372","221.3","31.4","+28"
"217",9,"Cleveland Browns",CLE,"DST14","161","303","217.5","28.8","-49"
"218",9,"Chuba Hubbard",CAR,"RB63","123","356","214.6","39.5","-47"
"219",9,"Rodrigo Blankenship",FA,"K7","179","287","223.5","17.7","-45"
"220",9,"Los Angeles Chargers",LAC,"DST15","159","345","223.8","22.5","+17"
"221",9,"Mac Jones",NE,"QB30","118","361","215.8","48.9","-49"
"222",9,"Marlon Mack",ARI,"RB64","134","368","218.1","42.8","+9"
"223",9,"Matt Prater",ARI,"K8","182","330","226.5","14.8","-25"
"224",9,"Ryan Succop",FA,"K9","171","289","226.7","23.6","-62"
"225",9,"Chicago Bears",CHI,"DST16","164","318","228.1","24.6","-8"
"226",9,"Robbie Gould",FA,"K10","183","296","230.8","16.0","-7"
"227",9,"Teddy Bridgewater",DET,"QB31","131","361","240.5","44.9","+24"
"228",9,"Dawson Knox",BUF,"TE27","127","329","232.8","35.0","+57"
"229",9,"Jason Myers",SEA,"K11","190","290","231.5","13.2","-39"
"230",9,"Green Bay Packers",GB,"DST17","152","311","235.4","21.3","-30"
"231",9,"Allen Lazard",NYJ,"WR81","129","343","224.9","32.8","+4"
"232",9,"Tarik Cohen",CAR,"RB65","85","356","206.3","60.8","-17"
"233",9,"Jerick McKinnon",KC,"RB66","143","336","224.6","41.2","+10"
"234",9,"Darrynton Evans",CHI,"RB67","153","362","227.6","44.3","+21"
"235",9,"Latavius Murray",BUF,"RB68","104","363","196.9","62.5","-44"
"236",9,"Seattle Seahawks",SEA,"DST18","164","326","244.3","22.2","-23"
"237",9,"Minnesota Vikings",MIN,"DST19","164","318","246.3","21.1","-11"
"238",9,"KJ Hamler",IND,"WR82","147","346","233.7","28.4","+82"
"239",10,"Hunter Renfrow",LV,"WR83","124","336","237.8","33.3","+23"
"240",10,"Wayne Gallman Jr.",FA,"RB69","126","386","219.4","53.7","+39"
"241",10,"Mason Crosby",FA,"K12","192","308","247.0","17.5","-49"
"242",10,"O.J. Howard",FA,"TE28","130","388","245.8","36.3","+6"
"243",10,"Dan Arnold",FA,"TE29","121","368","244.2","40.8","+57"
"244",10,"Chris Herndon IV",FA,"TE30","135","349","247.3","44.3","+91"
"245",10,"Brandon McManus",JAC,"K13","210","309","260.5","21.5","-37"
"246",10,"Daniel Carlson",LV,"K14","194","308","258.4","21.4","-67"
"247",10,"Van Jefferson",ATL,"WR84","157","333","242.5","29.2","+76"
"248",10,"Nico Collins",HOU,"WR85","147","375","238.8","43.9","+8"
"249",10,"Joshua Kelley",LAC,"RB70","150","364","237.1","40.7","+50"
"250",10,"Devontae Booker",FA,"RB71","126","363","233.3","48.1","-17"
"251",10,"DeSean Jackson",FA,"WR86","159","366","248.6","30.3","+45"
"252",10,"Philadelphia Eagles",PHI,"DST20","165","323","264.3","25.2","+35"
"253",10,"Josh Reynolds",DET,"WR87","184","345","247.6","31.0","+109"
"254",10,"Tony Jones Jr.",NO,"RB72","98","350","187.0","58.5","-38"
"255",10,"Chris Boswell",PIT,"K15","217","308","273.8","20.2","-13"
"256",10,"Jake Elliott",PHI,"K16","200","339","274.6","26.2","+38"
"257",10,"Tim Patrick",DEN,"WR88","196","366","255.9","32.0","+130"
"258",10,"Kadarius Toney",KC,"WR89","164","363","260.7","36.6","-9"
"259",10,"Denzel Mims",PIT,"WR90","123","378","250.4","47.7","+30"
"260",10,"Arizona Cardinals",ARI,"DST21","166","330","272.3","32.8","-26"
"261",10,"New York Giants",NYG,"DST22","193","329","272.4","26.7","+14"
"262",10,"Dustin Hopkins",CLE,"K17","216","332","283.6","22.6","+14"
"263",10,"Matt Gay",IND,"K18","183","347","255.5","36.7","-61"
"264",10,"Jimmy Garoppolo",LV,"QB32","150","391","289.6","45.6","+8"
"265",10,"Tennessee Titans",TEN,"DST23","176","337","280.3","25.3","-40"
"266",10,"Benny Snell Jr.",FA,"RB73","146","382","254.6","47.9","-8"
"267",10,"Tyrod Taylor",NYG,"QB33","153","379","280.3","43.7","+82"
"268",10,"Anthony Miller",FA,"WR91","196","379","257.9","35.8","+49"
"269",10,"Jimmy Graham",NO,"TE31","142","381","273.1","35.4","+1"
"270",10,"New York Jets",NYJ,"DST24","201","347","293.4","23.7","+104"
"271",10,"Samaje Perine",DEN,"RB74","146","362","250.5","45.9","+55"
"272",10,"Josh Lambo",FA,"K19","218","342","290.6","20.5","-7"
"273",10,"Le'Veon Bell",FA,"RB75","80","353","197.2","68.3","-33"
"274",10,"Jack Doyle",FA,"TE32","163","356","272.5","33.9","+106"
"275",10,"Quintez Cephus",DET,"WR92","153","361","265.7","36.5","+108"
"276",10,"James Washington",FA,"WR93","208","383","270.3","27.5","+133"
"277",10,"Zach Pascal",ARI,"WR94","124","377","268.2","38.8","+119"
"278",10,"Matt Breida",NYG,"RB76","168","382","266.3","36.2","+128"
"279",10,"Anthony McFarland Jr.",PIT,"RB77","177","388","271.6","39.9","+18"
"280",10,"Dallas Cowboys",DAL,"DST25","211","341","300.9","22.1","-21"
"281",10,"Donovan Peoples-Jones",DET,"WR95","147","373","269.7","44.9","-10"
"282",10,"Wil Lutz",DEN,"K20","177","353","238.0","42.7","-46"
"283",10,"Taysom Hill",NO,"TE33","197","385","310.2","33.1","-20"
"284",10,"Graham Gano",NYG,"K21","192","353","294.7","27.0","-52"
"285",10,"La'Mical Perine",KC,"RB78","179","364","275.0","44.6","+30"
"286",10,"Jacksonville Jaguars",JAC,"DST26","201","347","310.1","22.6","+9"
"287",10,"Rashard Higgins",FA,"WR96","197","372","281.1","30.9","+89"
"288",10,"Dyami Brown",WAS,"WR97","132","377","255.8","48.3","+77"
"289",10,"Amari Rodgers",FA,"WR98","175","395","278.8","42.9","-35"
"290",10,"Ka'imi Fairbairn",HOU,"K22","214","353","284.8","32.7","0"
"291",10,"Kendrick Bourne",NE,"WR99","169","371","280.8","35.9","+80"
"292",10,"Dalton Schultz",HOU,"TE34","133","360","267.1","38.5","-14"
"293",10,"Atlanta Falcons",ATL,"DST27","207","355","314.6","25.1","+70"
"294",10,"Jeff Wilson Jr.",MIA,"RB79","141","380","269.4","55.0","-14"
"295",10,"Pat Freiermuth",PIT,"TE35","121","377","267.2","53.6","-91"
"296",11,"Kyle Rudolph",FA,"TE36","194","372","292.9","35.1","+172"
"297",11,"Keelan Cole Sr.",LV,"WR100","176","402","279.6","41.4","+102"
"298",11,"Carolina Panthers",CAR,"DST28","200","345","289.8","32.4","-59"
"299",11,"DeeJay Dallas",SEA,"RB80","184","380","292.3","32.7","+155"
"300",11,"Breshad Perriman",FA,"WR101","155","395","262.5","52.9","+19"
"301",11,"Dee Eskridge",SEA,"WR102","172","364","275.7","38.8","+84"
"302",11,"Preston Williams",FA,"WR103","200","395","285.3","41.0","+111"
"303",11,"Joshua Palmer",LAC,"WR104","138","396","259.8","50.7","-43"
"304",11,"Drew Lock",SEA,"QB34","179","382","325.9","31.5","+71"
"305",11,"Cairo Santos",CHI,"K23","209","351","298.6","26.5","-36"
"306",11,"Gus Edwards",BAL,"RB81","36","385","91.4","87.0","-241"
"307",11,"John Brown",FA,"WR105","122","395","239.7","70.2","-33"
"308",11,"Andy Dalton",CAR,"QB35","225","385","325.3","32.6","-10"
"309",11,"Ke'Shawn Vaughn",TB,"RB82","168","385","291.3","47.5","+77"
"310",11,"Jalen Richard",FA,"RB83","193","368","291.1","32.3","+67"
"311",11,"Rex Burkhead",FA,"RB84","199","388","300.1","32.8","+169"
"312",11,"Jordan Akins",CLE,"TE37","153","383","265.5","49.0","-39"
"313",11,"Mo Alie-Cox",IND,"TE38","161","383","268.6","46.5","+57"
"314",11,"Scott Miller",ATL,"WR106","229","394","310.3","31.9","+52"
"315",11,"N'Keal Harry",MIN,"WR107","203","394","297.3","35.3","+95"
"316",11,"Tyler Conklin",NYJ,"TE39","137","380","245.9","57.7","+45"
"317",11,"Kalen Ballage",FA,"RB85","190","379","311.3","35.1","+71"
"318",11,"Austin Seibert",FA,"K24","228","353","313.6","22.7","-36"
"319",11,"Larry Rountree III",FA,"RB86","132","386","286.6","54.8","-18"
"320",11,"Eno Benjamin",NO,"RB87","193","392","310.6","34.2","+58"
"321",11,"Demarcus Robinson",LAR,"WR108","177","382","276.5","44.5","-7"
"322",11,"Michael Badgley",DET,"K25","204","344","256.0","24.3","-36"
"323",11,"Byron Pringle",WAS,"WR109","184","393","283.0","47.6","-30"
"324",11,"Donald Parham Jr.",LAC,"TE40","173","382","287.2","44.9","0"
"325",11,"Jermar Jefferson",DET,"RB88","187","380","314.2","35.1","+109"
"326",11,"Jaret Patterson",LAC,"RB89","156","387","288.0","53.8","-16"
"327",11,"Joey Slye",WAS,"K26","213","353","280.7","23.4","-14"
"328",11,"Chris Evans",CIN,"RB90","149","386","283.6","53.1","+31"
"329",11,"Deshaun Watson",CLE,"QB36","162","396","319.1","49.2","-126"
"330",11,"Keke Coutee",FA,"WR110","216","395","291.9","30.3","+21"
"331",11,"Will Dissly",SEA,"TE41","173","376","307.4","35.3","+126"
"332",11,"Quez Watkins",PHI,"WR111","128","375","256.0","54.8","+24"
"333",11,"Ian Thomas",CAR,"TE42","161","387","307.1","40.3","-"
"334",11,"Olamide Zaccheaus",PHI,"WR112","187","379","277.9","44.4","+48"
"335",11,"Tyron Billy-Johnson",DAL,"WR113","223","396","308.3","33.1","+96"
"336",11,"Jordan Wilkins",FA,"RB91","237","387","327.5","30.4","-"
"337",11,"C.J. Uzomah",NYJ,"TE43","161","360","273.4","47.5","+32"
"338",11,"Greg Ward",PHI,"WR114","242","408","326.2","33.4","+104"
"339",11,"Andy Isabella",BUF,"WR115","255","421","324.6","33.3","+113"
"340",11,"Evan McPherson",CIN,"K27","216","353","299.6","29.1","-88"
"341",11,"Tyler Kroft",MIA,"TE44","136","391","272.6","65.4","-50"
"342",11,"Kylin Hill",FA,"RB92","168","388","298.4","49.7","+99"
"343",11,"Jake Funk",MIA,"RB93","188","392","305.9","39.8","-41"
"344",11,"Harrison Bryant",CLE,"TE45","206","388","320.9","39.0","+142"
"345",11,"David Njoku",CLE,"TE46","209","389","322.6","35.6","-17"
"346",11,"Elijah Mitchell",SF,"RB94","181","392","311.6","46.6","-58"
"347",11,"Royce Freeman",LAR,"RB95","190","396","327.0","40.0","-42"
"348",11,"Duke Johnson Jr.",FA,"RB96","193","382","297.9","39.5","-"
"349",11,"Cam Newton",FA,"QB37","167","409","326.9","51.1","-108"
"350",12,"Travis Fulgham",FA,"WR116","240","380","307.2","32.7","+31"
"351",12,"Javian Hawkins",TEN,"RB97","143","393","307.3","51.0","-70"
"352",12,"Juwan Johnson",NO,"TE47","133","488","275.0","63.7","-68"
