"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Tua Tagovailoa","MIA","1","27","22","17","0","81","94","0","3.9","1","0","0","0","3","0","0","0","0","0","3","11","0","0","0","0","0","0","0","0","0","0","0","8.9","0.33"
"Josh Allen","BUF","1","37","36","27","2","87.9","320","1","11","4","1","1","0","0","5","2","0","13.9","5.6","4","35","0","0","0","0","0","0","0","0","0","0","0","32.3","0.87"
"Baker Mayfield","CLV","1","57","53","28","4","66.7","285","0","8.4","0","0","0","0","4","1","0","0","1.9","0","3","6","0","0","3","3","0","100","0","0","0","0","0","12","0.21"
"Logan Woodside","TEN","1","2","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"David Blough","DET","1","12","10","6","0","66.7","49","0","9.8","0","0","0","1","1","1","0","0","10","0","1","18","0","0","0","0","0","0","0","0","0","0","0","2.8","0.23"
"Lamar Jackson","BLT","1","29","26","17","2","79.2","183","0","8.4","2","0","0","0","0","4","2","0","15.4","7.7","13","80","0","0","1","2","0","15.4","1","0","7.7","0","0","23.3","0.8"
"Dwayne Haskins","WAS","1","30","28","14","2","64","154","0","8.6","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4.2","0.14"
"Jalen Hurts","PHI","1","48","39","21","2","74.2","342","1","11.2","1","1","1","2","3","2","0","1","5.1","0","9","69","0","0","2","1","0","11.1","0","0","0","0","0","22.6","0.47"
"Drew Lock","DEN","1","51","47","24","6","68.2","264","0","12.3","0","0","0","2","2","3","0","1","6.4","0","5","15","1","0","0","1","1","20","1","1","20","0","0","16.1","0.32"
"Daniel Jones","NYG","1","48","41","24","2","66.7","252","0","10.2","1","0","0","0","6","3","1","0","7.3","2.4","1","3","0","0","0","0","0","0","0","0","0","0","0","14.4","0.3"
"Kyler Murray","ARZ","1","58","50","31","2","73.3","247","0","8.9","0","0","0","1","3","3","0","1","6","0","8","75","0","0","0","0","0","0","0","0","0","0","1","16.4","0.28"
"Sam Darnold","NYJ","1","37","32","16","1","68","175","0","10","2","0","0","0","2","1","1","0","3.1","3.1","7","20","0","0","0","0","0","0","0","0","0","0","0","17","0.46"
"Justin Herbert","LAC","1","38","33","21","3","80","253","0","6.6","1","0","0","0","2","2","0","0","6.1","0","4","26","0","0","1","1","0","25","0","0","0","0","0","16.7","0.44"
"Tim Boyle","GB","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","-0.3",""
"Jarrett Stidham","NE","1","12","11","4","0","50","44","0","9.5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.15"
"Taysom Hill","NO","1","2","2","2","0","100","8","0","-1.5","0","0","0","0","0","0","0","0","0","0","5","18","1","0","0","1","1","20","1","1","20","0","0","8.1","4.05"
"C.J. Beathard","SF","1","25","22","13","4","81","182","0","6.1","3","0","0","0","3","1","1","0","4.5","4.5","3","18","0","0","1","0","0","0","0","0","0","0","0","21.1","0.84"
"Deshaun Watson","HST","1","37","33","24","1","75.8","324","1","10.1","3","0","0","0","1","4","2","0","12.1","6.1","5","38","0","0","2","2","0","40","1","0","20","0","0","28.8","0.78"
"Patrick Mahomes","KC","1","46","44","24","2","66.7","278","0","7.4","2","0","0","1","0","5","2","1","11.4","4.5","3","21","0","0","0","0","0","0","0","0","0","0","0","20.2","0.44"
"Mitch Trubisky","CHI","1","38","35","24","2","74.3","265","0","8.5","2","0","0","1","1","4","2","1","11.4","5.7","2","10","1","0","1","1","1","50","0","0","0","0","0","24.6","0.65"
"Brandon Allen","CIN","1","38","37","29","1","81.1","371","1","8.4","2","0","0","0","0","1","1","0","2.7","2.7","2","3","0","0","0","0","0","0","0","0","0","0","0","23.1","0.61"
"Jacoby Brissett","IND","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0.1",""
"Jared Goff","LA","1","52","43","24","3","71.1","234","0","7.2","0","0","0","1","3","0","0","0","0","0","7","23","0","0","0","1","0","14.3","1","0","14.3","0","0","10.7","0.21"
"Taylor Heinicke","WAS","1","23","19","12","1","68.4","137","0","13.8","1","0","0","0","1","3","1","0","15.8","5.3","3","22","0","0","0","0","0","0","0","0","0","0","0","11.7","0.51"
"Derek Carr","LV","1","37","34","21","0","72.4","336","1","10.5","1","1","1","0","3","1","0","0","2.9","0","2","-2","1","0","0","2","1","100","2","1","100","0","0","23.2","0.63"
"Teddy Bridgewater","CAR","1","34","28","19","1","74.1","197","0","10.7","1","0","0","1","4","0","0","0","0","0","6","7","0","0","2","0","0","0","0","0","0","0","0","11.6","0.34"
"Matt Barkley","BUF","1","3","3","2","0","66.7","11","0","9.7","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","0.1","0.03"
"Mike Glennon","JAX","1","38","37","24","3","77.1","211","0","7.3","2","0","0","2","1","2","2","0","5.4","5.4","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4","0.38"
"Kirk Cousins","MIN","1","43","41","27","1","77.8","291","0","5.8","3","0","0","0","2","5","3","0","12.2","7.3","0","0","0","0","1","0","0","0","0","0","0","0","1","23.6","0.55"
"Nick Foles","CHI","1","1","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2","-0.2"
"Russell Wilson","SEA","1","39","32","20","1","72.4","225","0","10.2","1","0","0","0","5","1","1","0","3.1","3.1","3","9","1","0","0","2","1","66.7","1","1","33.3","0","0","19.9","0.51"
"Ryan Tannehill","TEN","1","28","24","11","0","55","121","0","9.1","1","0","0","2","2","2","1","0","8.3","4.2","3","55","1","1","1","0","0","0","0","0","0","0","0","18.3","0.65"
"Andy Dalton","DAL","1","34","30","22","1","79.3","377","1","8.9","3","1","1","1","2","4","1","0","13.3","3.3","5","15","0","0","0","1","0","20","1","0","20","0","0","27.6","0.81"
"Blaine Gabbert","TB","1","17","15","9","0","64.3","143","0","7.9","2","0","0","0","1","0","0","0","0","0","2","15","0","0","1","0","0","0","0","0","0","0","0","15.2","0.89"
