"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Will Grier","CAR","1","52","44","27","0","65.9","224","0","8.6","0","0","0","3","5","3","0","0","6.8","0","4","17","0","0","0","1","0","25","0","0","0","0","0","7.7","0.15"
"Devlin Hodges","PIT","1","20","17","11","0","73.3","84","0","9.7","0","0","0","2","3","1","0","1","5.9","0","1","0","0","0","2","0","0","0","0","0","0","0","0","1.4","0.07"
"Sam Darnold","NYJ","1","29","26","16","1","70.8","183","0","8.9","1","0","0","0","2","1","1","0","3.8","3.8","4","3","0","0","3","0","0","0","0","0","0","0","0","11.6","0.4"
"Taysom Hill","NO","1","2","2","1","1","100","20","0","11.5","0","0","0","0","0","0","0","0","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","1.9","0.95"
"Deshaun Watson","HST","1","42","32","19","1","69","184","0","6.8","0","0","0","1","5","1","0","0","3.1","0","7","37","0","0","1","1","0","14.3","0","0","0","0","0","10.1","0.24"
"Patrick Mahomes","KC","1","36","33","23","1","77.4","251","0","7.4","2","0","0","0","1","0","0","0","0","0","2","14","1","0","0","1","1","50","0","0","0","0","0","25.4","0.71"
"Mitch Trubisky","CHI","1","38","34","18","5","71.9","157","0","8.5","0","0","0","0","3","2","0","0","5.9","0","6","20","0","0","1","1","0","16.7","1","0","16.7","0","0","8.3","0.22"
"Dak Prescott","DAL","1","47","44","25","5","69.8","265","0","10.8","0","0","0","0","2","1","0","0","2.3","0","1","7","0","0","0","0","0","0","0","0","0","0","0","11.3","0.24"
"Jacoby Brissett","IND","1","32","27","14","3","70.8","119","0","10.8","0","0","0","0","3","2","0","0","7.4","0","3","37","1","0","0","1","1","33.3","1","1","33.3","0","0","14.5","0.45"
"Carson Wentz","PHI","1","44","40","31","0","86.1","319","1","5.3","1","0","0","0","1","1","1","0","2.5","2.5","6","22","0","0","1","2","0","33.3","0","0","0","0","0","19","0.43"
"Jared Goff","LA","1","50","46","27","1","77.8","323","1","7.6","2","0","0","1","0","1","1","0","2.2","2.2","4","12","0","0","0","1","0","25","0","0","0","0","0","21.1","0.42"
"Brett Hundley","ARZ","1","12","9","4","2","66.7","49","0","7.9","0","0","0","0","1","0","0","0","0","0","6","35","0","0","0","1","0","16.7","0","0","0","0","0","5.5","0.46"
"Jameis Winston","TB","1","53","48","25","2","60","335","1","14","1","0","0","4","3","5","1","0","10.4","2.1","2","16","0","0","0","0","0","0","0","0","0","0","0","15","0.28"
"Jimmy Garoppolo","SF","1","34","27","16","0","64","248","0","8.8","1","0","0","2","6","3","1","0","11.1","3.7","4","5","0","0","1","2","0","50","0","0","0","0","0","12.4","0.36"
"Derek Carr","OAK","1","34","30","26","2","96.6","291","0","4.4","1","1","1","0","3","0","0","0","0","0","1","3","1","0","0","1","1","100","1","1","100","0","0","21.9","0.64"
"Case Keenum","WAS","1","24","22","16","1","89.5","158","0","6.9","1","0","0","0","1","2","1","0","9.1","4.5","1","1","1","0","0","1","1","100","1","1","100","0","0","16.4","0.68"
"Kirk Cousins","MIN","1","36","31","16","1","63","122","0","8.9","1","0","0","1","5","1","1","0","3.2","3.2","0","0","0","0","0","0","0","0","0","0","0","0","0","7.9","0.22"
"Russell Wilson","SEA","1","37","31","16","4","74.1","169","0","10.4","1","0","0","0","5","1","0","0","3.2","0","2","2","0","0","1","0","0","0","0","0","0","0","0","11","0.3"
"Ryan Tannehill","TEN","1","33","27","17","2","82.6","272","0","10.5","3","1","0","0","5","2","1","0","7.4","3.7","1","8","0","0","0","0","0","0","0","0","0","0","0","23.7","0.72"
"Tyrod Taylor","LAC","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2",""
"Andy Dalton","CIN","1","60","56","33","1","66.7","396","1","11.4","4","0","0","0","4","4","2","0","7.1","3.6","0","0","0","0","1","0","0","0","0","0","0","2","3","31.8","0.53"
"Brian Hoyer","IND","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","3","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2",""
"Matt Ryan","ATL","1","47","45","32","3","83.3","384","1","9.3","1","0","0","2","1","0","0","0","0","0","4","6","0","0","0","0","0","0","0","0","0","0","0","18","0.38"
"Matt Moore","KC","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Ryan Fitzpatrick","MIA","1","55","52","31","2","71.7","419","1","11","3","0","0","1","2","3","2","0","5.8","3.8","5","9","0","0","0","3","0","60","0","0","0","0","0","28.7","0.52"
"Aaron Rodgers","GB","1","43","40","26","3","76.3","216","0","6.7","0","0","0","1","3","2","0","0","5","0","3","-3","0","0","0","0","0","0","0","0","0","1","1","7.3","0.17"
"Philip Rivers","LAC","1","40","39","27","1","75.7","279","0","5.9","0","0","0","0","1","2","0","0","5.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.2","0.28"
"Drew Brees","NO","1","41","38","27","2","78.4","279","0","7.4","3","1","1","0","3","3","2","0","7.9","5.3","3","-3","0","0","0","0","0","0","0","0","0","0","0","22.9","0.56"
"Tom Brady","NE","1","34","33","26","0","89.7","271","0","5.1","1","0","0","0","0","0","0","0","0","0","4","4","0","0","0","2","0","50","2","0","50","1","1","15.2","0.45"
