"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"David Montgomery","DET","RB","17.6","10.9","6.700000000000001","17.6","10.9","6.7","1","0","0","0","0","0","0","116","44.483","1","1.08"
"Connor Heyward","PIT","TE","4.7","3.7","1","4.7","3.7","1","1","3","2.99","32","21.93","0","0","0","0","0","0"
"Zach Charbonnet","SEA","RB","8.2","8.1","0.09999999999999964","8.2","8.1","0.1","1","4","4.37","18","27.76","0","0.048","44","26.6658","0","0.03"
"Gabe Davis","BUF","WR","6.6","8.2","-1.5999999999999996","6.6","8.2","-1.6","1","2","3.03","56","61.49","0","0.0864","0","0","0","0"
"Tre Tucker","LV","WR","0.9","0.5","0.4","0.9","0.5","0.4","1","0","0","0","0","0","0","9","4.9","0","0"
"Jahmyr Gibbs","DET","RB","24.7","21.7","3","24.7","21.7","3","1","3","3.94","35","24.75","0","0.432","77","53.9792","2","1.54"
"Deebo Samuel","SF","WR","13.9","5.8","8.100000000000001","13.9","5.8","8.1","1","4","3.05","30","22.38","0","0.0864","29","13.3868","1","0.03"
"Jaylen Warren","PIT","RB","18","11.9","6.1","18","11.9","6.1","1","2","3.57","9","16.59","0","0.1824","101","67.2672","1","0.11"
"Adam Trautman","DEN","TE","2.5","2.2","0.2999999999999998","2.5","2.2","0.3","1","2","1.57","15","14.3","0","0","0","0","0","0"
"Tyler Scott","CHI","WR","3.6","1.5","2.1","3.6","1.5","2.1","1","1","0.47","15","7.32","0","0","16","4.8608","0","0"
"Logan Thomas","WAS","TE","6.5","6.2","0.2999999999999998","6.5","6.2","0.3","1","5","4.23","40","40.72","0","0","0","0","0","0"
"Ronnie Bell","SF","WR","2.5","1.7","0.8","2.5","1.7","0.8","1","1","0.6","20","13.81","0","0","0","0","0","0"
"Chris Olave","NO","WR","18.4","16.6","1.7999999999999972","18.4","16.6","1.8","1","6","4.69","94","98.24","1","0.7392","0","0","0","0"
"Scott Miller","ATL","WR","6.7","3.9","2.8000000000000003","6.7","3.9","2.8","1","1","0.61","2","1.22","1","0.5856","0","0","0","0"
"Tim Jones","JAX","WR","2.7","1.1","1.6","2.7","1.1","1.6","1","2","1","17","6.36","0","0","0","0","0","0"
"Rico Dowdle","DAL","RB","13.9","7.9","6","13.9","7.9","6","1","0","0","0","0","0","0","79","43.4536","1","0.59"
"Isaiah Hodgins","NYG","WR","0","0.9","-0.9","0","0.9","-0.9","1","0","0.5","0","6.47","0","0","0","0","0","0"
"Rashid Shaheed","NO","WR","4.9","11.3","-6.4","4.9","11.3","-6.4","1","5","6.27","24","76.36","0","0.0864","0","0","0","0"
"Jerome Ford","CLV","RB","11.4","9.9","1.5","11.4","9.9","1.5","1","1","0.87","2","5.72","0","0","107","76.7732","0","0.21"
"John Bates","WAS","TE","3.6","3.4","0.20000000000000018","3.6","3.4","0.2","1","3","2.66","21","20.98","0","0","0","0","0","0"
"Amon-Ra St. Brown","DET","WR","26.5","15.8","10.7","26.5","15.8","10.7","1","8","5.67","156","79.5","1","0.6624","9","6.4484","0","0.07"
"Rachaad White","TB","RB","16.8","16.3","0.5","16.8","16.3","0.5","1","2","2.36","47","14.4","1","0.5184","51","91.5124","0","0.23"
"Jaxon Smith-Njigba","SEA","WR","7.3","5.1","2.2","7.3","5.1","2.2","1","4","4.41","53","28.79","0","0.0096","0","0","0","0"
"Najee Harris","PIT","RB","17.1","13.9","3.200000000000001","17.1","13.9","3.2","1","3","3.63","14","21.15","0","0.048","82","68.2864","1","0.47"
"Isaiah McKenzie","IND","WR","5.1","3.6","1.4999999999999996","5.1","3.6","1.5","1","4","2.79","31","21.92","0","0","0","0","0","0"
"Jalin Hyatt","NYG","WR","0","1.9","-1.9","0","1.9","-1.9","1","0","0.35","0","17.22","0","0","0","0","0","0"
"Cade Otton","TB","TE","2","3.9","-1.9","2","3.9","-1.9","1","2","1.67","10","14.71","0","0.2592","0","0","0","0"
"Jakobi Meyers","LV","WR","3.1","2.4","0.7000000000000002","3.1","2.4","0.7","1","2","1.58","21","16.43","0","0","0","0","0","0"
"Luke Schoonmaker","DAL","TE","0","1.3","-1.3","0","1.3","-1.3","1","0","0.89","0","8.28","0","0","0","0","0","0"
"Kyle Juszczyk","SF","RB","9.6","5.1","4.5","9.6","5.1","4.5","1","2","1.92","26","22.37","1","0.3168","0","0","0","0"
"Tyler Conklin","NYJ","TE","10.5","11.8","-1.3000000000000007","10.5","11.8","-1.3","1","7","5.76","70","72.08","0","0.2784","0","0","0","0"
"Xavier Hutchinson","HST","WR","1.7","1.1","0.5999999999999999","1.7","1.1","0.6","1","0","0.5","0","3.53","0","0","17","4.606","0","0"
"Calvin Ridley","JAX","WR","3","5","-2","3","5","-2","1","2","1.69","20","18.45","0","0.384","0","0","0","0"
"Tyjae Spears","TEN","RB","8","6.3","1.7000000000000002","8","6.3","1.7","1","4","3.66","42","20.19","0","0","18","22.8144","0","0.03"
"Michael Mayer","LV","TE","9.4","6.8","2.6000000000000005","9.4","6.8","2.6","1","3","2.91","19","26.54","1","0.4416","0","0","0","0"
"Brock Wright","DET","TE","9.3","5.1","4.200000000000001","9.3","5.1","4.2","1","2","2.42","23","21.9","1","0.2784","0","0","0","0"
"Garrett Wilson","NYJ","WR","13.8","15.3","-1.5","13.8","15.3","-1.5","1","9","8.91","93","98.61","0","0.1632","0","0","0","0"
"Alvin Kamara","NO","RB","11","11.5","-0.5","11","11.5","-0.5","1","7","6.1","33","43.88","0","0","42","40.4348","0","0"
"Tommy Tremble","CAR","TE","3.1","4.3","-1.1999999999999997","3.1","4.3","-1.2","1","3","2.12","16","18.94","0","0.2208","0","0","0","0"
"Deonte Harty","BUF","WR","0","1.4","-1.4","0","1.4","-1.4","1","0","0.55","0","10.75","0","0","0","0","0","0"
"Lucas Krull","DEN","TE","0","1","-1","0","1","-1","1","0","0.95","0","5.22","0","0","0","0","0","0"
"Brenton Strange","JAX","TE","0","1.5","-1.5","0","1.5","-1.5","1","0","0.74","0","11.01","0","0.0096","0","0","0","0"
"Amari Cooper","CLV","WR","12.8","13.1","-0.29999999999999893","12.8","13.1","-0.3","1","6","5.02","98","84.36","0","0.3552","0","0","0","0"
"Jameson Williams","DET","WR","2.8","2.6","0.19999999999999973","2.8","2.6","0.2","1","2","1.5","18","15.78","0","0.048","0","0","0","0"
"DJ Moore","CHI","WR","8.4","13.4","-5","8.4","13.4","-5","1","5","6.08","58","79.52","0","0.2976","1","4.0376","0","0.03"
"C.J. Uzomah","NYJ","TE","1.1","1.2","-0.09999999999999987","1.1","1.2","-0.1","1","1","0.84","6","7.7","0","0","0","0","0","0"
"Jamaal Williams","NO","RB","1.5","2.8","-1.2999999999999998","1.5","2.8","-1.3","1","1","0.87","3","6.88","0","0.0096","7","16.415","0","0"
"Sam LaPorta","DET","TE","6","6.3","-0.2999999999999998","6","6.3","-0.3","1","4","3.71","40","42.64","0","0.0384","0","0","0","0"
"Mike Boone","HST","RB","1.6","3.4","-1.7999999999999998","1.6","3.4","-1.8","1","2","2.38","6","19.53","0","0.0384","0","0","0","0"
"George Pickens","PIT","WR","6","4.9","1.0999999999999996","6","4.9","1.1","1","3","2.42","45","36.24","0","0.0096","0","0","0","0"
"Trenton Irwin","CIN","WR","12.4","9.1","3.3000000000000007","12.4","9.1","3.3","1","2","1.85","54","40.75","1","0.6912","0","0","0","0"
"Zay Flowers","BLT","WR","9.8","9.1","0.7000000000000011","9.8","9.1","0.7","1","5","3.72","73","65.15","0","0.1248","0","0","0","0"
"Colby Parkinson","SEA","TE","0.8","2.1","-1.3","0.8","2.1","-1.3","1","1","0.79","3","5.23","0","0.192","0","0","0","0"
"Zach Pascal","ARZ","WR","0","0.9","-0.9","0","0.9","-0.9","1","0","0.5","0","6.42","0","0","0","0","0","0"
"Deven Thompkins","TB","WR","1.6","3.5","-1.9","1.6","3.5","-1.9","1","1","1.18","5","14.71","0","0.1632","6","4.8902","0","0"
"James Cook","BUF","RB","13.1","8.9","4.199999999999999","13.1","8.9","4.2","1","2","1.78","12","11.39","0","0","109","50.3524","0","0.3"
"Trey Palmer","TB","WR","3.1","5","-1.9","3.1","5","-1.9","1","2","2.55","21","36.4","0","0.0096","0","0","0","0"
"Michael Wilson","ARZ","WR","4.9","6.7","-1.7999999999999998","4.9","6.7","-1.8","1","3","2.58","34","33.51","0","0.3456","0","0","0","0"
"AJ Dillon","GB","RB","8.6","6.4","2.1999999999999993","8.6","6.4","2.2","1","1","1.26","11","8.81","0","0.0384","70","37.73","0","0.15"
"Odell Beckham Jr.","BLT","WR","10.5","1.3","9.2","10.5","1.3","9.2","1","1","0.78","40","9.02","1","0","0","0","0","0"
"David Njoku","CLV","TE","8.8","11.2","-2.3999999999999986","8.8","11.2","-2.4","1","6","7.19","58","48.6","0","0.4512","0","0","0","0"
"Travis Etienne Jr.","JAX","RB","5.4","9.7","-4.299999999999999","5.4","9.7","-4.3","1","2","3.25","9","31.8","0","0.1248","35","39.2882","0","0.03"
"Johnny Mundt","MIN","TE","1.8","2.3","-0.4999999999999998","1.8","2.3","-0.5","1","2","1.8","8","13.97","0","0","0","0","0","0"
"Derrick Henry","TEN","RB","2.5","8.3","-5.800000000000001","2.5","8.3","-5.8","1","1","0.94","-4","5.78","0","0.0096","24","46.452","0","0.43"
"Darnell Mooney","CHI","WR","2.4","6.8","-4.4","2.4","6.8","-4.4","1","2","2.28","14","20.2","0","0.6144","0","0","0","0"
"Kylen Granson","IND","TE","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.8","5","7.15","0","0","0","0","0","0"
"Bijan Robinson","ATL","RB","17.1","14.8","2.3000000000000007","17.1","14.8","2.3","1","1","1.7","11","13.24","0","0","95","94.0996","1","0.53"
"Nick Westbrook-Ikhine","TEN","WR","1.4","4.8","-3.4","1.4","4.8","-3.4","1","1","1.94","9","35.68","0","0.0384","0","0","0","0"
"Jake Ferguson","DAL","TE","10.6","14.3","-3.700000000000001","10.6","14.3","-3.7","1","4","4.69","26","39.01","1","1.344","0","0","0","0"
"Jalen Guyton","LAC","WR","12.1","9.3","2.799999999999999","12.1","9.3","2.8","1","4","3.42","41","36.85","1","0.6528","0","0","0","0"
"Chris Godwin","TB","WR","7.4","5.4","2","7.4","5.4","2","1","4","2.38","54","40.59","0","0.0288","0","0","0","0"
"Curtis Samuel","WAS","WR","1.6","2.7","-1.1","1.6","2.7","-1.1","1","2","2.4","6","14.73","0","0","0","0","0","0"
"Geoff Swaim","ARZ","TE","2.3","2.6","-0.30000000000000027","2.3","2.6","-0.3","1","2","1.33","13","9.24","0","0.1632","0","0","0","0"
"Stefon Diggs","BUF","WR","4.9","5.2","-0.2999999999999998","4.9","5.2","-0.3","1","3","3.5","34","34.88","0","0","0","0","0","0"
"Josh Reynolds","DET","WR","2.5","5.1","-2.5999999999999996","2.5","5.1","-2.6","1","2","2.67","15","34.77","0","0.048","0","0","0","0"
"Stone Smartt","LAC","TE","0","6.3","-6.3","0","6.3","-6.3","1","0","1.62","0","21.34","0","0.5568","0","0","0","0"
"Demario Douglas","NE","WR","11.4","11.3","0.09999999999999964","11.4","11.3","0.1","1","6","7.12","84","77.46","0","0","0","0","0","0"
"John Metchie III","HST","WR","3.5","3.7","-0.20000000000000018","3.5","3.7","-0.2","1","2","1.28","25","17.12","0","0.2208","0","0","0","0"
"Josh Whyle","TEN","TE","2.6","8.5","-5.9","2.6","8.5","-5.9","1","2","3.43","16","44.59","0","0.3936","0","0","0","0"
"Drew Sample","CIN","TE","2.2","4.2","-2","2.2","4.2","-2","1","2","2.32","12","27.38","0","0.0576","0","0","0","0"
"Jonathan Mingo","CAR","WR","3.5","8.7","-5.199999999999999","3.5","8.7","-5.2","1","3","4.97","20","47.91","0","0.24","0","0","0","0"
"DeAndre Hopkins","TEN","WR","4.2","14.2","-10","4.2","14.2","-10","1","3","4.66","27","93.56","0","0.4128","0","0","0","0"
"Ezekiel Elliott","NE","RB","9.8","10.8","-1","9.8","10.8","-1","1","2","1.87","34","10.2","0","0.0288","54","51.7734","0","0.58"
"D.K. Metcalf","SEA","WR","13.3","14.7","-1.3999999999999986","13.3","14.7","-1.4","1","7","7.22","98","109.96","0","0.0096","0","0","0","0"
"JuJu Smith-Schuster","NE","WR","1.4","0.8","0.5999999999999999","1.4","0.8","0.6","1","1","0.5","9","5.45","0","0","0","0","0","0"
"Malik Taylor","NYJ","WR","1.1","3.2","-2.1","1.1","3.2","-2.1","1","1","1.14","6","23.35","0","0.048","0","0","0","0"
"Darius Slayton","NYG","WR","3.6","5.5","-1.9","3.6","5.5","-1.9","1","3","2.67","21","26.22","0","0.2496","0","0","0","0"
"Kalif Raymond","DET","WR","5.6","4.9","0.6999999999999993","5.6","4.9","0.7","1","2","3.28","46","29.13","0","0.0576","0","0","0","0"
"Noah Fant","SEA","TE","1.6","3.9","-2.3","1.6","3.9","-2.3","1","2","2.5","6","26.67","0","0","0","0","0","0"
"Dyami Brown","WAS","WR","11.1","2.3","8.8","11.1","2.3","8.8","1","2","1.07","41","14.27","1","0.0576","0","0","0","0"
"Dalton Schultz","HST","TE","9.1","8.9","0.1999999999999993","9.1","8.9","0.2","1","4","3.86","71","61.35","0","0.1344","0","0","0","0"
"Equanimeous St. Brown","CHI","WR","0.9","1.1","-0.20000000000000007","0.9","1.1","-0.2","1","1","0.79","4","6.85","0","0","0","0","0","0"
"Christian Kirk","JAX","WR","13.5","17.9","-4.399999999999999","13.5","17.9","-4.4","1","6","5.71","105","102.31","0","0.7968","0","0","0","0"
"Cole Kmet","CHI","TE","7.1","10.6","-3.5","7.1","10.6","-3.5","1","5","5.6","45","50.09","0","0.1536","1","1.6954","0","0.29"
"Jordan Akins","CLV","TE","1.3","1.3","0","1.3","1.3","0","1","1","0.82","8","9","0","0","0","0","0","0"
"Michael Pittman Jr.","IND","WR","12.4","14.5","-2.0999999999999996","12.4","14.5","-2.1","1","8","7.55","84","94.2","0","0.2112","0","0","0","0"
"Mitchell Wilcox","CIN","TE","0","1","-1","0","1","-1","1","0","0.88","0","6.09","0","0","0","0","0","0"
"Will Mallory","IND","TE","1.2","2.3","-1.0999999999999999","1.2","2.3","-1.1","1","1","1.67","7","15.06","0","0","0","0","0","0"
"Hayden Hurst","CAR","TE","2.4","5.3","-2.9","2.4","5.3","-2.9","1","2","2.9","14","37.63","0","0.0096","0","0","0","0"
"Romeo Doubs","GB","WR","10.6","8.8","1.799999999999999","10.6","8.8","1.8","1","3","2.72","31","48.21","1","0.4416","0","0","0","0"
"Javonte Williams","DEN","RB","19","19.5","-0.5","19","19.5","-0.5","1","4","3.47","31","22.39","1","0.6048","79","92.1886","0","0.44"
"Keaontay Ingram","ARZ","RB","0.2","1","-0.8","0.2","1","-0.8","1","0","0","0","0","0","0","2","8.82","0","0.02"
"Luke Musgrave","GB","TE","7.4","7.7","-0.2999999999999998","7.4","7.7","-0.3","1","2","1.83","64","33.56","0","0.576","0","0","0","0"
"Keenan Allen","LAC","WR","35","18.4","16.6","35","18.4","16.6","1","11","9.09","175","113.04","2","0.432","0","0","0","0"
"Lynn Bowden","NO","WR","1.7","1.5","0.19999999999999996","1.7","1.5","0.2","1","1","0.75","12","10.8","0","0","0","0","0","0"
"Brian Robinson","WAS","RB","24.7","10","14.7","24.7","10","14.7","1","6","4.98","119","37.23","1","0","38","37.7006","0","0"
"Saquon Barkley","NYG","RB","6.6","11.3","-4.700000000000001","6.6","11.3","-4.7","1","1","2.73","-5","14.74","0","0.096","66","49.9996","0","0.48"
"Matt Breida","NYG","RB","0.3","0.5","-0.2","0.3","0.5","-0.2","1","0","0","0","0","0","0","3","4.8706","0","0"
"Elijah Moore","CLV","WR","12.9","10.1","2.8000000000000007","12.9","10.1","2.8","1","5","4.5","44","57.43","1","0.3552","0","0","0","0"
"Ja'Marr Chase","CIN","WR","20.9","8.1","12.799999999999999","20.9","8.1","12.8","1","5","3.45","124","61.69","1","0.0288","0","0","0","0"
"Tyler Allgeier","ATL","RB","4.3","5.7","-1.4000000000000004","4.3","5.7","-1.4","1","1","0.88","7","6.58","0","0","31","34.6724","0","0.19"
"Keaton Mitchell","BLT","RB","13.1","5.5","7.6","13.1","5.5","7.6","1","1","1.37","32","10.37","0","0.3936","34","12.4754","1","0.02"
"Justice Hill","BLT","RB","0.7","2.2","-1.5000000000000002","0.7","2.2","-1.5","1","0","0","0","0","0","0","7","6.9482","0","0.25"
"Kenneth Walker III","SEA","RB","19.2","12.3","6.899999999999999","19.2","12.3","6.9","1","1","0.89","64","7.11","1","0","63","80.7128","0","0.52"
"Kyle Philips","TEN","WR","7.6","7.2","0.39999999999999947","7.6","7.2","0.4","1","3","3.38","61","34.4","0","0.3456","0","0","0","0"
"Michael Thomas","NO","WR","1.4","1.8","-0.40000000000000013","1.4","1.8","-0.4","1","1","1.32","9","11.79","0","0","0","0","0","0"
"Michael Gallup","DAL","WR","14","4.3","9.7","14","4.3","9.7","1","2","0.7","70","23.48","1","0.2592","0","0","0","0"
"CeeDee Lamb","DAL","WR","34","26.3","7.699999999999999","34","26.3","7.7","1","11","7.58","151","94.53","1","2.0736","14","3.6652","1","0.04"
"Christian Watson","GB","WR","3.3","15","-11.7","3.3","15","-11.7","1","2","4","23","54.15","0","1.2576","0","0","0","0"
"Jalen Tolbert","DAL","WR","1.2","11.9","-10.700000000000001","1.2","11.9","-10.7","1","2","3.3","2","40.95","0","1.0176","0","0","0","0"
"Tony Pollard","DAL","RB","5.5","12.9","-7.4","5.5","12.9","-7.4","1","0","0","0","0","0","0","55","59.633","0","1.16"
"Aaron Jones","GB","RB","7.4","12.9","-5.5","7.4","12.9","-5.5","1","4","4.44","19","26.8","0","0.192","35","55.027","0","0.23"
"Gus Edwards","BLT","RB","9.3","10.9","-1.5999999999999996","9.3","10.9","-1.6","1","1","0.83","4","8.34","0","0","24","43.973","1","0.87"
"Quentin Johnston","LAC","WR","11.4","7.9","3.5","11.4","7.9","3.5","1","4","2.54","34","19.81","1","0.768","0","0","0","0"
"Marquise Brown","ARZ","WR","3.3","4.5","-1.2000000000000002","3.3","4.5","-1.2","1","1","1.52","28","27.82","0","0.1632","0","0","0","0"
"Daniel Bellinger","NYG","TE","4.4","2.7","1.7000000000000002","4.4","2.7","1.7","1","2","2.17","34","15.67","0","0","0","0","0","0"
"Rondale Moore","ARZ","WR","6.8","10.6","-3.8","6.8","10.6","-3.8","1","5","6.39","43","72.09","0","0.0288","0","0","0","0"
"Terry McLaurin","WAS","WR","5.3","10.8","-5.500000000000001","5.3","10.8","-5.5","1","4","5.33","33","63.22","0","0.3072","0","0","0","0"
"Brandin Cooks","DAL","WR","27.8","16.4","11.400000000000002","27.8","16.4","11.4","1","9","6.53","173","105.41","1","0.432","0","0","0","0"
"Mike Strachan","CAR","WR","5","3.3","1.7000000000000002","5","3.3","1.7","1","1","0.84","45","28.69","0","0.0096","0","0","0","0"
"Van Jefferson","ATL","WR","0","2.4","-2.4","0","2.4","-2.4","1","0","0.39","0","21.47","0","0.0096","0","0","0","0"
"D'Onta Foreman","CHI","RB","16.2","14.6","1.5999999999999996","16.2","14.6","1.6","1","2","1.74","12","13.3","0","0","80","88.8958","1","0.58"
"Deuce Vaughn","DAL","RB","1.4","1.7","-0.30000000000000004","1.4","1.7","-0.3","1","1","0.88","11","8.27","0","0","-2","4.704","0","0"
"Brandon Powell","MIN","WR","5.5","6.3","-0.7999999999999998","5.5","6.3","-0.8","1","4","3.73","35","43.93","0","0","0","0","0","0"
"Alex Armah","WAS","RB","0.8","1","-0.19999999999999996","0.8","1","-0.2","1","1","0.9","3","5.22","0","0","0","0","0","0"
"Ty Chandler","MIN","RB","10.4","9.2","1.200000000000001","10.4","9.2","1.2","1","0","0","0","0","0","0","44","64.9838","1","0.45"
"Tyler Boyd","CIN","WR","15.7","20","-4.300000000000001","15.7","20","-4.3","1","8","8.34","117","106.15","0","0.864","0","0","0","0"
"Tanner Hudson","CIN","TE","6.3","8.1","-1.7999999999999998","6.3","8.1","-1.8","1","6","5.6","33","52.77","0","0","0","0","0","0"
"Jonnu Smith","ATL","TE","0.6","2.6","-2","0.6","2.6","-2","1","1","1.55","1","18.09","0","0","0","0","0","0"
"Joshua Kelley","LAC","RB","1.6","2.3","-0.6999999999999997","1.6","2.3","-0.7","1","0","0","0","0","0","0","16","22.736","0","0.01"
"Chase Edmonds","TB","RB","1.2","2.9","-1.7","1.2","2.9","-1.7","1","1","0.96","-2","4.91","0","0","9","15.8662","0","0.06"
"Donald Parham Jr.","LAC","TE","2.8","2.4","0.3999999999999999","2.8","2.4","0.4","1","2","1.7","18","15.08","0","0","0","0","0","0"
"Hunter Henry","NE","TE","3.6","7.7","-4.1","3.6","7.7","-4.1","1","3","3.29","21","35.95","0","0.4128","0","0","0","0"
"Isaiah Likely","BLT","TE","1","1.4","-0.3999999999999999","1","1.4","-0.4","1","1","0.78","5","7.06","0","0.0576","0","0","0","0"
"Chris Moore","TEN","WR","3.1","5.3","-2.1999999999999997","3.1","5.3","-2.2","1","2","2.8","21","38.81","0","0","0","0","0","0"
"Chuba Hubbard","CAR","RB","4.9","6.5","-1.5999999999999996","4.9","6.5","-1.6","1","2","1.79","16","11.85","0","0","23","40.7778","0","0.06"
"Kyle Pitts","ATL","TE","4.5","5.7","-1.2000000000000002","4.5","5.7","-1.2","1","3","3.69","30","38.87","0","0","0","0","0","0"
"Jalen Nailor","MIN","WR","2.1","1.2","0.9000000000000001","2.1","1.2","0.9","1","1","0.84","16","7.5","0","0","0","0","0","0"
"Mo Alie-Cox","IND","TE","0","1.6","-1.6","0","1.6","-1.6","1","0","0.7","0","12.15","0","0","0","0","0","0"
"Latavius Murray","BUF","RB","13.9","9.9","4","13.9","9.9","4","1","2","2.68","1","18.16","0","0","68","34.2902","1","0.56"
"Miles Sanders","CAR","RB","2","3.3","-1.2999999999999998","2","3.3","-1.3","1","2","1.61","15","12.05","0","0.0672","-5","8.771","0","0"
"Wan'Dale Robinson","NYG","WR","1.6","3.1","-1.5","1.6","3.1","-1.5","1","2","1.69","6","13.51","0","0.0672","0","4.851","0","0"
"Jonathan Taylor","IND","RB","14","15.6","-1.5999999999999996","14","15.6","-1.6","1","1","0.88","6","7.62","0","0","69","93.0906","1","0.84"
"Nelson Agholor","BLT","WR","0","1","-1","0","1","-1","1","0","0.5","0","7.03","0","0","0","0","0","0"
"Tank Dell","HST","WR","15.9","25.9","-9.999999999999998","15.9","25.9","-10","1","6","8.66","56","129.94","1","1.3632","13","4.2826","0","0"
"Jake Bobo","SEA","WR","2.3","2.5","-0.20000000000000018","2.3","2.5","-0.2","1","2","1.56","13","16.22","0","0.0192","0","0","0","0"
"Irv Smith Jr.","CIN","TE","1.1","1","0.10000000000000009","1.1","1","0.1","1","1","0.87","6","5.33","0","0","0","0","0","0"
"Sterling Shepard","NYG","WR","6.7","7.6","-0.8999999999999995","6.7","7.6","-0.9","1","1","1.47","2","8.18","1","1","0","0","0","0"
"Dontayvion Wicks","GB","WR","6.5","5.6","0.9000000000000004","6.5","5.6","0.9","1","3","2.74","50","40.68","0","0.0288","0","0","0","0"
"Kene Nwangwu","MIN","RB","0.9","1","-0.09999999999999998","0.9","1","-0.1","1","0","0","0","0","0","0","9","9.5354","0","0"
"Allen Lazard","NYJ","WR","2.2","6.7","-4.5","2.2","6.7","-4.5","1","1","3.05","17","41.79","0","0.1728","0","0","0","0"
"Jaleel McLaughlin","DEN","RB","2.2","5","-2.8","2.2","5","-2.8","1","2","1.96","4","8.65","0","0.0384","8","27.5086","0","0.03"
"Jahan Dotson","WAS","WR","0","1.2","-1.2","0","1.2","-1.2","1","0","0.99","0","6.64","0","0","0","0","0","0"
"Robert Woods","HST","WR","2","6.9","-4.9","2","6.9","-4.9","1","1","1.84","15","21.07","0","0.6528","0","0","0","0"
"Davante Adams","LV","WR","11.6","14.1","-2.5","11.6","14.1","-2.5","1","6","6.7","86","101.51","0","0.1056","0","0","0","0"
"Breece Hall","NYJ","RB","9","10.1","-1.0999999999999996","9","10.1","-1.1","1","3","2.71","47","16.09","0","0.0672","28","56.2128","0","0.18"
"Mike Gesicki","NE","TE","3.2","6.9","-3.7","3.2","6.9","-3.7","1","2","1.89","22","23.34","0","0.5952","0","0","0","0"
"Drake London","ATL","WR","5.1","6.2","-1.1000000000000005","5.1","6.2","-1.1","1","3","2.46","36","42.45","0","0.1248","0","0","0","0"
"Zack Moss","IND","RB","0.2","0.4","-0.2","0.2","0.4","-0.2","1","0","0","0","0","0","0","2","4.0866","0","0"
