"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Jalen Hurts","PHI","1","42","32","18","2","83.3","243","0","5.1","0","0","0","0","1","0","0","0","0","0","17","90","1","0","0","4","1","23.5","2","1","11.8","0","0","24.7","0.59"
"Daniel Jones","NYG","1","28","21","17","0","89.5","188","0","6.9","2","1","1","1","4","2","1","1","9.5","4.8","7","20","0","0","1","3","0","42.9","0","0","0","1","1","16.5","0.59"
"Kyler Murray","ARZ","1","37","34","22","0","75.9","193","0","7.9","2","0","0","0","2","3","2","0","8.8","5.9","5","29","0","0","1","0","0","0","0","0","0","1","2","18.6","0.5"
"Trace McSorley","ARZ","1","7","4","2","0","66.7","12","0","4.3","0","0","0","0","1","0","0","0","0","0","3","20","0","0","0","0","0","0","0","0","0","0","0","2.5","0.36"
"Justin Herbert","LAC","1","35","34","26","2","84.8","279","0","7.1","3","0","0","0","0","3","2","0","8.8","5.9","4","1","0","0","0","1","0","25","1","0","25","0","0","23.3","0.67"
"Joe Burrow","CIN","1","65","53","33","2","71.4","338","1","7.9","2","0","0","4","7","9","2","0","17","3.8","6","47","0","0","2","1","0","16.7","1","0","16.7","1","1","22.2","0.34"
"Cooper Rush","DAL","1","15","13","7","1","66.7","64","0","14","0","0","0","0","2","1","0","0","7.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.17"
"Patrick Mahomes","KC","1","41","39","30","1","79.5","360","1","8.1","5","0","0","0","0","5","3","0","12.8","7.7","2","5","0","0","1","0","0","0","0","0","0","0","0","34.9","0.85"
"Mitch Trubisky","PIT","1","41","38","21","0","63.6","194","0","8.5","1","0","0","0","1","1","0","0","2.6","0","3","9","0","0","0","0","0","0","0","0","0","0","0","12.7","0.31"
"Jeff Driskel","HST","1","1","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0.5","0.5"
"Dak Prescott","DAL","1","31","29","14","1","55.6","134","0","7.4","0","0","0","1","2","0","0","0","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","5.5","0.18"
"Jacoby Brissett","CLV","1","38","34","18","2","66.7","147","0","7.7","1","0","0","0","1","2","1","0","5.9","2.9","4","10","0","0","0","0","0","0","0","0","0","0","0","10.9","0.29"
"Carson Wentz","WAS","1","45","41","27","1","73.7","313","1","7.4","4","1","0","2","1","3","2","0","7.3","4.9","6","12","0","0","0","0","0","0","0","0","0","1","2","27.7","0.62"
"Jared Goff","DET","1","39","37","21","4","67.6","215","0","8.1","2","0","0","1","1","2","1","0","5.4","2.7","2","9","0","0","1","1","0","50","0","0","0","0","0","16.5","0.42"
"Marcus Mariota","ATL","1","37","33","20","0","62.5","215","0","8.7","0","0","0","0","0","1","0","0","3","0","12","72","1","0","2","3","1","25","1","1","8.3","0","0","21.8","0.59"
"Jameis Winston","NO","1","40","34","23","1","77.4","269","0","9.6","2","0","0","0","4","3","2","0","8.8","5.9","2","9","0","0","0","0","0","0","0","0","0","1","1","19.7","0.49"
"Derek Carr","LV","1","42","37","22","0","66.7","295","0","10","2","0","0","3","5","4","1","0","10.8","2.7","0","0","0","0","2","0","0","0","0","0","0","0","2","16.8","0.4"
"Geno Smith","SEA","1","31","28","23","0","88.5","195","0","5","2","0","0","0","2","0","0","0","0","0","6","14","0","0","1","1","0","16.7","0","0","0","0","0","17.2","0.55"
"Kirk Cousins","MIN","1","33","32","23","0","88.5","277","0","5.2","2","0","0","0","1","1","0","0","3.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.1","0.58"
"Russell Wilson","DEN","1","45","42","29","2","75.6","340","1","8","1","1","1","0","2","5","0","0","11.9","0","1","2","0","0","0","0","0","0","0","0","0","0","0","17.8","0.4"
"Ryan Tannehill","TEN","1","35","33","20","4","80","266","0","9.6","2","0","0","0","1","2","1","0","6.1","3","2","7","0","0","0","0","0","0","0","0","0","0","0","19.3","0.55"
"Matthew Stafford","LA","1","50","41","29","2","79.5","240","0","6.2","1","0","0","3","7","2","1","0","4.9","2.4","1","2","0","0","1","0","0","0","0","0","0","0","0","10.8","0.22"
"Chad Henne","KC","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",""
"Joe Flacco","NYJ","1","62","59","37","4","80.4","309","1","5.7","1","0","0","1","3","4","1","0","6.8","1.7","1","0","0","0","0","0","0","0","0","0","0","0","0","15.4","0.25"
"Matt Ryan","IND","1","54","50","32","2","72.3","352","1","7","1","0","0","1","2","3","0","0","6","0","4","12","0","0","4","0","0","0","0","0","0","0","0","18.3","0.34"
"Aaron Rodgers","GB","1","38","34","22","2","80","195","0","5.9","0","0","0","1","4","1","0","0","2.9","0","1","-1","0","0","1","0","0","0","0","0","0","0","0","6.7","0.18"
"Tom Brady","TB","1","29","27","18","1","70.4","212","0","11.2","1","0","0","1","2","2","1","0","7.4","3.7","2","-1","0","0","0","0","0","0","0","0","0","0","0","11.4","0.39"
