Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
198,Rashard Higgins,CLE,27,WR,15,4,47,24,51.1%,275,11.5,1,16,46.8,21,5.9,1.6,18.3,0,HiggRa00
199,Jauan Jennings,SFO,24,WR,16,1,38,24,63.2%,282,11.8,5,15,50.0,34,7.4,1.5,17.6,1,JennJa00
200,James O'Shaughnessy,JAX,29,TE,7,6,34,24,70.6%,244,10.2,0,10,52.9,30,7.2,3.4,34.9,0,O'ShJa00
201,Henry Ruggs III,LVR,22,WR,7,7,36,24,66.7%,469,19.5,2,16,58.3,61,13.0,3.4,67.0,0,RuggHe00
202,James Washington,PIT,25,WR,15,2,44,24,54.5%,285,11.9,2,9,38.6,42,6.5,1.6,19.0,0,WashJa00
203,Giovani Bernard,TAM,30,RB,12,0,29,23,79.3%,123,5.3,3,8,44.8,32,4.2,1.9,10.3,1,BernGi00
204,Pharaoh Brown,HOU,27,TE,15,12,34,23,67.6%,171,7.4,0,6,35.3,29,5.0,1.5,11.4,1,BrowPh01
205,Jamycal Hasty,SFO,25,RB,11,0,29,23,79.3%,157,6.8,0,7,51.7,23,5.4,2.1,14.3,2,HastJa02
206,T.Y. Hilton,IND,32,WR,10,9,37,23,62.2%,331,14.4,3,15,56.8,52,8.9,2.3,33.1,0,HiltT.00
207,Marcedes Lewis,GNB,37,TE,17,17,28,23,82.1%,214,9.3,0,10,57.1,23,7.6,1.4,12.6,1,LewiMa00
208,Zack Moss,BUF,24,RB,13,0,32,23,71.9%,197,8.6,1,12,53.1,24,6.2,1.8,15.2,2,MossZa00
209,Chris Conley,HOU,29,WR,16,10,37,22,59.5%,323,14.7,2,15,48.6,41,8.7,1.4,20.2,1,ConlCh00
210,Kareem Hunt,CLE,26,RB,8,1,27,22,81.5%,174,7.9,0,10,51.9,23,6.4,2.8,21.8,0,HuntKa00
211,Justin Jackson,LAC,25,RB,14,2,25,22,88.0%,178,8.1,0,8,68.0,25,7.1,1.6,12.7,1,JackJu01
212,Harrison Bryant,CLE,23,TE,16,3,28,21,75.0%,233,11.1,3,14,64.3,41,8.3,1.3,14.6,0,BryaHa00
213,DeeJay Dallas,SEA,23,RB,17,0,23,21,91.3%,133,6.3,0,4,56.5,29,5.8,1.2,7.8,1,DallDe00
214,Will Dissly,SEA,25,TE,15,14,26,21,80.8%,231,11.0,1,11,61.5,39,8.9,1.4,15.4,1,DissWi00
215,Sony Michel,LAR,26,RB,17,7,33,21,63.6%,128,6.1,1,6,42.4,24,3.9,1.2,7.5,1,MichSo00
216,Chris Moore,HOU,28,WR,12,1,22,21,95.5%,227,10.8,2,6,54.5,67,10.3,1.8,18.9,0,MoorCh00
217,John Bates,WAS,24,TE,17,8,25,20,80.0%,249,12.5,1,11,68.0,32,10.0,1.2,14.6,1,BateJo00
218,Nick Chubb*,CLE,26,RB,14,14,25,20,80.0%,174,8.7,1,9,52.0,40,7.0,1.4,12.4,2,ChubNi00
219,Marquise Goodwin,CHI,31,WR,14,2,40,20,50.0%,313,15.7,1,12,45.0,50,7.8,1.4,22.4,1,GoodMa00
220,DeSean Jackson,2TM,35,WR,16,4,34,20,58.8%,454,22.7,2,12,52.9,75,13.4,1.3,28.4,1,JackDe00
