"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Mitch Trubisky","PIT","1","33","32","20","3","71.9","207","0","11.9","0","0","0","0","1","1","0","0","3.1","0","2","7","1","0","0","1","1","50","1","1","50","0","0","15","0.45"
"Jacoby Brissett","CLV","1","33","31","21","2","79.3","220","0","7.2","2","0","0","0","2","1","1","0","3.2","3.2","3","11","0","0","0","2","0","66.7","0","0","0","0","0","17.9","0.54"
"Carson Wentz","WAS","1","55","43","25","4","74.4","211","0","8.3","0","0","0","0","9","0","0","0","0","0","3","22","0","0","2","1","0","33.3","0","0","0","0","1","10.6","0.19"
"Jared Goff","DET","1","43","41","25","1","70.3","277","0","9.3","1","0","0","1","0","0","0","0","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","14.9","0.35"
"Marcus Mariota","ATL","1","25","20","13","0","68.4","229","0","15.7","1","0","0","1","3","0","0","0","0","0","7","4","1","0","2","2","1","28.6","1","1","14.3","0","0","18.6","0.74"
"Jameis Winston","NO","1","42","41","25","1","74.3","353","1","13.1","1","0","0","2","1","3","1","0","7.3","2.4","2","5","0","0","2","0","0","0","0","0","0","0","0","16.6","0.4"
"Jimmy Garoppolo","SF","1","33","29","18","0","64.3","211","0","8.8","1","0","0","1","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","11.4","0.35"
"Derek Carr","LV","1","47","44","26","2","73.7","303","1","11.4","2","0","0","1","1","8","2","1","18.2","4.5","2","17","0","0","0","1","0","50","0","0","0","0","1","20.8","0.44"
"Teddy Bridgewater","MIA","1","3","2","0","0","0","0","0","-3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Geno Smith","SEA","1","46","44","32","0","74.4","325","1","9.8","2","0","0","1","2","4","1","0","9.1","2.3","2","-1","0","0","0","0","0","0","0","0","0","0","0","19.9","0.43"
"Kirk Cousins","MIN","1","42","41","24","1","71.4","260","0","8.5","2","0","0","0","1","1","1","0","2.4","2.4","1","-1","0","0","0","0","0","0","0","0","0","0","0","18.3","0.44"
"Russell Wilson","DEN","1","40","33","20","4","75","184","0","6.8","0","0","0","0","4","0","0","0","0","0","6","17","0","0","0","0","0","0","0","0","0","0","1","9.1","0.23"
"Ryan Tannehill","TEN","1","28","27","19","1","90.9","264","0","8","1","0","0","1","1","0","0","0","0","0","4","2","1","0","1","2","1","50","2","1","50","0","0","19.8","0.71"
"Matthew Stafford","LA","1","27","25","18","2","80","249","0","8.2","0","0","0","0","1","1","0","0","4","0","3","2","0","0","0","0","0","0","0","0","0","0","0","10.2","0.38"
"Joe Flacco","NYJ","1","56","52","28","2","69.8","285","0","9.4","0","0","0","2","4","1","0","0","1.9","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9.4","0.17"
"Matt Ryan","IND","1","43","37","27","2","85.3","222","0","4.9","2","0","0","0","5","2","2","0","5.4","5.4","3","4","0","0","2","0","0","0","0","0","0","0","0","17.3","0.4"
"Aaron Rodgers","GB","1","36","35","27","1","82.4","255","0","5.4","2","0","0","1","1","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","17.1","0.48"
"Tom Brady","TB","1","45","42","31","1","80","271","0","6.1","1","0","0","0","3","2","1","0","4.8","2.4","1","-1","0","0","0","0","0","0","0","0","0","0","1","14.7","0.33"
