"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"51",5,"Corey Davis",FA,"WR26","29","116","54.6","15.1","+9"
"52",6,"Emmanuel Sanders",FA,"WR27","33","137","57.3","14.8","+13"
"53",6,"Jay Ajayi",FA,"RB20","26","106","57.5","15.7","-11"
"54",6,"Cam Newton",FA,"QB4","32","265","58.3","24.3","+5"
"55",6,"Michael Crabtree",FA,"WR28","34","102","58.4","14.7","+7"
"56",6,"Dion Lewis",FA,"RB21","37","120","58.8","15.5","+1"
"57",6,"Derrick Henry",TEN,"RB22","33","117","62.0","15.1","-17"
"58",6,"Deshaun Watson",CLE,"QB5","32","260","63.4","23.8","-10"
"59",6,"Greg Olsen",FA,"TE4","35","134","63.6","15.0","-3"
"60",6,"Marquise Goodwin",CLE,"WR29","38","134","64.6","16.7","+4"
"61",6,"Jimmy Graham",NO,"TE5","25","122","66.7","16.3","-8"
"62",6,"Rex Burkhead",FA,"RB23","34","145","68.0","21.6","+4"
"63",6,"Delanie Walker",FA,"TE6","35","112","68.5","12.9","+7"
"64",6,"Jamison Crowder",WAS,"WR30","38","120","68.6","15.0","+24"
"65",6,"Mark Ingram II",FA,"RB24","43","143","68.9","20.3","-14"
"66",6,"Drew Brees",FA,"QB6","42","263","69.4","23.1","+1"
"67",6,"Marshawn Lynch",FA,"RB25","43","118","73.5","15.4","-9"
"68",6,"Evan Engram",JAC,"TE7","36","128","74.8","16.0","-5"
"69",6,"Robbie Chosen",MIA,"WR31","39","116","74.8","15.4","+20"
"70",6,"Sammy Watkins",FA,"WR32","43","125","71.1","16.9","+6"
"71",6,"Cooper Kupp",LAR,"WR33","36","135","74.6","16.6","+12"
"72",7,"Kyle Rudolph",FA,"TE8","49","125","80.0","13.8","0"
"73",7,"Tevin Coleman",FA,"RB26","47","137","77.4","18.7","-5"
"74",7,"Chris Thompson",FA,"RB27","38","215","77.5","26.7","+31"
"75",7,"Carlos Hyde",FA,"RB28","37","164","81.4","22.2","-14"
"76",7,"Robert Woods",HOU,"WR34","45","190","78.2","19.9","+2"
"77",7,"Kirk Cousins",MIN,"QB7","45","275","82.0","23.7","+10"
"78",7,"Matthew Stafford",LAR,"QB8","53","282","84.1","24.1","+17"
"79",7,"Pierre Garcon",FA,"WR35","45","155","81.3","18.1","+13"
"80",7,"Trey Burton",FA,"TE9","47","139","86.4","16.9","+4"
"81",7,"Andrew Luck",FA,"QB9","46","281","87.6","27.4","+10"
"82",7,"Devin Funchess",FA,"WR36","32","193","85.0","21.3","-2"
"83",7,"Nelson Agholor",BAL,"WR37","39","134","82.9","16.8","+15"
"84",7,"William Fuller V",FA,"WR38","65","124","91.7","14.4","-9"
"85",7,"Jamaal Williams",NO,"RB29","44","166","88.7","25.1","-11"
"86",7,"Randall Cobb",NYJ,"WR39","43","167","83.8","22.8","+10"
"87",7,"Alshon Jeffery",FA,"WR40","40","150","83.8","17.5","-16"
"88",7,"Kenny Stills",FA,"WR41","48","145","85.6","21.0","+22"
"89",7,"Duke Johnson Jr.",FA,"RB30","42","170","85.7","23.1","-3"
"90",7,"Ben Roethlisberger",FA,"QB10","48","158","94.5","17.5","+7"
"91",7,"Jordan Reed",FA,"TE10","38","208","96.4","21.8","-9"
"92",7,"Chris Carson",FA,"RB31","51","177","96.6","23.5","-2"
"93",7,"Philip Rivers",FA,"QB11","63","272","100.5","24.2","+13"
"94",7,"Jordy Nelson",FA,"WR42","53","191","95.5","20.6","-1"
"95",7,"Tarik Cohen",CAR,"RB32","46","140","92.0","21.0","-10"
"96",7,"Carson Wentz",LAR,"QB12","45","178","96.0","26.1","-19"
"97",7,"Kerryon Johnson",FA,"RB33","38","174","89.0","21.3","-24"
"98",7,"Julian Edelman",FA,"WR43","49","166","89.5","21.3","-29"
"99",7,"Jack Doyle",FA,"TE11","27","190","102.4","18.4","+5"
"100",7,"Sterling Shepard",NYG,"WR44","61","173","99.7","21.6","+1"
"101",7,"Jimmy Garoppolo",LV,"QB13","59","177","104.4","18.8","-1"
"102",7,"Peyton Barber",FA,"RB34","52","173","101.3","24.4","0"
"103",8,"Sony Michel",FA,"RB35","46","180","99.0","23.5","-24"
"104",8,"Matt Ryan",FA,"QB14","67","279","114.0","25.6","-1"
"105",8,"Patrick Mahomes II",KC,"QB15","47","267","114.7","24.6","+8"
"106",8,"David Njoku",CLE,"TE12","75","157","112.6","16.1","+2"
"107",8,"Isaiah Crowell",FA,"RB36","60","160","106.5","19.0","-13"
"108",8,"Kelvin Benjamin",FA,"WR45","46","210","104.0","20.3","+1"
"109",8,"George Kittle",SF,"TE13","82","206","119.7","19.6","+17"
"110",8,"Rashaad Penny",PHI,"RB37","44","178","110.2","28.6","-29"
"111",8,"Jared Goff",DET,"QB16","71","264","124.2","23.7","+3"
"112",8,"Marcus Mariota",PHI,"QB17","55","271","125.9","24.6","+16"
"113",8,"Matt Breida",NYG,"RB38","42","196","109.3","29.1","+9"
"114",8,"James White",FA,"RB39","61","232","114.9","27.2","-3"
"115",8,"Alex Smith",FA,"QB18","43","274","129.6","25.4","+6"
"116",8,"Keelan Cole Sr.",LV,"WR46","62","227","112.5","34.3","+9"
"117",8,"Marlon Mack",ARI,"RB40","64","158","111.3","19.0","-18"
"118",8,"Dak Prescott",DAL,"QB19","77","195","135.2","22.4","+16"
"119",8,"Alfred Morris",FA,"RB41","53","303","121.9","44.6","+22"
"120",8,"Allen Hurns",FA,"WR47","77","221","119.4","25.7","-4"
"121",8,"O.J. Howard",FA,"TE14","90","251","137.4","25.8","+46"
"122",8,"Giovani Bernard",FA,"RB42","84","250","130.8","25.8","+11"
"123",8,"Adrian Peterson",FA,"RB43","70","312","137.9","39.5","-6"
"124",8,"Kenny Golladay",FA,"WR48","75","244","128.6","27.9","+15"
"125",8,"Tyler Lockett",SEA,"WR49","70","251","126.5","35.0","+18"
"126",9,"Bilal Powell",FA,"RB44","67","206","128.9","26.4","+10"
"127",9,"Ty Montgomery II",NE,"RB45","83","239","132.9","27.6","0"
"128",9,"Tyler Eifert",FA,"TE15","96","254","139.7","24.6","+1"
"129",9,"Rishard Matthews",FA,"WR50","74","264","128.1","31.6","+46"
"130",9,"Theo Riddick",FA,"RB46","64","218","134.7","26.3","+16"
"131",9,"Charles Clay",FA,"TE16","105","203","142.7","21.9","+61"
"132",9,"Eric Ebron",FA,"TE17","93","263","148.1","26.5","+55"
"133",9,"Derek Carr",NO,"QB20","94","280","154.6","25.1","-2"
"134",9,"Eli Manning",FA,"QB21","108","270","159.3","24.4","+55"
"135",9,"Blake Bortles",FA,"QB22","56","278","156.8","29.0","+73"
"136",9,"Jacksonville Jaguars",JAC,"DST1","99","233","141.1","21.8","-6"
"137",9,"DeVante Parker",NE,"WR51","77","265","124.8","30.9","-22"
"138",9,"Mike Williams",LAC,"WR52","66","228","133.2","35.0","+16"
"139",9,"Devontae Booker",FA,"RB47","86","230","142.3","26.8","+26"
"140",9,"Mitch Trubisky",PIT,"QB23","85","268","158.8","23.8","+18"
"141",9,"C.J. Anderson",FA,"RB48","61","272","147.5","31.4","-22"
"142",9,"Ronald Jones II",FA,"RB49","71","208","137.6","27.3","-35"
"143",9,"DJ Moore",CHI,"WR53","83","224","134.1","28.3","-11"
"144",9,"Corey Clement",ARI,"RB50","87","261","151.9","29.9","-4"
"145",9,"Jared Cook",FA,"TE18","106","256","150.1","26.1","+37"
"146",9,"Minnesota Vikings",MIN,"DST2","105","235","148.0","20.3","+1"
"147",9,"Andy Dalton",CAR,"QB24","111","283","164.2","30.4","+62"
"148",9,"Austin Seferian-Jenkins",FA,"TE19","103","243","151.7","28.9","+25"
"149",9,"Cameron Brate",FA,"TE20","106","239","146.8","22.9","+39"
"150",9,"Aaron Jones",GB,"RB51","60","270","150.8","31.0","-38"
"151",9,"John Brown",FA,"WR54","86","232","137.3","34.6","+4"
"152",9,"Ricky Seals-Jones",FA,"TE21","113","253","157.0","25.3","+44"
"153",9,"Case Keenum",HOU,"QB25","61","266","167.8","27.9","+58"
"154",9,"Los Angeles Rams",LAR,"DST3","102","234","154.4","23.2","-10"
"155",9,"Benjamin Watson",FA,"TE22","104","241","156.2","25.2","+38"
"156",9,"Chris Godwin",TB,"WR55","88","209","134.8","26.6","-4"
"157",9,"Philadelphia Eagles",PHI,"DST4","109","280","157.0","24.5","-9"
"158",9,"Michael Gallup",DAL,"WR56","79","225","138.9","30.6","-20"
"159",9,"Josh Doctson",FA,"WR57","87","249","141.5","30.4","-17"
"160",9,"Los Angeles Chargers",LAC,"DST5","113","284","160.7","23.3","-3"
"161",9,"Anthony Miller",FA,"WR58","75","282","143.3","34.9","-10"
"162",9,"Houston Texans",HOU,"DST6","119","288","167.8","23.3","+1"
"163",9,"Jameis Winston",NO,"QB26","111","280","183.4","31.0","+14"
"164",9,"Latavius Murray",BUF,"RB52","116","270","161.6","23.6","-27"
"165",10,"Baltimore Ravens",BAL,"DST7","135","289","172.5","24.0","-9"
"166",10,"Cameron Meredith",FA,"WR59","88","230","146.4","32.3","-21"
"167",10,"Mike Gesicki",NE,"TE23","106","274","172.7","32.8","+37"
"168",10,"Denver Broncos",DEN,"DST8","120","240","170.8","20.3","+1"
"169",10,"Austin Hooper",LV,"TE24","116","255","167.9","29.0","+48"
"170",10,"John Ross",FA,"WR60","96","266","157.8","37.6","-6"
"171",10,"Jordan Wilkins",FA,"RB53","97","367","160.9","41.3","-21"
"172",10,"Stephen Gostkowski",FA,"K1","123","517","173.8","42.8","-48"
"173",10,"Ryan Tannehill",TEN,"QB27","68","309","186.7","29.6","+53"
"174",10,"Mohamed Sanu Sr.",FA,"WR61","97","247","151.8","33.6","-2"
"175",10,"Tyrell Williams",FA,"WR62","110","256","156.0","32.7","+31"
"176",10,"New Orleans Saints",NO,"DST9","115","293","182.1","25.4","0"
"177",10,"Nick Chubb",CLE,"RB54","107","285","162.9","32.0","-59"
"178",10,"Justin Tucker",BAL,"K2","121","314","174.8","23.9","-43"
"179",10,"Austin Ekeler",LAC,"RB55","99","251","165.9","31.0","+11"
"180",10,"Calvin Ridley",JAC,"WR63","97","227","150.9","30.4","-57"
"181",10,"Greg Zuerlein",NYJ,"K3","120","308","174.2","24.0","-61"
"182",10,"Tyrod Taylor",NYG,"QB28","84","326","181.5","39.9","+13"
"183",10,"Dede Westbrook",FA,"WR64","90","242","155.6","29.9","-3"
"184",10,"Vance McDonald",FA,"TE25","115","278","181.7","34.5","+31"
"185",10,"New England Patriots",NE,"DST10","131","304","192.6","23.8","-1"
"186",10,"Javorius Allen",FA,"RB56","104","324","173.7","35.5","+19"
"187",10,"DeSean Jackson",FA,"WR65","111","256","162.4","34.4","-8"
"188",10,"Pittsburgh Steelers",PIT,"DST11","133","353","196.0","28.2","-3"
"189",10,"Carolina Panthers",CAR,"DST12","150","302","196.6","23.3","+2"
"190",10,"Matt Bryant",FA,"K4","126","360","184.7","28.2","-30"
"191",10,"Chicago Bears",CHI,"DST13","122","300","195.1","28.2","-10"
"192",10,"Wil Lutz",DEN,"K5","134","358","188.4","27.7","-33"
"193",10,"Frank Gore",FA,"RB57","119","246","177.8","25.1","+28"
"194",10,"Paul Richardson Jr.",FA,"WR66","105","234","162.4","32.0","-11"
"195",10,"Danny Amendola",FA,"WR67","95","297","172.8","36.6","-27"
"196",10,"Matt Prater",ARI,"K6","139","326","200.0","26.7","-18"
"197",10,"James Conner",ARI,"RB58","58","326","165.4","71.5","-44"
"198",10,"Quincy Enunwa",FA,"WR68","111","270","183.1","36.5","+39"
"199",10,"Jake Elliott",PHI,"K7","138","361","199.7","29.3","-33"
"200",10,"Atlanta Falcons",ATL,"DST14","141","337","205.5","29.6","+25"
"201",10,"T.J. Yeldon",FA,"RB59","142","267","187.9","28.2","+15"
"202",10,"Harrison Butker",KC,"K8","147","368","204.8","28.0","-40"
"203",10,"Seattle Seahawks",SEA,"DST15","140","333","201.7","33.0","+43"
"204",10,"LeGarrette Blount",FA,"RB60","113","276","188.6","35.4","-55"
"205",10,"Geronimo Allison",FA,"WR69","107","267","178.5","34.0","-11"
"206",11,"Ted Ginn Jr.",FA,"WR70","118","271","180.6","36.8","+4"
"207",11,"Mason Crosby",FA,"K9","148","362","211.1","27.3","-21"
"208",11,"Doug Martin",FA,"RB61","143","266","185.9","27.2","-6"
"209",11,"Chris Boswell",PIT,"K10","142","367","205.1","29.0","-48"
"210",11,"Christian Kirk",JAC,"WR71","111","268","184.6","31.8","+3"
"211",11,"Joe Flacco",FA,"QB29","151","283","210.6","33.0","+20"
"212",11,"Courtland Sutton",DEN,"WR72","110","271","190.1","31.1","-42"
"213",11,"Cole Beasley",FA,"WR73","105","274","186.5","36.0","+29"
"214",11,"Arizona Cardinals",ARI,"DST16","138","317","210.6","29.2","-17"
"215",11,"Nyheim Hines",BUF,"RB62","121","276","183.3","34.5","-12"
"216",11,"Mike Wallace",FA,"WR74","95","281","190.7","37.7","-4"
"217",11,"Donte Moncrief",FA,"WR75","74","259","187.1","36.7","+10"
"218",11,"Graham Gano",NYG,"K11","151","383","220.7","30.9","+2"
"219",11,"Ryan Grant",FA,"WR76","112","253","186.8","35.2","+51"
"220",11,"Kansas City Chiefs",KC,"DST17","159","379","212.8","35.4","+24"
"221",11,"Adam Vinatieri",FA,"K12","167","366","222.3","30.6","-20"
"222",11,"Robbie Gould",FA,"K13","146","369","211.8","30.8","-51"
"223",11,"Darren Sproles",FA,"RB63","142","302","199.6","33.5","+18"
"224",11,"Chris Ivory",FA,"RB64","147","278","204.3","32.3","0"
"225",11,"James Washington",FA,"WR77","108","277","201.3","36.7","+4"
"226",11,"Green Bay Packers",GB,"DST18","153","355","224.2","38.9","+56"
"227",11,"Hayden Hurst",CAR,"TE26","118","321","197.3","39.9","-8"
"228",11,"Spencer Ware",FA,"RB65","143","262","207.4","34.3","-6"
"229",11,"Kenneth Dixon",FA,"RB66","126","295","201.5","35.1","+9"
"230",11,"Taywan Taylor",FA,"WR78","125","276","198.8","37.2","+6"
"231",11,"Sam Darnold",SF,"QB30","159","426","227.5","44.1","+20"
"232",11,"Cincinnati Bengals",CIN,"DST19","149","318","231.9","36.4","+75"
"233",11,"Antonio Gates",FA,"TE27","124","329","200.3","45.5","-33"
"234",11,"Brandon McManus",JAC,"K14","152","364","235.6","38.3","+20"
"235",11,"D'Onta Foreman",CHI,"RB67","130","317","207.2","44.4","-36"
"236",11,"Ryan Succop",FA,"K15","166","385","227.5","33.5","-1"
"237",11,"Sam Bradford",FA,"QB31","150","472","228.3","55.0","+18"
"238",11,"Luke Willson",FA,"TE28","154","284","220.4","31.8","+62"
"239",11,"Albert Wilson",FA,"WR79","145","276","212.5","29.1","+30"
"240",11,"Jermaine Kearse",FA,"WR80","165","287","220.5","29.8","+19"
"241",11,"New York Giants",NYG,"DST20","140","356","237.0","39.5","+71"
"242",11,"Samaje Perine",DEN,"RB68","116","347","207.2","51.2","-19"
"243",11,"Brandon Marshall",FA,"WR81","132","302","213.9","38.5","+10"
"244",11,"Tennessee Titans",TEN,"DST21","165","354","224.4","33.9","-16"
"245",11,"Dante Pettis",FA,"WR82","116","344","217.9","36.0","+13"
"246",11,"Terrance Williams",FA,"WR83","137","322","222.8","33.6","-13"
"247",11,"Dez Bryant",FA,"WR84","107","285","185.1","44.8","-73"
"248",11,"Wayne Gallman Jr.",FA,"RB69","157","340","223.0","38.5","+35"
"249",11,"Jeremy Hill",FA,"RB70","123","385","226.2","54.1","-17"
"250",11,"Robert Kelley",FA,"RB71","143","341","213.2","42.9","-32"
"251",11,"Vernon Davis",FA,"TE29","149","285","230.1","31.6","+14"
"252",12,"Chase Edmonds",TB,"RB72","135","298","228.2","35.7","-13"
"253",12,"Dan Bailey",FA,"K16","129","359","218.6","40.0","+7"
"254",12,"Josh Lambo",FA,"K17","171","373","235.1","37.0","+2"
"255",12,"Kalen Ballage",FA,"RB73","147","415","235.2","51.6","-25"
"256",12,"Tre'Quan Smith",DEN,"WR85","121","342","227.6","49.5","-16"
"257",12,"Jake Butt",FA,"TE30","141","299","228.3","37.0","+5"
"258",12,"Willie Snead IV",SF,"WR86","166","288","230.3","29.4","+40"
"259",12,"Terrelle Pryor Sr.",FA,"WR87","139","320","229.4","34.7","-11"
"260",12,"Daniel Carlson",LV,"K18","173","387","241.4","42.5","-53"
"261",12,"Nick Vannett",LAC,"TE31","135","307","226.3","42.5","+25"
"262",12,"John Kelly Jr.",CLE,"RB74","161","313","253.7","43.2","-17"
"263",12,"Dallas Goedert",PHI,"TE32","139","310","227.7","41.9","-13"
"264",12,"Corey Grant",FA,"RB75","171","314","242.3","38.7","+35"
"265",12,"Taylor Gabriel",FA,"WR88","124","300","243.4","39.8","+48"
"266",12,"C.J. Prosise",FA,"RB76","174","425","252.9","44.0","+13"
"267",12,"Chester Rogers",FA,"WR89","172","351","253.6","37.9","+80"
"268",12,"Phillip Dorsett II",DEN,"WR90","143","286","227.0","37.5","-25"
"269",12,"Zay Jones",JAC,"WR91","187","303","253.0","31.4","+40"
"270",12,"Antonio Callaway",FA,"WR92","148","348","249.5","43.4","+2"
"271",12,"Trent Taylor",CHI,"WR93","177","356","255.6","32.7","+75"
"272",12,"Ka'imi Fairbairn",HOU,"K19","164","388","249.5","44.6","+12"
"273",12,"Kyle Juszczyk",SF,"RB77","143","346","244.9","50.5","+101"
"274",12,"Detroit Lions",DET,"DST22","161","371","253.9","43.1","-11"
"275",12,"Gerald Everett",LAC,"TE33","191","347","248.6","29.4","+59"
"276",12,"Jaron Brown",FA,"WR94","198","306","254.8","26.5","+57"
"277",12,"Rod Smith",FA,"RB78","177","333","267.8","35.3","-20"
"278",12,"Caleb Sturgis",FA,"K20","182","391","261.7","41.5","+32"
"279",12,"Baker Mayfield",TB,"QB32","180","492","274.9","61.8","-45"
"280",12,"Mike Gillislee",FA,"RB79","153","356","259.6","47.5","+10"
"281",12,"Josh Allen",BUF,"QB33","177","451","265.3","51.3","-1"
"282",12,"Tyler Kroft",MIA,"TE34","173","287","244.5","31.6","+48"
"283",12,"Elijah McGuire",FA,"RB80","199","405","271.2","40.7","+23"
"284",12,"Travis Benjamin",FA,"WR95","175","298","256.1","31.1","-16"
"285",12,"Tavon Austin",FA,"WR96","191","463","271.8","44.4","-21"
"286",12,"Kai Forbath",LAR,"K21","152","318","237.1","42.0","+17"
"287",12,"Washington Commanders",WAS,"DST23","183","377","273.6","43.2","+35"
"288",12,"Jonathan Stewart",FA,"RB81","199","365","281.2","30.1","-41"
"289",12,"Jalen Richard",FA,"RB82","190","340","276.0","31.4","+52"
"290",12,"Chad Williams",FA,"WR97","153","347","252.1","45.0","+96"
"291",12,"Buffalo Bills",BUF,"DST24","188","376","266.9","40.0","+13"
"292",12,"Ameer Abdullah",LV,"RB83","186","348","269.3","38.5","-19"
"293",12,"Tyler Boyd",CIN,"WR98","170","313","250.9","38.4","+42"
"294",12,"Tampa Bay Buccaneers",TB,"DST25","189","372","275.0","44.5","+33"
"295",12,"Cleveland Browns",CLE,"DST26","172","375","271.5","52.7","-10"
"296",12,"Cordarrelle Patterson",ATL,"RB84","149","330","240.3","43.2","-44"
"297",12,"J.J. Nelson",FA,"WR99","211","310","266.5","28.4","+28"
"298",12,"Jesse James",LV,"TE35","172","331","251.4","35.2","+16"
"299",12,"Ryan Griffin",FA,"TE36","181","322","243.1","32.4","-22"
"300",12,"Alfred Blue",FA,"RB85","170","402","282.8","42.8","+21"
"301",12,"Keke Coutee",FA,"WR100","210","320","269.3","32.2","+47"
"302",12,"Stephen Hauschka",FA,"K22","160","390","277.4","42.6","-21"
"303",12,"Curtis Samuel",WAS,"WR101","236","361","279.6","29.5","+34"
"304",12,"Dallas Cowboys",DAL,"DST27","178","378","274.5","46.8","-29"
"305",12,"San Francisco 49ers",SF,"DST28","188","357","284.3","45.8","+19"
"306",12,"DeAndre Washington",FA,"RB86","195","370","286.2","31.9","+60"
"307",13,"Martavis Bryant",DAL,"WR102","153","355","225.6","43.5","-93"
"308",13,"Torrey Smith",FA,"WR103","225","339","280.0","26.5","+15"
"309",13,"Corey Coleman",FA,"WR104","171","388","233.8","45.9","-42"
"310",13,"Dustin Hopkins",CLE,"K23","200","392","282.0","35.5","-18"
"311",13,"Lamar Jackson",BAL,"QB34","165","498","284.4","69.4","-62"
"312",13,"Blake Jarwin",FA,"TE37","133","335","252.7","46.3","+26"
"313",13,"Christine Michael",FA,"RB87","175","409","266.5","54.8","+39"
"314",13,"Jacquizz Rodgers",FA,"RB88","216","389","295.0","37.6","+56"
"315",13,"Phil Dawson",FA,"K24","246","386","289.0","26.6","-20"
"316",13,"Josh Rosen",FA,"QB35","213","453","294.3","44.4","-40"
"317",13,"Cairo Santos",CHI,"K25","177","315","265.4","38.8","+2"
"318",13,"Cody Parkey",FA,"K26","203","393","291.6","34.8","+31"
"319",13,"DJ Chark Jr.",CAR,"WR105","170","324","256.1","44.1","-32"
"320",13,"Josh McCown",FA,"QB36","191","491","287.7","70.9","+45"
"321",13,"Laquon Treadwell",BAL,"WR106","168","331","252.4","50.0","-27"
"322",13,"Chandler Catanzaro",FA,"K27","208","389","284.4","38.9","+35"
"323",13,"Mack Hollins",ATL,"WR107","172","368","276.3","43.4","+118"
"324",13,"Ed Dickson",FA,"TE38","178","326","257.9","41.4","-35"
"325",13,"Blair Walsh",FA,"K28","199","321","273.2","42.1","-"
"326",13,"Robert Turbin",FA,"RB89","266","403","318.3","31.1","+47"
"327",13,"Brice Butler",FA,"WR108","223","312","272.9","21.7","+27"
"328",13,"Mike Davis",FA,"RB90","230","464","316.6","44.3","+98"
"329",13,"De'Angelo Henderson Sr.",FA,"RB91","248","328","302.8","19.2","-"
"330",13,"Kevin White",FA,"WR109","199","349","274.4","43.2","-37"
"331",13,"Adam Shaheen",FA,"TE39","220","299","263.9","21.0","-2"
"332",13,"Boston Scott",PHI,"RB92","183","430","282.9","59.6","0"
"333",13,"Adam Humphries",FA,"WR110","191","398","272.9","55.9","+6"
"334",13,"Ryan Fitzpatrick",FA,"QB37","201","489","299.8","76.5","+37"
"335",13,"Mark Walton",FA,"RB93","241","381","321.6","32.9","+49"
"336",13,"Seth Roberts",FA,"WR111","181","373","258.9","55.7","+102"
"337",13,"Virgil Green",FA,"TE40","187","332","262.7","38.9","-21"
"338",13,"Sebastian Janikowski",FA,"K29","232","384","296.0","32.2","-30"
"339",13,"Nick Foles",FA,"QB38","190","488","297.5","81.1","-73"
"340",13,"Phillip Lindsay",FA,"RB94","181","360","285.2","49.7","+19"
"341",13,"Justin Jackson",FA,"RB95","227","429","312.3","39.0","-"
"342",13,"Stephen Anderson",FA,"TE41","215","281","256.1","19.6","-16"
"343",13,"Brett Maher",FA,"K30","202","325","277.8","32.5","-7"
"344",13,"Tyler Higbee",LAR,"TE42","248","344","284.1","28.2","+35"
"345",13,"Jonathan Williams",WAS,"RB96","187","322","255.5","35.8","-30"
"346",13,"Jonnu Smith",ATL,"TE43","239","349","274.6","33.0","+17"
"347",14,"Jeremy Maclin",FA,"WR112","242","284","264.8","12.9","+9"
"348",14,"Joe Williams",FA,"RB97","266","370","304.8","29.3","-8"
"349",14,"Josh Hill",FA,"TE44","196","392","274.4","60.4","+136"
"350",14,"Jordan Matthews",CAR,"WR113","212","285","253.9","19.7","-54"
"351",14,"Travaris Cadet",FA,"RB98","260","352","302.9","23.4","-6"
"352",14,"Kendall Wright",FA,"WR114","247","325","284.3","19.8","+52"
"353",14,"Jaylen Samuels",FA,"RB99","251","334","285.9","30.7","-56"
"354",14,"Damien Williams",FA,"RB100","226","405","322.9","42.3","-"
"355",14,"Charles Sims",FA,"RB101","268","320","287.0","16.3","+3"
"356",14,"New York Jets",NYJ,"DST29","213","374","291.1","46.1","+6"
