"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Malik Taylor","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Trinity Benson","DET","1","WR","2","0","0","0","0","0","0","1","0","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ashton Dulin","IND","1","WR","2","2","0","13","0","0","0","0","100","5.5","6.5","6.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","0.1","1.15"
"Brandon Aiyuk","SF","1","WR","3","2","0","32","0","0","0","0","66.7","8.33","10.67","16","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2","0.09","2.1"
"Joshua Palmer","LAC","1","WR","3","2","0","12","0","0","0","0","66.7","8","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.14","1.1"
"Tylan Wallace","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"CeeDee Lamb","DAL","1","WR","5","4","1","84","0","1","1","0","80","10.8","16.8","21","10.5","2","1","1","40","25","100","1","0","20","0","0","1","0","4","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16.8","0.26","3.36"
"Laviska Shenault Jr.","JAX","1","WR","3","1","1","58","0","0","0","0","33.3","11","19.33","58","39","2","0","0","66.7","0","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3","0.12","6.3"
"Tee Higgins","CIN","1","WR","7","5","0","32","0","0","0","2","71.4","6.43","4.57","6.4","1.8","1","0","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5.7","0.12","1.14"
"DeVonta Smith","PHI","1","WR","8","7","0","77","0","0","0","1","87.5","8","9.63","11","2.86","1","1","0","12.5","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","11.2","0.18","1.6"
"Keelan Cole Sr.","NYJ","1","WR","3","2","0","38","0","0","0","0","66.7","19.67","12.67","19","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8","0.15","2.4"
"N'Keal Harry","NE","1","WR","2","1","0","9","0","0","0","0","50","10.5","4.5","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.06","1.4"
"DJ Moore","CAR","1","WR","7","5","0","42","0","0","0","0","71.4","9.14","6","8.4","3.2","1","1","0","14.3","20","0","0","0","0","0","0","1","0","-4","0","0","0","-4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","6.3","0.1","1.05"
"Terry McLaurin","WAS","1","WR","11","4","0","46","0","0","0","0","36.4","14.45","4.18","11.5","3.75","4","1","0","36.4","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.09","1.65"
"Auden Tate","CIN","1","WR","1","0","0","0","0","0","0","0","0","28","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Courtland Sutton","DEN","1","WR","10","7","0","120","1","1","0","0","70","15.1","12","17.14","2","4","2","1","40","28.6","100","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21.5","0.4","3.07"
"Allen Lazard","GB","1","WR","2","2","0","6","0","0","0","0","100","-0.5","3","3","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","0.03","0.8"
"Malik Turner","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Equanimeous St. Brown","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"D.K. Metcalf","SEA","1","WR","5","5","0","98","0","2","0","0","100","16.2","19.6","19.6","3.8","2","2","2","40","40","100","1","1","20","20","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.3","0.51","4.86"
"Van Jefferson","LA","1","WR","4","1","0","16","0","0","0","1","25","19.25","4","16","3","2","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1","0.05","2.1"
"Chase Claypool","PIT","1","WR","6","5","1","130","1","1","0","0","83.3","13.33","21.67","26","16.4","1","1","1","16.7","20","100","1","1","16.7","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.5","0.6","4.3"
"Marquez Callaway","NO","1","WR","7","4","1","85","0","2","1","0","57.1","20.14","12.14","21.25","0.75","2","2","2","28.6","50","100","2","2","28.6","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.5","0.49","5.63"
"Devin Duvernay","BLT","1","WR","4","4","0","45","0","0","0","0","100","6.25","11.25","11.25","5","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","0.1","1.63"
"Preston Williams","MIA","1","WR","5","3","0","60","0","0","0","0","60","17.2","12","20","9.67","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","7","5","1","1","0","0","0","0","0","0","0","0","0","0","0","8.2","0.2","2.05"
"Bryan Edwards","LV","1","WR","6","2","0","22","0","0","0","1","33.3","18","3.67","11","7","2","0","0","33.3","0","0","2","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.06","1.6"
"K.J. Osborn","MIN","1","WR","4","3","0","14","0","0","0","0","75","4.25","3.5","4.67","2.33","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.07","0.97"
"Penny Hart","SEA","1","WR","2","2","0","19","0","0","0","0","100","1","9.5","9.5","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.24","1.45"
"Marcus Kemp","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Mack Hollins","MIA","1","WR","2","1","0","10","0","0","0","0","50","9","5","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.11","1.5"
"Kenny Golladay","NYG","1","WR","3","0","0","0","0","0","0","0","0","12.33","0","0","0","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Zay Jones","LV","1","WR","2","1","0","6","0","0","0","0","50","17.5","3","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.09","1.1"
"Mike Williams","LAC","1","WR","15","8","2","165","1","2","2","1","53.3","15.53","11","20.63","7.38","2","1","1","13.3","12.5","50","1","0","6.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.5","0.56","4.06"
"Alex Erickson","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Marcus Johnson","TEN","1","WR","4","3","0","52","0","0","0","0","75","8","13","17.33","7.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7","0.14","2.23"
"Tajae Sharpe","ATL","1","WR","5","4","0","53","0","0","0","0","80","7.8","10.6","13.25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3","0.12","1.82"
"Demarcus Robinson","KC","1","WR","2","1","0","8","0","0","0","0","50","17.5","4","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.02","1.3"
"Jake Kumerow","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Phillip Dorsett","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
