"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Joe Burrow","CIN","1","36","31","25","1","86.7","286","0","7.7","2","0","0","0","1","1","0","0","3.2","0","11","46","1","0","0","4","1","36.4","2","1","18.2","0","0","30","0.83"
"Kyle Allen","HST","1","39","39","20","2","59.5","201","0","9.5","1","0","0","2","0","5","1","0","12.8","2.6","2","1","0","0","2","0","0","0","0","0","0","0","1","10.1","0.26"
"Cooper Rush","DAL","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"C.J. Beathard","JAX","1","3","3","2","1","100","6","0","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.07"
"Deshaun Watson","CLV","1","24","22","12","0","57.1","131","0","7.7","0","0","0","1","1","2","0","1","9.1","0","7","21","0","0","0","0","0","0","0","0","0","0","0","6.3","0.26"
"Patrick Mahomes","KC","1","31","27","16","1","81","223","0","11.5","1","0","0","0","2","1","0","0","3.7","0","2","9","1","0","0","1","1","50","1","1","50","0","0","19.8","0.64"
"Nate Sudfeld","DET","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Dak Prescott","DAL","1","31","30","20","2","73.3","170","0","7.5","3","0","0","1","1","2","1","0","6.7","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","17.8","0.57"
"Jacoby Brissett","CLV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jared Goff","DET","1","43","41","31","2","89.2","340","1","6.1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.6","0.5"
"Taylor Heinicke","WAS","1","47","41","27","0","71.1","275","0","8","2","0","0","0","5","1","0","0","2.4","0","2","6","0","0","2","0","0","0","0","0","0","0","0","19.6","0.42"
"Marcus Mariota","ATL","1","25","24","13","1","58.3","167","0","15.9","1","0","0","1","1","1","0","0","4.2","0","3","17","0","0","0","0","0","0","0","0","0","0","0","11.4","0.46"
"Jimmy Garoppolo","SF","1","5","4","2","2","100","56","0","10.8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.44"
"Derek Carr","LV","1","30","30","16","1","65.4","250","0","12.1","2","1","0","1","0","2","1","0","6.7","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0.57"
"Geno Smith","SEA","1","44","39","28","1","82.9","367","1","7.8","3","0","0","1","4","4","2","0","10.3","5.1","2","3","0","0","1","0","0","0","0","0","0","0","0","26","0.59"
"Kirk Cousins","MIN","1","38","35","21","2","71.9","173","0","9.5","1","0","0","0","2","1","1","0","2.9","2.9","3","9","0","0","0","0","0","0","0","0","0","0","0","11.8","0.31"
"Russell Wilson","DEN","1","26","22","17","0","85","189","0","10.4","0","0","0","0","2","0","0","0","0","0","2","21","0","0","0","0","0","0","0","0","0","0","0","9.7","0.37"
"Ryan Tannehill","TEN","1","31","22","14","0","66.7","141","0","6.8","1","0","0","0","6","1","1","0","4.5","4.5","3","34","0","0","0","0","0","0","0","0","0","0","0","13","0.42"
"Andy Dalton","NO","1","32","28","20","1","80.8","229","0","7.8","1","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","13.3","0.42"
"Matt Ryan","IND","1","40","37","21","2","71.9","233","0","6.8","2","0","0","3","3","3","2","0","8.1","5.4","3","-2","0","0","1","1","0","33.3","0","0","0","0","1","14.1","0.35"
"Aaron Rodgers","GB","1","32","31","18","2","69","182","0","10.6","1","0","0","0","0","4","1","0","12.9","3.2","3","4","0","0","0","1","0","33.3","0","0","0","1","1","11.7","0.37"
"Tom Brady","TB","1","55","54","36","3","79.6","281","0","6.8","2","0","0","1","1","1","1","0","1.9","1.9","1","-1","0","0","0","0","0","0","0","0","0","0","0","18.1","0.33"
