"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Kyler Murray","ARZ","1","32","30","20","1","80.8","229","0","9.7","4","0","0","0","2","3","3","0","10","10","7","6","0","0","4","4","0","57.1","0","0","0","0","0","25.8","0.81"
"Sam Darnold","CAR","1","48","41","17","8","67.6","207","0","10.8","1","0","0","1","4","2","1","0","4.9","2.4","4","48","0","0","1","0","0","0","0","0","0","1","1","16.1","0.34"
"Justin Herbert","LAC","1","42","39","22","2","66.7","195","0","7.3","1","0","0","1","2","2","1","0","5.1","2.6","2","12","0","0","0","0","0","0","0","0","0","0","0","12","0.29"
"Joe Burrow","CIN","1","36","29","19","1","76.9","271","0","8.2","3","1","0","1","2","1","1","0","3.4","3.4","5","20","0","0","0","0","0","0","0","0","0","0","0","23.8","0.66"
"Patrick Mahomes","KC","1","53","47","32","1","75","397","1","8","2","0","0","2","3","2","1","0","4.3","2.1","3","31","0","0","1","0","0","0","0","0","0","0","0","25","0.47"
"Brandon Allen","CIN","1","1","1","1","0","100","7","0","-6","1","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","4","4"
"Dak Prescott","DAL","1","52","51","36","1","77.1","445","1","9.3","3","0","0","1","0","5","2","1","9.8","3.9","3","10","0","0","1","2","0","66.7","2","0","66.7","0","1","29.8","0.57"
"Jacoby Brissett","MIA","1","1","1","1","0","100","25","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"Carson Wentz","IND","1","23","20","11","3","77.8","223","0","13.2","2","1","1","0","2","1","0","0","5","0","2","1","0","0","0","0","0","0","0","0","0","0","0","17","0.74"
"Jared Goff","DET","1","44","42","28","2","81.1","202","0","6.5","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","7.2","0.16"
"Taylor Heinicke","WAS","1","39","39","24","2","72.2","182","0","7.1","1","0","0","1","0","2","0","0","5.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.26"
"Derek Carr","LV","1","29","27","18","2","83.3","341","1","11.8","2","1","0","0","2","0","0","0","0","0","2","-1","0","0","1","0","0","0","0","0","0","0","0","21.5","0.74"
"Teddy Bridgewater","DEN","1","56","49","35","1","78.3","334","1","10.7","3","0","0","3","5","3","1","0","6.1","2","2","9","0","0","1","0","0","0","0","0","0","0","0","23.3","0.42"
"Geno Smith","SEA","1","37","32","23","0","85.2","209","0","4.1","1","0","0","0","5","0","0","0","0","0","1","-1","0","0","1","0","0","0","0","0","0","0","0","12.3","0.33"
"Case Keenum","CLV","1","3","3","1","0","33.3","6","0","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.07"
"Kirk Cousins","MIN","1","51","48","33","0","76.7","373","1","7.8","3","0","0","0","0","3","1","0","6.3","2.1","1","16","0","0","1","0","0","0","0","0","0","0","1","28.5","0.56"
"Ryan Tannehill","TEN","1","29","29","18","2","83.3","216","0","8.3","0","0","0","1","0","1","0","0","3.4","0","2","3","1","0","0","1","1","50","1","1","50","0","0","13.9","0.48"
"Colt McCoy","ARZ","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","3","-3","0","0","0","2","0","66.7","0","0","0","0","0","-0.3",""
"Matthew Stafford","LA","1","32","28","22","3","89.3","251","0","7.3","4","0","0","1","2","0","0","0","0","0","2","12","0","0","1","0","0","0","0","0","0","0","0","26.2","0.82"
"Aaron Rodgers","GB","1","28","23","17","0","81","195","0","7.7","2","0","0","0","3","1","0","0","4.3","0","7","19","1","0","0","1","1","14.3","0","0","0","0","0","23.7","0.85"
"Ben Roethlisberger","PIT","1","41","40","29","2","81.6","229","0","7.3","1","0","0","0","1","0","0","0","0","0","2","-3","0","0","1","2","0","100","0","0","0","0","0","12.9","0.31"
"Tom Brady","TB","1","42","42","34","0","82.9","297","0","5.6","2","0","0","1","0","1","1","0","2.4","2.4","4","1","0","0","0","4","0","100","0","0","0","0","0","19","0.45"
