"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Mike Strachan","CAR","1","WR","1","0","0","0","0","0","0","1","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Quentin Johnston","LAC","1","WR","7","5","0","52","0","0","0","1","71.4","8.29","7.43","10.4","4.4","1","0","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.7","0.16","1.54"
"Andrei Iosivas","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jameson Williams","DET","1","WR","1","1","0","11","0","0","0","0","100","12","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","19","0","1","0","19","0","0","0","0","1","1","100","100","0","0","0","0","0","0","9.5","0.29","4.75"
"Trey Palmer","TB","1","WR","5","2","0","12","0","0","0","0","40","8.2","2.4","6","0.5","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","13","6","1","1","0","0","0","0","0","0","0","0","0","0","0","3.5","0.09","1.17"
"George Pickens","PIT","1","WR","5","4","0","86","0","0","0","1","80","15.6","17.2","21.5","3","2","1","0","40","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6","0.22","2.65"
"Treylon Burks","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"David Bell","CLV","1","WR","2","2","0","12","0","0","0","0","100","5.5","6","6","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.08","1.1"
"Garrett Wilson","NYJ","1","WR","8","3","0","50","0","0","0","0","37.5","13.63","6.25","16.67","2.67","1","0","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","0.1","2.17"
"Drake London","ATL","1","WR","5","1","0","8","0","0","0","0","20","18.4","1.6","8","1","2","1","0","40","100","0","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.02","1.3"
"Cedric Tillman","CLV","1","WR","6","2","0","20","0","0","0","0","33.3","19","3.33","10","1","1","0","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.05","1.5"
"Jahan Dotson","WAS","1","WR","5","2","0","23","0","0","0","0","40","6","4.6","11.5","0","1","1","0","20","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3","0.07","1.65"
"Chris Olave","NO","1","WR","8","5","0","119","1","0","0","1","62.5","18.25","14.88","23.8","7","3","3","0","37.5","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4","0.35","2.88"
"Romeo Doubs","GB","1","WR","5","4","0","72","0","0","0","0","80","17.2","14.4","18","2.5","1","1","0","20","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.2","0.18","2.3"
"Elijah Moore","CLV","1","WR","10","4","1","83","0","0","0","0","40","20.3","8.3","20.75","1.25","2","1","0","20","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.2","2.58"
"Ja'Marr Chase","CIN","1","WR","12","11","1","149","1","1","1","1","91.7","4.83","12.42","13.55","8.64","2","1","0","16.7","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.4","0.38","2.4"
"Jake Bobo","SEA","1","WR","1","1","0","9","0","0","0","0","100","-2","9","9","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.17","1.4"
"Dyami Brown","WAS","1","WR","1","1","0","0","0","0","0","0","100","-1","0","0","1","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.05","0.5"
"Tutu Atwell","LA","1","WR","2","1","0","9","0","0","0","0","50","13","4.5","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.06","1.4"
"Tim Jones","JAX","1","WR","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Tolbert","DAL","1","WR","1","1","0","17","0","0","0","0","100","17","17","17","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.07","2.2"
"CeeDee Lamb","DAL","1","WR","17","12","0","116","1","1","0","1","70.6","9.24","6.82","9.67","2.67","7","3","1","41.2","25","100","4","1","23.5","8.3","100","2","0","30","0","0","0","15","12","2","1","0","0","0","0","0","0","0","0","0","0","0","26.6","0.32","1.9"
"Nico Collins","HST","1","WR","12","9","2","191","1","1","0","1","75","13.83","15.92","21.22","8.44","4","2","1","33.3","22.2","100","3","1","25","11.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.6","0.54","3.29"
"Donovan Peoples-Jones","DET","1","WR","1","0","0","0","0","0","0","0","0","17","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Kadarius Toney","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","0","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0.05","0.6"
"DeVonta Smith","PHI","1","WR","12","9","0","96","0","1","0","1","75","10.33","8","10.67","3.78","3","1","1","25","11.1","100","3","1","25","11.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20.1","0.28","2.23"
"Deebo Samuel","SF","1","WR","4","4","2","116","1","2","2","0","100","0.25","29","29","28.75","0","0","0","0","0","0","0","0","0","0","0","3","0","22","0","1","0","7.33","1.33","0","0","0","2","1","66.7","100","0","0","0","0","0","0","33.8","0.69","4.83"
"Calvin Ridley","JAX","1","WR","8","4","0","26","0","0","0","1","50","19.88","3.25","6.5","1","4","2","0","50","50","0","1","0","12.5","0","0","3","0","7","0","0","0","2.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3","0.09","0.76"
"Miles Boykin","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Cedrick Wilson Jr.","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Courtland Sutton","DEN","1","WR","7","2","1","77","0","1","1","1","28.6","32.14","11","38.5","2.5","3","1","1","42.9","50","100","2","1","28.6","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.7","0.29","7.35"
"Braxton Berrios","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"D.K. Metcalf","SEA","1","WR","8","6","1","134","1","3","1","1","75","13.63","16.75","22.33","11","3","3","2","37.5","50","66.7","2","2","25","33.3","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.4","0.55","5.73"
"DJ Chark Jr.","CAR","1","WR","4","3","0","56","0","0","0","0","75","17.5","14","18.67","1.67","1","1","0","25","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.1","0.24","2.37"
"Van Jefferson","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"River Cracraft","MIA","1","WR","2","2","0","16","0","0","0","0","100","3","8","8","5","1","1","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.11","1.3"
"Marquez Callaway","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Johnson","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Diontae Johnson","PIT","1","WR","5","4","0","33","0","1","0","0","80","14.4","6.6","8.25","1.5","3","2","1","60","50","100","1","1","20","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.3","0.26","2.83"
"KhaDarel Hodge","ATL","1","WR","1","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Josh Reynolds","DET","1","WR","3","1","0","12","0","0","0","0","33.3","10","4","12","6","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.04","1.7"
"Kalif Raymond","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.07","0.9"
"Tyreek Hill","MIA","1","WR","6","5","2","157","1","2","2","0","83.3","17","26.17","31.4","16.4","0","0","0","0","0","0","0","0","0","0","0","2","0","-4","0","0","0","-2","0.5","0","0","0","1","0","50","0","0","0","0","0","0","0","29.8","0.96","4.26"
"Demarcus Robinson","LA","1","WR","5","4","0","55","0","1","0","0","80","13","11","13.75","1.75","3","3","1","60","75","100","1","1","20","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.5","0.36","3.38"
"Chris Moore","TEN","1","WR","1","1","0","12","0","0","0","0","100","6","12","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.03","1.7"
"DeVante Parker","NE","1","WR","9","4","0","64","0","0","0","2","44.4","15.78","7.11","16","3","2","0","0","22.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4","0.16","2.1"
"Amari Cooper","CLV","1","WR","5","3","0","34","0","0","0","2","60","6.2","6.8","11.33","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9","0.21","1.63"
"Mike Evans","TB","1","WR","12","7","2","162","1","1","1","0","58.3","16.42","13.5","23.14","11.71","2","1","0","16.7","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.7","0.5","3.67"
"Parker Washington","JAX","1","WR","6","6","0","61","0","1","0","0","100","9.33","10.17","10.17","2.33","2","2","1","33.3","33.3","100","1","1","16.7","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.1","0.37","2.52"
"Jaxon Smith-Njigba","SEA","1","WR","11","7","0","62","0","0","0","0","63.6","5.18","5.64","8.86","6.86","1","0","0","9.1","0","0","1","0","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.7","0.21","1.39"
"Xavier Gipson","NYJ","1","WR","6","5","0","77","0","0","0","0","83.3","13.33","12.83","15.4","5.2","1","1","0","16.7","20","0","0","0","0","0","0","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.21","1.72"
"John Metchie III","HST","1","WR","3","1","0","9","0","0","0","0","33.3","14.33","3","9","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.06","1.4"
"Rondale Moore","ARZ","1","WR","2","1","0","6","0","0","0","1","50","22.5","3","6","3","1","0","0","50","0","0","0","0","0","0","0","1","0","-3","0","0","0","-3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0.8","0.02","0.4"
"Charlie Jones","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jauan Jennings","SF","1","WR","4","3","0","44","0","1","0","0","75","8.5","11","14.67","7.67","2","1","1","50","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.9","0.41","3.97"
"Nick Westbrook-Ikhine","TEN","1","WR","3","1","0","28","0","0","0","1","33.3","16","9.33","28","21","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3","0.05","3.3"
"Christian Kirk","JAX","1","WR","1","1","0","26","0","0","0","0","100","23","26","26","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1","3.1","3.1"
"David Moore","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Cooper Kupp","LA","1","WR","8","6","0","39","0","1","0","0","75","2.88","4.88","6.5","4","1","1","1","12.5","16.7","100","1","1","12.5","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.9","0.21","2.15"
"Curtis Samuel","WAS","1","WR","4","4","0","65","0","0","0","0","100","11.75","16.25","16.25","4.5","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.5","0.27","2.13"
"Alex Erickson","LAC","1","WR","1","1","0","23","0","0","0","0","100","23","23","23","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8","0.35","2.8"
"Jamison Crowder","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Josh Downs","IND","1","WR","5","3","0","14","0","0","0","0","60","1","2.8","4.67","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.06","0.97"
"Rashee Rice","KC","1","WR","9","8","0","64","0","0","0","0","88.9","0.44","7.11","8","8.25","3","2","0","33.3","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.4","0.22","1.3"
"Deven Thompkins","TB","1","WR","1","1","0","4","0","0","0","0","100","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","7","0","0","0","3.5","2.5","2","1","0","0","0","0","0","0","0","0","0","0","0","1.6","0.12","0.53"
"Amon-Ra St. Brown","DET","1","WR","5","2","0","49","0","1","0","0","40","11.4","9.8","24.5","13","2","1","1","40","50","100","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11.9","0.26","5.95"
"Ryan Miller","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jayden Reed","GB","1","WR","5","4","0","16","0","0","0","0","80","4.6","3.2","4","5.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.12","0.9"
"Quez Watkins","PHI","1","WR","4","3","0","28","0","0","0","0","75","16.75","7","9.33","0.67","2","1","0","50","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","0.09","1.43"
"Calvin Austin III","PIT","1","WR","1","1","0","10","0","0","0","0","100","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.17","1.5"
"Lynn Bowden","NO","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","-6","0","0","0","-3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.01","0.13"
"Ihmir Smith-Marsette","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jerry Jeudy","DEN","1","WR","4","3","1","51","0","0","0","0","75","10","12.75","17","5","3","3","0","75","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.16","2.2"
"Trenton Irwin","CIN","1","WR","1","1","0","25","0","0","0","0","100","16","25","25","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.2","3"
"KaVontae Turpin","DAL","1","WR","3","1","0","10","0","0","0","2","33.3","1.67","3.33","10","0","1","1","0","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.12","1.5"
"Scott Miller","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Olamide Zaccheaus","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Guyton","LAC","1","WR","3","1","0","5","0","0","0","0","33.3","9.67","1.67","5","2","1","0","0","33.3","0","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.03","1"
"Isaiah McKenzie","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tyler Boyd","CIN","1","WR","6","5","0","37","0","0","0","0","83.3","3.83","6.17","7.4","2.6","2","2","0","33.3","40","0","0","0","0","0","0","1","0","5","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7","0.12","1.12"
