"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"57",7,"Duke Johnson Jr.",FA,"RB21","35","96","60.1","14.3","+6"
"58",7,"Jeremy Langford",FA,"RB22","26","97","60.5","15.0","-9"
"59",7,"Marvin Jones Jr.",FA,"WR29","25","116","61.2","17.2","+6"
"60",7,"Thomas Rawls",FA,"RB23","30","117","61.9","19.9","-19"
"61",7,"Ryan Mathews",FA,"RB24","32","128","62.4","18.2","+3"
"62",7,"Andrew Luck",FA,"QB4","33","200","57.4","19.8","-10"
"63",7,"Kelvin Benjamin",FA,"WR30","24","115","65.2","16.8","-17"
"64",7,"Emmanuel Sanders",FA,"WR31","44","98","65.5","11.7","+4"
"65",7,"Drew Brees",FA,"QB5","38","204","61.4","19.9","-5"
"66",7,"Melvin Gordon III",BAL,"RB25","25","99","68.9","16.5","-4"
"67",7,"Michael Crabtree",FA,"WR32","43","113","71.0","12.4","+10"
"68",7,"Coby Fleener",FA,"TE6","39","144","71.3","18.5","-2"
"69",7,"John Brown",FA,"WR33","49","112","72.2","12.5","+3"
"70",7,"Jonathan Stewart",FA,"RB26","38","105","72.5","15.6","+1"
"71",7,"Frank Gore",FA,"RB27","36","122","73.3","18.8","+7"
"72",7,"Arian Foster",FA,"RB28","40","121","73.9","19.9","-5"
"73",7,"Tyler Lockett",SEA,"WR34","44","126","74.8","15.6","+1"
"74",7,"Allen Hurns",FA,"WR35","46","138","75.7","15.9","-5"
"75",8,"DeSean Jackson",FA,"WR36","48","115","80.0","15.9","+6"
"76",8,"Rashad Jennings",FA,"RB29","49","117","82.0","16.7","+9"
"77",8,"Ben Roethlisberger",FA,"QB6","51","212","77.5","22.3","-7"
"78",8,"Gary Barnidge",FA,"TE7","59","122","84.7","12.1","+5"
"79",8,"Carson Palmer",FA,"QB7","56","205","78.5","19.8","0"
"80",8,"Charles Sims",FA,"RB30","57","156","85.4","16.2","+9"
"81",8,"Ameer Abdullah",LV,"RB31","47","136","86.6","18.4","+3"
"82",8,"Matt Jones",FA,"RB32","51","145","86.9","19.8","-6"
"83",8,"Zach Ertz",ARI,"TE8","50","131","88.7","15.5","-3"
"84",8,"Sterling Shepard",NYG,"WR37","56","132","89.8","17.1","+4"
"85",8,"Willie Snead IV",SF,"WR38","51","149","90.9","17.5","+12"
"86",8,"Josh Gordon",FA,"WR39","37","175","86.0","24.3","-11"
"87",8,"Eli Manning",FA,"QB8","57","208","86.1","21.8","+5"
"88",8,"T.J. Yeldon",FA,"RB33","47","164","93.4","17.4","+5"
"89",8,"Stefon Diggs",BUF,"WR40","57","138","93.8","18.9","+9"
"90",8,"Antonio Gates",FA,"TE9","49","139","94.2","16.8","+5"
"91",8,"Julius Thomas",FA,"TE10","65","139","94.5","16.0","-4"
"92",8,"Theo Riddick",FA,"RB34","50","169","87.5","21.4","+7"
"93",8,"Chris Ivory",FA,"RB35","56","130","97.4","16.7","+1"
"94",8,"Corey Coleman",FA,"WR41","64","165","97.7","21.7","+15"
"95",8,"Kevin White",FA,"WR42","61","169","98.9","22.6","+1"
"96",8,"Blake Bortles",FA,"QB9","48","218","93.3","23.6","-6"
"97",8,"Philip Rivers",FA,"QB10","56","211","96.7","24.4","+3"
"98",9,"Bilal Powell",FA,"RB36","72","164","105.7","15.1","+4"
"99",9,"Vincent Jackson",FA,"WR43","70","143","107.6","19.3","+15"
"100",9,"DeAngelo Williams",FA,"RB37","24","172","108.3","26.1","-18"
"101",9,"Derrick Henry",TEN,"RB38","63","200","110.6","24.3","-10"
"102",9,"Travis Benjamin",FA,"WR44","69","192","111.6","22.8","+5"
"103",9,"Tavon Austin",FA,"WR45","67","211","111.7","22.5","+5"
"104",9,"Dwayne Allen",FA,"TE11","65","176","113.5","22.3","+11"
"105",9,"DeVante Parker",NE,"WR46","52","168","106.5","24.8","-19"
"106",9,"Tom Brady",FA,"QB11","62","206","106.9","31.1","-33"
"107",9,"Isaiah Crowell",FA,"RB39","74","173","114.7","20.9","-3"
"108",9,"Martellus Bennett",FA,"TE12","65","180","115.4","22.4","-2"
"109",9,"Jason Witten",FA,"TE13","82","178","121.8","21.5","+21"
"110",9,"Tyler Eifert",FA,"TE14","63","159","113.2","22.6","0"
"111",9,"Torrey Smith",FA,"WR47","74","207","117.1","26.6","+7"
"112",9,"Kamar Aiken",FA,"WR48","71","204","115.7","28.7","-7"
"113",9,"Tyrod Taylor",NYG,"QB12","69","210","115.9","21.2","+9"
"114",9,"Kirk Cousins",MIN,"QB13","72","222","116.7","22.0","+2"
"115",9,"Matthew Stafford",LAR,"QB14","81","213","119.7","20.1","+12"
"116",9,"Derek Carr",NO,"QB15","72","209","117.0","19.6","-13"
"117",9,"Mohamed Sanu Sr.",FA,"WR49","76","211","126.7","26.6","+14"
"118",9,"LeGarrette Blount",FA,"RB40","80","198","125.2","27.4","-17"
"119",9,"Markus Wheaton",FA,"WR50","82","188","123.6","24.1","+1"
"120",9,"Spencer Ware",FA,"RB41","25","233","120.3","44.4","+15"
"121",9,"James White",FA,"RB42","42","220","115.5","35.3","+4"
"122",9,"Jameis Winston",NO,"QB16","70","206","123.2","21.4","+4"
"123",9,"Devin Funchess",FA,"WR51","80","184","124.0","24.3","-12"
"124",9,"Eric Ebron",FA,"TE15","87","179","126.4","21.1","+8"
"125",9,"Darren Sproles",FA,"RB43","75","198","127.1","28.0","-4"
"126",9,"Michael Thomas",NO,"WR52","83","177","126.1","19.8","+2"
"127",10,"Jay Ajayi",FA,"RB44","67","196","127.4","25.8","-14"
"128",10,"Rishard Matthews",FA,"WR53","65","180","127.5","24.4","+18"
"129",10,"Tevin Coleman",FA,"RB45","75","200","127.4","21.6","-17"
"130",10,"Andy Dalton",CAR,"QB17","75","214","129.9","22.4","+17"
"131",10,"Tajae Sharpe",FA,"WR54","66","233","127.3","34.6","-7"
"132",10,"Zach Miller",FA,"TE16","91","180","134.9","16.6","+9"
"133",10,"Phillip Dorsett II",DEN,"WR55","84","202","136.9","22.6","+4"
"134",10,"Steve Smith",FA,"WR56","84","206","128.3","25.4","+17"
"135",10,"Christine Michael",FA,"RB46","54","231","135.3","39.4","+5"
"136",10,"Marcus Mariota",PHI,"QB18","84","208","138.1","23.3","+8"
"137",10,"Jimmy Graham",NO,"TE17","87","186","139.8","23.3","-14"
"138",10,"DeAndre Washington",FA,"RB47","92","206","138.8","26.6","+4"
"139",10,"Charles Clay",FA,"TE18","98","227","148.5","25.4","+45"
"140",10,"Matt Ryan",FA,"QB19","107","216","143.9","22.3","+9"
"141",10,"Justin Forsett",FA,"RB48","68","214","125.5","30.8","-24"
"142",10,"Shane Vereen",FA,"RB49","95","212","134.8","27.1","-6"
"143",10,"Tyler Boyd",CIN,"WR57","82","203","144.2","26.4","+5"
"144",10,"Mike Wallace",FA,"WR58","78","224","145.5","28.1","+18"
"145",10,"Seattle Seahawks",SEA,"DST1","119","215","140.7","14.4","+11"
"146",10,"Jared Cook",FA,"TE19","83","201","145.1","24.8","-13"
"147",10,"Jerick McKinnon",KC,"RB50","100","214","146.8","26.9","-8"
"148",10,"Ryan Fitzpatrick",FA,"QB20","108","219","151.2","25.8","+24"
"149",10,"Denver Broncos",DEN,"DST2","125","217","143.4","13.9","-4"
"150",10,"Chris Hogan",FA,"WR59","89","207","147.5","26.5","+2"
"151",10,"Chris Thompson",FA,"RB51","75","205","141.8","28.3","+32"
"152",10,"Ryan Tannehill",TEN,"QB21","107","209","150.9","23.7","+7"
"153",10,"Pierre Garcon",FA,"WR60","92","200","149.6","21.9","+12"
"154",10,"Clive Walford",FA,"TE20","90","194","155.6","21.4","+43"
"155",10,"Vance McDonald",FA,"TE21","71","236","151.4","31.2","+71"
"156",10,"William Fuller V",FA,"WR61","61","240","151.6","35.8","+2"
"157",10,"Arizona Cardinals",ARI,"DST3","128","220","151.4","15.3","0"
"158",10,"Terrance West",FA,"RB52","45","226","148.1","34.2","+3"
"159",11,"Javorius Allen",FA,"RB53","89","230","146.0","29.6","+31"
"160",11,"Devontae Booker",FA,"RB54","99","200","155.2","22.4","-22"
"161",11,"James Starks",FA,"RB55","100","223","156.7","25.1","-7"
"162",11,"Kenneth Dixon",FA,"RB56","96","225","153.9","27.9","+11"
"163",11,"Carolina Panthers",CAR,"DST4","134","223","159.5","14.6","0"
"164",11,"Laquon Treadwell",BAL,"WR62","78","226","153.5","32.4","+12"
"165",11,"Anquan Boldin",FA,"WR63","77","232","157.1","33.2","+48"
"166",11,"C.J. Prosise",FA,"RB57","96","193","153.4","26.9","+21"
"167",11,"Houston Texans",HOU,"DST5","136","222","165.2","17.8","+8"
"168",11,"Sammie Coates",FA,"WR64","103","230","162.1","28.1","+14"
"169",11,"Kyle Rudolph",FA,"TE22","125","219","171.1","22.0","+42"
"170",11,"Dion Lewis",FA,"RB58","52","242","157.4","41.7","-41"
"171",11,"Joe Flacco",FA,"QB22","111","227","168.5","26.9","+35"
"172",11,"Terrance Williams",FA,"WR65","107","225","170.1","23.5","+37"
"173",11,"Jordan Cameron",FA,"TE23","126","238","170.1","19.1","+32"
"174",11,"Jay Cutler",FA,"QB23","133","226","175.1","20.4","+54"
"175",11,"Shaun Draughn",FA,"RB59","97","246","164.8","37.2","+47"
"176",11,"Dorial Green-Beckham",FA,"WR66","106","248","166.8","32.5","-16"
"177",11,"Josh Doctson",FA,"WR67","111","239","170.0","26.2","+40"
"178",11,"Virgil Green",FA,"TE24","118","209","163.3","22.2","-9"
"179",11,"Los Angeles Rams",LAR,"DST6","139","235","175.2","19.7","+6"
"180",11,"Austin Seferian-Jenkins",FA,"TE25","132","235","173.0","24.5","+6"
"181",11,"New England Patriots",NE,"DST7","141","229","181.8","16.7","+8"
"182",11,"Kenny Stills",FA,"WR68","95","247","160.4","36.9","-14"
"183",11,"Chris Johnson",FA,"RB60","118","244","176.8","24.5","-17"
"184",11,"Alex Smith",FA,"QB24","128","233","180.5","23.9","+50"
"185",11,"Kendall Wright",FA,"WR69","113","244","166.5","26.5","+22"
"186",11,"Ted Ginn Jr.",FA,"WR70","130","222","178.1","23.6","-12"
"187",11,"Kansas City Chiefs",KC,"DST8","138","239","181.0","19.5","-9"
"188",11,"Jamison Crowder",WAS,"WR71","79","242","175.2","30.4","+54"
"189",11,"Robert Griffin III",FA,"QB25","110","234","174.3","29.2","-9"
"190",11,"Will Tye",FA,"TE26","118","229","175.0","22.6","+55"
"191",11,"Robert Woods",HOU,"WR72","100","232","173.8","28.1","+48"
"192",11,"Breshad Perriman",FA,"WR73","127","218","179.4","23.6","+23"
"193",11,"Nelson Agholor",BAL,"WR74","130","243","181.2","28.8","+15"
"194",11,"C.J. Spiller",FA,"RB61","112","241","176.8","31.0","+18"
"195",11,"Jordan Howard",FA,"RB62","143","236","173.8","23.8","+4"
"196",12,"Alfred Morris",FA,"RB63","138","241","182.3","26.1","-53"
"197",12,"Brock Osweiler",FA,"QB26","130","243","185.4","25.9","-9"
"198",12,"Jesse James",LV,"TE27","108","220","167.9","26.2","+6"
"199",12,"Brandon LaFell",FA,"WR75","131","244","183.7","23.5","+58"
"200",12,"Tim Hightower",FA,"RB64","133","243","185.7","23.5","+31"
"201",12,"Minnesota Vikings",MIN,"DST9","135","240","193.8","28.7","-20"
"202",12,"Eli Rogers",FA,"WR76","93","236","173.4","34.1","+16"
"203",12,"Davante Adams",LV,"WR77","130","242","189.5","28.5","+26"
"204",12,"New York Jets",NYJ,"DST10","142","232","189.2","18.7","-10"
"205",12,"Cincinnati Bengals",CIN,"DST11","138","240","192.0","21.3","-13"
"206",12,"Jermaine Kearse",FA,"WR78","118","241","185.5","28.7","+41"
"207",12,"Darren McFadden",FA,"RB65","140","232","181.9","24.3","+17"
"208",12,"Dak Prescott",DAL,"QB27","116","234","176.7","32.4","-31"
"209",12,"Charcandrick West",FA,"RB66","129","244","191.2","24.2","-13"
"210",12,"Paul Perkins",FA,"RB67","146","241","190.3","25.4","+15"
"211",12,"Ladarius Green",FA,"TE28","116","242","179.0","34.0","-20"
"212",12,"Terrelle Pryor Sr.",FA,"WR79","116","243","181.5","30.0","-41"
"213",12,"Kenny Britt",FA,"WR80","129","241","194.8","28.4","+58"
"214",12,"Buffalo Bills",BUF,"DST12","147","246","197.0","26.6","-12"
"215",12,"Stephen Gostkowski",FA,"K1","145","249","208.7","26.7","-96"
"216",12,"Wendell Smallwood",FA,"RB68","113","246","192.1","31.7","-2"
"217",12,"Andre Ellington",FA,"RB69","148","250","199.5","26.4","+34"
"218",12,"Cameron Brate",FA,"TE29","140","236","194.7","30.8","+47"
"219",12,"Danny Amendola",FA,"WR81","164","230","196.0","17.6","+31"
"220",12,"Benny Cunningham Jr.",FA,"RB70","138","246","188.3","28.4","+36"
"221",12,"Jaelen Strong",FA,"WR82","118","246","201.3","28.9","0"
"222",12,"Chris Conley",SF,"WR83","156","249","190.8","25.4","+53"
"223",12,"Robert Kelley",FA,"RB71","145","247","186.0","28.5","+4"
"224",12,"Victor Cruz",FA,"WR84","123","242","201.9","31.0","-45"
"225",12,"Richard Rodgers",FA,"TE30","131","242","200.1","28.8","+41"
"226",12,"Seth Roberts",FA,"WR85","133","249","205.7","27.0","+65"
"227",13,"Cameron Artis-Payne",FA,"RB72","156","246","207.3","26.7","+17"
"228",13,"Reggie Bush",FA,"RB73","148","243","182.6","25.6","+41"
"229",13,"Tony Romo",FA,"QB28","102","252","174.3","50.2","+4"
"230",13,"Green Bay Packers",GB,"DST13","144","242","209.3","28.2","-29"
"231",13,"Josh Ferguson",FA,"RB74","135","243","205.1","29.6","-21"
"232",13,"Tyler Ervin",FA,"RB75","165","243","200.4","23.5","+41"
"233",13,"Charles Johnson",FA,"WR86","148","223","190.9","21.6","-3"
"234",13,"Crockett Gillmore",FA,"TE31","135","231","194.8","20.4","+60"
"235",13,"Mike Gillislee",FA,"RB76","135","246","197.9","31.3","+50"
"236",13,"Eddie Royal",FA,"WR87","157","247","211.2","22.9","+66"
"237",13,"Tyler Higbee",LAR,"TE32","140","239","193.1","25.5","+23"
"238",13,"Jacob Tamme",FA,"TE33","159","237","206.2","21.6","+24"
"239",13,"Austin Hooper",LV,"TE34","167","229","203.1","17.5","+79"
"240",13,"Kenyan Drake",CLE,"RB77","171","247","205.0","22.3","+12"
"241",13,"Braxton Miller",FA,"WR88","134","241","195.5","32.8","-1"
"242",13,"Maxx Williams",FA,"TE35","173","242","209.1","21.0","+78"
"243",13,"Sam Bradford",FA,"QB29","173","239","212.5","19.8","+15"
"244",13,"Ka'Deem Carey",FA,"RB78","145","245","215.0","26.9","+34"
"245",13,"Quinton Patton",FA,"WR89","145","237","187.2","21.0","-7"
"246",13,"Lance Dunbar",FA,"RB79","174","244","208.9","19.9","+15"
"247",13,"Cole Beasley",FA,"WR90","150","240","202.6","26.0","+42"
"248",13,"Kenjon Barner",FA,"RB80","147","247","200.6","26.3","-13"
"249",13,"Las Vegas Raiders",LV,"DST14","158","247","206.7","27.8","-51"
"250",13,"Justin Hardy",FA,"WR91","167","243","208.1","17.3","+4"
"251",13,"Robert Turbin",FA,"RB81","165","214","185.9","17.0","+26"
"252",13,"Zach Zenner",FA,"RB82","172","243","216.3","18.9","+3"
"253",13,"Larry Donnell",FA,"TE36","159","242","205.5","24.8","+27"
"254",13,"Malcolm Mitchell",FA,"WR92","156","247","205.6","28.8","-8"
"255",13,"Lance Kendricks",FA,"TE37","186","237","216.4","15.1","+183"
"256",13,"Darrius Heyward-Bey",FA,"WR93","185","245","214.6","16.7","+52"
"257",13,"Karlos Williams",FA,"RB83","165","245","206.1","28.3","-21"
"258",13,"Pittsburgh Steelers",PIT,"DST15","151","241","207.6","31.3","-9"
"259",13,"Tyrell Williams",FA,"WR94","149","233","200.4","21.0","+36"
"260",13,"Jeff Janis",FA,"WR95","176","250","219.9","22.3","+21"
"261",13,"Ronnie Hillman",FA,"RB84","177","232","207.2","16.3","-24"
"262",13,"Mike Thomas",FA,"WR96","115","238","177.0","44.4","-"
"263",13,"Pharoh Cooper",FA,"WR97","177","254","222.2","21.4","-4"
"264",13,"Jacksonville Jaguars",JAC,"DST16","166","232","214.2","19.0","+34"
"265",13,"Stephen Hauschka",FA,"K2","182","253","212.4","23.1","-131"
"266",13,"Hunter Henry",NE,"TE38","192","237","209.6","14.1","+8"
"267",13,"Bruce Ellington",FA,"WR98","150","248","176.2","36.5","0"
"268",14,"Keith Marshall",FA,"RB85","170","242","207.9","24.6","-36"
"269",14,"Marqise Lee",FA,"WR99","150","238","182.6","31.9","+1"
"270",14,"Andre Johnson",FA,"WR100","172","249","220.0","25.9","+23"
"271",14,"Alfred Blue",FA,"RB86","178","245","205.1","27.4","+13"
"272",14,"Rueben Randle",FA,"WR101","184","249","205.4","21.7","0"
"273",14,"DeAndre Smelter",FA,"WR102","177","248","207.4","22.6","+27"
"274",14,"Miami Dolphins",MIA,"DST17","186","240","218.8","20.0","+51"
"275",14,"Jace Amaro",FA,"TE39","178","236","212.7","20.5","+7"
"276",14,"Philadelphia Eagles",PHI,"DST18","170","225","196.4","21.1","-73"
"277",14,"Jonathan Williams",WAS,"RB87","173","247","206.8","23.3","-14"
"278",14,"New York Giants",NYG,"DST19","153","241","197.6","31.4","-14"
"279",14,"Brandon Coleman",FA,"WR103","162","251","231.1","24.0","+8"
"280",14,"J.J. Nelson",FA,"WR104","215","251","231.3","11.1","-4"
"281",14,"Ty Montgomery II",NE,"RB88","135","244","200.2","40.9","+108"
"282",14,"Andrew Hawkins",FA,"WR105","142","205","177.0","26.2","+78"
"283",14,"Jeremy Kerley",FA,"WR106","174","219","198.3","16.8","+105"
"284",14,"Dennis Pitta",FA,"TE40","184","212","198.3","10.4","+165"
"285",14,"Quincy Enunwa",FA,"WR107","181","246","211.4","27.3","+101"
"286",14,"Carson Wentz",LAR,"QB30","143","213","183.0","29.4","-38"
"287",14,"Mason Crosby",FA,"K3","162","255","204.0","33.3","-120"
"288",14,"Blaine Gabbert",KC,"QB31","194","232","214.4","12.7","-9"
"289",14,"Chandler Catanzaro",FA,"K4","163","256","206.0","33.3","-134"
"290",14,"Tyler Gaffney",FA,"RB89","146","169","157.5","11.5","-67"
"291",14,"Garrett Celek",FA,"TE41","134","229","192.3","41.7","+162"
"292",14,"Dan Bailey",FA,"K5","179","251","208.8","26.9","-128"
"293",14,"Brandon McManus",JAC,"K6","164","222","194.0","23.7","-123"
"294",14,"Dexter McCluster",FA,"RB90","169","212","195.7","19.0","+23"
"295",14,"Adam Vinatieri",FA,"K7","182","254","211.0","26.7","-102"
"296",14,"Jared Abbrederis",FA,"WR108","181","239","212.5","26.3","+5"
"297",14,"Blair Walsh",FA,"K8","184","257","213.0","27.3","-102"
"298",14,"Washington Commanders",WAS,"DST20","155","189","172.0","17.0","+9"
"299",14,"Justin Tucker",BAL,"K9","193","250","222.4","21.1","-149"
"300",14,"Ryan Griffin",FA,"TE42","193","243","214.8","18.0","+184"
"301",14,"Brian Quick",FA,"WR109","212","244","232.0","10.0","+43"
"302",14,"Khiry Robinson",FA,"RB91","156","233","202.3","33.3","+1"
"303",14,"Cairo Santos",CHI,"K10","186","259","217.8","27.8","-103"
"304",14,"Case Keenum",HOU,"QB32","137","227","182.0","45.0","+29"
"305",14,"D.J. Foster",FA,"RB92","172","193","182.5","10.5","-1"
"306",14,"Vernon Davis",FA,"TE43","182","229","210.3","20.4","+138"
"307",14,"Jarius Wright",FA,"WR110","171","208","189.5","18.5","+92"
"308",14,"Graham Gano",NYG,"K11","173","252","211.3","32.3","-155"
"309",14,"Nate Washington",FA,"WR111","199","248","236.3","15.9","+14"
"310",14,"Trevor Siemian",NYJ,"QB33","210","253","233.5","14.3","-90"
"311",14,"Josh Hill",FA,"TE44","169","214","191.5","22.5","+130"
"312",14,"Adam Humphries",FA,"WR112","175","237","212.7","27.0","+72"
"313",14,"Andre Williams",FA,"RB93","167","245","224.0","32.9","+11"
"314",14,"Albert Wilson",FA,"WR113","191","240","225.8","20.2","+81"
"315",14,"Darren Fells",FA,"TE45","162","232","197.0","35.0","+171"
"316",14,"Dontrelle Inman",FA,"WR114","160","235","197.5","37.5","+25"
"317",14,"Dan Carpenter",FA,"K12","165","230","197.5","32.5","-74"
"318",14,"T.J. Jones",FA,"WR115","157","249","217.3","42.7","+35"
"319",14,"Luke Willson",FA,"TE46","181","237","217.3","25.7","+163"
"320",14,"Jared Goff",DET,"QB34","207","224","217.7","7.6","-23"
"321",14,"Chris Boswell",PIT,"K13","185","258","218.7","30.1","-102"
"322",14,"Devin Smith",FA,"WR116","191","209","200.0","9.0","+76"
"323",14,"Leonte Carroo",FA,"WR117","216","247","233.6","12.2","+8"
"324",14,"Jermaine Gresham",FA,"TE47","194","235","220.7","18.9","+170"
"325",14,"Sebastian Janikowski",FA,"K14","174","235","204.5","30.5","-109"
"326",15,"Jimmy Garoppolo",LV,"QB35","192","222","207.0","15.0","-58"
"327",15,"Mike Tolbert",FA,"RB94","202","243","223.3","16.8","+9"
"328",15,"Connor Barth",FA,"K15","170","247","208.5","38.5","+2"
"329",15,"Matt Prater",ARI,"K16","188","260","225.7","29.5","-88"
"330",15,"Brent Celek",FA,"TE48","189","231","210.0","21.0","+31"
"331",15,"Mychal Rivera",FA,"TE49","174","248","211.0","37.0","+135"
"332",15,"Antonio Andrews",FA,"RB95","180","244","212.0","32.0","-36"
"333",15,"Mike Nugent",FA,"K17","178","248","213.0","35.0","-1"
"334",15,"Josh Brown",FA,"K18","183","245","214.0","31.0","-28"
"335",15,"Colin Kaepernick",FA,"QB36","180","249","214.5","34.5","-7"
"336",15,"Alex Collins",FA,"RB96","201","245","229.0","19.9","-44"
"337",15,"Damien Williams",FA,"RB97","195","244","219.5","24.5","+28"
"338",15,"Tre Mason",FA,"RB98","200","241","220.5","20.5","-27"
"339",15,"Jeff Heuerman",FA,"TE50","233","241","236.3","3.4","+96"
"340",15,"Josh McCown",FA,"QB37","228","229","228.5","0.5","+26"
"341",15,"Rashard Higgins",FA,"WR118","214","244","229.0","15.0","+52"
"342",15,"Rod Streater",FA,"WR119","228","252","238.7","10.0","+63"
"343",15,"Cecil Shorts",FA,"WR120","239","246","243.3","3.1","+13"
"344",15,"Paxton Lynch",FA,"QB38","226","250","238.0","12.0","-56"
"345",15,"Cordarrelle Patterson",ATL,"RB99","238","243","240.5","2.5","+17"
"346",15,"David Cobb",FA,"RB100","240","248","244.0","4.0","-6"
