"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Dak Prescott","DAL","1","49","46","29","3","74.4","444","1","10.1","3","0","0","0","1","3","0","0","6.5","0","6","18","0","0","0","1","0","16.7","0","0","0","0","0","31.6","0.64"
"Jacoby Brissett","IND","1","29","24","15","2","81","148","0","7.7","1","0","0","1","3","1","1","0","4.2","4.2","2","12","1","0","1","1","1","50","1","1","50","0","0","16.1","0.56"
"Carson Wentz","PHI","1","48","40","20","3","60.5","214","0","11.1","1","0","0","0","5","3","1","0","7.5","2.5","3","17","0","0","2","0","0","0","0","0","0","0","0","14.3","0.3"
"Jared Goff","LA","1","19","18","11","0","68.8","173","0","8.8","0","0","0","1","0","0","0","0","0","0","3","3","0","0","0","2","0","66.7","0","0","0","0","0","6.2","0.33"
"Jameis Winston","TB","1","54","51","30","2","66.7","313","1","8.9","2","0","0","4","2","3","0","1","5.9","0","2","23","0","0","1","1","0","50","1","0","50","0","0","18.8","0.35"
"Garrett Gilbert","CLV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"A.J. McCarron","HST","1","2","1","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Jimmy Garoppolo","SF","1","48","45","34","4","88.4","424","1","5.7","4","0","0","2","2","2","2","0","4.4","4.4","1","7","0","0","0","0","0","0","0","0","0","0","1","31.7","0.66"
"Derek Carr","OAK","1","34","29","25","0","89.3","292","0","6.6","1","0","0","1","3","3","1","0","10.3","3.4","5","1","1","0","0","1","1","20","1","1","20","0","0","20.8","0.61"
"Kirk Cousins","MIN","1","40","35","29","1","88.2","319","1","8.2","3","1","1","0","5","1","1","0","2.9","2.9","2","1","0","0","1","0","0","0","0","0","0","0","1","24.9","0.62"
"Nick Foles","JAX","1","49","47","33","0","73.3","296","0","8.5","2","0","0","1","2","1","1","0","2.1","2.1","0","0","0","0","0","0","0","0","0","0","0","0","1","18.8","0.38"
"Robert Griffin III","BLT","1","2","2","2","0","100","15","0","1.5","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","1","0","100","0","0","0","0","0","0.5","0.25"
"Brian Hoyer","IND","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","-0.2",""
"Chase Daniel","CHI","1","6","4","1","1","66.7","9","0","4","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.07"
"Matt Ryan","ATL","1","34","31","21","2","79.3","311","1","10.6","1","0","0","0","3","4","1","0","12.9","3.2","2","0","0","0","0","0","0","0","0","0","0","0","1","16.4","0.48"
"Ryan Fitzpatrick","MIA","1","52","45","32","4","83.7","323","1","7","0","0","0","0","7","1","0","0","2.2","0","1","0","0","0","0","1","0","100","1","0","100","0","1","12.9","0.25"
"Matt Schaub","ATL","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Philip Rivers","LAC","1","54","52","28","4","72.7","353","1","8.1","1","0","0","4","2","1","0","1","1.9","0","0","0","0","0","1","0","0","0","0","0","0","1","1","14.1","0.26"
"Drew Brees","NO","1","35","35","28","2","88.2","228","0","4.7","3","0","0","0","0","3","2","0","8.6","5.7","3","0","0","0","0","0","0","0","0","0","0","0","0","21.1","0.6"
"Tom Brady","NE","1","48","47","26","2","65.1","216","0","7.1","0","0","0","0","1","2","0","0","4.3","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","8.5","0.18"
