"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"George Kittle","SF","TE","18.9","13","5.899999999999999","18.9","13","5.9","1","8","6.45","89","67.88","1","0.4896","0","0","0","0"
"Dalvin Cook","NYJ","RB","1.3","2","-0.7","1.3","2","-0.7","1","0","0.88","0","5.13","0","0","13","10.2998","0","0"
"DeeJay Dallas","SEA","RB","1.9","1.7","0.19999999999999996","1.9","1.7","0.2","1","1","0.92","10","6.52","0","0.0096","4","4.7726","0","0.01"
"Adam Thielen","CAR","WR","11.4","14","-2.5999999999999996","11.4","14","-2.6","1","8","7.37","74","85.11","0","0.3072","0","0","0","0"
"James Conner","ARZ","RB","7.3","10.7","-3.3999999999999995","7.3","10.7","-3.4","1","2","2.75","1","17.6","0","0.0192","62","62.2398","0","0.2"
"Zach Evans","LA","RB","0","0.4","-0.4","0","0.4","-0.4","1","0","0","0","0","0","0","0","4.4296","0","0"
"Travis Kelce","KC","TE","13.9","14.1","-0.1999999999999993","13.9","14.1","-0.2","1","7","7.06","44","71.21","1","0.576","0","0","0","0"
"Julian Hill","MIA","TE","1.5","1.1","0.3999999999999999","1.5","1.1","0.4","1","1","0.76","10","7.03","0","0","0","0","0","0"
"Marvin Mims Jr.","DEN","WR","2.2","3.8","-1.5999999999999996","2.2","3.8","-1.6","1","2","2","12","26.74","0","0.0192","0","0","0","0"
"Shedrick Jackson","CIN","WR","0","1.9","-1.9","0","1.9","-1.9","1","0","0.39","0","12.09","0","0.0864","0","0","0","0"
"Pierre Strong Jr.","CLV","RB","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.93","4","1.89","0","0","1","4.1552","0","0"
"Chris Rodriguez Jr.","WAS","RB","5.3","3.8","1.5","5.3","3.8","1.5","1","1","0.93","5","6.55","0","0","43","26.3718","0","0.01"
"Joe Mixon","CIN","RB","18.5","15.9","2.5999999999999996","18.5","15.9","2.6","1","5","4.21","31","20.82","1","0.6144","69","71.2656","0","0.15"
"Jamison Crowder","WAS","WR","2.2","1.6","0.6000000000000001","2.2","1.6","0.6","1","2","1.45","12","7.56","0","0.0192","0","0","0","0"
"Mike Evans","TB","WR","12.8","21.5","-8.7","12.8","21.5","-8.7","1","5","5.81","43","89.22","1","1.6048","0","0","0","0"
"Pat Freiermuth","PIT","TE","1.2","0.9","0.29999999999999993","1.2","0.9","0.3","1","1","0.88","7","4.7","0","0","0","0","0","0"
"Kareem Hunt","CLV","RB","5.2","8.6","-3.3999999999999995","5.2","8.6","-3.4","1","3","2.7","1","16.36","0","0","36","52.2928","0","0.07"
"Lil'Jordan Humphrey","DEN","WR","0","1.5","-1.5","0","1.5","-1.5","1","0","0.43","0","12.62","0","0","0","0","0","0"
"Tony Jones Jr.","ARZ","RB","2.6","1.6","1","2.6","1.6","1","1","1","0.88","11","6.11","0","0","10","4.7726","0","0.01"
"Roschon Johnson","CHI","RB","3","2.7","0.2999999999999998","3","2.7","0.3","1","0","0","0","0","0","0","30","25.5388","0","0.03"
"Jerry Jeudy","DEN","WR","8.3","12.9","-4.6","8.3","12.9","-4.6","1","5","4.88","58","49.76","0","0.912","0","0","0","0"
"Laviska Shenault Jr.","CAR","WR","1.9","1.9","0","1.9","1.9","0","1","2","1.84","9","9.91","0","0","0","0","0","0"
"D'Ernest Johnson","JAX","RB","5.9","6.6","-0.6999999999999993","5.9","6.6","-0.7","1","1","0.69","34","7.46","0","0","20","28.8316","0","0.44"
"Dalton Kincaid","BUF","TE","7.6","10.8","-3.200000000000001","7.6","10.8","-3.2","1","6","5.58","46","69.19","0","0.1824","0","0","0","0"
"Diontae Johnson","PIT","WR","2.6","9.8","-7.200000000000001","2.6","9.8","-7.2","1","2","5.15","16","72.52","0","0","0","0","0","0"
"Jayden Reed","GB","WR","17.2","7.2","10","17.2","7.2","10","1","4","3.74","46","39.18","0","0","46","13.1908","1","0.02"
"Evan Engram","JAX","TE","4.9","10.4","-5.5","4.9","10.4","-5.5","1","4","4.13","29","60.68","0","0.384","0","0","0","0"
"Austin Ekeler","LAC","RB","8","11.8","-3.8000000000000007","8","11.8","-3.8","1","2","2.54","6","21.08","0","0.0096","64","38.2102","0","0.76"
"Tyler Lockett","SEA","WR","7.6","8.5","-0.9000000000000004","7.6","8.5","-0.9","1","5","4.6","51","55.85","0","0.096","0","0","0","0"
"Tank Bigsby","JAX","RB","2.1","4.7","-2.6","2.1","4.7","-2.6","1","0","0","0","0","0","0","21","37.7594","0","0.16"
"Cedric Tillman","CLV","WR","1.5","2.7","-1.2000000000000002","1.5","2.7","-1.2","1","1","1.59","2","14.1","0","0","8","4.7432","0","0"
"Rashod Bateman","BLT","WR","7.5","4.9","2.5999999999999996","7.5","4.9","2.6","1","1","0.75","10","17.86","1","0.4608","0","0","0","0"
"Mark Andrews","BLT","TE","3.3","3.9","-0.6000000000000001","3.3","3.9","-0.6","1","2","1.52","23","18.05","0","0.2304","0","0","0","0"
"Darnell Washington","PIT","TE","1.3","1.1","0.19999999999999996","1.3","1.1","0.2","1","1","0.86","8","6.24","0","0","0","0","0","0"
"K.J. Osborn","MIN","WR","1.2","3","-1.8","1.2","3","-1.8","1","1","1.37","7","23.65","0","0","0","0","0","0"
"Will Dissly","SEA","TE","1.4","2.3","-0.8999999999999999","1.4","2.3","-0.9","1","1","1.64","9","15.18","0","0","0","0","0","0"
"Tucker Kraft","GB","TE","4.2","2.2","2","4.2","2.2","2","1","2","1.67","32","13.99","0","0","0","0","0","0"
"Alexander Mattison","MIN","RB","8.5","15.1","-6.6","8.5","15.1","-6.6","1","1","1.94","-1","10.65","0","0.0096","81","72.2162","0","0.96"
"Emanuel Wilson","GB","RB","2.6","3.3","-0.6999999999999997","2.6","3.3","-0.7","1","1","1.39","9","6.91","0","0.0672","12","12.6126","0","0.04"
"KaVontae Turpin","DAL","WR","3.3","4.6","-1.2999999999999998","3.3","4.6","-1.3","1","2","2.1","10","28.9","0","0.0288","13","4.7432","0","0"
"A.J. Brown","PHI","WR","1.3","6.9","-5.6000000000000005","1.3","6.9","-5.6","1","1","2.19","8","38.08","0","0.3264","0","0","0","0"
"Xavier Gipson","NYJ","WR","1.2","1.9","-0.7","1.2","1.9","-0.7","1","1","1.32","7","12.81","0","0","0","0","0","0"
"Courtland Sutton","DEN","WR","14.6","7.9","6.699999999999999","14.6","7.9","6.7","1","4","2.8","66","41.5","1","0.384","0","0","0","0"
"Trayveon Williams","CIN","RB","2","1","1","2","1","1","1","0","0","0","0","0","0","20","10.0058","0","0"
"Austin Trammell","LA","WR","3.8","5.7","-1.9000000000000004","3.8","5.7","-1.9","1","3","4.05","23","36.47","0","0","0","0","0","0"
"Elijah Mitchell","SF","RB","2.4","2","0.3999999999999999","2.4","2","0.4","1","0","0","0","0","0","0","24","18.5122","0","0.02"
"Khalil Shakir","BUF","WR","19","5.6","13.4","19","5.6","13.4","1","3","2.53","115","42.59","1","0.0096","0","0","0","0"
"Brandon Aiyuk","SF","WR","24.1","9","15.100000000000001","24.1","9","15.1","1","5","3.8","156","65.04","1","0.1056","0","0","0","0"
"Jeffery Simmons","TEN","TE","6.7","4.9","1.7999999999999998","6.7","4.9","1.8","1","1","0.76","2","1.52","1","0.7296","0","0","0","0"
"Derius Davis","LAC","WR","0.2","3.1","-2.9","0.2","3.1","-2.9","1","1","0.89","-3","1.3","0","0.4224","0","0","0","0"
"Jordan Addison","MIN","WR","5.9","9.6","-3.6999999999999993","5.9","9.6","-3.7","1","3","3.61","44","56.23","0","0.3648","0","0","0","0"
