"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Ryan Tannehill","TEN","1","21","16","13","0","81.3","144","0","9.5","0","0","0","1","4","0","0","0","0","0","1","6","0","0","0","1","0","100","0","0","0","0","0","5.4","0.26"
"Andy Dalton","CIN","1","42","39","21","3","66.7","235","0","8","0","0","0","1","2","2","0","0","5.1","0","1","2","1","0","0","1","1","100","1","1","100","0","0","14.6","0.35"
"Matthew Stafford","DET","1","36","32","18","1","61.3","265","0","10.4","0","0","0","0","3","2","0","0","6.3","0","3","9","0","0","1","1","0","33.3","0","0","0","0","0","11.5","0.32"
"Joe Flacco","DEN","1","30","28","18","1","76","177","0","7.5","0","0","0","1","1","0","0","0","0","0","4","-1","0","0","0","0","0","0","0","0","0","0","0","6","0.2"
"Matt Ryan","ATL","1","40","36","30","0","90.9","356","1","8.8","4","0","0","0","2","0","0","0","0","0","2","7","0","0","1","0","0","0","0","0","0","0","0","30.9","0.77"
"Ryan Fitzpatrick","MIA","1","19","18","12","0","75","132","0","10.9","1","0","0","0","0","3","1","0","16.7","5.6","2","5","0","0","0","0","0","0","0","0","0","0","1","9.8","0.52"
"Aaron Rodgers","GB","1","41","39","24","3","75","283","0","9.8","2","0","0","1","1","4","1","0","10.3","2.6","3","10","0","0","0","2","0","66.7","2","0","66.7","0","0","19.3","0.47"
"Philip Rivers","LAC","1","46","44","26","2","71.8","320","1","12.7","2","0","0","2","1","4","2","0","9.1","4.5","1","0","0","0","1","0","0","0","0","0","0","0","0","18.8","0.41"
"Josh McCown","PHI","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tom Brady","NE","1","44","41","31","3","82.9","334","1","6.3","0","0","0","1","3","1","0","0","2.4","0","7","6","2","0","2","6","2","85.7","4","2","57.1","0","0","25","0.57"
