"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Ben DiNucci","DAL","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Joe Burrow","CIN","1","42","39","25","3","71.8","313","1","9.5","0","0","0","1","2","2","0","0","5.1","0","3","2","1","0","0","1","1","33.3","1","1","33.3","0","0","17.7","0.42"
"Kyle Allen","WAS","1","47","42","31","0","79.5","280","0","6.6","2","0","0","1","3","3","2","0","7.1","4.8","2","8","0","0","1","0","0","0","0","0","0","0","1","19","0.4"
"Tim Boyle","GB","1","1","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"Deshaun Watson","HST","1","42","37","28","1","80.6","335","1","9.1","4","1","1","0","2","4","4","0","10.8","10.8","4","26","0","0","0","1","0","25","0","0","0","0","1","32","0.76"
"Patrick Mahomes","KC","1","34","26","21","2","88.5","225","0","6.5","2","0","0","0","1","1","1","0","3.8","3.8","10","36","0","0","1","2","0","20","0","0","0","0","0","20.6","0.61"
"Carson Wentz","PHI","1","47","40","21","4","71.4","213","0","10.9","2","0","0","0","6","7","2","0","17.5","5","5","49","1","0","1","2","1","40","1","1","20","2","3","27.4","0.58"
"Jared Goff","LA","1","39","38","19","2","61.8","198","0","12.3","2","1","0","1","0","5","2","1","13.2","5.3","1","10","0","0","0","0","0","0","0","0","0","0","0","15.9","0.41"
"Jimmy Garoppolo","SF","1","34","33","23","3","78.8","268","0","4.8","3","1","0","0","0","1","1","0","3","3","4","8","0","0","0","0","0","0","0","0","0","0","0","23.5","0.69"
"Teddy Bridgewater","CAR","1","40","29","16","5","80.8","216","0","9.5","0","0","0","2","4","2","0","0","6.9","0","8","48","0","0","0","5","0","62.5","1","0","12.5","0","0","11.4","0.29"
"Case Keenum","CLV","1","10","10","5","0","55.6","46","0","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.18"
"Kirk Cousins","MIN","1","37","36","24","0","70.6","343","1","10.4","3","1","0","3","1","4","1","0","11.1","2.8","0","0","0","0","0","0","0","0","0","0","0","2","2","22.7","0.61"
"Nick Foles","CHI","1","40","39","23","1","72.7","198","0","6.1","1","0","0","1","0","1","1","0","2.6","2.6","5","4","1","0","0","1","1","20","1","1","20","0","0","17.3","0.43"
"Ryan Tannehill","TEN","1","43","41","30","2","82.1","366","1","8.1","4","0","0","1","2","2","2","0","4.9","4.9","0","0","0","0","1","0","0","0","0","0","0","1","1","29.6","0.69"
"Andy Dalton","DAL","1","59","54","34","5","79.6","266","0","5.9","1","0","0","2","3","4","1","0","7.4","1.9","2","4","0","0","0","1","0","50","0","0","0","0","0","13","0.22"
"Blaine Gabbert","TB","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0.2","0.1"
"Cam Newton","NE","1","32","25","17","0","70.8","157","0","6.5","0","0","0","2","4","0","0","0","0","0","10","76","1","0","2","3","1","30","1","1","10","0","1","17.9","0.56"
"Matthew Stafford","DET","1","32","31","19","2","70","223","0","10","1","0","0","1","0","3","0","0","9.7","0","5","14","0","0","0","1","0","20","0","0","0","0","0","13.3","0.42"
"Joe Flacco","NYJ","1","47","44","21","1","57.9","186","0","9.3","0","0","0","1","3","2","0","0","4.5","0","1","0","0","0","1","0","0","0","0","0","0","0","0","6.4","0.14"
"Matt Ryan","ATL","1","44","40","30","0","81.1","371","1","7.1","4","1","0","0","2","2","1","0","5","2.5","4","8","0","0","0","0","0","0","0","0","0","0","0","31.6","0.72"
"Ryan Fitzpatrick","MIA","1","30","27","18","2","80","191","0","7.3","3","0","0","2","2","3","2","0","11.1","7.4","1","4","0","0","0","0","0","0","0","0","0","0","0","18","0.6"
"Aaron Rodgers","GB","1","41","35","16","2","58.1","160","0","9.6","0","0","0","2","4","1","0","0","2.9","0","2","14","0","0","0","1","0","50","0","0","0","0","0","5.8","0.14"
"Ben Roethlisberger","PIT","1","24","22","14","2","76.2","162","0","8.3","1","0","0","0","2","2","0","0","9.1","0","3","5","0","0","0","1","0","33.3","1","0","33.3","0","0","11","0.46"
"Philip Rivers","IND","1","45","44","29","2","77.5","371","1","8.5","3","0","0","1","1","4","3","0","9.1","6.8","1","-1","0","0","0","0","0","0","0","0","0","0","0","25.7","0.57"
"Tom Brady","TB","1","27","27","17","3","76.9","166","0","9.1","2","0","0","0","0","3","2","0","11.1","7.4","0","0","0","0","0","0","0","0","0","0","0","0","0","14.6","0.54"
