"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"MyCole Pruitt","ATL","TE","2.7","1.1","1.6","2.7","1.1","1.6","1","1","0.87","22","6.55","0","0.0096","0","0","0","0"
"Connor Heyward","PIT","TE","3.8","3.7","0.09999999999999964","3.8","3.7","0.1","1","3","2.79","23","23.02","0","0","0","0","0","0"
"Gabe Davis","BUF","WR","19","12.9","6.1","19","12.9","6.1","1","6","4.64","100","68.76","1","0.624","0","0","0","0"
"De'Von Achane","MIA","RB","23","8.2","14.8","23","8.2","14.8","1","1","0.93","14","5.37","0","0","151","44.4626","1","0.46"
"Ian Thomas","CAR","TE","3.3","2.7","0.5999999999999996","3.3","2.7","0.6","1","1","1.5","28","19.49","0","0","0","0","0","0"
"Tre Tucker","LV","WR","1.6","1.9","-0.2999999999999998","1.6","1.9","-0.3","1","0","0.55","0","10.69","0","0","16","5.2136","0","0"
"Jordan Mason","SF","RB","12.9","6","6.9","12.9","6","6.9","1","0","0.8","0","7.08","0","0","69","42.581","1","0.11"
"Deebo Samuel","SF","WR","10","6.6","3.4000000000000004","10","6.6","3.4","1","3","1.78","55","22.48","0","0.2112","30","15.0724","0","0.12"
"Clyde Edwards-Helaire","KC","RB","0.4","1.5","-1.1","0.4","1.5","-1.1","1","0","0","0","0","0","0","4","13.6808","0","0.03"
"Jaylen Warren","PIT","RB","9.4","8.5","0.9000000000000004","9.4","8.5","0.9","1","3","2.64","39","17.33","0","0","40","34.2118","0","0.34"
"Adam Trautman","DEN","TE","10.6","10.8","-0.20000000000000107","10.6","10.8","-0.2","1","4","3.42","26","31.58","1","0.9888","0","0","0","0"
"Logan Thomas","WAS","TE","18.2","17.9","0.3000000000000007","18.2","17.9","0.3","1","9","7.76","77","78.75","1","1.0272","0","0","0","0"
"Ronnie Bell","SF","WR","0","0.8","-0.8","0","0.8","-0.8","1","0","0.48","0","5.43","0","0","0","0","0","0"
"Noah Gray","KC","TE","3.1","3.1","0","3.1","3.1","0","1","2","1.49","21","15.94","0","0.1248","0","0","0","0"
"Chris Olave","NO","WR","8.2","9.8","-1.6000000000000014","8.2","9.8","-1.6","1","2","2.37","12","39.32","1","0.7872","0","0","0","0"
"Scott Miller","ATL","WR","2","2.1","-0.10000000000000009","2","2.1","-0.1","1","2","1.89","10","11.39","0","0.0096","0","0","0","0"
"Tim Jones","JAX","WR","0","1.3","-1.3","0","1.3","-1.3","1","0","0.64","0","9.31","0","0","0","0","0","0"
"Puka Nacua","LA","WR","16.6","15.6","1.0000000000000018","16.6","15.6","1","1","7","6.77","71","95.27","1","0.4512","0","0","0","0"
"Kenneth Gainwell","PHI","RB","2.9","6.8","-3.9","2.9","6.8","-3.9","1","1","1.67","7","13.01","0","0","17","26.0778","0","0.35"
"Rico Dowdle","DAL","RB","1.5","2.5","-1","1.5","2.5","-1","1","0","0.5","0","1.89","0","0","15","20.3742","0","0.01"
"Isaiah Hodgins","NYG","WR","2.9","2.4","0.5","2.9","2.4","0.5","1","2","1.55","19","15.38","0","0.0192","0","0","0","0"
"Rashid Shaheed","NO","WR","3.8","2.9","0.8999999999999999","3.8","2.9","0.9","1","2","1.19","28","16.01","0","0.1248","0","0","0","0"
"Devin Duvernay","BLT","WR","0","1.5","-1.5","0","1.5","-1.5","1","0","0.47","0","12.39","0","0","0","0","0","0"
"Justin Jefferson","MIN","WR","4.3","8.3","-4.000000000000001","4.3","8.3","-4","1","3","4.64","28","57.35","0","0.048","0","0","0","0"
"Keith Kirkwood","NO","WR","0.6","1.2","-0.6","0.6","1.2","-0.6","1","1","0.84","1","6.25","0","0.0192","0","0","0","0"
"DeVante Parker","NE","WR","3","4.6","-1.5999999999999996","3","4.6","-1.6","1","2","1.99","20","35.88","0","0","0","0","0","0"
"John Bates","WAS","TE","2.9","2.6","0.2999999999999998","2.9","2.6","0.3","1","2","1.61","19","18.28","0","0","0","0","0","0"
"Zonovan Knight","DET","RB","1.3","0.9","0.4","1.3","0.9","0.4","1","1","0.93","8","4.24","0","0","0","0","0","0"
"Najee Harris","PIT","RB","4.5","7.2","-2.7","4.5","7.2","-2.7","1","1","0.9","3","6.16","0","0","37","60.6424","0","0.01"
"Justyn Ross","KC","WR","3.8","5.5","-1.7000000000000002","3.8","5.5","-1.7","1","2","2.43","28","29.7","0","0.2208","0","0","0","0"
"Isaiah McKenzie","IND","WR","0.4","0.4","0","0.4","0.4","0","1","0","0","0","0","0","0","4","4.4884","0","0"
"Skyy Moore","KC","WR","2.1","2","0.10000000000000009","2.1","2","0.1","1","2","1.69","11","11.41","0","0.0096","0","0","0","0"
"Chase Brown","CIN","RB","0.7","0.9","-0.20000000000000007","0.7","0.9","-0.2","1","1","0.94","2","3.98","0","0","0","0","0","0"
"Jakobi Meyers","LV","WR","17","14.3","2.6999999999999993","17","14.3","2.7","1","7","6.75","75","85.88","1","0.3168","0","2.499","0","0.03"
"Luke Schoonmaker","DAL","TE","0","2","-2","0","2","-2","1","0","0.69","0","16.88","0","0","0","0","0","0"
"Kyle Juszczyk","SF","RB","10.6","9.3","1.299999999999999","10.6","9.3","1.3","1","4","3.37","26","17.84","1","0.9792","0","0","0","0"
"Tyler Conklin","NYJ","TE","8.7","5.6","3.0999999999999996","8.7","5.6","3.1","1","4","2.79","67","31.43","0","0.1824","0","0","0","0"
"Jack Stoll","PHI","TE","0.9","1","-0.09999999999999998","0.9","1","-0.1","1","1","0.8","4","6.17","0","0","0","0","0","0"
"Khalil Herbert","CHI","RB","7.6","6.3","1.2999999999999998","7.6","6.3","1.3","1","0","0.63","0","9.05","0","0","76","44.3744","0","0.1"
"Michael Carter","NYJ","RB","3.7","3.7","0","3.7","3.7","0","1","3","2.64","14","17.93","0","0","8","4.263","0","0.03"
"Calvin Ridley","JAX","WR","17.1","13.6","3.5000000000000018","17.1","13.6","3.5","1","7","4.47","122","77.46","0","0.432","14","8.3692","0","0.04"
"Patrick Taylor","GB","RB","1.7","5.8","-4.1","1.7","5.8","-4.1","1","2","4.4","5","27.92","0","0","2","8.3986","0","0"
"Tyjae Spears","TEN","RB","14.9","9.8","5.1","14.9","9.8","5.1","1","4","4.01","35","25.96","0","0.3072","34","29.5274","1","0.07"
"Tyreek Hill","MIA","WR","28.1","11.9","16.200000000000003","28.1","11.9","16.2","1","8","6.91","181","72.62","1","0.2016","0","0","0","0"
"Dameon Pierce","HST","RB","8.7","11.2","-2.5","8.7","11.2","-2.5","1","1","0.8","16","9.77","0","0","66","88.5234","0","0.17"
"Michael Mayer","LV","TE","4.9","4.1","0.8000000000000007","4.9","4.1","0.8","1","2","2.26","39","29.19","0","0.0096","0","0","0","0"
"Brock Wright","DET","TE","3.1","5.3","-2.1999999999999997","3.1","5.3","-2.2","1","3","2.48","16","24.08","0","0.2784","0","0","0","0"
"Garrett Wilson","NYJ","WR","6.9","12.7","-5.799999999999999","6.9","12.7","-5.8","1","3","3.82","54","57.07","0","0.8448","0","0","0","0"
"Alvin Kamara","NO","RB","17.2","19.5","-2.3000000000000007","17.2","19.5","-2.3","1","3","2.75","17","16.53","0","0.0864","80","88.396","1","1.19"
"Tommy Tremble","CAR","TE","6.6","4.8","1.7999999999999998","6.6","4.8","1.8","1","1","0.75","1","0.75","1","0.72","0","0","0","0"
"Tutu Atwell","LA","WR","7.9","9.7","-1.799999999999999","7.9","9.7","-1.8","1","2","3.24","9","44.77","1","0.5952","0","0","0","0"
"Ty Montgomery","NE","WR","1","5.2","-4.2","1","5.2","-4.2","1","1","2.22","5","36.42","0","0","0","4.459","0","0"
"Rashee Rice","KC","WR","11.3","9.9","1.4000000000000004","11.3","9.9","1.4","1","4","3.74","33","30.77","1","0.8256","0","0","0","0"
"Deonte Harty","BUF","WR","7.2","2.9","4.300000000000001","7.2","2.9","4.3","1","2","0.85","62","24.57","0","0","0","0","0","0"
"Tyler Higbee","LA","TE","3","2.8","0.20000000000000018","3","2.8","0.2","1","2","2.21","20","16.86","0","0","0","0","0","0"
"Brenton Strange","JAX","TE","0","1.5","-1.5","0","1.5","-1.5","1","0","0.74","0","11.07","0","0.0096","0","0","0","0"
"Jameson Williams","DET","WR","1.2","3.5","-2.3","1.2","3.5","-2.3","1","2","2.58","2","21.24","0","0.0096","0","0","0","0"
"Teagan Quitoriano","HST","TE","2.7","1.9","0.8000000000000003","2.7","1.9","0.8","1","1","0.74","22","14.73","0","0.0096","0","0","0","0"
"Kadarius Toney","KC","WR","5.2","6.8","-1.5999999999999996","5.2","6.8","-1.6","1","5","5.15","26","36.32","0","0.0192","1","4.8902","0","0"
"DeVonta Smith","PHI","WR","1.1","7.4","-6.300000000000001","1.1","7.4","-6.3","1","1","3.3","6","32.42","0","0.4224","0","0","0","0"
"DJ Moore","CHI","WR","45","14.5","30.5","45","14.5","30.5","1","8","5.26","230","65.97","3","0.8736","0","0","0","0"
"C.J. Uzomah","NYJ","TE","2.2","3","-0.7999999999999998","2.2","3","-0.8","1","2","1.59","12","10.68","0","0.192","0","0","0","0"
"Cole Turner","WAS","TE","1.4","1.3","0.09999999999999987","1.4","1.3","0.1","1","1","0.78","9","9.06","0","0","0","0","0","0"
"Sam LaPorta","DET","TE","18.2","8.5","9.7","18.2","8.5","9.7","1","3","2.55","47","32.37","2","0.672","0","0","0","0"
"George Pickens","PIT","WR","23.6","15.8","7.800000000000001","23.6","15.8","7.8","1","6","4.78","130","93.95","1","0.5856","16","4.704","0","0"
"Trenton Irwin","CIN","WR","10","15.9","-5.9","10","15.9","-5.9","1","8","7.33","60","90.99","0","0.528","0","0","0","0"
"Zay Flowers","BLT","WR","9.8","17","-7.199999999999999","9.8","17","-7.2","1","5","5.85","73","107.23","0","0.5664","0","0","0","0"
"Kendre Miller","NO","RB","11","9.5","1.5","11","9.5","1.5","1","4","3.51","53","19.93","0","0.0288","37","54.4292","0","0.03"
"Khari Blasingame","CHI","RB","2.6","3.9","-1.2999999999999998","2.6","3.9","-1.3","1","0","0","0","0","0","0","26","34.0158","0","0.09"
"Foster Moreau","NO","TE","7.1","2.7","4.3999999999999995","7.1","2.7","4.4","1","1","0.84","6","3.44","1","0.3168","0","0","0","0"
"Jamal Agnew","JAX","WR","0.1","0.5","-0.4","0.1","0.5","-0.4","1","0","0","0","0","0","0","1","4.6648","0","0"
"Jimmy Graham","NO","TE","0","1.3","-1.3","0","1.3","-1.3","1","0","0.79","0","8.68","0","0","0","0","0","0"
"James Cook","BUF","RB","3.6","6.8","-3.1999999999999997","3.6","6.8","-3.2","1","3","3.57","25","26.83","0","0","-4","22.393","0","0.01"
"Michael Wilson","ARZ","WR","2.3","2.5","-0.20000000000000018","2.3","2.5","-0.2","1","1","1.11","18","19.47","0","0","0","0","0","0"
"AJ Dillon","GB","RB","13.6","15.8","-2.200000000000001","13.6","15.8","-2.2","1","0","0.92","0","2.83","0","0","76","78.9488","1","1.19"
"Odell Beckham Jr.","BLT","WR","2.3","7","-4.7","2.3","7","-4.7","1","2","1.94","13","19.22","0","0.6912","0","0","0","0"
"Marquez Valdes-Scantling","KC","WR","1.7","1.4","0.30000000000000004","1.7","1.4","0.3","1","1","0.65","12","5.42","0","0.096","0","0","0","0"
"Dawson Knox","BUF","TE","3.2","6.9","-3.7","3.2","6.9","-3.7","1","3","3.87","17","47.04","0","0.048","0","0","0","0"
"Travis Etienne Jr.","JAX","RB","32.4","20.7","11.7","32.4","20.7","11.7","1","4","4.28","48","35.38","0","0.0096","136","108.2018","2","0.69"
"Johnny Mundt","MIN","TE","1.6","1.1","0.5","1.6","1.1","0.5","1","1","0.82","11","6.84","0","0","0","0","0","0"
"Jerick McKinnon","KC","RB","3.5","3.6","-0.10000000000000009","3.5","3.6","-0.1","1","2","2.64","18","18.46","0","0.0096","7","4.067","0","0"
"Kyren Williams","LA","RB","6.7","7.8","-1.0999999999999996","6.7","7.8","-1.1","1","2","1.88","4","7.15","0","0.0096","53","51.1952","0","0.16"
"Derrick Henry","TEN","RB","7.7","12.1","-4.3999999999999995","7.7","12.1","-4.4","1","3","2.68","19","14.91","0","0.2304","43","55.321","0","0.4"
"Darnell Mooney","CHI","WR","0","6.9","-6.9","0","6.9","-6.9","1","0","1.31","0","40.03","0","0.3744","0","0","0","0"
"Kylen Granson","IND","TE","2.5","5.8","-3.3","2.5","5.8","-3.3","1","2","2.47","15","17.92","0","0.4704","0","0","0","0"
"Bijan Robinson","ATL","RB","12.8","9.9","2.9000000000000004","12.8","9.9","2.9","1","2","1.74","12","8.44","1","0.2976","46","62.6906","0","0.03"
"Nick Westbrook-Ikhine","TEN","WR","1.4","4.7","-3.3000000000000003","1.4","4.7","-3.3","1","1","1.19","9","18.85","0","0.3648","0","0","0","0"
"Jake Ferguson","DAL","TE","4.3","3.5","0.7999999999999998","4.3","3.5","0.8","1","3","2.58","28","22.54","0","0","0","0","0","0"
"Dallas Goedert","PHI","TE","21.7","12.9","8.799999999999999","21.7","12.9","8.8","1","8","6.44","117","70.24","1","0.4416","0","0","0","0"
"Geoff Swaim","ARZ","TE","3.2","3.3","-0.09999999999999964","3.2","3.3","-0.1","1","2","1.56","22","14.02","0","0.192","0","0","0","0"
"Curtis Samuel","WAS","WR","15.5","11.8","3.6999999999999993","15.5","11.8","3.7","1","6","4.58","65","55.58","1","0.6624","0","0","0","0"
"Jaylen Waddle","MIA","WR","12","20.6","-8.600000000000001","12","20.6","-8.6","1","5","7.14","35","50.1","1","2.0096","0","0","0","0"
"Brandon Johnson","DEN","WR","1.4","0.7","0.7","1.4","0.7","0.7","1","1","0.81","9","3.4","0","0","0","0","0","0"
"Josh Reynolds","DET","WR","15.6","9.5","6.1","15.6","9.5","6.1","1","4","2.9","76","41.88","1","0.6432","0","0","0","0"
"Stefon Diggs","BUF","WR","22.1","17.8","4.300000000000001","22.1","17.8","4.3","1","8","6.51","121","107.35","1","0.6432","0","0","0","0"
"Zay Jones","JAX","WR","9.8","6.5","3.3000000000000007","9.8","6.5","3.3","1","3","2.56","23","28.39","1","0.4032","0","0","0","0"
"D'Andre Swift","PHI","RB","13.8","16.6","-2.8000000000000007","13.8","16.6","-2.8","1","6","5.01","38","33.71","0","0.1824","70","70.364","0","0.44"
"Demario Douglas","NE","WR","2.9","2.6","0.2999999999999998","2.9","2.6","0.3","1","1","1.22","24","19.73","0","0","0","0","0","0"
"John Metchie III","HST","WR","3","2.7","0.2999999999999998","3","2.7","0.3","1","2","1.51","20","17.9","0","0.0192","0","0","0","0"
"Zach Ertz","ARZ","TE","8","5.8","2.2","8","5.8","2.2","1","2","2.49","10","22.3","1","0.3936","0","0","0","0"
"Josh Whyle","TEN","TE","1.2","0.6","0.6","1.2","0.6","0.6","1","1","0.5","7","3.9","0","0","0","0","0","0"
"Jonathan Mingo","CAR","WR","7.3","9.8","-2.500000000000001","7.3","9.8","-2.5","1","5","4.65","48","50.3","0","0.4128","0","0","0","0"
"Raheem Mostert","MIA","RB","14.8","10.6","4.200000000000001","14.8","10.6","4.2","1","2","1.87","13","9.47","0","0.1344","65","41.2678","1","0.63"
"DeAndre Hopkins","TEN","WR","18","18.4","-0.3999999999999986","18","18.4","-0.4","1","8","6.35","140","114.33","0","0.6336","0","0","0","0"
"Ezekiel Elliott","NE","RB","5.8","8","-2.2","5.8","8","-2.2","1","4","3.51","17","24.75","0","0","21","36.554","0","0.02"
"JuJu Smith-Schuster","NE","WR","2.1","2.4","-0.2999999999999998","2.1","2.4","-0.3","1","3","2.32","6","12.79","0","0","0","0","0","0"
"Darius Slayton","NYG","WR","4.5","3.9","0.6000000000000001","4.5","3.9","0.6","1","2","1.89","35","29.96","0","0","0","0","0","0"
"Kalif Raymond","DET","WR","6","5.9","0.09999999999999964","6","5.9","0.1","1","3","2.21","45","29.48","0","0.3072","0","0","0","0"
"Dyami Brown","WAS","WR","1.6","9.3","-7.700000000000001","1.6","9.3","-7.7","1","1","1.87","11","23.84","0","0.9984","0","0","0","0"
"Dalton Schultz","HST","TE","16","15.4","0.5999999999999996","16","15.4","0.6","1","7","7.16","65","82.95","1","0.5856","0","0","0","0"
"Equanimeous St. Brown","CHI","WR","0","1","-1","0","1","-1","1","0","0.94","0","5.03","0","0","0","0","0","0"
"Christian Kirk","JAX","WR","11.4","10","1.4000000000000004","11.4","10","1.4","1","6","5.11","78","63.81","0","0.1056","6","4.459","0","0"
"Cole Kmet","CHI","TE","12.7","12.2","0.5","12.7","12.2","0.5","1","5","3.75","42","33.97","1","1.152","0","0","0","0"
"Michael Pittman Jr.","IND","WR","7.7","8.4","-0.7000000000000002","7.7","8.4","-0.7","1","5","4.46","52","54.22","0","0.1248","0","0","0","0"
"Mack Hollins","ATL","WR","3.9","2.6","1.2999999999999998","3.9","2.6","1.3","1","2","1.27","29","18.79","0","0.0096","0","0","0","0"
"Hayden Hurst","CAR","TE","3.6","3.5","0.10000000000000009","3.6","3.5","0.1","1","3","2.32","21","21.46","0","0.0384","0","0","0","0"
"Romeo Doubs","GB","WR","0.9","3.8","-2.9","0.9","3.8","-2.9","1","1","2.36","4","26.01","0","0.0096","0","0","0","0"
"Ronnie Rivers","LA","RB","0.1","0.5","-0.4","0.1","0.5","-0.4","1","0","0","0","0","0","0","1","4.0866","0","0.02"
"Luke Farrell","JAX","TE","2.1","1.1","1","2.1","1.1","1","1","1","0.85","16","6.94","0","0","0","0","0","0"
"Luke Musgrave","GB","TE","6.4","8","-1.5999999999999996","6.4","8","-1.6","1","6","5.89","34","48.46","0","0.0288","0","0","0","0"
"Brian Robinson","WAS","RB","6.3","7","-0.7000000000000002","6.3","7","-0.7","1","4","3.59","33","22.04","0","0.0576","10","26.7834","0","0"
"Cam Akers","MIN","RB","2.8","4","-1.2000000000000002","2.8","4","-1.2","1","2","1.36","3","8.99","0","0","15","22.8046","0","0.03"
"Matt Breida","NYG","RB","2.9","5.6","-2.6999999999999997","2.9","5.6","-2.7","1","1","0.87","3","7.91","0","0","21","39.8468","0","0.07"
"Josiah Deguara","GB","TE","2.4","1.2","1.2","2.4","1.2","1.2","1","1","0.81","19","8.08","0","0","0","0","0","0"
"Ja'Marr Chase","CIN","WR","44.7","33.3","11.400000000000006","44.7","33.3","11.4","1","15","13.33","192","140.59","3","2.0928","0","0","0","0"
"Tyler Allgeier","ATL","RB","4","9.3","-5.300000000000001","4","9.3","-5.3","1","0","0.86","0","7.6","0","0","40","71.5204","0","0.16"
"Justice Hill","BLT","RB","12.5","7.3","5.2","12.5","7.3","5.2","1","4","3.19","13","11.25","0","0.1056","32","27.3322","1","0.2"
"Justin Watson","KC","WR","6.6","5","1.5999999999999996","6.6","5","1.6","1","2","1.31","56","43.16","0","0","0","0","0","0"
"Kyle Philips","TEN","WR","0","1.4","-1.4","0","1.4","-1.4","1","0","0.52","0","11.32","0","0","0","0","0","0"
"Michael Thomas","NO","WR","8.5","9.4","-0.9000000000000004","8.5","9.4","-0.9","1","4","3.98","65","71.15","0","0.048","0","0","0","0"
"Michael Gallup","DAL","WR","2.5","6.4","-3.9000000000000004","2.5","6.4","-3.9","1","2","2.93","15","49.08","0","0","0","0","0","0"
"Cedrick Wilson Jr.","MIA","WR","7.2","5.2","2","7.2","5.2","2","1","4","3.01","52","36.23","0","0.0192","0","0","0","0"
"CeeDee Lamb","DAL","WR","6.9","7.2","-0.2999999999999998","6.9","7.2","-0.3","1","4","3.81","49","52.4","0","0.0096","0","0","0","0"
"Christian Watson","GB","WR","10.1","12.4","-2.3000000000000007","10.1","12.4","-2.3","1","3","3.4","91","82.93","0","0.3072","-5","3.9886","0","0.03"
"Tony Pollard","DAL","RB","8.4","9.1","-0.6999999999999993","8.4","9.1","-0.7","1","4","4.36","35","32.6","0","0","29","36.1228","0","0"
"Kwamie Lassiter II","CIN","WR","0.7","1","-0.30000000000000004","0.7","1","-0.3","1","1","0.92","2","5.2","0","0","0","0","0","0"
"Gus Edwards","BLT","RB","4.8","6.7","-1.9000000000000004","4.8","6.7","-1.9","1","0","0","0","0","0","0","48","51.5088","0","0.26"
"Marquise Brown","ARZ","WR","14.1","15.4","-1.3000000000000007","14.1","15.4","-1.3","1","4","7.01","61","106.81","1","0.2016","0","0","0","0"
"Ray-Ray McCloud III","SF","WR","0.6","1","-0.4","0.6","1","-0.4","1","1","0.93","1","5.55","0","0","0","0","0","0"
"Craig Reynolds","DET","RB","11.2","6.5","4.699999999999999","11.2","6.5","4.7","1","0","0","0","0","0","0","52","26.8324","1","0.63"
"Daniel Bellinger","NYG","TE","1.2","1","0.19999999999999996","1.2","1","0.2","1","1","0.82","7","6.19","0","0","0","0","0","0"
"Rondale Moore","ARZ","WR","9.1","5.7","3.3999999999999995","9.1","5.7","3.4","1","3","3.12","26","27.61","0","0.0672","50","9.6432","0","0"
"Kendrick Bourne","NE","WR","5.3","10.2","-4.8999999999999995","5.3","10.2","-4.9","1","2","3.79","43","82.32","0","0.0096","0","0","0","0"
"Terry McLaurin","WAS","WR","6.9","6.7","0.20000000000000018","6.9","6.7","0.2","1","4","3.05","49","47.05","0","0.0768","0","0","0","0"
"Brandin Cooks","DAL","WR","1.8","7","-5.2","1.8","7","-5.2","1","1","2.25","7","49.17","0","0.0864","6","4.4884","0","0"
"Marvin Jones Jr.","DET","WR","3.2","3.1","0.10000000000000009","3.2","3.1","0.1","1","2","1.59","22","22.56","0","0.0096","0","0","0","0"
"Deuce Vaughn","DAL","RB","1.3","2.4","-1.0999999999999999","1.3","2.4","-1.1","1","1","0.91","1","3.48","0","0","7","15.974","0","0"
"Brandon Powell","MIN","WR","7.2","9","-1.7999999999999998","7.2","9","-1.8","1","4","3.85","43","49.39","0","0.2784","9","4.5178","0","0.01"
"Jeremy Ruckert","NYJ","TE","0.7","1.2","-0.5","0.7","1.2","-0.5","1","1","0.88","2","7.22","0","0","0","0","0","0"
"Tyler Boyd","CIN","WR","6.9","9.1","-2.1999999999999993","6.9","9.1","-2.2","1","6","5.65","39","53.78","0","0.144","0","0","0","0"
"Cooper Kupp","LA","WR","15.8","16.6","-0.8000000000000007","15.8","16.6","-0.8","1","8","8.45","118","104.88","0","0.3168","0","0","0","0"
"Jonnu Smith","ATL","TE","9.7","9","0.6999999999999993","9.7","9","0.7","1","6","5.22","67","55.92","0","0.1344","0","0","0","0"
"Hunter Henry","NE","TE","0","3.2","-3.2","0","3.2","-3.2","1","0","1.08","0","26.16","0","0","0","0","0","0"
"Isiah Pacheco","KC","RB","12.9","13.1","-0.1999999999999993","12.9","13.1","-0.2","1","1","0.93","9","4.83","0","0.048","55","62.4754","1","0.93"
"Chuba Hubbard","CAR","RB","4","7.3","-3.3","4","7.3","-3.3","1","1","1.69","0","9.38","0","0.2016","35","40.2584","0","0.05"
"Kyle Pitts","ATL","TE","12.2","13.1","-0.9000000000000004","12.2","13.1","-0.9","1","7","5.96","87","81.37","0","0.3264","0","0","0","0"
"Mo Alie-Cox","IND","TE","2.2","1.1","1.1","2.2","1.1","1.1","1","1","0.49","17","8.08","0","0","0","0","0","0"
"Miles Sanders","CAR","RB","3.2","3.2","0","3.2","3.2","0","1","0","0","0","0","0","0","32","31.3404","0","0.01"
"Latavius Murray","BUF","RB","1.2","1.8","-0.6000000000000001","1.2","1.8","-0.6","1","1","0.88","1","5.19","0","0","6","8.2222","0","0"
"Allen Robinson II","PIT","WR","5.4","12.3","-6.9","5.4","12.3","-6.9","1","5","5.89","29","58.14","0","0.5952","0","0","0","0"
"Emari Demercado","ARZ","RB","12.2","11.8","0.3999999999999986","12.2","11.8","0.4","1","1","1.24","12","16.09","0","0.3936","45","40.1604","1","0.53"
"Jonathan Taylor","IND","RB","3.9","4","-0.10000000000000009","3.9","4","-0.1","1","1","0.94","16","4.4","0","0","18","27.4302","0","0.05"
"Wan'Dale Robinson","NYG","WR","4.4","6.8","-2.3999999999999995","4.4","6.8","-2.4","1","5","4.56","18","37.39","0","0.0576","1","4.851","0","0"
"Nelson Agholor","BLT","WR","8.4","7.4","1","8.4","7.4","1","1","4","3.04","64","52.68","0","0.096","0","0","0","0"
"Tank Dell","HST","WR","6.8","7.2","-0.40000000000000036","6.8","7.2","-0.4","1","3","2.61","57","48.38","0","0","-4","9.065","0","0.03"
