"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Gunner Olszewski","NE","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Malik Taylor","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Trinity Benson","DET","1","WR","1","0","0","0","0","0","0","1","0","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ashton Dulin","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-7","0","0","0","-7","0","2","2","0","0","0","0","0","0","0","0","0","0","0","-0.7","-0.1","-0.7"
"Ja'Marr Chase","CIN","1","WR","5","4","0","65","0","2","0","0","80","16.2","13","16.25","1","2","2","2","40","50","100","2","2","40","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.5","0.53","5.13"
"Anthony Schwartz","CLV","1","WR","1","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Aiyuk","SF","1","WR","6","4","0","37","0","1","0","1","66.7","9.67","6.17","9.25","0.25","3","1","1","50","25","100","3","1","50","25","100","1","0","8","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5","0.21","2.5"
"CeeDee Lamb","DAL","1","WR","3","3","1","66","0","0","0","0","100","18.67","22","22","3.33","1","1","0","33.3","33.3","0","0","0","0","0","0","1","0","-1","0","0","0","-1","4","1","1","0","1","0","100","0","1","0","100","0","0","0","8","0.12","2"
"Jaelon Darden","TB","1","WR","1","1","0","0","0","0","0","0","100","-2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.17","0.5"
"Cody White","PIT","1","WR","2","2","0","17","0","0","0","0","100","6","8.5","8.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.3","1.35"
"Racey McMath","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Justin Jefferson","MIN","1","WR","11","9","0","118","1","1","0","1","81.8","7.91","10.73","13.11","5","4","3","1","36.4","33.3","100","1","1","9.1","11.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.3","0.36","2.48"
"DeVonta Smith","PHI","1","WR","6","3","0","28","0","0","0","0","50","12.83","4.67","9.33","4.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","0.08","1.43"
"Keelan Cole Sr.","NYJ","1","WR","2","2","0","30","0","0","0","0","100","14.5","15","15","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.15","2"
"DJ Moore","CAR","1","WR","12","8","0","126","1","0","0","1","66.7","12.17","10.5","15.75","4.38","3","2","0","25","25","0","0","0","0","0","0","1","0","-1","0","0","0","-1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","16.5","0.31","1.83"
"Terry McLaurin","WAS","1","WR","7","4","0","62","0","0","0","0","57.1","9","8.86","15.5","7","1","0","0","14.3","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.2","0.16","2.05"
"Courtland Sutton","DEN","1","WR","5","5","0","37","0","0","0","0","100","5.4","7.4","7.4","2","3","3","0","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2","0.12","1.24"
"Trent Sherfield","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Parris Campbell","IND","1","WR","3","2","0","9","0","0","0","0","66.7","5.67","3","4.5","1.5","1","1","0","33.3","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.04","0.95"
"D.K. Metcalf","SEA","1","WR","9","6","0","107","1","1","0","0","66.7","16.44","11.89","17.83","4.83","3","1","1","33.3","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.7","0.42","3.28"
"DJ Chark Jr.","JAX","1","WR","4","3","0","49","0","1","0","0","75","19.5","12.25","16.33","3.67","1","1","1","25","33.3","100","1","1","25","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.4","0.21","4.13"
"Van Jefferson","LA","1","WR","6","4","0","42","0","0","0","0","66.7","9","7","10.5","5.25","1","0","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2","0.12","1.55"
"Olamide Zaccheaus","ATL","1","WR","6","3","0","32","0","1","0","0","50","11","5.33","10.67","2.67","3","3","1","50","100","100","1","1","16.7","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.7","0.25","3.57"
"Chase Claypool","PIT","1","WR","15","9","0","96","0","0","0","2","60","8.13","6.4","10.67","4.33","1","0","0","6.7","0","0","1","0","6.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.1","0.19","1.57"
"Marquez Callaway","NO","1","WR","5","4","0","41","0","1","0","0","80","9.6","8.2","10.25","4","1","1","1","20","25","100","1","1","20","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1","0.32","3.02"
"Tyron Johnson","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Quintez Cephus","DET","1","WR","1","1","0","8","0","0","0","0","100","4","8","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.03","1.3"
"Bryan Edwards","LV","1","WR","5","3","0","89","0","0","0","0","60","16.4","17.8","29.67","10.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.4","0.17","3.47"
"KhaDarel Hodge","DET","1","WR","1","1","0","9","0","0","0","0","100","9","9","9","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.28","1.4"
"Darius Slayton","NYG","1","WR","1","1","0","8","0","0","0","0","100","6","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.14","1.3"
"Penny Hart","SEA","1","WR","2","1","0","7","0","0","0","0","50","22","3.5","7","11","1","0","0","50","0","0","1","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.15","1.2"
"Marcus Kemp","KC","1","WR","1","0","0","0","0","0","0","1","0","12","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"C.J. Board","NYG","1","WR","2","1","0","38","0","0","0","0","50","24","19","38","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","0.2","4.3"
"Noah Brown","DAL","1","WR","1","1","0","9","0","0","0","0","100","8","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.06","1.4"
"Mack Hollins","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Mike Williams","LAC","1","WR","9","7","1","122","1","2","0","1","77.8","9.78","13.56","17.43","6.71","3","3","2","33.3","42.9","100","2","2","22.2","28.6","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","27.7","0.58","3.96"
"Robbie Chosen","CAR","1","WR","2","1","0","8","0","0","0","1","50","3","4","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.03","1.3"
"Tajae Sharpe","ATL","1","WR","1","1","0","6","0","0","0","0","100","5","6","6","1","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.07","1.1"
"Jake Kumerow","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Chris Conley","HST","1","WR","1","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Nelson Agholor","NE","1","WR","7","2","0","17","0","0","0","0","28.6","21.29","2.43","8.5","4.5","3","1","0","42.9","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.05","1.35"
