"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Jameis Winston","TB","1","48","45","33","1","79.1","456","1","9.2","4","1","1","3","1","4","2","0","8.9","4.4","6","5","1","0","0","1","1","16.7","1","1","16.7","0","0","37.7","0.79"
"Garrett Gilbert","CLV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Jimmy Garoppolo","SF","1","39","35","26","3","87.9","349","1","6.5","4","1","1","1","3","2","2","0","5.7","5.7","2","1","0","0","0","1","0","50","0","0","0","0","0","29.1","0.75"
"Derek Carr","OAK","1","38","34","25","0","83.3","263","0","7.9","2","1","0","0","2","1","1","0","2.9","2.9","2","17","0","0","0","0","0","0","0","0","0","0","0","20.2","0.53"
"Ryan Griffin","TB","1","4","4","2","0","66.7","18","0","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0.17"
"Kirk Cousins","MIN","1","31","30","24","0","82.8","242","0","7.5","1","0","0","0","1","2","1","0","6.7","3.3","1","-1","0","0","0","0","0","0","0","0","0","0","0","13.6","0.44"
"Russell Wilson","SEA","1","45","36","22","2","75","245","0","11.3","0","0","0","1","5","3","0","1","8.3","0","5","28","0","0","1","1","0","20","0","0","0","0","0","11.6","0.26"
"Ryan Tannehill","TEN","1","29","27","21","0","77.8","391","1","11","3","1","1","1","0","2","1","0","7.4","3.7","4","19","0","0","0","0","0","0","0","0","0","0","0","28.5","0.98"
"Robert Griffin III","BLT","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tyrod Taylor","LAC","1","5","5","3","1","80","26","0","5.2","1","0","0","0","0","1","1","0","20","20","4","10","0","0","0","0","0","0","0","0","0","0","0","6","1.2"
"Andy Dalton","CIN","1","41","38","22","2","72.7","262","0","8.1","0","0","0","1","2","1","0","0","2.6","0","3","11","0","0","0","2","0","66.7","1","0","33.3","0","0","10.6","0.26"
"Matt Ryan","ATL","1","36","34","20","2","71","313","1","10.1","2","1","1","0","1","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","21.3","0.59"
"Ryan Fitzpatrick","MIA","1","46","37","21","1","68.8","245","0","10.1","0","0","0","1","2","3","0","0","8.1","0","8","65","0","0","2","3","0","37.5","0","0","0","0","0","15.3","0.33"
"Aaron Rodgers","GB","1","34","28","18","2","74.1","195","0","8.1","1","0","0","0","4","2","1","0","7.1","3.6","5","16","0","0","1","0","0","0","0","0","0","0","0","13.4","0.39"
"Matt Schaub","ATL","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","-0.1",""
"Philip Rivers","LAC","1","23","22","16","1","85","314","1","10.4","3","2","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","24.6","1.07"
"Eli Manning","NYG","1","32","30","15","1","57.1","203","0","9.6","2","1","1","0","2","2","0","0","6.7","0","2","-1","0","0","1","1","0","50","0","0","0","0","0","16","0.5"
"Drew Brees","NO","1","40","40","29","1","76.9","349","1","5.6","5","0","0","0","0","1","1","0","2.5","2.5","1","1","1","0","0","1","1","100","1","1","100","0","1","40.1","1"
"Tom Brady","NE","1","40","36","19","3","68.8","169","0","7.6","1","0","0","1","3","3","0","0","8.3","0","2","20","0","0","0","0","0","0","0","0","0","0","0","11.8","0.3"
