"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Trinity Benson","DET","1","WR","3","2","0","17","0","0","0","0","66.7","6.33","5.67","8.5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.06","1.35"
"Elijah Moore","NYJ","1","WR","5","3","0","44","0","1","0","0","60","15","8.8","14.67","5.67","2","1","1","40","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.9","0.28","3.97"
"Rashod Bateman","BLT","1","WR","8","6","0","80","0","0","0","0","75","9","10","13.33","4","2","1","0","25","16.7","0","1","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0.28","1.83"
"Anthony Schwartz","CLV","1","WR","1","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Aiyuk","SF","1","WR","4","3","0","26","0","0","0","0","75","3.5","6.5","8.67","5.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.07","1.37"
"Jaylen Waddle","MIA","1","WR","6","4","0","61","0","0","0","0","66.7","13.83","10.17","15.25","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.1","0.13","2.02"
"Brandon Zylstra","CAR","1","WR","2","2","0","18","0","0","0","0","100","3","9","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8","0.08","1.4"
"Donovan Peoples-Jones","CLV","1","WR","5","1","0","16","0","0","0","1","20","14.2","3.2","16","0","1","0","0","20","0","0","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1","0.04","2.1"
"Justin Jefferson","MIN","1","WR","11","9","0","143","1","0","0","0","81.8","11.55","13","15.89","4","1","0","0","9.1","0","0","1","0","9.1","0","0","1","0","-4","0","0","0","-4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","18.4","0.31","1.84"
"Laviska Shenault Jr.","JAX","1","WR","7","3","0","15","0","0","0","1","42.9","9.43","2.14","5","3.67","0","0","0","0","0","0","0","0","0","0","0","2","0","6","0","0","0","3","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.07","0.72"
"Gabe Davis","BUF","1","WR","3","3","1","105","1","0","0","0","100","32","35","35","3","2","2","0","66.7","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0.4","4"
"Keelan Cole Sr.","NYJ","1","WR","6","1","0","18","0","0","0","0","16.7","12.83","3","18","6","2","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","0.07","2.3"
"Dezmon Patmon","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"N'Keal Harry","NE","1","WR","1","1","0","26","0","0","0","0","100","24","26","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1","0.09","3.1"
"Terry McLaurin","WAS","1","WR","7","6","0","59","0","0","0","0","85.7","7.14","8.43","9.83","4.17","2","1","0","28.6","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9","0.13","1.48"
"Christian Blake","ATL","1","WR","1","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
