"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Tom Kennedy","DET","1","WR","1","0","0","0","0","0","0","0","0","27","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ashton Dulin","IND","1","WR","4","0","0","0","0","0","0","1","0","24.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Elijah Moore","NYJ","1","WR","6","6","0","67","0","0","0","0","100","5.83","11.17","11.17","5.33","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1","0.34","1.44"
"Ja'Marr Chase","CIN","1","WR","7","3","0","32","0","1","0","2","42.9","4.14","4.57","10.67","7.67","3","1","1","42.9","33.3","100","3","1","42.9","33.3","100","1","0","9","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6","0.22","2.9"
"Anthony Schwartz","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Aiyuk","SF","1","WR","7","4","0","45","0","0","0","0","57.1","9.71","6.43","11.25","5.75","1","0","0","14.3","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","6.5","0.13","1.63"
"Jaylen Waddle","MIA","1","WR","10","4","0","29","0","0","0","0","40","7.7","2.9","7.25","3.25","3","1","0","30","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9","0.08","1.23"
"CeeDee Lamb","DAL","1","WR","8","6","0","112","1","0","0","1","75","13.63","14","18.67","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2","0.22","2.37"
"Jaelon Darden","TB","1","WR","3","3","0","11","0","0","0","0","100","-0.67","3.67","3.67","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.29","0.87"
"Nico Collins","HST","1","WR","4","4","0","55","0","0","0","0","100","10.5","13.75","13.75","3.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","0.19","1.88"
"Laviska Shenault Jr.","JAX","1","WR","4","2","0","13","0","0","0","1","50","4.75","3.25","6.5","6.5","0","0","0","0","0","0","0","0","0","0","0","1","0","8","0","0","0","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1","0.06","1.03"
"DeVonta Smith","PHI","1","WR","3","1","0","15","0","0","0","1","33.3","21","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.05","2"
"Keelan Cole Sr.","NYJ","1","WR","4","3","0","25","0","0","0","0","75","8.5","6.25","8.33","1.33","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0.07","1.33"
"Terry McLaurin","WAS","1","WR","6","3","0","23","0","0","0","0","50","10.5","3.83","7.67","1","3","1","0","50","33.3","0","1","0","16.7","0","0","1","0","12","0","0","0","12","5","1","1","0","0","0","0","0","0","0","0","0","0","0","5","0.08","1.25"
"Courtland Sutton","DEN","1","WR","4","2","0","40","0","0","0","0","50","13.75","10","20","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.11","2.5"
"Trent Sherfield","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Equanimeous St. Brown","GB","1","WR","2","2","0","12","0","0","0","0","100","2.5","6","6","3.5","2","2","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.03","1.1"
"D.K. Metcalf","SEA","1","WR","6","6","0","43","0","2","0","0","100","5.83","7.17","7.17","1.5","3","3","2","50","50","100","2","2","33.3","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.3","0.48","3.22"
"Nick Westbrook-Ikhine","TEN","1","WR","3","2","0","16","0","1","0","0","66.7","5.67","5.33","8","0","1","1","1","33.3","50","100","1","1","33.3","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6","0.37","4.3"
"Collin Johnson","NYG","1","WR","2","2","0","10","0","0","0","0","100","4","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.08","1"
"Van Jefferson","LA","1","WR","5","3","1","88","0","0","0","0","60","16","17.6","29.33","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.18","3.43"
"Olamide Zaccheaus","ATL","1","WR","1","1","0","12","0","0","0","0","100","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.08","1.7"
"Byron Pringle","KC","1","WR","2","1","0","12","0","0","0","1","50","10","6","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.04","1.7"
