"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Justin Jefferson","MIN","WR","21.4","19.7","1.6999999999999993","21.4","19.7","1.7","1","11","8.51","159","115.03","0","0.6624","0","0","0","0"
"Keith Kirkwood","NO","WR","0","1.5","-1.5","0","1.5","-1.5","1","0","0.76","0","11.29","0","0","0","0","0","0"
"DeVante Parker","NE","WR","8.7","9.1","-0.40000000000000036","8.7","9.1","-0.4","1","6","5.65","57","52.13","0","0.1824","0","0","0","0"
"Jerome Ford","CLV","RB","20.6","14.4","6.200000000000001","20.6","14.4","6.2","1","3","3.14","25","20.76","1","0.5952","106","69.1782","0","0.04"
"John Bates","WAS","TE","6.1","5","1.0999999999999996","6.1","5","1.1","1","3","2.76","46","33.06","0","0.048","0","0","0","0"
"Amon-Ra St. Brown","DET","WR","13.2","10.9","2.299999999999999","13.2","10.9","2.3","1","6","4.85","102","64.93","0","0.3264","0","0","0","0"
"Malik Heath","GB","WR","0","0.6","-0.6","0","0.6","-0.6","1","0","0.5","0","3.18","0","0","0","0","0","0"
"Rachaad White","TB","RB","18.8","17.2","1.6000000000000014","18.8","17.2","1.6","1","5","4.44","30","25.85","0","0.3072","73","72.2946","1","0.56"
"Jaxon Smith-Njigba","SEA","WR","5.9","8.2","-2.299999999999999","5.9","8.2","-2.3","1","5","4.81","34","39.48","0","0.3072","0","0","0","0"
"Najee Harris","PIT","RB","4.8","7.6","-2.8","4.8","7.6","-2.8","1","1","2.6","0","16.34","0","0","43","46.9812","0","0"
"Isaiah McKenzie","IND","WR","1.2","1","0.19999999999999996","1.2","1","0.2","1","1","0.96","7","4.75","0","0","0","0","0","0"
"Jalin Hyatt","NYG","WR","9.9","4","5.9","9.9","4","5.9","1","2","0.79","89","34.72","0","0.0288","0","0","0","0"
"Skyy Moore","KC","WR","14.5","6.8","7.7","14.5","6.8","7.7","1","3","2.38","70","41.91","1","0.24","0","0","0","0"
"Rashaad Penny","PHI","RB","1.9","2.5","-0.6000000000000001","1.9","2.5","-0.6","1","1","0.88","5","6.56","0","0","9","12.9556","0","0.01"
"Cade Otton","TB","TE","7.1","6.5","0.5999999999999996","7.1","6.5","0.6","1","6","4.68","41","41.98","0","0","0","0","0","0"
"Chase Brown","CIN","RB","0.2","0.5","-0.3","0.2","0.5","-0.3","1","0","0","0","0","0","0","2","4.7824","0","0.01"
"Elijah Dotson","LAC","RB","2.9","4","-1.1","2.9","4","-1.1","1","2","1.8","13","12.75","0","0","6","15.5134","0","0.05"
"Luke Schoonmaker","DAL","TE","6.6","4.6","2","6.6","4.6","2","1","1","0.73","1","0.73","1","0.7008","0","0","0","0"
"Tyler Conklin","NYJ","TE","7.5","5.9","1.5999999999999996","7.5","5.9","1.6","1","5","3.95","50","39.36","0","0","0","0","0","0"
"Khalil Herbert","CHI","RB","6.3","7.4","-1.1000000000000005","6.3","7.4","-1.1","1","1","2.7","23","14.64","0","0.0288","35","29.3118","0","0.25"
"Xavier Hutchinson","HST","WR","0","1.1","-1.1","0","1.1","-1.1","1","0","0.49","0","8.08","0","0","0","0","0","0"
"Michael Carter","NYJ","RB","1.6","2.6","-1","1.6","2.6","-1","1","1","1.37","3","10.11","0","0","8","8.8886","0","0"
"Calvin Ridley","JAX","WR","4.2","13.4","-9.2","4.2","13.4","-9.2","1","2","4.21","32","49.53","0","1.056","0","0","0","0"
"Tyjae Spears","TEN","RB","6.5","6.2","0.2999999999999998","6.5","6.2","0.3","1","2","1.7","6","15.17","0","0","49","36.0738","0","0.03"
"Patrick Taylor","GB","RB","0.1","0.8","-0.7000000000000001","0.1","0.8","-0.7","1","0","0.5","0","0.02","0","0","1","3.4202","0","0.03"
"Tyreek Hill","MIA","WR","12.5","15.2","-2.6999999999999993","12.5","15.2","-2.7","1","5","5.53","40","81.29","1","0.7104","0","0","0","0"
"Dameon Pierce","HST","RB","4.5","14.4","-9.9","4.5","14.4","-9.9","1","2","2.54","4","17","0","0.2016","31","62.8376","0","0.65"
"Michael Mayer","LV","TE","0.7","0.4","0.29999999999999993","0.7","0.4","0.3","1","1","0.5","2","1.77","0","0","0","0","0","0"
"Garrett Wilson","NYJ","WR","15.3","10.3","5","15.3","10.3","5","1","2","4.24","83","78.82","1","0.0576","0","0","0","0"
"Tutu Atwell","LA","WR","11.7","12.2","-0.5","11.7","12.2","-0.5","1","7","6.05","77","86.72","0","0","5","4.851","0","0"
"Rashee Rice","KC","WR","3","2.7","0.2999999999999998","3","2.7","0.3","1","2","1.55","20","16.92","0","0.0384","0","0","0","0"
"Deonte Harty","BUF","WR","1.4","2.4","-1","1.4","2.4","-1","1","2","1.85","4","8.32","0","0.1152","0","0","0","0"
"Tyler Higbee","LA","TE","2.7","6.4","-3.7","2.7","6.4","-3.7","1","3","4.5","12","40.75","0","0.0096","0","0","0","0"
"Amari Cooper","CLV","WR","12.5","12.6","-0.09999999999999964","12.5","12.6","-0.1","1","7","5.56","90","88.45","0","0.1632","0","0","0","0"
"Reggie Gilliam","BUF","RB","0.8","1.1","-0.30000000000000004","0.8","1.1","-0.3","1","1","0.87","3","7.09","0","0","0","0","0","0"
"Kadarius Toney","KC","WR","6.3","5.7","0.5999999999999996","6.3","5.7","0.6","1","5","4.37","35","30.75","0","0","3","4.6844","0","0"
"DJ Moore","CHI","WR","13.4","7.8","5.6000000000000005","13.4","7.8","5.6","1","6","4.31","104","56.29","0","0","0","0","0","0"
"DeVonta Smith","PHI","WR","21.1","7.4","13.700000000000001","21.1","7.4","13.7","1","4","2.64","131","58.96","1","0.0288","0","0","0","0"
"Cole Turner","WAS","TE","3.1","3.2","-0.10000000000000009","3.1","3.2","-0.1","1","2","1.7","21","10.82","0","0.2112","0","0","0","0"
"Jamaal Williams","NO","RB","2.9","5.2","-2.3000000000000003","2.9","5.2","-2.3","1","0","0","0","0","0","0","29","39.3274","0","0.21"
"Sam LaPorta","DET","TE","8.8","7.6","1.200000000000001","8.8","7.6","1.2","1","5","4","63","34.21","0","0.3648","0","0","0","0"
"George Pickens","PIT","WR","20.7","12.6","8.1","20.7","12.6","8.1","1","4","5.87","127","91.69","1","0.0768","0","0","0","0"
"Tee Higgins","CIN","WR","24.9","22.6","2.299999999999997","24.9","22.6","2.3","1","8","6.8","89","80.46","2","1.8624","0","0","0","0"
"Zay Flowers","BLT","WR","8.8","9.2","-0.3999999999999986","8.8","9.2","-0.4","1","4","3.38","62","38.16","0","0.4416","6","3.4202","0","0.12"
"Colby Parkinson","SEA","TE","5.1","3.7","1.3999999999999995","5.1","3.7","1.4","1","2","1.28","41","18.7","0","0.192","0","0","0","0"
"Foster Moreau","NO","TE","3","2.9","0.10000000000000009","3","2.9","0.1","1","2","1.66","20","11.07","0","0.1536","0","0","0","0"
"Andrew Beck","HST","RB","0.2","3.2","-3","0.2","3.2","-3","1","0","0","0","0","0","0","2","4.6746","0","0.46"
"Zach Pascal","ARZ","WR","1.4","1","0.3999999999999999","1.4","1","0.4","1","1","0.95","9","5.3","0","0","0","0","0","0"
"Jamal Agnew","JAX","WR","1","1.3","-0.30000000000000004","1","1.3","-0.3","1","1","0.84","5","8.52","0","0","0","0","0","0"
"Gunner Olszewski","PIT","WR","0.5","1.1","-0.6000000000000001","0.5","1.1","-0.6","1","1","0.89","0","6.5","0","0","0","0","0","0"
"Deven Thompkins","TB","WR","1.1","0.5","0.6000000000000001","1.1","0.5","0.6","1","0","0","0","0","0","0","11","4.8902","0","0"
"James Cook","BUF","RB","17.9","14.5","3.3999999999999986","17.9","14.5","3.4","1","4","3.61","36","24.24","0","0.0192","123","73.304","0","0.47"
"Trey Palmer","TB","WR","2.5","3.3","-0.7999999999999998","2.5","3.3","-0.8","1","1","0.79","20","14.4","0","0.24","0","0","0","0"
"Michael Wilson","ARZ","WR","7.1","6.7","0.39999999999999947","7.1","6.7","0.4","1","3","2.21","56","47.45","0","0.144","0","0","0","0"
"AJ Dillon","GB","RB","6.8","8.6","-1.7999999999999998","6.8","8.6","-1.8","1","1","0.83","8","8.77","0","0","55","64.3762","0","0.15"
"Odell Beckham Jr.","BLT","WR","4.4","6.4","-2","4.4","6.4","-2","1","3","2.39","29","27.79","0","0.4032","0","0","0","0"
"Marquez Valdes-Scantling","KC","WR","2.3","4","-1.7000000000000002","2.3","4","-1.7","1","2","2.3","13","28.2","0","0.0096","0","0","0","0"
"David Njoku","CLV","TE","6.8","4.1","2.7","6.8","4.1","2.7","1","4","3.09","48","23.62","0","0.0384","0","0","0","0"
"Dawson Knox","BUF","TE","8.5","10.7","-2.1999999999999993","8.5","10.7","-2.2","1","3","3.63","10","18.17","1","1.1808","0","0","0","0"
"Travis Etienne Jr.","JAX","RB","5.2","7.8","-2.5999999999999996","5.2","7.8","-2.6","1","2","1.76","2","13.07","0","0.0096","40","52.3614","0","0.06"
"Kyren Williams","LA","RB","25","21","4","25","21","4","1","6","7.84","48","56.43","1","0.3264","52","50.6856","1","0.73"
"Jerick McKinnon","KC","RB","3.7","3.5","0.20000000000000018","3.7","3.5","0.2","1","3","2.63","24","17.83","0","0","-2","4.4786","0","0"
"Derrick Henry","TEN","RB","17","22.6","-5.600000000000001","17","22.6","-5.6","1","3","2.71","15","16.35","0","0","80","97.4422","1","1.65"
"Kylen Granson","IND","TE","9.1","5.5","3.5999999999999996","9.1","5.5","3.6","1","3","2.97","16","25.63","1","0.2496","0","0","0","0"
"Bijan Robinson","ATL","RB","19.2","17.1","2.099999999999998","19.2","17.1","2.1","1","4","3.92","48","26.57","0","0.0768","124","75.3526","0","0.75"
"Nick Westbrook-Ikhine","TEN","WR","10","7.2","2.8","10","7.2","2.8","1","3","2.13","25","22.09","1","0.6528","0","0","0","0"
"Jake Ferguson","DAL","TE","8.6","8.3","0.29999999999999893","8.6","8.3","0.3","1","3","2.94","11","16.21","1","0.8736","0","0","0","0"
"Chris Godwin","TB","WR","8.3","11.3","-3","8.3","11.3","-3","1","5","4.04","58","53.9","0","0.6432","0","0","0","0"
"Dallas Goedert","PHI","TE","5.2","8.1","-2.8999999999999995","5.2","8.1","-2.9","1","6","5.5","22","53.94","0","0","0","0","0","0"
"Samori Toure","GB","WR","1.1","2.2","-1.1","1.1","2.2","-1.1","1","1","1.26","6","15.25","0","0","0","0","0","0"
"Curtis Samuel","WAS","WR","4.7","4.2","0.5","4.7","4.2","0.5","1","3","2.46","19","24.9","0","0","13","3.1164","0","0.03"
"Jaylen Waddle","MIA","WR","10.4","9.1","1.3000000000000007","10.4","9.1","1.3","1","4","4.21","86","64.45","0","0.0096","-2","4.5472","0","0"
"Brandon Johnson","DEN","WR","19.6","5.8","13.8","19.6","5.8","13.8","1","2","1.77","66","25.73","2","0.384","0","0","0","0"
"Josh Reynolds","DET","WR","21.1","11.7","9.400000000000002","21.1","11.7","9.4","1","5","3.4","66","49.44","2","0.8448","0","0","0","0"
"Stefon Diggs","BUF","WR","10.1","9.6","0.5","10.1","9.6","0.5","1","7","5.2","66","46.11","0","0.4032","0","0","0","0"
"Zay Jones","JAX","WR","0","14.1","-14.1","0","14.1","-14.1","1","0","3.25","0","43.12","0","1.3648","0","0","0","0"
"Stone Smartt","LAC","TE","2.9","1.4","1.5","2.9","1.4","1.5","1","1","0.48","24","11.72","0","0","0","0","0","0"
"D'Andre Swift","PHI","RB","25.6","24","1.6000000000000014","25.6","24","1.6","1","3","2.72","6","15.94","0","0","175","114.4248","1","1.6"
"Demario Douglas","NE","WR","2.9","2.2","0.6999999999999997","2.9","2.2","0.7","1","2","1.75","19","13.41","0","0","0","0","0","0"
"John Metchie III","HST","WR","2.2","1.6","0.6000000000000001","2.2","1.6","0.6","1","1","0.65","17","12.3","0","0","0","0","0","0"
"Zach Ertz","ARZ","TE","8.6","12","-3.4000000000000004","8.6","12","-3.4","1","6","6.03","56","76.7","0","0.2208","0","0","0","0"
"Jonathan Mingo","CAR","WR","4.1","9.8","-5.700000000000001","4.1","9.8","-5.7","1","3","4.66","26","65.38","0","0.1632","0","0","0","0"
"Raheem Mostert","MIA","RB","25.2","12","13.2","25.2","12","13.2","1","1","0.92","6","5.22","0","0","121","77.959","2","0.54"
"DeAndre Hopkins","TEN","WR","6","6.2","-0.20000000000000018","6","6.2","-0.2","1","4","3.3","40","37.95","0","0.1248","0","0","0","0"
"Ezekiel Elliott","NE","RB","1.3","2.3","-0.9999999999999998","1.3","2.3","-1","1","0","0","0","0","0","0","13","22.1578","0","0.02"
"D.K. Metcalf","SEA","WR","10.5","9.6","0.9000000000000004","10.5","9.6","0.9","1","6","3.81","75","51.49","0","0.4224","0","0","0","0"
"JuJu Smith-Schuster","NE","WR","5.3","6","-0.7000000000000002","5.3","6","-0.7","1","5","3.85","28","27.17","0","0.2208","0","0","0","0"
"Darius Slayton","NYG","WR","7.7","9.9","-2.2","7.7","9.9","-2.2","1","3","3.38","62","72.64","0","0.1632","0","0","0","0"
"Kalif Raymond","DET","WR","12.7","5.7","6.999999999999999","12.7","5.7","7","1","2","1.71","46","27.22","1","0.2688","11","4.6648","0","0"
"Dyami Brown","WAS","WR","4","4.3","-0.2999999999999998","4","4.3","-0.3","1","3","2.24","25","25.68","0","0.096","0","0","0","0"
"Noah Fant","SEA","TE","7.6","5.9","1.6999999999999993","7.6","5.9","1.7","1","4","2.91","56","42.98","0","0.0288","0","0","0","0"
"Dalton Schultz","HST","TE","5.4","11.2","-5.799999999999999","5.4","11.2","-5.8","1","4","4.97","34","57.11","0","0.4992","0","0","0","0"
"Christian Kirk","JAX","WR","16.5","17.4","-0.8999999999999986","16.5","17.4","-0.9","1","11","11.2","110","114.86","0","0.048","0","0","0","0"
"Cole Kmet","CHI","TE","5.8","7.5","-1.7000000000000002","5.8","7.5","-1.7","1","4","4.37","38","52.19","0","0.0096","0","0","0","0"
"Jordan Akins","CLV","TE","0.7","0.8","-0.10000000000000009","0.7","0.8","-0.1","1","1","0.78","2","4.2","0","0","0","0","0","0"
"Michael Pittman Jr.","IND","WR","9.6","14.3","-4.700000000000001","9.6","14.3","-4.7","1","8","8.93","56","88.14","0","0.1728","0","0","0","0"
"Mack Hollins","ATL","WR","7.5","10","-2.5","7.5","10","-2.5","1","3","3.7","60","48.33","0","0.5568","0","0","0","0"
"Will Mallory","IND","TE","5.9","2","3.9000000000000004","5.9","2","3.9","1","2","0.96","49","15.13","0","0","0","0","0","0"
"Hayden Hurst","CAR","TE","3.5","4","-0.5","3.5","4","-0.5","1","3","2.37","20","20.96","0","0.1152","0","0","0","0"
"Romeo Doubs","GB","WR","4","4.7","-0.7000000000000002","4","4.7","-0.7","1","2","1.83","30","37.05","0","0.0096","0","0","0","0"
"Ronnie Rivers","LA","RB","0.9","1.1","-0.20000000000000007","0.9","1.1","-0.2","1","1","0.92","4","6.14","0","0.0096","0","0","0","0"
"Javonte Williams","DEN","RB","6.8","9.3","-2.500000000000001","6.8","9.3","-2.5","1","2","2.59","14","22.03","0","0.0192","44","54.2724","0","0.05"
"Keaontay Ingram","ARZ","RB","0.6","1","-0.4","0.6","1","-0.4","1","0","0","0","0","0","0","6","9.6432","0","0.01"
"Luke Musgrave","GB","TE","3.5","4.8","-1.2999999999999998","3.5","4.8","-1.3","1","2","2.34","25","24.23","0","0.2016","0","0","0","0"
"Keenan Allen","LAC","WR","27.1","17.4","9.700000000000003","27.1","17.4","9.7","1","8","6.05","111","72.83","2","1.1808","0","0","0","0"
"Brian Robinson","WAS","RB","25.9","14.4","11.499999999999998","25.9","14.4","11.5","1","2","1.94","42","10.12","0","0.0096","87","75.1366","2","0.81"
"Saquon Barkley","NYG","RB","24.2","20.7","3.5","24.2","20.7","3.5","1","6","6.01","29","40.43","1","0.2496","63","68.6298","1","0.89"
"Richie James","KC","WR","0","0.6","-0.6","0","0.6","-0.6","1","0","0.5","0","3.33","0","0","0","0","0","0"
"Matt Breida","NYG","RB","0.5","0.6","-0.09999999999999998","0.5","0.6","-0.1","1","0","0","0","0","0","0","5","4.1356","0","0.03"
"Elijah Moore","CLV","WR","5.6","11.4","-5.800000000000001","5.6","11.4","-5.8","1","3","4.83","36","75","0","0.1728","5","4.5178","0","0"
"Josiah Deguara","GB","TE","1.5","2.4","-0.8999999999999999","1.5","2.4","-0.9","1","2","1.73","5","10.92","0","0.0672","0","0","0","0"
"Ja'Marr Chase","CIN","WR","5.6","14.8","-9.200000000000001","5.6","14.8","-9.2","1","5","5.55","31","42.75","0","1.296","0","0","0","0"
"Dare Ogunbowale","HST","RB","0.4","1","-0.6","0.4","1","-0.6","1","0","0","0","0","0","0","4","7.2618","0","0.04"
"Tyler Allgeier","ATL","RB","4.8","8.3","-3.500000000000001","4.8","8.3","-3.5","1","0","0","0","0","0","0","48","67.3946","0","0.26"
"Justice Hill","BLT","RB","6.8","11.6","-4.8","6.8","11.6","-4.8","1","3","2.7","12","19.72","0","0","41","43.3164","0","0.65"
"Donovan Peoples-Jones","CLV","WR","1.2","3.8","-2.5999999999999996","1.2","3.8","-2.6","1","1","2.25","7","25.16","0","0.0192","0","0","0","0"
"Kenneth Walker III","SEA","RB","17.9","17.2","0.6999999999999993","17.9","17.2","0.7","1","1","0.82","11","6.8","0","0","43","61.927","2","1.65"
"Justin Watson","KC","WR","7.8","7.5","0.2999999999999998","7.8","7.5","0.3","1","3","2.44","63","57.51","0","0.0864","0","0","0","0"
"Michael Thomas","NO","WR","9","14.8","-5.800000000000001","9","14.8","-5.8","1","7","6","55","64.13","0","0.8928","0","0","0","0"
"Michael Gallup","DAL","WR","0.8","1.7","-0.8999999999999999","0.8","1.7","-0.9","1","1","0.98","3","11","0","0.0192","0","0","0","0"
"CeeDee Lamb","DAL","WR","19.8","15.1","4.700000000000001","19.8","15.1","4.7","1","11","9.14","143","100.15","0","0.0864","0","0","0","0"
"David Wells","TB","TE","1.1","2.5","-1.4","1.1","2.5","-1.4","1","2","1.76","1","13.71","0","0.048","0","0","0","0"
"Jalen Tolbert","DAL","WR","3.3","5.5","-2.2","3.3","5.5","-2.2","1","3","2.69","18","39.43","0","0.0288","0","0","0","0"
"Tony Pollard","DAL","RB","14.4","28.9","-14.499999999999998","14.4","28.9","-14.5","1","7","6.08","37","36.85","0","0.3648","72","97.6668","0","1.7"
"Gus Edwards","BLT","RB","12.2","7.1","5.1","12.2","7.1","5.1","1","0","0","0","0","0","0","62","38.387","1","0.54"
"Marquise Brown","ARZ","WR","14.4","15.3","-0.9000000000000004","14.4","15.3","-0.9","1","6","6.65","54","74.44","1","0.7584","0","0","0","0"
"Quentin Johnston","LAC","WR","1.2","4.4","-3.2","1.2","4.4","-3.2","1","1","1.21","7","14.79","0","0.3936","0","0","0","0"
"Mecole Hardman Jr.","NYJ","WR","1.1","1.3","-0.19999999999999996","1.1","1.3","-0.2","1","1","0.82","6","8.68","0","0","0","0","0","0"
"Craig Reynolds","DET","RB","1","3.9","-2.9","1","3.9","-2.9","1","1","0.93","-2","6.03","0","0.0096","7","12.201","0","0.26"
"Rondale Moore","ARZ","WR","1.9","0.9","0.9999999999999999","1.9","0.9","1","1","1","0.47","14","7.02","0","0","0","0","0","0"
"Kendrick Bourne","NE","WR","4.9","13","-8.1","4.9","13","-8.1","1","4","4.86","29","81.85","0","0.4032","0","0","0","0"
"Terry McLaurin","WAS","WR","13.9","9.1","4.800000000000001","13.9","9.1","4.8","1","5","4.17","54","49.91","1","0.336","0","0","0","0"
"Van Jefferson","LA","WR","1.4","5.6","-4.199999999999999","1.4","5.6","-4.2","1","1","2.05","9","34.55","0","0.192","0","0","0","0"
"Deuce Vaughn","DAL","RB","4.7","4.7","0","4.7","4.7","0","1","3","2.63","16","18.07","0","0.0096","16","12.446","0","0.05"
"Nick Chubb","CLV","RB","6.4","5.7","0.7000000000000002","6.4","5.7","0.7","1","0","0","0","0","0","0","64","43.4728","0","0.22"
"Ty Chandler","MIN","RB","1.9","2.5","-0.6000000000000001","1.9","2.5","-0.6","1","2","1.89","9","9.54","0","0.0192","0","4.655","0","0"
"Tyler Boyd","CIN","WR","8.2","9.5","-1.3000000000000007","8.2","9.5","-1.3","1","6","4.96","52","44.65","0","0.432","0","0","0","0"
"Jonnu Smith","ATL","TE","6.7","11.2","-4.499999999999999","6.7","11.2","-4.5","1","4","4.14","47","43.39","0","0.7968","0","0","0","0"
"Joshua Kelley","LAC","RB","3.9","8.5","-4.6","3.9","8.5","-4.6","1","0","0.83","0","8.45","0","0","39","57.6338","0","0.25"
