"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Noah Gray","KC","TE","4.9","3.7","1.2000000000000002","4.9","3.7","1.2","1","3","2.07","34","21.68","0","0.0768","0","0","0","0"
"Puka Nacua","LA","WR","4.7","5.8","-1.0999999999999996","4.7","5.8","-1.1","1","3","4.35","32","36.18","0","0","0","0","0","0"
"Kenneth Gainwell","PHI","RB","8.8","2.9","5.9","8.8","2.9","5.9","1","1","0.85","1","6.12","0","0","22","11.27","1","0.13"
"Rico Dowdle","DAL","RB","0.8","1.9","-1.0999999999999999","0.8","1.9","-1.1","1","0","0","0","0","0","0","8","7.84","0","0.19"
"Isaiah Hodgins","NYG","WR","0","1","-1","0","1","-1","1","0","0.5","0","7.56","0","0","0","0","0","0"
"Rashid Shaheed","NO","WR","3.7","4.4","-0.7000000000000002","3.7","4.4","-0.7","1","3","2.52","22","20.97","0","0.1728","0","0","0","0"
"Devin Duvernay","BLT","WR","2","2.7","-0.7000000000000002","2","2.7","-0.7","1","2","1.78","10","9.07","0","0.144","0","0","0","0"
"Marquise Goodwin","CLV","WR","0","3.3","-3.3","0","3.3","-3.3","1","0","0.71","0","29.35","0","0.0096","0","0","0","0"
"Jerome Ford","CLV","RB","10.2","18.1","-7.900000000000002","10.2","18.1","-7.9","1","5","6.13","33","44.7","0","0","44","89.327","0","0.28"
"John Bates","WAS","TE","0","3.5","-3.5","0","3.5","-3.5","1","1","1.26","-5","10.7","0","0.3072","0","0","0","0"
"Malik Heath","GB","WR","0","1.5","-1.5","0","1.5","-1.5","1","0","0.62","0","11.9","0","0","0","0","0","0"
"Rachaad White","TB","RB","25.9","23.4","2.5","25.9","23.4","2.5","1","4","3.33","46","23.86","0","0.336","73","76.7054","2","1.61"
"Jaxon Smith-Njigba","SEA","WR","9.3","7.5","1.8000000000000007","9.3","7.5","1.8","1","6","4.93","63","47.03","0","0.0576","0","0","0","0"
"Najee Harris","PIT","RB","14.6","14.8","-0.20000000000000107","14.6","14.8","-0.2","1","2","2.73","7","17.85","0","0.0192","69","64.3178","1","0.85"
"Isaiah McKenzie","IND","WR","2.2","4.1","-1.8999999999999995","2.2","4.1","-1.9","1","2","2.43","12","27.23","0","0.0192","0","0","0","0"
"Jalin Hyatt","NYG","WR","2.9","9.5","-6.6","2.9","9.5","-6.6","1","2","2.44","19","59.23","0","0.3936","0","0","0","0"
"Skyy Moore","KC","WR","4.3","3.5","0.7999999999999998","4.3","3.5","0.8","1","2","2.18","33","23.11","0","0.0096","0","0","0","0"
"Rashaad Penny","PHI","RB","0.8","0.9","-0.09999999999999998","0.8","0.9","-0.1","1","0","0","0","0","0","0","8","9.2414","0","0"
"Cade Otton","TB","TE","22.1","16.4","5.700000000000003","22.1","16.4","5.7","1","6","6.15","71","65.39","2","1.1328","0","0","0","0"
"Jakobi Meyers","LV","WR","12.5","7","5.5","12.5","7","5.5","1","2","3.61","38","47.75","0","0","17","2.744","1","0.02"
"Trishton Jackson","MIN","WR","0.7","3.8","-3.0999999999999996","0.7","3.8","-3.1","1","1","1.85","2","12.27","0","0.2784","0","0","0","0"
"Luke Schoonmaker","DAL","TE","0.5","1.6","-1.1","0.5","1.6","-1.1","1","1","0.47","0","-0.35","0","0.2304","0","0","0","0"
"Tyler Conklin","NYJ","TE","9.6","9.6","0","9.6","9.6","0","1","6","3.95","66","40.04","0","0.6048","0","0","0","0"
"Michael Carter","NYJ","RB","5.4","6.5","-1.0999999999999996","5.4","6.5","-1.1","1","6","5.29","24","38.15","0","0.0096","0","0","0","0"
"Xavier Hutchinson","HST","WR","1.2","0.5","0.7","1.2","0.5","0.7","1","0","0","0","0","0","0","12","4.3022","0","0.01"
"Tyjae Spears","TEN","RB","4.2","9.9","-5.7","4.2","9.9","-5.7","1","4","5.07","4","33.23","0","0.2304","18","22.0892","0","0.07"
"Tyreek Hill","MIA","WR","10.4","14.2","-3.799999999999999","10.4","14.2","-3.8","1","8","7.43","61","94.06","0","0.1056","3","4.8706","0","0"
"Michael Mayer","LV","TE","2.1","3.2","-1.1","2.1","3.2","-1.1","1","2","1.35","11","4.4","0","0.3552","0","0","0","0"
"Garrett Wilson","NYJ","WR","11.5","17.5","-6","11.5","17.5","-6","1","7","8.28","80","132.76","0","0.0096","0","0","0","0"
"Alvin Kamara","NO","RB","9","11.7","-2.6999999999999993","9","11.7","-2.7","1","4","4.38","44","36.53","0","0.0096","26","36.6422","0","0.35"
"Tommy Tremble","CAR","TE","2.2","2.1","0.10000000000000009","2.2","2.1","0.1","1","2","1.32","12","10.34","0","0.0672","0","0","0","0"
"Tutu Atwell","LA","WR","3.3","8.2","-4.8999999999999995","3.3","8.2","-4.9","1","4","4.88","13","55.18","0","0.0384","0","0","0","0"
"Rashee Rice","KC","WR","8.7","3","5.699999999999999","8.7","3","5.7","1","2","1.62","17","10.19","1","0.192","0","0","0","0"
"Deonte Harty","BUF","WR","0","3.7","-3.7","0","3.7","-3.7","1","0","0.74","0","33.2","0","0","0","0","0","0"
"Tyler Higbee","LA","TE","0","0.5","-0.5","0","0.5","-0.5","1","0","0.5","0","2.84","0","0","0","0","0","0"
"Amari Cooper","CLV","WR","22.4","10.8","11.599999999999998","22.4","10.8","11.6","1","5","2.72","139","57.15","1","0.624","0","0","0","0"
"Kadarius Toney","KC","WR","2.3","1.3","0.9999999999999998","2.3","1.3","1","1","1","0.83","18","9.04","0","0","0","0","0","0"
"DeVonta Smith","PHI","WR","12.6","3.6","9","12.6","3.6","9","1","3","1.58","51","18.02","1","0.1632","0","0","0","0"
"DJ Moore","CHI","WR","6.2","9.9","-3.7","6.2","9.9","-3.7","1","3","2.92","47","59.94","0","0.4128","0","0","0","0"
"C.J. Uzomah","NYJ","TE","2.1","8.1","-6","2.1","8.1","-6","1","2","3.64","11","32.35","0","0.4992","0","0","0","0"
"Greg Dortch","ARZ","WR","0.7","1","-0.30000000000000004","0.7","1","-0.3","1","1","0.9","2","5.86","0","0","0","0","0","0"
"Jamaal Williams","NO","RB","2.2","3.7","-1.5","2.2","3.7","-1.5","1","2","1.74","6","13.96","0","0","6","13.6122","0","0.02"
"Mike Boone","HST","RB","0.3","0.4","-0.10000000000000003","0.3","0.4","-0.1","1","0","0","0","0","0","0","3","4.1454","0","0"
"George Pickens","PIT","WR","0.9","7.7","-6.8","0.9","7.7","-6.8","1","2","3.33","-1","23.73","0","0.6048","0","0","0","0"
"Tee Higgins","CIN","WR","15","12.6","2.4000000000000004","15","12.6","2.4","1","8","5.89","110","70.51","0","0.432","0","0","0","0"
"Zay Flowers","BLT","WR","1.6","2.1","-0.5","1.6","2.1","-0.5","1","1","0.78","11","6.75","0","0.1728","0","0","0","0"
"Kendre Miller","NO","RB","3.6","1.4","2.2","3.6","1.4","2.2","1","1","0.93","31","4.42","0","0","0","4.7824","0","0.01"
"Colby Parkinson","SEA","TE","1.1","0.6","0.5000000000000001","1.1","0.6","0.5","1","1","0.5","6","3.9","0","0","0","0","0","0"
"Foster Moreau","NO","TE","2.8","1.7","1.0999999999999999","2.8","1.7","1.1","1","1","0.78","23","12.61","0","0.0096","0","0","0","0"
"Andrew Beck","HST","RB","1.5","3.4","-1.9","1.5","3.4","-1.9","1","2","1.71","5","11.91","0","0.2304","0","0","0","0"
"Zach Pascal","ARZ","WR","0","0.6","-0.6","0","0.6","-0.6","1","0","0.5","0","3.69","0","0","0","0","0","0"
"Damiere Byrd","ATL","WR","0","3","-3","0","3","-3","1","0","1.09","0","24.7","0","0","0","0","0","0"
"James Cook","BUF","RB","5.9","7.5","-1.5999999999999996","5.9","7.5","-1.6","1","4","3.55","19","23.29","0","0.1056","20","25.6564","0","0.03"
"Trey Palmer","TB","WR","6.6","6.7","-0.10000000000000053","6.6","6.7","-0.1","1","3","2.62","51","41.11","0","0.2208","0","0","0","0"
"Royce Freeman","LA","RB","3.2","4.9","-1.7000000000000002","3.2","4.9","-1.7","1","0","0","0","0","0","0","32","45.5994","0","0.05"
"AJ Dillon","GB","RB","4.8","5.6","-0.7999999999999998","4.8","5.6","-0.8","1","1","0.96","3","1.42","0","0","40","36.26","0","0.23"
"Odell Beckham Jr.","BLT","WR","14.1","13.9","0.1999999999999993","14.1","13.9","0.2","1","5","4.63","56","54.4","1","1.0288","0","0","0","0"
"Darrell Henderson","LA","RB","4.5","6.6","-2.0999999999999996","4.5","6.6","-2.1","1","2","1.7","16","12.87","0","0","19","44.2764","0","0.01"
"Marquez Valdes-Scantling","KC","WR","3.2","4.7","-1.5","3.2","4.7","-1.5","1","2","1.96","22","36.83","0","0.0096","0","0","0","0"
"David Njoku","CLV","TE","10.6","10.4","0.1999999999999993","10.6","10.4","0.2","1","4","4.76","26","30.59","1","0.8256","0","0","0","0"
"Johnny Mundt","MIN","TE","2.3","1.1","1.1999999999999997","2.3","1.1","1.2","1","1","0.88","18","6.51","0","0","0","0","0","0"
"Jerick McKinnon","KC","RB","9.4","3.1","6.300000000000001","9.4","3.1","6.3","1","2","1.65","22","9.83","1","0.1344","2","4.3904","0","0"
"Derrick Henry","TEN","RB","17.7","16.7","1","17.7","16.7","1","1","3","3.54","27","19.28","0","0.3072","75","72.5494","1","0.65"
"Darnell Mooney","CHI","WR","10.7","7.1","3.5999999999999996","10.7","7.1","3.6","1","5","4.73","82","45.88","0","0.0192","0","0","0","0"
"Kylen Granson","IND","TE","0","2.4","-2.4","0","2.4","-2.4","1","0","1.54","0","16.33","0","0","0","0","0","0"
"Bijan Robinson","ATL","RB","6.9","8.8","-1.9000000000000004","6.9","8.8","-1.9","1","2","3.22","8","17.6","0","0.048","51","49.7742","0","0.03"
"Nick Westbrook-Ikhine","TEN","WR","2.8","1.4","1.4","2.8","1.4","1.4","1","1","0.45","23","11.41","0","0","0","0","0","0"
"Jalen Guyton","LAC","WR","0","1.8","-1.8","0","1.8","-1.8","1","0","0.99","0","12.98","0","0","0","0","0","0"
"Jake Ferguson","DAL","TE","18.6","15.4","3.200000000000001","18.6","15.4","3.2","1","7","6.6","91","66.97","1","0.9024","0","0","0","0"
"Dallas Goedert","PHI","TE","6.5","5.3","1.2000000000000002","6.5","5.3","1.2","1","3","2.95","50","33.16","0","0.0864","0","0","0","0"
"Chris Godwin","TB","WR","2.6","10","-7.4","2.6","10","-7.4","1","2","3.7","16","33.48","0","0.7968","0","0","0","0"
"Jaylen Waddle","MIA","WR","6.9","10.7","-3.799999999999999","6.9","10.7","-3.8","1","3","3.92","42","73.66","0","0.1536","12","4.2434","0","0"
"Stefon Diggs","BUF","WR","17.6","9.1","8.500000000000002","17.6","9.1","8.5","1","6","4.95","86","52.23","1","0.24","0","0","0","0"
"D'Andre Swift","PHI","RB","8.4","16.7","-8.299999999999999","8.4","16.7","-8.3","1","2","1.67","31","12.65","0","0.0096","43","71.883","0","1.23"
"Demario Douglas","NE","WR","8","7","1","8","7","1","1","5","4.39","55","43.85","0","0","0","4.6648","0","0"
"John Metchie III","HST","WR","1.9","1.3","0.5999999999999999","1.9","1.3","0.6","1","1","0.82","14","8.82","0","0","0","0","0","0"
"Josh Whyle","TEN","TE","0","3.5","-3.5","0","3.5","-3.5","1","0","0.43","0","8.17","0","0.4128","0","0","0","0"
"Drew Sample","CIN","TE","10.5","4.7","5.8","10.5","4.7","5.8","1","3","3.6","30","24.45","1","0.0768","0","0","0","0"
"Jonathan Mingo","CAR","WR","1","4.6","-3.5999999999999996","1","4.6","-3.6","1","1","2.54","5","30.77","0","0.0384","0","0","0","0"
"Raheem Mostert","MIA","RB","14.5","6.9","7.6","14.5","6.9","7.6","1","0","0.81","0","5.79","0","0.0096","85","54.0078","1","0.08"
"DeAndre Hopkins","TEN","WR","8.5","15.9","-7.4","8.5","15.9","-7.4","1","4","6.85","60","108.2","0","0.2784","5","0","0","0"
"Ezekiel Elliott","NE","RB","4.7","7.2","-2.5","4.7","7.2","-2.5","1","3","3.4","15","25.87","0","0","17","25.7838","0","0.06"
"D.K. Metcalf","SEA","WR","5.5","8.1","-2.5999999999999996","5.5","8.1","-2.6","1","1","1.38","50","31","0","0.7104","0","0","0","0"
"JuJu Smith-Schuster","NE","WR","8.1","7.7","0.39999999999999947","8.1","7.7","0.4","1","6","5.2","51","51.11","0","0","0","0","0","0"
"Malik Taylor","NYJ","WR","1.2","3.2","-2","1.2","3.2","-2","1","1","1.01","7","19.85","0","0.1152","0","0","0","0"
"Darius Slayton","NYG","WR","7.9","8.7","-0.7999999999999989","7.9","8.7","-0.8","1","4","4.9","59","60.65","0","0.0384","0","0","0","0"
"Alec Ingold","MIA","RB","0.6","1.1","-0.5000000000000001","0.6","1.1","-0.5","1","1","0.87","1","7.13","0","0","0","0","0","0"
"Dyami Brown","WAS","WR","4.3","5.9","-1.6000000000000005","4.3","5.9","-1.6","1","2","1.81","33","36.66","0","0.2208","0","0","0","0"
"Noah Fant","SEA","TE","0","0.3","-0.3","0","0.3","-0.3","1","0","0.49","0","1.02","0","0","0","0","0","0"
"Dalton Schultz","HST","TE","24","19.5","4.5","24","19.5","4.5","1","10","8.18","130","87.49","1","1.1136","0","0","0","0"
"Cole Kmet","CHI","TE","20.5","13.1","7.4","20.5","13.1","7.4","1","6","5.03","55","46.98","2","0.9792","0","0","0","0"
"Jordan Akins","CLV","TE","1.6","3.4","-1.7999999999999998","1.6","3.4","-1.8","1","1","2.5","11","21.24","0","0","0","0","0","0"
"Michael Pittman Jr.","IND","WR","10.4","9.7","0.7000000000000011","10.4","9.7","0.7","1","8","5.89","64","52.89","0","0.24","0","0","0","0"
"Mack Hollins","ATL","WR","5.1","3.9","1.1999999999999997","5.1","3.9","1.2","1","3","2.37","36","26.99","0","0.0096","0","0","0","0"
"Hayden Hurst","CAR","TE","6.4","4.2","2.2","6.4","4.2","2.2","1","2","1.75","54","32.96","0","0","0","0","0","0"
"Stephen Sullivan","CAR","TE","4.8","5.5","-0.7000000000000002","4.8","5.5","-0.7","1","4","3.75","28","36.36","0","0","0","0","0","0"
"Romeo Doubs","GB","WR","5.1","3.4","1.6999999999999997","5.1","3.4","1.7","1","3","1.76","36","25.1","0","0","0","0","0","0"
"Keaontay Ingram","ARZ","RB","0.8","4.2","-3.4000000000000004","0.8","4.2","-3.4","1","0","0","0","0","0","0","8","42.2184","0","0"
"Luke Musgrave","GB","TE","12.6","5.7","6.8999999999999995","12.6","5.7","6.9","1","3","2.85","51","31.31","1","0.1824","0","0","0","0"
"Keenan Allen","LAC","WR","11.7","10.7","1","11.7","10.7","1","1","8","6.25","77","73.7","0","0.0288","0","0","0","0"
"Saquon Barkley","NYG","RB","12.8","11.6","1.200000000000001","12.8","11.6","1.2","1","3","3.39","23","22.5","0","0.0192","90","69.7858","0","0.1"
"Brian Robinson","WAS","RB","13.2","11.4","1.799999999999999","13.2","11.4","1.8","1","1","1.72","4","13.82","0","0","63","76.2342","1","0.26"
"Matt Breida","NYG","RB","1.6","3.1","-1.5","1.6","3.1","-1.5","1","1","1.69","6","13.96","0","0","5","6.5072","0","0.03"
"Cam Akers","MIN","RB","5.3","10.3","-5.000000000000001","5.3","10.3","-5","1","3","2.65","13","15.64","0","0.2016","25","32.928","0","0.48"
"Elijah Moore","CLV","WR","2.4","3.4","-1","2.4","3.4","-1","1","2","1.57","14","12.91","0","0.2208","0","0","0","0"
"Josiah Deguara","GB","TE","1.2","1.4","-0.19999999999999996","1.2","1.4","-0.2","1","1","0.83","7","9.72","0","0.0096","0","0","0","0"
"Ja'Marr Chase","CIN","WR","6.1","14.2","-8.1","6.1","14.2","-8.1","1","4","4.32","41","54.53","0","1.1056","0","0","0","0"
"Tyler Allgeier","ATL","RB","10","14.1","-4.1","10","14.1","-4.1","1","2","2.65","-9","15.2","0","0","39","44.806","1","1.13"
"Keaton Mitchell","BLT","RB","19.9","5.3","14.599999999999998","19.9","5.3","14.6","1","1","0.97","-4","5.04","0","0","138","40.033","1","0.05"
"Justice Hill","BLT","RB","4","9.4","-5.4","4","9.4","-5.4","1","0","0.4","0","9.56","0","0.1632","40","54.8114","0","0.3"
"Kenneth Walker III","SEA","RB","2.2","6.1","-3.8999999999999995","2.2","6.1","-3.9","1","1","1.8","1","10.87","0","0.048","16","37.3184","0","0.01"
"Olamide Zaccheaus","PHI","WR","1.3","2.1","-0.8","1.3","2.1","-0.8","1","1","1.62","8","12.8","0","0","0","0","0","0"
"Justin Watson","KC","WR","2.5","8.4","-5.9","2.5","8.4","-5.9","1","2","2.83","15","42.95","0","0.4512","0","0","0","0"
"Kyle Philips","TEN","WR","8.8","7.3","1.5000000000000009","8.8","7.3","1.5","1","4","3.27","68","54.77","0","0.0384","0","0","0","0"
"Michael Thomas","NO","WR","0","1.1","-1.1","0","1.1","-1.1","1","0","0.72","0","7.56","0","0","0","0","0","0"
"Michael Gallup","DAL","WR","2.9","2.7","0.19999999999999973","2.9","2.7","0.2","1","2","1.81","19","18.29","0","0","0","0","0","0"
"Cedrick Wilson Jr.","MIA","WR","9.6","8.7","0.9000000000000004","9.6","8.7","0.9","1","1","2.73","31","50.1","1","0.3936","0","0","0","0"
"CeeDee Lamb","DAL","WR","24.6","25.9","-1.2999999999999972","24.6","25.9","-1.3","1","11","9.69","191","146.31","0","1.0656","0","0","0","0"
"Christian Watson","GB","WR","4.2","4.9","-0.7000000000000002","4.2","4.9","-0.7","1","1","0.73","37","26.71","0","0.3168","0","0","0","0"
"Jalen Tolbert","DAL","WR","12.4","8.9","3.5","12.4","8.9","3.5","1","3","2.32","49","34.82","1","0.7104","0","0","0","0"
"Tony Pollard","DAL","RB","7.8","12.1","-4.3","7.8","12.1","-4.3","1","3","4.5","12","28.3","0","0.0192","51","52.626","0","0.27"
"Aaron Jones","GB","RB","17.1","17.2","-0.09999999999999787","17.1","17.2","-0.1","1","4","4.54","26","20.82","0","0","65","80.0954","1","0.8"
"Gus Edwards","BLT","RB","17.2","6","11.2","17.2","6","11.2","1","0","0","0","0","0","0","52","17.3656","2","0.71"
"Marquise Brown","ARZ","WR","4.4","8.7","-4.299999999999999","4.4","8.7","-4.3","1","4","5.26","24","58.62","0","0.0288","0","0","0","0"
"Quentin Johnston","LAC","WR","2.6","4","-1.4","2.6","4","-1.4","1","2","1.56","14","28.13","0","0","2","4.2434","0","0"
"Mecole Hardman Jr.","KC","WR","2.5","3","-0.5","2.5","3","-0.5","1","3","2.71","10","15.95","0","0","0","0","0","0"
"Daniel Bellinger","NYG","TE","5.8","3.1","2.6999999999999997","5.8","3.1","2.7","1","3","1.92","43","21.47","0","0","0","0","0","0"
"Rondale Moore","ARZ","WR","1.3","2.8","-1.4999999999999998","1.3","2.8","-1.5","1","1","0.94","5","5.01","0","0","3","18.5514","0","0"
"Terry McLaurin","WAS","WR","9.8","8.5","1.3000000000000007","9.8","8.5","1.3","1","5","4.26","73","51","0","0.2112","0","0","0","0"
"Brandin Cooks","DAL","WR","1.2","2.6","-1.4000000000000001","1.2","2.6","-1.4","1","1","1.45","7","17.98","0","0.0096","0","0","0","0"
"Van Jefferson","ATL","WR","1.9","8","-6.1","1.9","8","-6.1","1","1","3.15","14","58.33","0","0.1056","0","0","0","0"
"D'Onta Foreman","CHI","RB","8.3","9.9","-1.5999999999999996","8.3","9.9","-1.6","1","0","0","0","0","0","0","83","87.9452","0","0.19"
"Brandon Powell","MIN","WR","8.5","7.1","1.4000000000000004","8.5","7.1","1.4","1","2","2.16","15","15.4","1","0.7488","0","0","0","0"
"Jeremy Ruckert","NYJ","TE","1.2","1.2","0","1.2","1.2","0","1","1","0.81","7","8.4","0","0","0","0","0","0"
"Tyquan Thornton","NE","WR","1.2","4.9","-3.7","1.2","4.9","-3.7","1","1","2.3","7","35.51","0","0.0384","0","0","0","0"
"Deon Jackson","NYG","RB","0.2","0.5","-0.3","0.2","0.5","-0.3","1","0","0","0","0","0","0","2","4.8314","0","0"
"Tyler Boyd","CIN","WR","7.1","7.2","-0.10000000000000053","7.1","7.2","-0.1","1","3","2.92","56","44.45","0","0.2112","0","0","0","0"
"Tanner Hudson","CIN","TE","6.5","6.1","0.40000000000000036","6.5","6.1","0.4","1","4","3.86","45","40.21","0","0.0192","0","0","0","0"
"Cooper Kupp","LA","WR","5.8","10","-4.2","5.8","10","-4.2","1","2","3.45","48","71.68","0","0.1824","0","0","0","0"
"Jonnu Smith","ATL","TE","18.5","10.7","7.800000000000001","18.5","10.7","7.8","1","5","4.93","100","35.37","1","0.2784","0","1","0","0.49"
"Joshua Kelley","LAC","RB","2.7","2.1","0.6000000000000001","2.7","2.1","0.6","1","1","0.5","4","3.04","0","0","18","13.769","0","0.02"
"Chase Edmonds","TB","RB","-0.1","2.6","-2.7","-0.1","2.6","-2.7","1","1","0.88","-1","5.66","0","0","-5","14.9254","0","0.01"
"Donald Parham Jr.","LAC","TE","0","5.5","-5.5","0","5.5","-5.5","1","0","1.37","0","9.14","0","0.6528","0","0","0","0"
"Hunter Henry","NE","TE","11.9","10.3","1.5999999999999996","11.9","10.3","1.6","1","4","4.09","39","52.39","1","0.4992","0","0","0","0"
"Isaiah Likely","BLT","TE","6.2","7.1","-0.8999999999999995","6.2","7.1","-0.9","1","4","3.27","42","26.31","0","0.48","0","0","0","0"
"Isiah Pacheco","KC","RB","6.6","8","-1.4000000000000004","6.6","8","-1.4","1","0","0.93","0","4.79","0","0","66","69.0802","0","0.03"
"Chris Moore","TEN","WR","3.4","3.1","0.2999999999999998","3.4","3.1","0.3","1","1","1.04","29","26.07","0","0","0","0","0","0"
"Chuba Hubbard","CAR","RB","8.7","14.9","-6.200000000000001","8.7","14.9","-6.2","1","4","6.09","9","39.09","0","0","58","64.8368","0","0.24"
"Kyle Pitts","ATL","TE","7.6","6.2","1.3999999999999995","7.6","6.2","1.4","1","4","3.22","56","43.93","0","0.0288","0","0","0","0"
"Demarcus Robinson","LA","WR","2","1.3","0.7","2","1.3","0.7","1","1","0.8","15","8.98","0","0","0","0","0","0"
"Latavius Murray","BUF","RB","1.5","2","-0.5","1.5","2","-0.5","1","1","0.79","6","5.14","0","0.0576","4","7.1344","0","0.01"
"Miles Sanders","CAR","RB","7.6","8.6","-1","7.6","8.6","-1","1","3","4.42","22","29.95","0","0.1152","39","26.803","0","0"
"Allen Robinson II","PIT","WR","1.5","5.4","-3.9000000000000004","1.5","5.4","-3.9","1","1","1.36","10","15.18","0","0.528","0","0","0","0"
"Ke'Shawn Vaughn","TB","RB","1.3","2.2","-0.9000000000000001","1.3","2.2","-0.9","1","1","0.49","-1","-0.13","0","0","9","17.4048","0","0.04"
"Wan'Dale Robinson","NYG","WR","11.5","6.9","4.6","11.5","6.9","4.6","1","4","3.49","35","34.37","1","0.288","0","0","0","0"
"Jonathan Taylor","IND","RB","15.4","17","-1.5999999999999996","15.4","17","-1.6","1","5","4.6","22","24.78","1","0.2208","47","78.0966","0","0.51"
"Nelson Agholor","BLT","WR","0.7","0.9","-0.20000000000000007","0.7","0.9","-0.2","1","1","0.87","2","4.23","0","0","0","0","0","0"
"Tank Dell","HST","WR","26.6","19.5","7.100000000000001","26.6","19.5","7.1","1","6","5.42","114","113.66","2","0.6816","2","8.3202","0","0.09"
"Irv Smith Jr.","CIN","TE","10.1","6.9","3.1999999999999993","10.1","6.9","3.2","1","3","2.32","26","15.76","1","0.7008","0","0","0","0"
"Velus Jones Jr.","CHI","WR","0","0.1","-0.1","0","0.1","-0.1","1","0","0.48","0","-1.74","0","0","0","0","0","0"
