"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Scott Miller","TB","1","WR","1","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Chase Claypool","PIT","1","WR","6","4","0","41","0","0","0","1","66.7","10.17","6.83","10.25","0.75","3","2","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1","0.1","1.52"
"Marquez Callaway","NO","1","WR","5","4","0","46","0","0","0","0","80","8.8","9.2","11.5","3.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.16","1.65"
"Jalen Camp","HST","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Demetric Felton Jr.","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Antoine Wesley","ARZ","1","WR","4","2","0","29","0","1","0","0","50","14.5","7.25","14.5","3","3","1","1","75","50","100","2","1","50","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.9","0.2","4.95"
"J.J. Arcega-Whiteside","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dan Chisena","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Michael Pittman Jr.","IND","1","WR","12","8","0","82","0","0","0","0","66.7","5.33","6.83","10.25","5","2","1","0","16.7","12.5","0","0","0","0","0","0","1","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5","0.18","1.39"
"Kristian Wilkerson","NE","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"KhaDarel Hodge","DET","1","WR","1","1","0","21","0","0","0","0","100","8","21","21","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.29","2.6"
"Michael Gallup","DAL","1","WR","4","2","1","53","0","0","0","0","50","21.25","13.25","26.5","7","3","1","0","75","50","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3","0.13","3.15"
"Penny Hart","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Marcus Kemp","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Cyril Grayson","TB","1","WR","3","3","1","81","0","0","0","0","100","13","27","27","14","1","1","0","33.3","33.3","0","0","0","0","0","0","1","0","14","0","0","0","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0.21","2.75"
"Josh Reynolds","DET","1","WR","5","2","0","36","0","0","0","0","40","12.8","7.2","18","6","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6","0.09","2.3"
"Jaydon Mickens","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Alex Erickson","CAR","1","WR","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Rashard Higgins","CLV","1","WR","6","5","0","58","0","0","0","1","83.3","9","9.67","11.6","2.2","2","1","0","33.3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.3","0.19","1.66"
"Tyreek Hill","KC","1","WR","2","2","0","19","0","0","0","0","100","7","9.5","9.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.1","1.45"
"Demarcus Robinson","KC","1","WR","2","2","0","15","0","0","0","0","100","6.5","7.5","7.5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0.05","1.25"
"Laquon Treadwell","JAX","1","WR","5","4","0","54","0","0","0","0","80","18.4","10.8","13.5","1.75","2","1","0","40","25","0","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.4","0.11","1.85"
"Damiere Byrd","CHI","1","WR","2","1","0","11","0","0","0","0","50","7.5","5.5","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1.6","0.03","1.6"
"Jake Kumerow","BUF","1","WR","2","1","0","13","0","0","0","1","50","18.5","6.5","13","4","2","1","0","100","100","0","1","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.8","0.11","1.8"
"Davante Adams","GB","1","WR","13","10","0","114","1","2","0","2","76.9","7.23","8.77","11.4","4.8","5","4","2","38.5","40","100","2","2","15.4","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.4","0.52","2.84"
"Odell Beckham Jr.","LA","1","WR","8","4","0","37","0","1","0","0","50","13.38","4.63","9.25","3.5","4","1","1","50","25","100","3","1","37.5","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.7","0.18","2.92"
"Sammy Watkins","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Adam Thielen","MIN","1","WR","3","3","0","40","0","0","0","0","100","9","13.33","13.33","4.33","2","2","0","66.7","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0.24","1.83"
"Marquise Goodwin","CHI","1","WR","2","2","0","23","0","0","0","0","100","7","11.5","11.5","4.5","1","1","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3","0.14","1.65"
"Josh Gordon","KC","1","WR","3","0","0","0","0","0","0","1","0","22.67","0","0","0","3","0","0","100","0","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Julio Jones","TEN","1","WR","1","1","0","7","0","0","0","0","100","4","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.04","1.2"
"Antonio Brown","TB","1","WR","14","10","0","101","1","0","0","1","71.4","9.86","7.21","10.1","1.7","1","0","0","7.1","0","0","1","0","7.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.1","0.28","1.51"
"Emmanuel Sanders","BUF","1","WR","3","2","0","20","0","0","0","1","66.7","6","6.67","10","4","2","1","0","66.7","50","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.05","1.5"
"DeSean Jackson","LV","1","WR","5","4","0","44","0","0","0","0","80","7.6","8.8","11","3.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4","0.18","1.6"
"Amon-Ra St. Brown","DET","1","WR","10","9","0","91","0","1","0","0","90","6.5","9.1","10.11","3.44","5","4","1","50","44.4","100","0","0","0","0","0","2","0","19","0","0","0","9.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","21.5","0.36","1.95"
"Terrace Marshall Jr.","CAR","1","WR","1","1","0","6","0","0","0","0","100","3","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.03","1.1"
"Jaylen Waddle","MIA","1","WR","12","10","0","92","0","1","0","0","83.3","6","7.67","9.2","5.7","2","1","1","16.7","10","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.2","0.35","2.02"
"Tylan Wallace","BLT","1","WR","2","1","0","18","0","0","0","0","50","4.5","9","18","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","0.09","2.3"
"Jerry Jeudy","DEN","1","WR","4","3","1","60","0","0","0","1","75","12.5","15","20","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","0.24","2.5"
"James Proche II","BLT","1","WR","8","7","0","76","0","0","0","0","87.5","9","9.5","10.86","2.14","1","0","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.1","0.4","1.59"
"Jauan Jennings","SF","1","WR","5","2","0","19","0","0","0","1","40","16.4","3.8","9.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.1","1.45"
"C.J. Saunders","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Lil'Jordan Humphrey","NO","1","WR","5","3","1","70","0","0","0","0","60","6.4","14","23.33","15.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.5","0.3","2.83"
"D'Wayne Eskridge","SEA","1","WR","3","2","0","10","0","0","0","0","66.7","5.67","3.33","5","9","1","0","0","33.3","0","0","1","0","33.3","0","0","1","0","7","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.14","0.9"
"Freddie Swain","SEA","1","WR","2","1","0","9","0","0","0","0","50","5.5","4.5","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.05","1.4"
"Trent Taylor","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Isaiah McKenzie","BUF","1","WR","12","11","0","125","1","1","0","0","91.7","9.83","10.42","11.36","3.73","1","1","1","8.3","9.1","100","1","1","8.3","9.1","100","1","0","-1","0","0","0","-1","2","1","1","0","1","0","100","0","0","0","0","0","0","0","23.9","0.36","1.99"
"Cooper Kupp","LA","1","WR","12","10","0","109","1","0","0","0","83.3","6.58","9.08","10.9","5.3","5","3","0","41.7","30","0","1","0","8.3","0","0","1","0","4","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16.3","0.24","1.48"
"Chris Moore","HST","1","WR","4","4","0","40","0","0","0","0","100","2.25","10","10","7.75","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0.19","1.5"
"Tyler Boyd","CIN","1","WR","4","3","1","85","0","1","1","0","75","14.25","21.25","28.33","21.33","2","1","0","50","33.3","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0.23","5.33"
"Adam Humphries","WAS","1","WR","6","2","0","4","0","0","0","0","33.3","5.17","0.67","2","0.5","3","1","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.03","0.7"
"Keenan Allen","LAC","1","WR","5","4","0","35","0","0","0","0","80","7.2","7","8.75","3.75","1","1","0","20","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0.1","1.38"
"Tavon Austin","JAX","1","WR","7","6","0","68","0","0","0","0","85.7","14.14","9.71","11.33","1.5","1","0","0","14.3","0","0","1","0","14.3","0","0","3","0","21","0","0","0","7","0.67","0","0","0","1","0","33.3","0","0","0","0","0","0","0","11.9","0.27","1.32"
"Tom Kennedy","DET","1","WR","2","2","0","16","0","0","0","0","100","6.5","8","8","1.5","1","1","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.12","1.3"
"Michael Bandy","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Quez Watkins","PHI","1","WR","3","3","0","43","0","0","0","0","100","13.67","14.33","14.33","0.67","2","2","0","66.7","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8","0.11","1.93"
"Shi Smith","CAR","1","WR","4","3","1","86","0","0","0","0","75","14.5","21.5","28.67","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1","0.67","3.37"
"CeeDee Lamb","DAL","1","WR","5","4","0","66","0","0","0","1","80","11.6","13.2","16.5","1.5","0","0","0","0","0","0","0","0","0","0","0","1","0","-2","0","0","0","-2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4","0.16","1.68"
"Dazz Newsome","CHI","1","WR","1","1","0","10","0","0","0","0","100","4","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.04","1.5"
"Cody White","PIT","1","WR","3","3","0","16","0","0","0","0","100","1","5.33","5.33","4.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1","0.11","1.03"
"Kadarius Toney","NYG","1","WR","8","4","0","28","0","0","0","0","50","3.75","3.5","7","3.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8","0.12","1.2"
"Darnell Mooney","CHI","1","WR","8","5","0","57","0","0","0","0","62.5","7.13","7.13","11.4","7.6","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0.5","0","0","0","1","0","50","0","0","0","0","0","0","0","8.4","0.13","1.2"
"Cedrick Wilson Jr.","DAL","1","WR","3","2","0","10","0","0","0","0","66.7","11","3.33","5","5","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0.08","1"
"Braxton Berrios","NYJ","1","WR","5","5","0","37","0","0","0","0","100","1.8","7.4","7.4","5.6","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","0.14","1.08"
"Ray-Ray McCloud III","PIT","1","WR","8","4","0","25","0","0","0","0","50","6.38","3.13","6.25","3","2","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5","0.1","1.13"
"Keke Coutee","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Christian Kirk","ARZ","1","WR","9","7","0","55","0","0","0","1","77.8","10.44","6.11","7.86","3","2","1","0","22.2","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0.16","1.29"
"Hunter Renfrow","LV","1","WR","3","3","0","40","0","1","0","0","100","15.67","13.33","13.33","0","1","1","1","33.3","33.3","100","1","1","33.3","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.5","0.29","3.83"
"Jakobi Meyers","NE","1","WR","8","6","0","59","0","0","0","0","75","11.63","7.38","9.83","4.17","3","2","0","37.5","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9","0.19","1.48"
"Mecole Hardman Jr.","KC","1","WR","5","3","0","31","0","1","0","0","60","7.2","6.2","10.33","11","2","1","1","40","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6","0.35","3.53"
"Maurice Ffrench","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.15","0.3"
"Kendall Hinton","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Greg Ward","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dede Westbrook","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Marvin Hall","ATL","1","WR","1","1","0","10","0","0","0","0","100","5","10","10","5","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.3","1.5"
"Tommylee Lewis","MIA","1","WR","2","1","0","7","0","0","0","0","50","3.5","3.5","7","11","1","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.4","1.2"
"Chester Rogers","TEN","1","WR","1","1","0","3","0","0","0","0","100","-3","3","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8","0.03","0.8"
"Pharoh Cooper","NYG","1","WR","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Phillip Dorsett","HST","1","WR","6","3","0","55","0","0","0","0","50","16.17","9.17","18.33","2.33","1","0","0","16.7","0","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0.3","2.33"
"Jarvis Landry","CLV","1","WR","7","4","0","55","0","0","0","0","57.1","9.29","7.86","13.75","6.25","2","1","0","28.6","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.5","0.14","1.88"
"Gunner Olszewski","NE","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.23","0.9"
"Ashton Dulin","IND","1","WR","2","1","0","23","0","0","0","1","50","12","11.5","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8","0.1","2.8"
"Diontae Spencer","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ja'Marr Chase","CIN","1","WR","9","7","0","125","1","0","0","0","77.8","10","13.89","17.86","10.71","2","1","0","22.2","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0.23","2.29"
"Anthony Schwartz","CLV","1","WR","1","1","0","5","0","1","0","0","100","12","5","5","0","1","1","1","100","100","100","1","1","100","100","100","2","0","24","0","0","0","12","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","9.4","0.85","3.13"
"Joshua Palmer","LAC","1","WR","6","5","0","43","0","1","0","0","83.3","11.17","7.17","8.6","3.8","2","1","1","33.3","20","100","2","1","33.3","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.8","0.21","2.56"
"Jalen Reagor","PHI","1","WR","3","2","0","15","0","0","0","1","66.7","5","5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0.08","1.25"
