"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Jeff Wilson Jr.","MIA","RB","8.8","7.9","0.9000000000000004","8.8","7.9","0.9","1","3","2.31","17","13.61","0","0","56","51.2246","0","0.04"
"A.J. Brown","PHI","WR","12.2","11.4","0.7999999999999989","12.2","11.4","0.8","1","5","5.92","37","49.45","1","0.576","0","0","0","0"
"Xavier Gipson","NYJ","WR","2.5","3.9","-1.4","2.5","3.9","-1.4","1","2","1.55","15","11.52","0","0.3264","0","0","0","0"
"Courtland Sutton","DEN","WR","7.6","10.4","-2.8000000000000007","7.6","10.4","-2.8","1","3","3.43","61","52.11","0","0.5856","0","0","0","0"
"Calvin Austin III","PIT","WR","1","1.2","-0.19999999999999996","1","1.2","-0.2","1","1","0.76","5","7.71","0","0","0","0","0","0"
"Elijah Mitchell","SF","RB","4.1","4.4","-0.3000000000000007","4.1","4.4","-0.3","1","1","0.95","-3","5.51","0","0.0096","39","31.3796","0","0.03"
"Khalil Shakir","BUF","WR","6.2","5.5","0.7000000000000002","6.2","5.5","0.7","1","3","3.43","47","36.94","0","0.0096","0","0","0","0"
"Brandon Aiyuk","SF","WR","12","7","5","12","7","5","1","2","1.82","50","36.22","1","0.4128","0","0","0","0"
"Derius Davis","LAC","WR","0.6","2.4","-1.7999999999999998","0.6","2.4","-1.8","1","1","0.86","2","5.21","0","0.0384","-1","8.0458","0","0.07"
"Jalen Brooks","DAL","WR","2.9","1.4","1.5","2.9","1.4","1.5","1","1","0.47","24","11.44","0","0","0","0","0","0"
"Jordan Addison","MIN","WR","6.9","14.9","-8","6.9","14.9","-8","1","6","6.53","39","104.89","0","0.192","0","0","0","0"
"Keith Smith","ATL","RB","1.1","1.2","-0.09999999999999987","1.1","1.2","-0.1","1","1","0.83","6","8.22","0","0","0","0","0","0"
"Ben Skowronek","LA","WR","0.4","1.1","-0.7000000000000001","0.4","1.1","-0.7","1","1","0.91","-1","6.71","0","0","0","0","0","0"
