"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Zach Wilson","NYJ","1","26","22","14","2","84.2","102","0","5.6","1","0","0","0","1","2","1","0","9.1","4.5","4","91","1","1","0","0","0","0","0","0","0","0","0","23.2","0.89"
"Trevor Lawrence","JAX","1","43","39","26","2","80","280","0","10.9","0","0","0","0","1","4","0","0","10.3","0","6","37","0","0","2","2","0","33.3","2","0","33.3","0","1","14.9","0.35"
"Jake Fromm","NYG","1","22","17","6","0","42.9","25","0","5.6","0","0","0","1","2","0","0","0","0","0","3","12","0","0","1","0","0","0","0","0","0","0","0","1.2","0.05"
"Tua Tagovailoa","MIA","1","29","26","19","0","73.1","198","0","7.4","1","0","0","1","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","11","0.38"
"Mac Jones","NE","1","36","32","14","2","53.3","145","0","10.4","0","0","0","2","1","1","0","0","3.1","0","6","33","0","0","1","1","0","16.7","0","0","0","0","0","7.1","0.2"
"Davis Mills","HST","1","28","27","21","1","81.5","254","0","7.7","2","1","0","0","1","1","0","0","3.7","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","18.1","0.65"
"Josh Allen","BUF","1","49","47","30","3","80.5","314","1","7.3","3","0","0","0","0","8","3","0","17","6.4","12","64","0","0","0","1","0","8.3","1","0","8.3","0","1","31","0.63"
"Mason Rudolph","PIT","1","9","8","5","0","83.3","35","0","3.2","0","0","0","0","0","0","0","0","0","0","1","17","0","0","0","0","0","0","0","0","0","0","0","3.1","0.34"
"Baker Mayfield","CLV","1","42","36","21","2","65.7","222","0","9.7","2","0","0","4","5","2","2","0","5.6","5.6","2","11","0","0","0","0","0","0","0","0","0","0","1","14","0.33"
"Gardner Minshew","PHI","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Hurts","PHI","1","30","29","17","3","83.3","199","0","8","2","0","0","0","1","1","1","0","3.4","3.4","2","7","0","0","1","1","0","50","0","0","0","0","0","16.7","0.56"
"Ian Book","NO","1","30","20","12","1","72.2","135","0","4.2","0","0","0","2","8","0","0","0","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","4","0.13"
"Drew Lock","DEN","1","25","22","15","3","81.8","153","0","10.8","0","0","0","0","2","0","0","0","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","7.1","0.28"
"Kyler Murray","ARZ","1","44","43","27","1","71.8","252","0","7.5","1","0","0","0","0","3","1","0","7","2.3","4","74","0","0","2","0","0","0","0","0","0","0","0","21.5","0.49"
"Sam Darnold","CAR","1","37","32","15","2","65.4","190","0","9.7","0","0","0","0","4","2","0","0","6.3","0","1","11","0","0","1","0","0","0","0","0","0","0","0","8.7","0.24"
"Justin Herbert","LAC","1","40","35","27","0","84.4","336","1","7.5","1","0","0","2","1","2","1","1","5.7","2.9","4","15","0","0","0","1","0","25","0","0","0","1","2","16.9","0.42"
"Joe Burrow","CIN","1","50","46","37","2","88.6","525","1","8.8","4","1","1","0","3","5","2","0","10.9","4.3","2","11","0","0","0","1","0","50","1","0","50","0","0","38.1","0.76"
"Kyle Allen","WAS","1","11","10","8","0","80","67","0","6.7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.25"
"Tim Boyle","DET","1","34","34","24","0","77.4","187","0","6","1","0","0","1","0","1","0","1","2.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.5","0.31"
"Cooper Rush","DAL","1","3","3","2","1","100","70","0","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","6.8","2.27"
"Patrick Mahomes","KC","1","32","30","23","1","82.8","258","0","8.8","3","0","0","0","2","2","1","0","6.7","3.3","0","0","0","0","1","0","0","0","0","0","0","0","0","22.3","0.7"
"Dak Prescott","DAL","1","44","39","28","2","81.1","330","1","11.5","4","0","0","0","3","3","2","0","7.7","5.1","4","21","0","0","1","1","0","25","0","0","0","0","0","31.3","0.71"
"Jacoby Brissett","MIA","1","1","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Carson Wentz","IND","1","31","28","18","1","73.1","225","0","7.8","2","0","0","0","2","2","2","0","7.1","7.1","2","4","0","0","0","0","0","0","0","0","0","0","0","17.4","0.56"
