"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Matt Barkley","BUF","1","13","13","6","1","58.3","164","0","16.7","1","1","1","1","0","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","9.3","0.72"
"Mike Glennon","JAX","1","48","42","26","3","76.3","261","0","7.8","2","0","0","0","6","1","1","0","2.4","2.4","1","2","0","0","1","0","0","0","0","0","0","0","0","18.6","0.39"
"Kirk Cousins","MIN","1","43","40","28","0","77.8","405","1","7.1","3","1","0","0","3","1","0","0","2.5","0","5","1","1","0","0","5","1","100","1","1","20","0","0","34.3","0.8"
"Russell Wilson","SEA","1","42","36","20","3","76.7","181","0","9.4","2","0","0","0","2","6","2","0","16.7","5.6","5","29","0","0","0","0","0","0","0","0","0","0","0","18.1","0.43"
"Ryan Tannehill","TEN","1","31","27","18","3","80.8","216","0","11.7","1","0","0","0","2","3","1","0","11.1","3.7","7","38","2","0","0","3","2","42.9","3","2","42.9","0","0","28.4","0.92"
"Andy Dalton","DAL","1","57","47","29","4","78.6","244","0","5.3","0","0","0","1","6","2","0","1","4.3","0","7","48","0","0","0","0","0","0","0","0","0","0","0","13.6","0.24"
"Cam Newton","NE","1","33","30","21","1","78.6","242","0","6.4","3","0","0","0","3","0","0","0","0","0","11","79","0","0","0","1","0","9.1","1","0","9.1","0","0","29.6","0.9"
"Matthew Stafford","DET","1","34","31","20","1","67.7","293","0","14.6","3","1","0","1","1","3","1","0","9.7","3.2","2","9","0","0","0","1","0","50","0","0","0","0","2","23.6","0.69"
"Chad Henne","KC","1","33","32","23","0","74.2","218","0","4.7","2","0","0","0","1","2","1","0","6.3","3.1","2","0","0","0","1","1","0","50","1","0","50","0","0","16.7","0.51"
"Matt Ryan","ATL","1","45","44","29","2","77.5","265","0","5.6","2","0","0","0","1","3","1","0","6.8","2.3","3","1","1","0","2","2","1","66.7","2","1","66.7","0","0","24.7","0.55"
"Aaron Rodgers","GB","1","26","24","19","1","83.3","240","0","7.6","4","1","1","0","1","3","3","0","12.5","12.5","1","4","0","0","0","0","0","0","0","0","0","0","0","26","1"
"Alex Smith","WAS","1","35","32","22","2","88.9","162","0","3.5","2","0","0","2","3","2","2","0","6.3","6.3","1","0","0","0","1","0","0","0","0","0","0","0","0","12.5","0.36"
"Philip Rivers","IND","1","27","27","17","3","80","164","0","5.8","1","0","0","1","0","2","1","1","7.4","3.7","2","-2","0","0","0","0","0","0","0","0","0","1","1","9.4","0.35"
"Drew Brees","NO","1","34","32","22","1","82.1","201","0","7.4","3","0","0","0","2","4","3","0","12.5","9.4","0","0","0","0","1","0","0","0","0","0","0","0","0","20","0.59"
"Tom Brady","TB","1","43","41","26","2","73.7","399","1","11.8","4","0","0","1","1","9","3","0","22","7.3","5","3","0","0","0","3","0","60","0","0","0","0","0","31.3","0.73"
