"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Cooper Rush","DAL","1","1","1","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Joshua Dobbs","ARZ","1","34","30","21","1","73.3","132","0","5.8","0","0","0","0","3","1","0","0","3.3","0","3","-6","0","0","3","1","0","33.3","0","0","0","0","0","4.7","0.14"
"Deshaun Watson","CLV","1","35","29","16","2","69.2","154","0","10.7","1","0","0","1","2","2","1","0","6.9","3.4","6","45","1","0","1","1","1","16.7","0","0","0","1","1","19.7","0.56"
"Patrick Mahomes","KC","1","45","39","21","3","64.9","226","0","9.6","2","0","0","1","0","2","2","0","5.1","5.1","6","45","0","0","0","0","0","0","0","0","0","0","0","20.5","0.46"
"Dak Prescott","DAL","1","24","24","13","4","77.3","143","0","7.9","0","0","0","0","0","1","0","0","4.2","0","1","6","0","0","0","1","0","100","0","0","0","0","0","6.3","0.26"
"Jared Goff","DET","1","36","35","22","2","82.8","252","0","7","1","0","0","0","1","0","0","0","0","0","4","-1","0","0","0","1","0","25","0","0","0","0","0","14","0.39"
"Jimmy Garoppolo","LV","1","29","26","20","1","80.8","200","0","7.8","2","0","0","1","0","3","1","1","11.5","3.8","9","11","0","0","1","2","0","22.2","1","0","11.1","0","0","16.1","0.56"
"Derek Carr","NO","1","38","33","23","0","71.9","305","1","12.3","1","0","0","1","4","5","1","0","15.2","3","3","4","0","0","0","2","0","66.7","0","0","0","0","0","15.6","0.41"
"Geno Smith","SEA","1","29","26","16","2","81.8","112","0","6.2","1","0","0","0","2","3","1","0","11.5","3.8","1","6","0","0","0","0","0","0","0","0","0","0","0","9.1","0.31"
"Kirk Cousins","MIN","1","47","44","33","2","83.3","344","1","7.1","2","0","0","1","2","4","1","0","9.1","2.3","3","7","0","0","2","1","0","33.3","0","0","0","0","0","21.5","0.46"
"Russell Wilson","DEN","1","37","34","27","0","87.1","177","0","5","2","0","0","0","2","3","2","0","8.8","5.9","1","1","0","0","0","0","0","0","0","0","0","0","0","15.2","0.41"
"Ryan Tannehill","TEN","1","40","34","16","2","58.1","198","0","9.6","0","0","0","3","3","0","0","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","5.4","0.14"
"Tyrod Taylor","NYG","1","2","2","2","0","100","6","0","-5.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.1"
"Brian Hoyer","LV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Matthew Stafford","LA","1","39","38","24","3","75","340","1","11.3","0","0","0","0","0","1","0","0","2.6","0","3","11","0","0","0","1","0","33.3","1","0","33.3","0","0","14.7","0.38"
