"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Jalin Hyatt","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Treylon Burks","TEN","1","WR","6","1","0","5","0","0","0","2","16.7","18","0.83","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.03","1"
"Jonathan Mingo","CAR","1","WR","5","3","0","21","0","0","0","0","60","6","4.2","7","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.14","1.2"
"Zay Flowers","BLT","1","WR","10","8","0","48","0","0","0","0","80","3.5","4.8","6","2.5","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","9","0.13","1"
"Drake London","ATL","1","WR","6","2","0","31","0","0","0","0","33.3","9.83","5.17","15.5","0.5","2","1","0","33.3","50","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.07","2.05"
"Amon-Ra St. Brown","DET","1","WR","12","9","0","102","1","0","0","1","75","8","8.5","11.33","4.22","2","1","0","16.7","11.1","0","1","0","8.3","0","0","1","0","4","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","15.1","0.23","1.51"
"Chris Olave","NO","1","WR","11","8","0","104","1","0","0","0","72.7","10","9.45","13","4","3","1","0","27.3","12.5","0","1","0","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4","0.29","1.8"
"Romeo Doubs","GB","1","WR","11","5","0","73","0","1","0","0","45.5","15","6.64","14.6","1.8","4","1","1","36.4","20","100","3","1","27.3","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.8","0.23","3.16"
"Elijah Moore","CLV","1","WR","9","9","0","49","0","0","0","0","100","1.22","5.44","5.44","4.22","0","0","0","0","0","0","0","0","0","0","0","3","0","-1","0","0","0","-0.33","1.33","0","0","1","0","0","0","0","0","0","0","0","0","0","9.3","0.17","0.78"
"Rashod Bateman","BLT","1","WR","3","1","0","6","0","0","0","0","33.3","11","2","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.02","1.1"
"Tank Dell","HST","1","WR","7","5","2","145","1","1","1","0","71.4","18.43","20.71","29","10","2","2","0","28.6","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0.68","4.6"
"Justyn Ross","KC","1","WR","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Joshua Palmer","LAC","1","WR","7","4","0","66","0","1","0","0","57.1","15.29","9.43","16.5","3","3","2","1","42.9","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","14.6","0.36","3.65"
"Tim Jones","JAX","1","WR","3","2","0","11","0","0","0","0","66.7","7","3.67","5.5","1","2","1","0","66.7","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1","0.09","1.05"
"Marquise Brown","ARZ","1","WR","7","5","0","61","0","1","0","0","71.4","12.14","8.71","12.2","0.4","2","1","1","28.6","20","100","1","1","14.3","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14.6","0.25","2.92"
"Justin Jefferson","MIN","1","WR","12","7","1","149","1","1","1","0","58.3","13.08","12.42","21.29","9.29","5","3","0","41.7","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.4","0.31","3.49"
"Kadarius Toney","KC","1","WR","1","1","0","-1","0","0","0","0","100","-4","-1","-1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.2","0.4"
"Keisean Nixon","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","11","12","1","1","0","0","0","0","0","0","0","0","0","0","0","1.1","1.1","1.1"
"Isaiah Hodgins","NYG","1","WR","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Deebo Samuel","SF","1","WR","11","6","1","129","1","1","0","0","54.5","7.09","11.73","21.5","13","4","1","1","36.4","16.7","100","2","1","18.2","16.7","100","1","0","2","0","0","0","2","0","0","0","0","1","0","100","0","0","0","0","0","0","0","22.1","0.33","3.16"
"DJ Moore","CHI","1","WR","6","3","0","41","0","1","0","1","50","21.67","6.83","13.67","3.33","3","3","1","50","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.6","0.23","3.87"
"Calvin Ridley","JAX","1","WR","7","3","0","40","0","0","0","2","42.9","15.43","5.71","13.33","2","2","0","0","28.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0.09","1.83"
"Miles Boykin","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Cedrick Wilson Jr.","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Courtland Sutton","DEN","1","WR","10","8","0","91","0","1","0","1","80","10.1","9.1","11.38","4.63","3","2","1","30","25","100","2","1","20","12.5","100","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","19.1","0.32","2.39"
"Keith Kirkwood","NO","1","WR","1","0","0","0","0","0","0","0","0","18","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"D.K. Metcalf","SEA","1","WR","7","6","0","112","1","0","0","0","85.7","16.86","16","18.67","4.5","1","0","0","14.3","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2","0.26","2.37"
"DJ Chark Jr.","CAR","1","WR","10","4","1","86","0","1","1","2","40","16.2","8.6","21.5","6.25","3","1","1","30","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.6","0.22","4.15"
"River Cracraft","MIA","1","WR","1","1","0","13","0","0","0","0","100","10","13","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.07","1.8"
"Byron Pringle","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Chase Claypool","CHI","1","WR","4","1","0","15","0","0","0","0","25","23.75","3.75","15","0","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.05","2"
"Trishton Jackson","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Johnson","DEN","1","WR","3","2","0","12","0","0","0","0","66.7","7","4","6","5.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.06","1.1"
"Michael Gallup","DAL","1","WR","7","6","0","92","0","0","0","0","85.7","11.14","13.14","15.33","6.5","2","1","0","28.6","16.7","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2","0.22","2.03"
"K.J. Osborn","MIN","1","WR","3","1","0","36","0","1","0","0","33.3","15","12","36","21","2","0","0","66.7","0","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1","0.13","10.1"
"Robbie Chosen","MIA","1","WR","1","1","1","68","0","1","1","0","100","42","68","68","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.3","0.32","13.3"
"Chris Moore","TEN","1","WR","3","2","0","41","0","0","0","0","66.7","11","13.67","20.5","3","1","1","0","33.3","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1","0.28","2.55"
"Chris Conley","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DeVante Parker","NE","1","WR","3","2","0","19","0","0","0","0","66.7","15.33","6.33","9.5","0","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.05","1.45"
"Amari Cooper","CLV","1","WR","8","7","1","116","1","1","1","0","87.5","17.88","14.5","16.57","1.14","2","1","1","25","14.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.1","0.37","3.01"
"Marquise Goodwin","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.02","0.1"
"Marvin Jones Jr.","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Josh Downs","IND","1","WR","11","8","0","57","0","0","0","0","72.7","5.91","5.18","7.13","3.75","1","0","0","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.7","0.14","1.21"
"Demario Douglas","NE","1","WR","3","1","0","15","0","0","0","0","33.3","24","5","15","0","2","0","0","66.7","0","0","0","0","0","0","0","1","0","5","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0.15","1.25"
"Wan'Dale Robinson","NYG","1","WR","5","4","0","21","0","0","0","0","80","4.2","4.2","5.25","2.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.37","1.02"
"Rashee Rice","KC","1","WR","7","5","0","59","0","0","0","0","71.4","6.14","8.43","11.8","6.4","2","2","0","28.6","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4","0.22","1.68"
"Derius Davis","LAC","1","WR","1","1","0","3","0","0","0","0","100","-5","3","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8","0.13","0.8"
"Jayden Reed","GB","1","WR","7","3","0","63","0","0","0","2","42.9","14.57","9","21","3.67","5","2","0","71.4","66.7","0","2","0","28.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8","0.15","2.6"
"Antoine Green","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"CeeDee Lamb","DAL","1","WR","7","4","0","53","0","0","0","0","57.1","10.29","7.57","13.25","3.5","2","0","0","28.6","0","0","2","0","28.6","0","0","2","0","9","0","0","0","4.5","8","1","0.5","0","1","0","50","0","0","0","0","0","0","0","8.2","0.12","1.37"
"Lynn Bowden","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ihmir Smith-Marsette","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jerry Jeudy","DEN","1","WR","7","5","1","81","0","0","0","0","71.4","17","11.57","16.2","2.6","2","1","0","28.6","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6","0.23","2.12"
"Cody Thompson","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Powell","MIN","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.2","1"
"Jauan Jennings","SF","1","WR","3","2","0","31","0","0","0","0","66.7","7.33","10.33","15.5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.13","2.05"
"Parris Campbell","NYG","1","WR","6","6","0","24","0","0","0","0","100","3.17","4","4","0.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4","0.26","0.9"
