"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Daniel Jones","NYG","1","29","24","19","1","87","177","0","5.3","2","0","0","0","0","1","1","0","4.2","4.2","11","91","2","0","0","2","2","18.2","0","0","0","0","0","36.2","1.25"
"Sam Darnold","CAR","1","42","37","23","0","76.7","341","1","10.1","3","0","0","1","2","3","2","0","8.1","5.4","5","20","0","0","3","0","0","0","0","0","0","0","0","26.6","0.63"
"Justin Herbert","LAC","1","29","28","21","0","80.8","212","0","8.8","2","0","0","0","0","5","2","0","17.9","7.1","1","2","0","0","0","1","0","100","0","0","0","0","0","16.7","0.58"
"Jarrett Stidham","LV","1","38","34","23","1","77.4","365","1","11.9","3","1","1","2","0","1","1","0","2.9","2.9","7","34","0","0","1","2","0","28.6","0","0","0","0","0","28","0.74"
"Nick Mullens","MIN","1","4","4","4","0","100","57","0","11","1","0","0","0","0","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3","1.57"
"Joshua Dobbs","TEN","1","42","39","20","2","68.8","231","0","9.2","1","0","0","1","2","0","0","0","0","0","3","12","0","0","2","0","0","0","0","0","0","0","0","13.4","0.32"
"C.J. Beathard","JAX","1","9","8","5","1","75","29","0","7","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.02"
"Deshaun Watson","CLV","1","25","18","9","1","66.7","169","0","7.9","3","1","0","0","5","1","0","0","5.6","0","8","31","0","0","0","1","0","12.5","1","0","12.5","0","0","21.9","0.88"
"Patrick Mahomes","KC","1","45","42","29","1","73.2","328","1","7.6","3","0","0","1","0","3","0","1","7.1","0","4","8","0","0","0","0","0","0","0","0","0","0","0","24.9","0.55"
"Jeff Driskel","HST","1","5","4","3","1","100","9","0","-1.5","0","0","0","0","1","0","0","0","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","1.1","0.22"
"Nate Sudfeld","DET","1","1","0","0","0","0","0","0","","0","0","0","0","1","0","0","0","0","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","-0.3","-0.3"
"Dak Prescott","DAL","1","44","41","29","3","82.1","282","0","7.3","2","0","0","2","1","1","1","0","2.4","2.4","3","11","0","0","1","1","0","33.3","0","0","0","0","0","18.4","0.42"
"Jacoby Brissett","CLV","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0.2",""
"Carson Wentz","WAS","1","32","28","16","2","64.3","143","0","8.1","0","0","0","3","3","1","0","1","3.6","0","3","7","1","0","0","2","1","66.7","2","1","66.7","0","0","9.4","0.29"
"Jared Goff","DET","1","30","29","21","1","78.6","255","0","6.8","3","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","22.4","0.75"
"Teddy Bridgewater","MIA","1","22","19","12","0","66.7","161","0","10.7","1","0","0","1","1","1","1","0","5.3","5.3","1","6","0","0","0","0","0","0","0","0","0","0","0","10","0.45"
"Geno Smith","SEA","1","35","29","18","1","67.9","183","0","9.8","2","0","0","0","4","3","1","0","10.3","3.4","5","18","0","0","1","0","0","0","0","0","0","0","0","17.1","0.49"
"Kirk Cousins","MIN","1","35","31","18","1","63.3","205","0","8.4","1","1","0","3","2","2","0","0","6.5","0","2","37","0","0","2","0","0","0","0","0","0","0","0","12.9","0.37"
"Nick Foles","IND","1","15","13","8","1","69.2","81","0","8","0","0","0","1","1","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","3","0.2"
"Russell Wilson","DEN","1","43","38","26","2","84.8","222","0","4.7","1","0","0","1","4","1","1","0","2.6","2.6","4","27","2","0","1","2","2","50","1","1","25","0","0","26.6","0.62"
"Tyrod Taylor","NYG","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Andy Dalton","NO","1","28","22","18","1","90.5","203","0","6.3","0","0","0","1","6","0","0","0","0","0","2","-2","0","0","0","2","0","100","0","0","0","0","0","6.9","0.25"
"Chase Daniel","LAC","1","3","3","3","0","100","27","0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.37"
"Aaron Rodgers","GB","1","26","24","15","1","76.2","159","0","11.8","1","0","0","0","1","2","1","0","8.3","4.2","1","2","1","0","0","1","1","100","1","1","100","0","0","16.6","0.64"
"Tom Brady","TB","1","48","45","34","2","85.7","432","1","8.1","3","2","2","0","3","2","1","0","4.4","2.2","3","4","1","0","0","1","1","33.3","1","1","33.3","1","2","35.7","0.74"
