Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
199,Peyton Barber,TAM,24,RB,16,16,29,20,69.0%,92,4.6,1,4,34.5,10,3.2,1.3,5.8,1,BarbPe01
200,Alfred Blue,HOU,27,RB,16,2,27,20,74.1%,154,7.7,0,4,48.1,28,5.7,1.3,9.6,0,BlueAl00
201,Chris Carson,SEA,24,RB,14,14,24,20,83.3%,163,8.2,0,7,50.0,27,6.8,1.4,11.6,3,CarsCh00
202,Nick Chubb,CLE,23,RB,16,9,29,20,69.0%,149,7.5,2,5,41.4,24,5.1,1.3,9.3,0,ChubNi00
203,Chase Edmonds,ARI,22,RB,16,0,23,20,87.0%,103,5.2,0,5,39.1,13,4.5,1.3,6.4,1,EdmoCh00
204,Alex Erickson,CIN,26,WR,16,6,29,20,69.0%,167,8.4,0,7,44.8,28,5.8,1.3,10.4,1,EricAl01
205,Jordan Howard,CHI,24,RB,16,15,26,20,76.9%,145,7.3,0,7,42.3,18,5.6,1.3,9.1,2,HowaJo00
206,Allen Hurns,DAL,27,WR,16,7,35,20,57.1%,295,14.8,2,11,54.3,49,8.4,1.3,18.4,1,HurnAl01
207,Jordan Matthews,PHI,26,WR,14,3,28,20,71.4%,300,15.0,2,14,57.1,56,10.7,1.4,21.4,0,MattJo00
208,Adrian Peterson,WAS,33,RB,16,16,26,20,76.9%,208,10.4,1,9,50.0,52,8.0,1.3,13.0,3,PeteAd01
209,Paul Richardson,WAS,26,WR,7,4,35,20,57.1%,262,13.1,2,12,48.6,46,7.5,2.9,37.4,0,RichPa01
210,Jonnu Smith,TEN,23,TE,13,12,30,20,66.7%,258,12.9,3,10,56.7,61,8.6,1.5,19.8,1,SmitJo01
211,Jordan Thomas,HOU,22,TE,16,10,27,20,74.1%,215,10.8,4,12,55.6,39,8.0,1.3,13.4,0,ThomJo05
212,Spencer Ware,KAN,27,RB,13,2,23,20,87.0%,224,11.2,0,9,56.5,31,9.7,1.5,17.2,0,WareSp00
213,Martavis Bryant,OAK,27,WR,8,2,27,19,70.4%,266,14.0,0,10,59.3,47,9.9,2.4,33.3,1,BryaMa00
214,Anthony Firkser,TEN,23,FB,12,0,20,19,95.0%,225,11.8,1,11,75.0,28,11.3,1.6,18.8,0,FirkAn00
215,Virgil Green,LAC,30,TE,16,16,27,19,70.4%,210,11.1,1,10,59.3,26,7.8,1.2,13.1,0,GreeVi00
216,T.J. Jones,DET,26,WR,15,3,26,19,73.1%,190,10.0,2,10,61.5,26,7.3,1.3,12.7,0,JoneT.00
217,Lance Kendricks,GNB,30,TE,16,3,25,19,76.0%,170,8.9,1,9,64.0,22,6.8,1.2,10.6,0,KendLa00
218,Elijah McGuire,NYJ,24,RB,8,3,31,19,61.3%,193,10.2,1,10,51.6,20,6.2,2.4,24.1,2,McGuEl00
219,Chris Moore,BAL,25,WR,16,0,25,19,76.0%,196,10.3,1,8,48.0,30,7.8,1.2,12.3,0,MoorCh00
220,Trent Sherfield,ARI,22,WR,13,2,28,19,67.9%,210,11.1,1,11,57.1,21,7.5,1.5,16.2,0,SherTr00
