"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Zay Flowers","BLT","1","WR","1","1","0","7","0","0","0","0","100","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.02","1.2"
"Cedric Tillman","CLV","1","WR","8","4","0","52","0","0","0","0","50","9.75","6.5","13","5.25","1","1","0","12.5","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2","0.14","1.8"
"Jahan Dotson","WAS","1","WR","1","1","0","12","0","0","0","0","100","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.04","1.7"
"Romeo Doubs","GB","1","WR","3","3","0","30","0","0","0","0","100","7","10","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5","0.08","1.5"
"Elijah Moore","CLV","1","WR","3","2","0","17","0","0","0","0","66.7","20","5.67","8.5","1","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.05","1.35"
"Ronnie Bell","SF","1","WR","1","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ja'Marr Chase","CIN","1","WR","4","4","0","64","0","0","0","0","100","13.75","16","16","2.25","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4","0.17","2.1"
"Brandon Aiyuk","SF","1","WR","5","3","0","37","0","0","0","0","60","18.2","7.4","12.33","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2","0.11","1.73"
"Alec Pierce","IND","1","WR","4","1","0","13","0","0","0","0","25","13.25","3.25","13","0","2","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.03","1.8"
"Jake Bobo","SEA","1","WR","1","1","0","4","0","0","0","0","100","-3","4","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.06","0.9"
"Dyami Brown","WAS","1","WR","1","0","0","0","0","0","0","0","0","27","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"A.T. Perry","NO","1","WR","2","2","0","34","0","0","0","0","100","14","17","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4","0.17","2.2"
"Justin Watson","KC","1","WR","3","1","0","31","0","0","0","1","33.3","25.33","10.33","31","2","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.08","3.6"
"Colton Dowell","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Rashid Shaheed","NO","1","WR","4","3","0","36","0","0","0","0","75","15.75","9","12","4","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1","0.14","1.7"
"Joshua Palmer","LAC","1","WR","4","4","1","113","1","1","1","0","100","15","28.25","28.25","13.25","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.3","0.41","4.83"
"Jalen Tolbert","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Bo Melton","GB","1","WR","2","1","0","7","0","0","0","0","50","10.5","3.5","7","3","2","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.07","1.2"
"Marquise Brown","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Justin Jefferson","MIN","1","WR","10","7","0","84","0","0","0","0","70","13.3","8.4","12","1.14","1","0","0","10","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.9","0.18","1.7"
"Lynn Bowden","NO","1","WR","5","3","0","31","0","0","0","1","60","6.6","6.2","10.33","5.67","1","1","0","20","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6","0.12","1.53"
"D.J. Montgomery","IND","1","WR","4","2","0","48","0","1","0","1","50","8.75","12","24","14.5","2","1","1","50","50","100","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8","0.28","5.9"
"Isaiah Hodgins","NYG","1","WR","1","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DJ Moore","CHI","1","WR","7","4","0","52","0","0","0","0","57.1","16.29","7.43","13","1.25","1","0","0","14.3","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.2","0.11","1.8"
"Calvin Ridley","JAX","1","WR","12","5","0","39","0","0","0","0","41.7","12.75","3.25","7.8","0.8","4","0","0","33.3","0","0","2","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4","0.11","1.28"
"Darnell Mooney","CHI","1","WR","7","2","0","14","0","0","0","1","28.6","15.14","2","7","1.5","2","0","0","28.6","0","0","2","0","28.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4","0.04","1.2"
"Cedrick Wilson Jr.","MIA","1","WR","3","2","0","2","0","0","0","0","66.7","0","0.67","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.03","0.6"
"Courtland Sutton","DEN","1","WR","6","5","0","71","0","0","0","0","83.3","9.33","11.83","14.2","5.4","2","1","0","33.3","20","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6","0.16","1.92"
"Trent Sherfield","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"D.K. Metcalf","SEA","1","WR","6","5","0","78","0","0","0","0","83.3","10.67","13","15.6","3.8","1","0","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.18","2.06"
"DJ Chark Jr.","CAR","1","WR","1","1","0","18","0","0","0","0","100","18","18","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","0.05","2.3"
"Van Jefferson","ATL","1","WR","1","0","0","0","0","0","0","0","0","26","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Byron Pringle","WAS","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.13","1"
"Marquez Callaway","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Greg Dortch","ARZ","1","WR","3","2","0","15","0","0","0","0","66.7","11.33","5","7.5","6.5","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.06","1"
"Brandon Johnson","DEN","1","WR","1","0","0","0","0","0","0","0","0","12","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Guyton","LAC","1","WR","2","2","0","19","0","0","0","0","100","2","9.5","9.5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.09","1.45"
"Michael Pittman Jr.","IND","1","WR","5","4","1","78","0","0","0","1","80","11.4","15.6","19.5","8.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8","0.47","2.45"
"Chris Godwin","TB","1","WR","11","10","0","155","1","0","0","0","90.9","8.64","14.09","15.5","7.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.5","0.41","2.05"
"Zay Jones","JAX","1","WR","8","5","0","59","0","0","0","0","62.5","17.75","7.38","11.8","2.6","2","1","0","25","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4","0.22","1.68"
"Robbie Chosen","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Demarcus Robinson","LA","1","WR","3","2","0","44","0","1","0","0","66.7","21","14.67","22","1.5","2","1","1","66.7","50","100","2","1","66.7","50","100","1","0","23","0","0","0","23","12","0","0","0","0","0","0","0","0","0","0","0","0","0","13.7","0.19","4.57"
"Nelson Agholor","BLT","1","WR","1","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Amari Cooper","CLV","1","WR","8","4","2","109","1","1","1","0","50","15","13.63","27.25","8.5","1","0","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.9","0.29","4.72"
"Davante Adams","LV","1","WR","11","8","0","101","1","1","0","0","72.7","9.36","9.18","12.63","5.25","1","1","1","9.1","12.5","100","1","1","9.1","12.5","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.1","0.39","2.51"
"Brandin Cooks","DAL","1","WR","6","2","0","10","0","0","0","0","33.3","14.5","1.67","5","4.5","1","0","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.05","1"
"Odell Beckham Jr.","BLT","1","WR","3","1","0","14","0","0","0","0","33.3","20","4.67","14","0","1","0","0","33.3","0","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.05","1.9"
"Mike Evans","TB","1","WR","6","4","0","57","0","1","0","0","66.7","11.17","9.5","14.25","2.25","2","1","1","33.3","25","100","2","1","33.3","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.7","0.26","3.42"
"Josh Downs","IND","1","WR","3","3","0","19","0","0","0","0","100","2.67","6.33","6.33","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4","0.09","1.13"
"Xavier Gipson","NYJ","1","WR","6","2","0","29","0","0","0","0","33.3","14.67","4.83","14.5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9","0.1","1.95"
"Wan'Dale Robinson","NYG","1","WR","4","4","0","25","0","0","0","0","100","1.25","6.25","6.25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5","0.08","1.13"
"Trey Palmer","TB","1","WR","2","1","0","5","0","0","0","0","50","3","2.5","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.03","1"
"Amon-Ra St. Brown","DET","1","WR","9","7","0","112","1","1","0","0","77.8","8.56","12.44","16","8.71","4","2","1","44.4","28.6","100","1","0","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.7","0.34","2.96"
"Jayden Reed","GB","1","WR","8","6","0","52","0","1","0","0","75","8","6.5","8.67","3.5","2","1","1","25","16.7","100","2","1","25","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2","0.57","2.37"
"Calvin Austin III","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Charlie Jones","CIN","1","WR","3","2","0","10","0","0","0","0","66.7","13","3.33","5","6.5","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.5","1"
"Trenton Irwin","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"KaVontae Turpin","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Hunter Renfrow","LV","1","WR","2","0","0","0","0","0","0","1","0","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Lil'Jordan Humphrey","DEN","1","WR","4","3","0","16","0","1","0","1","75","4.75","4","5.33","2","4","3","1","100","100","100","1","1","25","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.1","0.25","3.03"
"Jamal Agnew","JAX","1","WR","2","2","1","70","0","1","1","0","100","15.5","35","35","19.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","1.4","7"
"Alex Erickson","LAC","1","WR","2","1","0","13","0","1","0","0","50","19","6.5","13","0","1","1","1","50","100","100","1","1","50","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8","0.22","7.8"
"Kalif Raymond","DET","1","WR","1","1","0","12","0","0","0","0","100","13","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.08","1.7"
"Tyler Boyd","CIN","1","WR","3","2","1","53","0","0","0","0","66.7","6.67","17.67","26.5","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3","0.16","3.15"
"DeAndre Carter","LV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Randall Cobb","NYJ","1","WR","3","0","0","0","0","0","0","0","0","24","0","0","0","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Parker Washington","JAX","1","WR","6","4","0","12","0","0","0","1","66.7","6.33","2","3","2.25","3","1","0","50","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.11","0.8"
"Jaxon Smith-Njigba","SEA","1","WR","4","4","0","48","0","1","0","0","100","11.25","12","12","1.75","3","3","1","75","75","100","1","1","25","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.8","0.3","3.2"
"Malik Heath","GB","1","WR","3","3","0","29","0","0","0","0","100","8.33","9.67","9.67","1.33","1","1","0","33.3","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4","0.22","1.47"
"Mason Kinsey","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Demario Douglas","NE","1","WR","5","3","0","33","0","0","0","0","60","7.6","6.6","11","8.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8","0.13","1.6"
"David Bell","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Deven Thompkins","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-1","0","0","0","-1","4","1","1","0","1","0","100","0","0","0","0","0","0","0","-0.1","-0.01","-0.1"
"Khalil Shakir","BUF","1","WR","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Derius Davis","LAC","1","WR","2","1","0","-2","0","0","0","1","50","-4.5","-1","-2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.07","0.3"
"Rondale Moore","ARZ","1","WR","3","2","0","5","0","0","0","0","66.7","1.33","1.67","2.5","7","1","0","0","33.3","0","0","1","0","33.3","0","0","1","0","3","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1.8","0.04","0.6"
"Quez Watkins","PHI","1","WR","1","0","0","0","0","0","0","0","0","50","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tylan Wallace","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"CeeDee Lamb","DAL","1","WR","10","7","0","53","0","0","0","0","70","9","5.3","7.57","1.57","1","1","0","10","14.3","0","0","0","0","0","0","1","0","3","0","1","0","3","4","0","0","0","1","1","100","100","1","1","100","100","0","0","15.1","0.26","1.89"
"Ihmir Smith-Marsette","CAR","1","WR","2","2","0","1","0","0","0","0","100","-4.5","0.5","0.5","5","0","0","0","0","0","0","0","0","0","0","0","4","0","31","0","0","0","7.75","2.75","1","0.25","0","1","0","25","0","0","0","0","0","0","0","4.2","0.23","0.7"
"Jauan Jennings","SF","1","WR","2","2","0","25","0","0","0","0","100","4","12.5","12.5","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5","0.15","1.75"
"Braxton Berrios","MIA","1","WR","1","1","0","12","0","0","0","0","100","12","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.07","1.7"
"Nick Westbrook-Ikhine","TEN","1","WR","2","1","0","33","0","0","0","0","50","21.5","16.5","33","2","1","1","0","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8","0.13","3.8"
"Scott Miller","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Velus Jones Jr.","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","23","0","0","0","11.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3","0.26","1.15"
"Cooper Kupp","LA","1","WR","8","8","1","111","1","1","1","0","100","7.5","13.88","13.88","6.38","2","2","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.1","0.28","2.64"
"Curtis Samuel","WAS","1","WR","9","5","0","41","0","2","0","1","55.6","8.11","4.56","8.2","2","5","3","2","55.6","60","100","3","2","33.3","40","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.6","0.43","3.72"
"Jamison Crowder","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Allen Robinson II","PIT","1","WR","3","3","0","19","0","0","0","0","100","4.67","6.33","6.33","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4","0.09","1.13"
"Adam Thielen","CAR","1","WR","7","4","0","43","0","0","0","1","57.1","7.43","6.14","10.75","3.5","3","1","0","42.9","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.3","0.1","1.57"
"Marquise Goodwin","CLV","1","WR","1","1","1","57","0","0","0","0","100","45","57","57","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2","0.89","6.2"
"Robert Woods","HST","1","WR","5","3","0","30","0","0","0","0","60","10.4","6","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5","0.07","1.5"
"Tyler Scott","CHI","1","WR","4","3","0","49","0","0","0","1","75","9","12.25","16.33","12.67","0","0","0","0","0","0","0","0","0","0","0","1","0","-3","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1","0.16","1.52"
"Quentin Johnston","LAC","1","WR","3","2","0","23","0","1","0","0","66.7","21.33","7.67","11.5","0.5","2","1","1","66.7","50","100","1","1","33.3","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3","0.15","4.65"
"Jordan Addison","MIN","1","WR","6","6","0","111","1","2","0","0","100","9.17","18.5","18.5","9.67","1","1","1","16.7","16.7","50","1","1","16.7","16.7","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.1","0.42","4.35"
"Marvin Mims Jr.","DEN","1","WR","1","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.04","1.1"
