"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Nick Mullens","MIN","1","7","7","5","0","83.3","54","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.31"
"Patrick Mahomes","KC","1","38","34","20","0","66.7","329","1","10.7","3","0","0","0","1","0","0","0","0","0","4","23","0","0","1","0","0","0","0","0","0","0","0","27.5","0.72"
"Dak Prescott","DAL","1","28","25","22","0","88","276","0","6","2","1","1","0","0","2","0","0","8","0","3","16","0","0","0","0","0","0","0","0","0","0","0","20.6","0.74"
"Jacoby Brissett","CLV","1","45","41","28","2","78.9","324","1","9","3","0","0","0","1","7","3","0","17.1","7.3","7","29","0","0","1","0","0","0","0","0","0","0","1","27.9","0.62"
"Jared Goff","DET","1","27","26","17","1","81.8","165","0","6.6","0","0","0","0","0","0","0","0","0","0","4","-1","0","0","0","0","0","0","0","0","0","0","0","6.5","0.24"
"Taylor Heinicke","WAS","1","28","27","15","0","68.2","191","0","9.7","0","0","0","0","0","1","0","0","3.7","0","3","2","0","0","1","1","0","33.3","1","0","33.3","0","0","7.8","0.28"
"Marcus Mariota","ATL","1","24","20","13","0","72.2","131","0","6.3","1","0","0","0","0","1","1","0","5","5","13","25","1","0","0","5","1","38.5","0","0","0","0","0","17.7","0.74"
"Jimmy Garoppolo","SF","1","29","29","20","1","75","228","0","6.4","4","0","0","0","0","2","1","0","6.9","3.4","1","3","0","0","0","0","0","0","0","0","0","0","0","25.4","0.88"
"Derek Carr","LV","1","38","37","23","2","75.8","307","1","9.8","2","0","0","0","1","1","1","0","2.7","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","20.3","0.53"
"Kirk Cousins","MIN","1","30","23","12","1","65","105","0","9.5","0","0","0","0","7","1","0","0","4.3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4.2","0.14"
"Russell Wilson","DEN","1","35","31","24","1","89.3","247","0","6.8","0","0","0","0","3","1","0","0","3.2","0","1","8","0","0","0","0","0","0","0","0","0","0","0","10.7","0.31"
"Ryan Tannehill","TEN","1","30","27","22","0","88","333","1","9.5","2","0","0","1","3","2","1","0","7.4","3.7","3","-3","0","0","0","3","0","100","1","0","33.3","0","0","20","0.67"
"Andy Dalton","NO","1","28","25","21","1","91.7","260","0","7.1","3","1","1","0","3","2","2","0","8","8","2","-2","0","0","0","0","0","0","0","0","0","0","0","22.2","0.79"
"Colt McCoy","ARZ","1","40","34","24","3","81.8","218","0","4.9","0","0","0","1","3","1","0","0","2.9","0","3","6","0","0","0","0","0","0","0","0","0","0","0","8.3","0.21"
"Matthew Stafford","LA","1","20","18","11","1","66.7","159","0","11.7","2","1","1","0","1","1","1","0","5.6","5.6","1","4","0","0","0","0","0","0","0","0","0","0","0","14.8","0.74"
"Matt Ryan","IND","1","36","32","23","0","76.7","213","0","6.1","0","0","0","0","4","0","0","0","0","0","1","1","0","0","0","1","0","100","0","0","0","0","0","8.6","0.24"
"Aaron Rodgers","GB","1","40","39","24","1","67.6","227","0","10.2","2","0","0","0","1","3","2","0","7.7","5.1","0","0","0","0","0","0","0","0","0","0","0","1","1","17.1","0.43"
