"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"27",4,"Andre Johnson",FA,"WR11","16","57","31.3","9.4","+10"
"28",4,"Julius Thomas",FA,"TE2","6","62","32.9","9.6","-1"
"29",4,"Peyton Manning",FA,"QB1","25","61","33.0","6.6","-18"
"30",4,"Rob Gronkowski",FA,"TE3","15","82","33.8","13.4","0"
"31",4,"Vincent Jackson",FA,"WR12","20","51","34.1","6.3","+5"
"32",4,"Pierre Garcon",FA,"WR13","8","76","34.1","11.5","+8"
"33",5,"Roddy White",FA,"WR14","14","61","35.3","10.3","-1"
"34",5,"Victor Cruz",FA,"WR15","15","57","36.5","8.6","+11"
"35",5,"Keenan Allen",LAC,"WR16","21","104","36.6","12.7","-7"
"36",5,"Aaron Rodgers",NYJ,"QB2","29","75","37.5","7.5","-13"
"37",5,"Drew Brees",FA,"QB3","29","52","37.5","5.2","-17"
"38",5,"Shane Vereen",FA,"RB16","18","74","38.3","12.0","-7"
"39",5,"Alfred Morris",FA,"RB17","17","79","40.3","12.5","-4"
"40",5,"Ryan Mathews",FA,"RB18","17","64","40.5","11.6","+13"
"41",5,"Larry Fitzgerald",FA,"WR17","17","76","42.4","11.0","+1"
"42",5,"Rashad Jennings",FA,"RB19","24","75","43.5","9.6","-3"
"43",5,"C.J. Spiller",FA,"RB20","18","82","44.4","13.1","0"
"44",5,"Michael Crabtree",FA,"WR18","8","95","46.8","15.3","+6"
"45",5,"Michael Floyd",FA,"WR19","15","87","45.6","12.0","+4"
"46",5,"Joique Bell",FA,"RB21","22","91","50.2","15.9","0"
"47",6,"Toby Gerhart",FA,"RB22","26","173","51.7","22.7","-3"
"48",6,"Ben Tate",FA,"RB23","25","97","51.9","11.7","+9"
"49",6,"Cordarrelle Patterson",ATL,"RB24","30","106","53.2","15.9","-11"
"50",6,"Chris Johnson",FA,"RB25","26","96","56.1","13.5","+11"
"51",6,"Julian Edelman",FA,"WR20","14","97","56.2","13.2","0"
"52",6,"Kendall Wright",FA,"WR21","34","86","56.4","11.5","+11"
"53",6,"Matthew Stafford",LAR,"QB4","35","121","56.6","13.1","-6"
"54",6,"Pierre Thomas",FA,"RB26","25","131","55.8","17.3","+2"
"55",6,"Percy Harvin",FA,"WR22","20","102","58.9","15.1","-7"
"56",6,"Torrey Smith",FA,"WR23","35","129","59.1","17.7","+2"
"57",6,"Frank Gore",FA,"RB27","29","93","62.1","11.1","+3"
"58",6,"Jordan Cameron",FA,"TE4","30","157","63.1","20.9","-4"
"59",6,"Marques Colston",FA,"WR24","26","88","63.3","13.7","+10"
"60",6,"Ray Rice",FA,"RB28","18","129","61.7","20.4","-8"
"61",6,"DeSean Jackson",FA,"WR25","33","96","64.2","12.1","+4"
"62",6,"Andrew Luck",FA,"QB5","35","99","65.2","9.7","-7"
"63",6,"T.Y. Hilton",FA,"WR26","39","128","67.1","15.3","-4"
"64",6,"Mike Wallace",FA,"WR27","36","122","67.5","16.9","+16"
"65",6,"Eric Decker",FA,"WR28","46","115","68.2","13.2","+19"
"66",6,"Emmanuel Sanders",FA,"WR29","39","107","68.3","15.1","-25"
"67",7,"Reggie Wayne",FA,"WR30","45","115","75.3","15.0","+14"
"68",7,"Matt Ryan",FA,"QB6","50","120","76.2","12.8","+2"
"69",7,"Maurice Jones-Drew",FA,"RB29","44","138","76.3","19.1","+5"
"70",7,"Fred Jackson",FA,"RB30","48","144","74.9","18.8","+13"
"71",7,"Tom Brady",FA,"QB7","60","100","77.4","8.8","-9"
"72",7,"Jason Witten",FA,"TE5","31","139","77.7","22.8","-4"
"73",7,"Danny Woodhead",FA,"RB31","32","130","77.7","22.3","0"
"74",7,"Nick Foles",FA,"QB8","51","120","79.2","11.8","+3"
"75",7,"Steven Jackson",FA,"RB32","45","168","79.7","22.8","+14"
"76",7,"Jeremy Maclin",FA,"WR31","33","111","79.7","17.7","-10"
"77",7,"Trent Richardson",FA,"RB33","34","149","81.0","25.4","+1"
"78",7,"Greg Olsen",FA,"TE6","29","141","81.8","19.8","+13"
"79",7,"Dennis Pitta",FA,"TE7","32","132","83.0","18.0","+13"
"80",7,"Golden Tate",FA,"WR32","49","130","83.2","15.7","-5"
"81",7,"Tony Romo",FA,"QB9","63","111","85.5","10.5","+7"
"82",7,"Kyle Rudolph",FA,"TE8","38","158","86.5","19.8","-10"
"83",7,"Darren Sproles",FA,"RB34","33","142","86.8","23.4","-4"
"84",7,"Vernon Davis",FA,"TE9","36","162","87.5","27.6","-20"
"85",7,"Lamar Miller",FA,"RB35","47","157","87.9","23.7","+11"
"86",7,"Bishop Sankey",FA,"RB36","26","168","88.4","31.4","-19"
"87",7,"Terrance Williams",FA,"WR33","40","123","86.7","15.2","+3"
"88",7,"Jordan Reed",FA,"TE10","64","140","88.8","17.5","-6"
"89",7,"Jay Cutler",FA,"QB10","62","140","90.5","15.8","-4"
"90",8,"Knowshon Moreno",FA,"RB37","41","150","92.8","24.6","-4"
"91",8,"Robert Griffin III",FA,"QB11","40","147","94.3","18.2","+21"
"92",8,"Cam Newton",FA,"QB12","51","168","88.9","21.6","+5"
"93",8,"Colin Kaepernick",FA,"QB13","65","139","94.0","14.0","+16"
"94",8,"Russell Wilson",DEN,"QB14","72","144","99.7","16.3","+11"
"95",8,"DeAndre Hopkins",TEN,"WR34","45","146","96.2","20.7","+16"
"96",8,"Rueben Randle",FA,"WR35","43","188","97.0","21.2","+12"
"97",8,"Brandin Cooks",DAL,"WR36","51","188","101.0","24.2","-21"
"98",8,"Bernard Pierce",FA,"RB38","56","145","99.5","22.5","+2"
"99",8,"Cecil Shorts",FA,"WR37","64","137","98.3","17.7","+31"
"100",8,"Mark Ingram II",FA,"RB39","37","164","104.3","25.4","+7"
"101",8,"Wes Welker",FA,"WR38","33","196","97.2","29.8","-30"
"102",8,"Stevan Ridley",FA,"RB40","66","169","105.7","24.6","-1"
"103",8,"Dwayne Bowe",FA,"WR39","76","143","100.3","14.2","+10"
"104",8,"Brian Hartline",FA,"WR40","57","135","104.1","16.5","-"
"105",8,"Kelvin Benjamin",FA,"WR41","42","142","102.5","19.6","-18"
"106",8,"Sammy Watkins",FA,"WR42","80","186","104.3","17.4","+4"
"107",8,"Anquan Boldin",FA,"WR43","66","140","106.2","13.5","+10"
"108",8,"Zach Ertz",ARI,"TE11","62","170","108.2","23.2","-9"
"109",8,"Greg Jennings",FA,"WR44","42","167","104.8","22.1","+29"
"110",8,"Riley Cooper",FA,"WR45","67","165","108.5","15.2","-4"
"111",8,"Philip Rivers",FA,"QB15","75","179","112.6","19.3","-8"
"112",8,"Mike Evans",TB,"WR46","63","179","109.8","17.4","-10"
"113",8,"Justin Hunter",FA,"WR47","73","166","105.5","18.9","-15"
"114",8,"DeAngelo Williams",FA,"RB41","74","160","114.3","18.8","+5"
"115",8,"Charles Clay",FA,"TE12","77","161","118.2","19.1","+20"
"116",8,"Jeremy Hill",FA,"RB42","56","168","113.8","27.7","-21"
"117",9,"Seattle Seahawks",SEA,"DST1","98","181","122.0","17.8","-24"
"118",9,"Martellus Bennett",FA,"TE13","80","163","124.2","18.2","0"
"119",9,"Markus Wheaton",FA,"WR48","70","184","118.2","20.9","+1"
"120",9,"Steve Smith",FA,"WR49","50","169","121.4","26.4","+2"
"121",9,"Doug Baldwin",FA,"WR50","77","155","117.1","16.0","-"
"122",9,"Heath Miller",FA,"TE14","79","171","130.0","20.3","+15"
"123",9,"Darren McFadden",FA,"RB43","74","182","120.8","20.7","-2"
"124",9,"Hakeem Nicks",FA,"WR51","93","197","122.6","17.3","0"
"125",9,"Ben Roethlisberger",FA,"QB16","85","185","127.2","22.2","+6"
"126",9,"Shonn Greene",FA,"RB44","66","173","130.2","24.3","+13"
"127",9,"Devonta Freeman",FA,"RB45","84","182","125.0","25.0","-23"
"128",9,"Jarrett Boykin",FA,"WR52","70","193","129.1","24.2","0"
"129",9,"Terrance West",FA,"RB46","81","204","131.9","24.8","-14"
"130",9,"Tavon Austin",FA,"WR53","92","174","129.9","19.1","+23"
"131",9,"Jordan Matthews",CAR,"WR54","98","183","133.0","19.8","-4"
"132",9,"James Jones",FA,"WR55","102","176","133.0","18.7","-"
"133",9,"Danny Amendola",FA,"WR56","67","181","133.6","25.4","-17"
"134",9,"Andy Dalton",CAR,"QB17","80","193","139.3","28.7","-11"
"135",9,"Chris Ivory",FA,"RB47","77","183","134.4","19.8","+17"
"136",9,"Carlos Hyde",FA,"RB48","52","183","138.8","26.8","-42"
"137",9,"Antonio Gates",FA,"TE15","74","179","141.7","22.2","-"
"138",9,"Aaron Dobson",FA,"WR57","87","269","134.7","31.3","+7"
"139",9,"Ahmad Bradshaw",FA,"RB49","107","179","136.8","18.0","-14"
"140",9,"Lance Dunbar",FA,"RB50","61","176","135.4","21.2","-6"
"141",9,"Jonathan Stewart",FA,"RB51","69","192","138.0","25.6","+2"
"142",9,"Delanie Walker",FA,"TE16","106","193","147.4","17.4","-"
"143",9,"Andrew Hawkins",FA,"WR58","91","210","136.4","22.6","-"
"144",9,"Kenny Stills",FA,"WR59","101","213","140.8","22.4","-"
"145",10,"Travis Kelce",KC,"TE17","91","202","145.8","23.6","+5"
"146",10,"Kenny Britt",FA,"WR60","94","214","139.6","27.4","-6"
"147",10,"Rod Streater",FA,"WR61","100","189","142.5","20.6","-"
"148",10,"Roy Helu",FA,"RB52","64","231","147.5","28.1","-"
"149",10,"Ladarius Green",FA,"TE18","120","177","151.3","13.1","-5"
"150",10,"Andre Williams",FA,"RB53","100","196","149.3","22.2","-36"
"151",10,"Marqise Lee",FA,"WR62","97","203","147.6","21.3","-2"
"152",10,"Marvin Jones Jr.",FA,"WR63","56","272","148.2","35.5","-"
"153",10,"Khiry Robinson",FA,"RB54","120","190","150.5","15.4","-24"
"154",10,"Robert Woods",HOU,"WR64","109","233","153.8","23.0","-"
"155",10,"Garrett Graham",FA,"TE19","76","199","155.7","20.9","-"
"156",10,"Carson Palmer",FA,"QB18","100","200","157.4","28.3","-23"
"157",10,"Jared Cook",FA,"TE20","92","196","159.8","21.1","-"
"158",10,"Harry Douglas",FA,"WR65","97","196","155.7","23.3","-"
"159",10,"Ryan Tannehill",TEN,"QB19","84","194","156.9","29.5","-12"
"160",10,"Tyler Eifert",FA,"TE21","116","200","160.1","17.7","-"
"161",10,"LeGarrette Blount",FA,"RB55","113","224","159.7","21.4","-20"
"162",10,"Dwayne Allen",FA,"TE22","122","186","159.7","15.2","-"
"163",10,"Cody Latimer",FA,"WR66","106","244","154.7","29.7","-9"
"164",10,"Mike Williams",FA,"WR67","117","230","158.3","21.4","-"
"165",10,"Knile Davis",FA,"RB56","110","207","158.6","23.8","-10"
"166",10,"Jacquizz Rodgers",FA,"RB57","86","199","158.5","23.5","-"
"167",10,"Dexter McCluster",FA,"RB58","108","286","155.4","32.3","-"
"168",10,"Jerricho Cotchery",FA,"WR68","105","237","158.5","24.4","-"
"169",10,"Christine Michael",FA,"RB59","113","236","160.0","24.3","-"
"170",10,"Eric Ebron",FA,"TE23","116","227","168.0","21.0","-"
"171",10,"Steve Johnson",FA,"WR69","116","266","160.2","28.4","-"
"172",10,"Ronnie Hillman",FA,"RB60","122","201","159.5","19.8","-14"
"173",10,"Donald Brown",FA,"RB61","133","235","166.5","19.6","-"
"174",10,"Malcom Floyd",FA,"WR70","110","199","164.8","21.4","-"
"175",10,"Mohamed Sanu Sr.",FA,"WR71","120","263","157.9","26.6","-"
"176",10,"James White",FA,"RB62","119","212","162.7","20.3","-"
"177",11,"Mike Tolbert",FA,"RB63","120","199","171.2","20.1","-"
"178",11,"Jonathan Grimes",FA,"RB64","117","255","166.1","25.6","-"
"179",11,"Kenbrell Thompkins",FA,"WR72","117","327","174.4","33.3","-"
"180",11,"Miles Austin",FA,"WR73","104","219","171.4","23.3","-"
"181",11,"Alex Smith",FA,"QB20","113","199","170.7","21.4","-"
"182",11,"Los Angeles Rams",LAR,"DST2","113","197","173.6","21.9","-46"
"183",11,"Benny Cunningham Jr.",FA,"RB65","127","245","166.8","24.4","-"
"184",11,"Odell Beckham Jr.",BAL,"WR74","133","277","174.2","25.3","-"
"185",11,"Nate Washington",FA,"WR75","119","271","173.4","28.9","-"
"186",11,"John Brown",FA,"WR76","127","246","170.2","24.7","-"
"187",11,"C.J. Anderson",FA,"RB66","47","238","168.7","31.5","-"
"188",11,"San Francisco 49ers",SF,"DST3","135","200","177.7","15.9","-"
"189",11,"Andre Holmes",FA,"WR77","122","345","171.1","39.3","-"
"190",11,"James Starks",FA,"RB67","141","241","175.6","21.0","-"
"191",11,"Carolina Panthers",CAR,"DST4","131","200","178.8","17.0","-"
"192",11,"Bryce Brown",FA,"RB68","85","258","170.9","30.7","-"
"193",11,"Lance Moore",FA,"WR78","128","259","175.3","24.4","-"
"194",11,"Coby Fleener",FA,"TE24","142","211","172.4","16.7","-"
"195",11,"Brian Quick",FA,"WR79","135","251","170.3","25.1","-"
"196",11,"Brandon LaFell",FA,"WR80","144","410","182.6","50.2","-"
"197",11,"Josh McCown",FA,"QB21","84","268","166.4","41.4","-"
"198",11,"Denarius Moore",FA,"WR81","135","281","181.2","27.2","-"
"199",11,"Tim Wright",FA,"TE25","123","239","168.8","27.7","-48"
"200",11,"Cincinnati Bengals",CIN,"DST5","143","200","180.8","16.6","-"
"201",11,"Eli Manning",FA,"QB22","136","232","183.3","20.0","-"
"202",11,"Jake Locker",FA,"QB23","119","302","178.4","35.0","-"
"203",11,"Joe Flacco",FA,"QB24","126","217","180.9","23.4","-"
"204",11,"Andre Caldwell",FA,"WR82","119","353","170.8","56.1","-"
"205",11,"Allen Hurns",FA,"WR83","122","290","175.3","38.0","-"
"206",11,"Tre Mason",FA,"RB69","158","260","182.8","20.6","-"
"207",11,"Jermaine Kearse",FA,"WR84","144","276","180.5","28.2","-"
"208",11,"Jonathan Dwyer",FA,"RB70","140","218","178.7","19.0","-"
"209",11,"Marcedes Lewis",CHI,"TE26","156","240","179.2","19.1","-"
"210",11,"Richard Rodgers",FA,"TE27","145","256","176.1","25.9","-"
"211",11,"Jeremy Kerley",FA,"WR85","150","280","186.1","27.5","-"
"212",11,"New England Patriots",NE,"DST6","147","199","182.5","14.4","-86"
"213",11,"Denver Broncos",DEN,"DST7","114","196","174.2","20.9","-81"
"214",12,"Andre Roberts",FA,"WR86","151","289","183.4","32.8","-"
"215",12,"Robert Turbin",FA,"RB71","136","270","185.9","27.2","-"
"216",12,"Bilal Powell",FA,"RB72","133","278","183.2","34.3","-"
"217",12,"Donnie Avery",FA,"WR87","158","254","185.7","22.4","-"
"218",12,"Jordan Todman",FA,"RB73","153","250","183.0","24.3","-"
"219",12,"Ka'Deem Carey",FA,"RB74","129","288","177.9","46.4","-"
"220",12,"Bobby Rainey",FA,"RB75","133","279","186.3","35.0","-"
"221",12,"Chris Givens",FA,"WR88","161","397","199.4","57.8","-"
"222",12,"Charles Sims",FA,"RB76","164","372","199.6","48.9","-"
"223",12,"Marlon Brown",FA,"WR89","146","285","192.3","31.8","-"
"224",12,"Geno Smith",SEA,"QB25","147","234","187.8","19.5","-"
"225",12,"Marcel Reece",FA,"RB77","166","262","187.0","28.1","-"
"226",12,"Davante Adams",LV,"WR90","157","308","193.4","42.1","-"
"227",12,"Arizona Cardinals",ARI,"DST8","152","198","188.3","12.7","-70"
"228",12,"Dri Archer",FA,"RB78","149","284","191.3","37.0","-"
"229",12,"Ryan Fitzpatrick",FA,"QB26","110","328","185.8","77.1","-"
"230",12,"Andre Brown",FA,"RB79","144","375","199.7","79.3","-"
"231",12,"Johnny Manziel",FA,"QB27","142","399","205.1","80.9","-"
"232",12,"Tampa Bay Buccaneers",TB,"DST9","153","199","183.5","17.8","-71"
"233",12,"Levine Toilolo",FA,"TE28","124","273","178.8","51.2","-"
"234",12,"Latavius Murray",BUF,"RB80","182","305","200.1","33.5","-"
"235",12,"Jermaine Gresham",FA,"TE29","108","261","169.0","60.3","-"
"236",12,"Isaiah Crowell",FA,"RB81","174","198","187.4","7.2","-"
"237",12,"Ryan Broyles",FA,"WR91","137","428","211.3","98.4","-"
"238",12,"Kansas City Chiefs",KC,"DST10","133","192","181.1","19.8","-92"
"239",12,"Owen Daniels",FA,"TE30","149","333","198.0","61.6","-"
"240",12,"Allen Robinson II",PIT,"WR92","170","364","206.2","56.3","-"
"241",12,"Brandon Pettigrew",FA,"TE31","160","316","199.6","49.0","-"
"242",12,"Brent Celek",FA,"TE32","137","291","190.6","52.3","-"
"243",12,"Stepfan Taylor",FA,"RB82","170","265","197.9","25.3","-"
"244",12,"Scott Chandler",FA,"TE33","171","264","194.3","29.2","-"
"245",12,"Alfred Blue",FA,"RB83","148","267","188.6","40.9","-"
"246",12,"Justin Blackmon",FA,"WR93","163","196","178.0","13.2","-"
"247",12,"Cole Beasley",FA,"WR94","149","336","203.4","68.6","-"
"248",12,"Eddie Royal",FA,"WR95","156","349","207.9","59.0","-"
"249",12,"Mychal Rivera",FA,"TE34","148","314","201.7","52.9","-"
"250",12,"Joseph Randle",FA,"RB84","122","311","199.8","61.3","-"
"251",12,"Da'Rick Rogers",FA,"WR96","169","421","219.0","76.9","-"
"252",12,"Brandon Myers",FA,"TE35","155","282","196.0","45.0","-"
"253",12,"Josh Gordon",FA,"WR97","110","485","254.0","165.0","-"
"254",12,"De'Anthony Thomas",FA,"WR98","153","300","200.8","52.5","-"
"255",12,"Brandon Lloyd",FA,"WR99","133","423","229.0","114.0","-"
"256",12,"Shaun Hill",FA,"QB28","106","283","196.8","62.6","-"
"257",12,"Jace Amaro",FA,"TE36","170","325","209.5","53.0","-"
"258",12,"Brandon Gibson",FA,"WR100","170","340","212.2","64.5","-"
"259",12,"Santonio Holmes",FA,"WR101","135","303","205.0","54.4","-"
"260",12,"New Orleans Saints",NO,"DST11","138","198","170.7","24.8","-100"
"261",13,"Stedman Bailey",FA,"WR102","158","408","227.0","91.4","-"
"262",13,"Jason Avant",FA,"WR103","154","320","209.8","64.9","-"
"263",13,"Stephen Gostkowski",FA,"K1","141","195","173.3","23.3","-121"
"264",13,"Phil Dawson",FA,"K2","122","189","155.5","33.5","-"
"265",13,"Jerick McKinnon",KC,"RB85","170","275","202.0","37.3","-"
"266",13,"Stephen Hauschka",FA,"K3","117","195","156.0","39.0","-110"
"267",13,"Jarvis Landry",FA,"WR104","181","297","206.8","45.2","-"
"268",13,"Marcus Lattimore",FA,"RB86","154","351","217.8","68.6","-"
"269",13,"Austin Seferian-Jenkins",FA,"TE37","175","243","197.4","23.7","-"
"270",13,"Devin Hester",FA,"WR105","145","177","161.0","16.0","-"
"271",13,"Theo Riddick",FA,"RB87","176","301","210.2","41.3","-"
"272",13,"Cleveland Browns",CLE,"DST12","184","194","187.8","4.2","-110"
"273",13,"Martavis Bryant",DAL,"WR106","180","426","235.8","95.3","-"
"274",13,"Darrius Heyward-Bey",FA,"WR107","117","433","275.0","158.0","-"
"275",13,"Jerrel Jernigan",FA,"WR108","175","306","212.0","47.8","-"
"276",13,"Zach Miller",FA,"TE38","136","242","192.3","43.5","-"
"277",13,"Donte Moncrief",FA,"WR109","181","346","221.4","62.5","-"
"278",13,"C.J. Fiedorowicz",FA,"TE39","137","350","229.0","89.3","-"
"279",13,"Ted Ginn Jr.",FA,"WR110","125","438","281.5","156.5","-"
"280",13,"Jacoby Jones",FA,"WR111","126","407","266.5","140.5","-"
"281",13,"Tennessee Titans",TEN,"DST13","143","197","170.0","27.0","-"
"282",13,"Brandon Bolden",LV,"RB88","168","331","220.8","64.7","-"
"283",13,"Pittsburgh Steelers",PIT,"DST14","181","200","191.8","6.9","-"
"284",13,"BenJarvus Green-Ellis",FA,"RB89","180","370","227.4","71.6","-"
"285",13,"Mike James",FA,"RB90","162","257","200.7","40.8","-"
"286",13,"E.J. Manuel",FA,"QB29","152","247","197.7","38.9","-"
"287",13,"Houston Texans",HOU,"DST15","178","193","186.7","6.3","-139"
"288",13,"Green Bay Packers",GB,"DST16","158","198","178.0","20.0","-"
"289",13,"David Wilson",FA,"RB91","147","381","264.0","117.0","-"
"290",13,"Josh Huff",FA,"WR112","163","447","268.7","126.8","-"
"291",13,"Austin Pettis",FA,"WR113","147","467","307.0","160.0","-"
"292",13,"Chicago Bears",CHI,"DST17","170","190","180.0","10.0","-"
"293",13,"Paul Richardson Jr.",FA,"WR114","160","292","217.3","55.3","-"
"294",13,"John Carlson",FA,"TE40","148","318","233.0","85.0","-"
"295",13,"Ace Sanders",FA,"WR115","164","415","259.0","111.2","-"
"296",13,"Ryan Griffin",FA,"TE41","173","405","256.0","105.6","-"
"297",13,"Shaun Draughn",FA,"RB92","165","304","222.7","59.2","-"
"298",13,"New York Jets",NYJ,"DST18","185","205","193.0","8.6","-"
"299",13,"Baltimore Ravens",BAL,"DST19","188","199","193.3","4.5","-"
"300",13,"Matt Asiata",FA,"RB93","190","310","222.8","50.4","-"
"301",13,"Jermichael Finley",FA,"TE42","173","197","185.0","12.0","-"
"302",13,"Denard Robinson",FA,"RB94","193","332","229.3","59.3","-"
"303",13,"Marquess Wilson",FA,"WR116","192","439","256.3","105.5","-"
"304",13,"Chris Polk",FA,"RB95","189","293","224.7","48.3","-"
"305",13,"Marquise Goodwin",CLE,"WR117","182","419","267.0","107.7","-"
"306",13,"Charles Johnson",FA,"WR118","170","366","268.0","98.0","-"
"307",13,"Frank Summers",FA,"RB96","170","386","278.0","108.0","-"
"308",14,"Jackie Battle",FA,"RB97","172","295","233.5","61.5","-"
"309",14,"Justin Tucker",BAL,"K4","189","198","193.5","4.5","-146"
"310",14,"Dwayne Harris",FA,"WR119","178","434","306.0","128.0","-"
"311",14,"Andrew Quarless",FA,"TE43","182","324","253.0","71.0","-"
"312",14,"Lorenzo Taliaferro",FA,"RB98","195","321","238.7","58.3","-"
"313",14,"Nate Burleson",FA,"WR120","183","296","239.5","56.5","-"
"314",14,"Peyton Hillis",FA,"RB99","183","361","272.0","89.0","-"
"315",14,"Sidney Rice",FA,"WR121","184","497","340.5","156.5","-"
"316",14,"Daniel Thomas",FA,"RB100","185","294","239.5","54.5","-"
"317",14,"Junior Hemingway",FA,"WR122","186","354","270.0","84.0","-"
"318",14,"DuJuan Harris",FA,"RB101","189","274","231.5","42.5","-"
"319",14,"Brandon Tate",FA,"WR123","189","444","316.5","127.5","-"
"320",14,"Vick Ballard",FA,"RB102","190","377","283.5","93.5","-"
"321",14,"Matt Cassel",FA,"QB30","192","413","302.5","110.5","-"
"322",14,"Travis Benjamin",FA,"WR124","192","472","332.0","140.0","-"
"323",14,"Detroit Lions",DET,"DST20","193","215","204.0","11.0","-"
"324",14,"Quinton Patton",FA,"WR125","193","409","301.0","108.0","-"
"325",14,"Philadelphia Eagles",PHI,"DST21","194","228","211.0","17.0","-"
"326",14,"Jerome Simpson",FA,"WR126","194","365","279.5","85.5","-"
"327",14,"Jeff Cumberland",FA,"TE44","195","367","281.0","86.0","-"
"328",14,"Gavin Escobar",FA,"TE45","198","299","248.5","50.5","-"
"329",14,"Dan Bailey",FA,"K5","199","226","212.5","13.5","-"
"330",14,"Stephen Hill",FA,"WR127","199","342","270.5","71.5","-"
"331",14,"Santana Moss",FA,"WR128","199","440","319.5","120.5","-"
