"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"D.K. Metcalf","SEA","1","WR","5","2","1","96","0","1","1","0","40","15.6","19.2","48","30.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.6","0.36","8.3"
"Hunter Renfrow","LV","1","WR","7","7","0","58","0","0","0","0","100","3.57","8.29","8.29","4.71","3","3","0","42.9","42.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3","0.26","1.33"
"Van Jefferson","LA","1","WR","7","4","0","43","0","1","0","0","57.1","15.86","6.14","10.75","1.75","3","1","1","42.9","25","100","1","1","14.3","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.3","0.2","3.08"
"Olamide Zaccheaus","ATL","1","WR","1","1","0","13","0","0","0","0","100","10","13","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.15","1.8"
"Russell Gage","ATL","1","WR","6","4","1","67","0","1","1","1","66.7","12.83","11.17","16.75","2","2","2","1","33.3","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.7","0.37","3.67"
"Marquez Callaway","NO","1","WR","6","3","0","32","0","0","0","0","50","11","5.33","10.67","0","3","1","0","50","33.3","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7","0.07","1.57"
"Lil'Jordan Humphrey","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Devin Duvernay","BLT","1","WR","1","1","0","11","0","0","0","0","100","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-2","0","0","0","-2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.04","0.7"
"Antonio Gandy-Golden","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Antoine Wesley","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"J.J. Arcega-Whiteside","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"David Sills V","NYG","1","WR","1","0","0","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Bryan Edwards","LV","1","WR","4","3","0","43","0","1","0","0","75","10.25","10.75","14.33","3.67","3","2","1","75","66.7","100","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8","0.2","3.93"
"Penny Hart","SEA","1","WR","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Zay Jones","LV","1","WR","1","1","1","43","0","0","0","0","100","43","43","43","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.8","0.4","4.8"
"John Ross","NYG","1","WR","2","2","0","27","0","0","0","0","100","9","13.5","13.5","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7","0.1","1.85"
"Robbie Chosen","CAR","1","WR","9","3","0","14","0","0","0","1","33.3","8.56","1.56","4.67","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.05","0.97"
"Geronimo Allison","DET","1","WR","2","0","0","0","0","0","0","0","0","11.5","0","0","0","2","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Marcus Johnson","TEN","1","WR","1","0","0","0","0","0","0","1","0","9","0","0","0","1","0","0","100","0","0","0","0","0","0","0","1","0","5","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.02","0.5"
"Kalif Raymond","DET","1","WR","8","6","0","115","1","0","0","1","75","8.25","14.38","19.17","9","1","1","0","12.5","16.7","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.6","0.26","2.09"
"Rashard Higgins","CLV","1","WR","2","1","0","-2","0","0","0","0","50","5.5","-1","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.01","0.3"
"Demarcus Robinson","KC","1","WR","3","1","0","7","0","0","0","1","33.3","6.67","2.33","7","1","2","1","0","66.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.02","1.2"
"Nelson Agholor","NE","1","WR","4","2","0","51","0","1","0","0","50","21.25","12.75","25.5","7","3","1","1","75","50","100","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.1","0.28","6.05"
"Allen Robinson II","CHI","1","WR","4","2","0","16","0","0","0","0","50","17.5","4","8","3.5","1","1","0","25","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.04","1.3"
"Davante Adams","GB","1","WR","6","6","0","76","0","1","0","0","100","8","12.67","12.67","4.67","2","2","1","33.3","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.6","0.35","2.77"
"Brandin Cooks","HST","1","WR","7","5","0","21","0","0","0","1","71.4","6.29","3","4.2","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.6","0.09","0.92"
"Mike Evans","TB","1","WR","10","6","1","76","0","3","0","1","60","11.9","7.6","12.67","1.33","6","5","3","60","83.3","100","3","2","30","33.3","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.6","0.51","4.77"
"DeAndre Hopkins","ARZ","1","WR","9","7","0","53","0","1","0","0","77.8","9.22","5.89","7.57","1.29","2","1","1","22.2","14.3","100","2","1","22.2","14.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.8","0.25","2.11"
"DeSean Jackson","LA","1","WR","1","0","0","0","0","0","0","0","0","35","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Gunner Olszewski","NE","1","WR","1","1","0","22","0","0","0","0","100","14","22","22","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.3","2.7"
"Jaylen Waddle","MIA","1","WR","8","7","0","83","0","0","0","0","87.5","6.5","10.38","11.86","4.71","1","1","0","12.5","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8","0.19","1.69"
"Quez Watkins","PHI","1","WR","4","2","0","37","0","0","0","0","50","24.75","9.25","18.5","6","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7","0.09","2.35"
"Tre'Quan Smith","NO","1","WR","3","1","0","11","0","0","0","0","33.3","14.67","3.67","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","0.04","1.6"
"Dante Pettis","NYG","1","WR","5","5","0","39","0","1","0","0","100","2.6","7.8","7.8","5.2","1","1","1","20","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.4","0.35","2.48"
"Trenton Irwin","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"James Proche II","BLT","1","WR","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jakobi Meyers","NE","1","WR","6","5","0","44","0","0","0","0","83.3","8.67","7.33","8.8","2.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.9","0.12","1.38"
"Byron Pringle","KC","1","WR","6","5","0","73","0","0","0","0","83.3","19.17","12.17","14.6","1.4","2","1","0","33.3","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.8","0.29","1.96"
"Zach Pascal","IND","1","WR","6","3","0","14","0","0","0","0","50","6.33","2.33","4.67","4","1","0","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9","0.05","0.97"
"Greg Ward","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Marcus Kemp","KC","1","WR","1","1","0","8","0","0","0","0","100","6","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.22","1.3"
"Cooper Kupp","LA","1","WR","13","10","1","156","1","2","0","1","76.9","10.15","12","15.6","5.8","4","3","2","30.8","30","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6","0.52","3.26"
"Tyler Boyd","CIN","1","WR","6","4","0","39","0","0","0","0","66.7","8.17","6.5","9.75","4.25","1","1","0","16.7","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.9","0.13","1.48"
"Damiere Byrd","CHI","1","WR","1","1","0","10","0","0","0","0","100","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.07","1.5"
"Willie Snead IV","LV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Danny Amendola","HST","1","WR","4","3","0","17","0","0","0","0","75","3.5","4.25","5.67","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.13","1.07"
"Amon-Ra St. Brown","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Rondale Moore","ARZ","1","WR","3","2","0","17","0","0","0","0","66.7","-0.67","5.67","8.5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.07","1.35"
"Shi Smith","CAR","1","WR","2","0","0","0","0","0","0","0","0","13.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-3","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.3","-0.01","-0.3"
"Amari Rodgers","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Keith Kirkwood","CAR","1","WR","5","3","0","17","0","0","0","0","60","9.4","3.4","5.67","5.33","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.11","1.07"
"Braxton Berrios","NYJ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Keke Coutee","IND","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.25","1"
"Christian Kirk","ARZ","1","WR","5","4","0","50","0","1","0","1","80","13","10","12.5","1.5","3","2","1","60","50","100","1","1","20","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0.25","3.25"
"Mecole Hardman Jr.","KC","1","WR","4","4","0","28","0","0","0","0","100","2.75","7","7","4.25","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4.8","0.1","1.2"
"Demetric Felton Jr.","CLV","1","WR","3","3","0","21","0","0","0","0","100","-3","7","7","10","0","0","0","0","0","0","0","0","0","0","0","2","0","13","0","0","0","6.5","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9","0.22","0.98"
"Kendall Hinton","DEN","1","WR","2","2","0","15","0","0","0","0","100","4","7.5","7.5","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0.1","1.25"
"Freddie Swain","SEA","1","WR","6","4","0","39","0","0","0","0","66.7","9.17","6.5","9.75","7.25","1","0","0","16.7","0","0","0","0","0","0","0","1","0","8","0","0","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7","0.16","1.34"
"Josh Reynolds","TEN","1","WR","3","3","0","23","0","0","0","0","100","1.67","7.67","7.67","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.8","0.13","1.27"
"Chris Godwin","TB","1","WR","11","8","0","111","1","1","0","0","72.7","11.82","10.09","13.88","6.63","5","3","1","45.5","37.5","100","2","1","18.2","12.5","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.1","0.35","2.64"
"Tyreek Hill","KC","1","WR","9","6","0","49","0","0","0","2","66.7","6.89","5.44","8.17","0.67","1","1","0","11.1","16.7","0","0","0","0","0","0","1","0","18","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.7","0.19","1.39"
"Chris Moore","HST","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Adam Humphries","WAS","1","WR","4","3","0","36","0","0","0","0","75","12.75","9","12","1.67","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1","0.1","1.7"
"Jamison Crowder","NYJ","1","WR","6","4","0","34","0","0","0","0","66.7","4.83","5.67","8.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4","0.1","1.35"
"John Brown","DEN","1","WR","1","0","0","0","0","0","0","0","0","36","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Mohamed Sanu","SF","1","WR","1","1","0","16","0","0","0","0","100","12","16","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1","0.07","2.1"
"Randall Cobb","GB","1","WR","4","3","0","22","0","0","0","0","75","5","5.5","7.33","2.67","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7","0.11","1.23"
"Mason Kinsey","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ashton Dulin","IND","1","WR","4","2","0","0","0","0","0","0","50","12.5","0","0","3","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.02","0.5"
"Diontae Spencer","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dax Milne","WAS","1","WR","4","2","0","16","0","0","0","0","50","10.5","4","8","4","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.09","1.3"
"Anthony Schwartz","CLV","1","WR","3","2","0","22","0","0","0","0","66.7","22","7.33","11","1","1","0","0","33.3","0","0","0","0","0","0","0","1","0","-2","0","0","0","-2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.1","1"
"Dyami Brown","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tutu Atwell","LA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Reagor","PHI","1","WR","2","2","0","25","0","1","0","0","100","9.5","12.5","12.5","3","1","1","1","50","50","100","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","9.5","0.17","3.17"
"Tylan Wallace","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Marquise Brown","BLT","1","WR","14","5","0","80","0","1","0","0","35.7","23.64","5.71","16","1.4","3","2","1","21.4","40","100","1","1","7.1","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.5","0.26","3.3"
"Tee Higgins","CIN","1","WR","15","7","0","62","0","0","0","0","46.7","11.8","4.13","8.86","2.14","3","0","0","20","0","0","2","0","13.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.7","0.23","1.39"
"Henry Ruggs III","LV","1","WR","4","4","0","24","0","0","0","0","100","4.75","6","6","1.25","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","7","2","1","1","0","0","0","0","0","0","0","0","0","0","0","5.1","0.11","1.02"
"DeVonta Smith","PHI","1","WR","9","5","0","61","0","0","0","1","55.6","11.67","6.78","12.2","2.2","2","1","0","22.2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.6","0.14","1.72"
"A.J. Brown","TEN","1","WR","9","8","1","133","1","1","0","0","88.9","14.11","14.78","16.63","4.25","3","2","1","33.3","25","100","1","1","11.1","12.5","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.3","0.55","2.91"
"Deebo Samuel","SF","1","WR","10","7","0","100","1","1","0","1","70","8.3","10","14.29","4.14","2","2","1","20","28.6","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","19.5","0.41","2.79"
"DJ Moore","CAR","1","WR","10","6","0","73","0","0","0","0","60","10.5","7.3","12.17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.17","1.72"
"Darnell Mooney","CHI","1","WR","5","2","0","39","0","0","0","1","40","11.6","7.8","19.5","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9","0.09","2.45"
"Allen Lazard","GB","1","WR","6","5","0","60","0","1","0","0","83.3","8.5","10","12","4.8","2","1","1","33.3","20","100","2","1","33.3","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.5","0.28","2.9"
"Tyler Johnson","TB","1","WR","2","2","0","16","0","0","0","0","100","-2","8","8","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.05","1.3"
"Equanimeous St. Brown","GB","1","WR","1","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","13","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.11","1.3"
"Nick Westbrook-Ikhine","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Collin Johnson","NYG","1","WR","2","1","0","7","0","0","0","0","50","6","3.5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.06","1.2"
"Denzel Mims","NYJ","1","WR","2","1","0","6","0","0","0","0","50","15.5","3","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.06","1.1"
"Tyrie Cleveland","DEN","1","WR","1","0","0","0","0","0","0","0","0","6","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
