"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Mike Strachan","IND","1","WR","2","2","0","26","0","0","0","0","100","13","13","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.2","1.8"
"Malik Taylor","GB","1","WR","3","2","0","14","0","0","0","0","66.7","10","4.67","7","4","2","2","0","66.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4","0.16","1.2"
"Trinity Benson","DET","1","WR","6","3","0","19","0","0","0","0","50","9.5","3.17","6.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4","0.07","1.13"
"Deonte Harty","NO","1","WR","2","2","1","72","0","1","1","0","100","33.5","36","36","2.5","1","1","1","50","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.2","0.53","7.1"
"Elijah Moore","NYJ","1","WR","4","1","0","-3","0","0","0","1","25","22.75","-0.75","-3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.2","0","0.2"
"Ja'Marr Chase","CIN","1","WR","7","5","1","101","1","1","1","0","71.4","16.29","14.43","20.2","7.4","1","1","1","14.3","20","100","0","0","0","0","0","1","0","-2","0","0","0","-2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","18.4","0.3","3.07"
"Brandon Zylstra","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Reagor","PHI","1","WR","6","6","0","49","0","1","0","0","100","1.17","8.17","8.17","7","1","1","0","16.7","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.9","0.28","2.32"
"Donovan Peoples-Jones","CLV","1","WR","1","1","0","4","0","0","0","0","100","3","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.02","0.9"
"Racey McMath","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Justin Jefferson","MIN","1","WR","9","5","0","71","0","0","0","1","55.6","11.89","7.89","14.2","7","2","1","0","22.2","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.6","0.13","1.92"
"Tee Higgins","CIN","1","WR","5","4","0","58","0","1","0","0","80","10.2","11.6","14.5","5.25","2","2","1","40","50","100","1","1","20","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.8","0.27","3.45"
"Henry Ruggs III","LV","1","WR","5","2","0","46","0","0","0","1","40","19.6","9.2","23","4","3","1","0","60","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.6","0.1","2.8"
"DeVonta Smith","PHI","1","WR","7","6","0","71","0","1","0","0","85.7","8.57","10.14","11.83","2.67","1","1","1","14.3","16.7","100","1","1","14.3","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.1","0.26","2.68"
"DJ Moore","CAR","1","WR","8","6","0","80","0","0","0","1","75","11.38","10","13.33","3.33","1","1","0","12.5","16.7","0","0","0","0","0","0","1","0","14","0","0","0","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","12.4","0.24","1.77"
"Calvin Ridley","ATL","1","WR","8","5","0","51","0","0","0","1","62.5","11.25","6.38","10.2","1","1","1","0","12.5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6","0.12","1.52"
"Darnell Mooney","CHI","1","WR","7","5","0","26","0","0","0","0","71.4","7.14","3.71","5.2","0.6","2","0","0","28.6","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1","0.07","1.02"
"Terry McLaurin","WAS","1","WR","4","4","0","62","0","0","0","0","100","10.5","15.5","15.5","5","1","1","0","25","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.2","0.15","2.05"
"Auden Tate","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Courtland Sutton","DEN","1","WR","3","1","0","14","0","0","0","0","33.3","16.33","4.67","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.04","1.9"
"Jeff Smith","NYJ","1","WR","1","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tyler Johnson","TB","1","WR","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Trent Sherfield","SF","1","WR","3","2","0","23","0","1","0","0","66.7","9.33","7.67","11.5","2.5","1","1","1","33.3","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3","0.34","4.65"
"Christian Blake","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"D.K. Metcalf","SEA","1","WR","5","4","0","60","0","1","0","0","80","16.2","12","15","4.5","2","1","1","40","25","100","1","1","20","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0.28","3.5"
"Denzel Mims","NYJ","1","WR","1","1","1","40","0","0","0","0","100","29","40","40","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5","1.5","4.5"
"James Washington","PIT","1","WR","2","2","0","10","0","0","0","0","100","-2.5","5","5","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.13","1"
