"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Carson Wentz","WAS","1","16","16","12","1","81.3","123","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8.9","0.56"
"Jared Goff","DET","1","46","42","25","1","76.5","355","1","9.4","3","0","0","0","2","5","3","0","11.9","7.1","3","15","0","0","1","2","0","66.7","0","0","0","0","0","27.7","0.6"
"Taylor Heinicke","WAS","1","20","18","13","1","82.4","166","0","12.8","2","0","0","1","2","2","2","0","11.1","11.1","2","-4","0","0","1","0","0","0","0","0","0","0","0","13.2","0.66"
"Derek Carr","LV","1","35","30","16","0","57.1","174","0","9.6","1","0","0","3","3","1","0","0","3.3","0","3","14","0","0","0","0","0","0","0","0","0","0","0","9.4","0.27"
"Geno Smith","SEA","1","44","40","25","2","77.1","215","0","7.9","1","0","0","1","2","4","1","0","10","2.5","3","16","0","0","0","0","0","0","0","0","0","0","0","13.2","0.3"
"Kirk Cousins","MIN","1","52","48","34","1","79.5","299","0","6.7","3","0","0","0","4","1","1","0","2.1","2.1","1","2","0","0","0","0","0","0","0","0","0","0","0","24.2","0.47"
"Nick Foles","IND","1","36","29","17","1","64.3","143","0","8.6","0","0","0","3","7","1","0","0","3.4","0","1","0","0","0","0","1","0","100","0","0","0","0","0","2.7","0.08"
"Russell Wilson","DEN","1","34","27","15","2","70.8","214","0","12.7","1","0","0","3","6","3","1","1","11.1","3.7","2","17","0","0","0","0","0","0","0","0","0","0","2","11.3","0.33"
"Andy Dalton","NO","1","15","15","8","3","78.6","92","0","7.7","0","0","0","1","0","0","0","0","0","0","1","-1","0","0","2","0","0","0","0","0","0","0","0","2.6","0.17"
"Aaron Rodgers","GB","1","42","38","24","2","74.3","238","0","9.2","1","0","0","1","2","5","1","1","13.2","2.6","8","14","0","0","1","2","0","25","0","0","0","0","0","13.9","0.33"
"Tom Brady","TB","1","48","48","32","1","70.2","281","0","5.2","1","0","0","2","0","3","0","0","6.3","0","2","1","0","0","0","1","0","50","0","0","0","0","0","13.3","0.28"
