"player","team","games","dropbacks","att","comp","drops","comDrop","yds","passYds300Games","depthAim","tds","td40s","td50s","ints","sks","ezAtt","ezTds","ezInts","ezPct","ezTdPct","rushCarries","rushYds","rushTds","rushTd40s","fumbles","rzRushCarries","rzRushTds","rzRushPct","i5RushCarries","i5RushTds","i5RushPct","patConversions","patAttempts","fantasyPts","ptsPerDb"
"Josh Allen","BUF","1","23","20","14","0","70","160","0","10","1","0","0","0","2","1","0","0","5","0","8","12","1","0","2","1","1","12.5","1","1","12.5","0","0","17.6","0.77"
"Mason Rudolph","PIT","1","37","35","26","1","90","191","0","4.7","1","0","0","1","1","1","0","0","2.9","0","3","5","0","0","1","0","0","0","0","0","0","0","0","11.1","0.3"
"Baker Mayfield","CLV","1","46","42","27","2","76.3","273","0","4.7","1","0","0","0","2","3","0","0","7.1","0","3","22","0","0","0","1","0","33.3","1","0","33.3","0","0","17.1","0.37"
"Lamar Jackson","BLT","1","26","23","17","1","85.7","163","0","5.5","1","0","0","0","1","0","0","0","0","0","16","61","2","0","0","6","2","37.5","3","2","18.8","0","0","28.6","1.1"
"Dwayne Haskins","WAS","1","29","22","15","1","72.7","144","0","6.8","0","0","0","0","4","1","0","0","4.5","0","3","14","0","0","0","0","0","0","0","0","0","0","0","7.2","0.25"
"Gardner Minshew","JAX","1","54","47","27","3","71.4","309","1","9.1","0","0","0","2","3","0","0","0","0","0","4","34","0","0","2","0","0","0","0","0","0","0","0","13.8","0.26"
"Daniel Jones","NYG","1","50","41","26","3","80.6","210","0","5.8","1","0","0","1","5","2","1","0","4.9","2.4","6","54","0","0","2","1","0","16.7","1","0","16.7","0","0","16.8","0.34"
"Kyler Murray","ARZ","1","28","24","17","1","78.3","241","0","4.2","2","1","1","0","3","1","1","0","4.2","4.2","5","34","0","0","0","1","0","20","0","0","0","1","1","21","0.75"
"Sam Darnold","NYJ","1","43","39","27","1","80","260","0","7.2","1","0","0","1","3","3","1","1","7.7","2.6","2","1","0","0","0","0","0","0","0","0","0","0","0","13.5","0.31"
"Kyle Allen","CAR","1","35","32","17","1","64.3","232","0","14","2","0","0","1","3","1","1","0","3.1","3.1","3","-4","0","0","0","0","0","0","0","0","0","0","0","15.9","0.45"
"Deshaun Watson","HST","1","34","28","22","1","82.1","201","0","6.4","2","0","0","0","1","1","1","0","3.6","3.6","7","37","0","0","0","2","0","28.6","1","0","14.3","0","0","19.7","0.58"
"Mitch Trubisky","CHI","1","25","21","10","3","61.9","125","0","10.2","0","0","0","0","3","0","0","0","0","0","2","15","0","0","0","1","0","50","0","0","0","0","0","6.5","0.26"
"Brandon Allen","DEN","1","25","20","12","0","70.6","193","0","10.9","2","1","1","0","3","1","1","0","5","5","5","13","0","0","0","0","0","0","0","0","0","0","0","17","0.68"
"Dak Prescott","DAL","1","36","35","22","2","70.6","257","0","10.2","3","2","0","1","0","2","0","0","5.7","0","3","12","0","0","1","2","0","66.7","0","0","0","0","0","22.5","0.63"
"Jacoby Brissett","IND","1","7","5","4","0","80","59","0","4.8","0","0","0","0","1","0","0","0","0","0","2","4","0","0","0","2","0","100","0","0","0","0","0","2.8","0.4"
"Carson Wentz","PHI","1","45","39","26","3","80.6","239","0","8","1","0","0","0","4","0","0","0","0","0","4","15","0","0","0","0","0","0","0","0","0","0","0","15.1","0.34"
"Jameis Winston","TB","1","47","44","29","1","76.9","335","1","11.1","2","0","0","0","2","6","2","0","13.6","4.5","2","8","0","0","1","0","0","0","0","0","0","0","0","22.2","0.47"
"Jimmy Garoppolo","SF","1","39","37","28","3","86.1","317","1","7.8","4","0","0","0","1","4","3","0","10.8","8.1","3","2","0","0","0","0","0","0","0","0","0","0","0","28.9","0.74"
"Derek Carr","OAK","1","32","31","20","2","81.5","289","0","8","2","0","0","0","1","2","2","0","6.5","6.5","0","0","0","0","0","0","0","0","0","0","0","0","0","19.6","0.61"
"Kirk Cousins","MIN","1","40","38","19","2","61.8","220","0","8.8","3","0","0","0","1","7","2","0","18.4","5.3","1","5","0","0","0","0","0","0","0","0","0","0","0","21.3","0.53"
"Russell Wilson","SEA","1","47","43","29","1","73.2","378","1","8.8","5","1","1","0","3","5","2","0","11.6","4.7","1","21","0","0","0","0","0","0","0","0","0","1","1","37.2","0.79"
"Ryan Tannehill","TEN","1","46","39","27","1","75.7","331","1","8.8","1","0","0","2","4","1","0","0","2.6","0","4","38","1","0","0","1","1","25","0","0","0","0","1","25","0.54"
"Brian Hoyer","IND","1","31","26","17","4","87.5","168","0","6.6","3","0","0","1","4","3","2","1","11.5","7.7","1","6","0","0","1","1","0","100","0","0","0","0","1","18.3","0.59"
"Matthew Stafford","DET","1","44","41","26","0","65","406","1","11.7","3","1","1","1","2","5","1","1","12.2","2.4","3","6","0","0","1","1","0","33.3","0","0","0","0","0","27.8","0.63"
"Matt Moore","KC","1","40","35","25","0","75.8","275","0","8.8","1","1","0","0","5","2","0","0","5.7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","15","0.38"
"Ryan Fitzpatrick","MIA","1","42","36","24","2","78.8","288","0","11","3","0","0","0","4","4","2","0","11.1","5.6","5","2","0","0","1","1","0","20","0","0","0","0","0","23.7","0.56"
"Aaron Rodgers","GB","1","39","35","23","1","72.7","161","0","9.3","1","0","0","0","3","4","1","0","11.4","2.9","1","5","0","0","0","0","0","0","0","0","0","1","1","10.9","0.28"
