"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"29",4,"Mike Evans",TB,"WR12","13","67","31.2","8.5","-3"
"30",4,"Lamar Jackson",BAL,"QB2","13","61","32.8","10.8","-7"
"31",4,"Odell Beckham Jr.",BAL,"WR13","13","67","33.4","8.4","0"
"32",4,"Robert Woods",HOU,"WR14","15","67","33.5","9.2","+13"
"33",4,"Mark Andrews",BAL,"TE3","18","70","35.7","13.0","+8"
"34",4,"Amari Cooper",CLE,"WR15","16","65","35.8","7.0","+1"
"35",4,"James Conner",ARI,"RB15","10","83","36.3","11.1","-1"
"36",5,"Cooper Kupp",LAR,"WR16","15","62","35.7","8.8","+2"
"37",5,"Calvin Ridley",JAC,"WR17","15","99","37.9","10.2","+7"
"38",5,"Chris Carson",FA,"RB16","20","98","38.5","9.8","-11"
"39",5,"Todd Gurley II",FA,"RB17","10","104","39.6","12.3","-10"
"40",5,"A.J. Brown",PHI,"WR18","15","73","40.1","9.1","+2"
"41",5,"DJ Chark Jr.",CAR,"WR19","15","97","42.0","10.5","+11"
"42",5,"Zach Ertz",ARI,"TE4","18","69","42.2","10.1","-2"
"43",5,"Terry McLaurin",WAS,"WR20","13","73","43.9","9.1","+13"
"44",5,"Keenan Allen",LAC,"WR21","24","75","44.5","10.9","+3"
"45",5,"Le'Veon Bell",FA,"RB18","14","83","45.9","11.8","-8"
"46",5,"Tyler Lockett",SEA,"WR22","24","74","46.0","8.8","+2"
"47",5,"David Johnson",FA,"RB19","20","89","46.3","12.2","-11"
"48",5,"Melvin Gordon III",BAL,"RB20","14","84","47.0","10.4","-9"
"49",5,"DK Metcalf",SEA,"WR23","25","96","50.9","11.2","0"
"50",5,"Jonathan Taylor",IND,"RB21","26","132","51.4","16.5","-7"
"51",5,"Courtland Sutton",DEN,"WR24","25","137","52.9","13.8","-5"
"52",6,"Dak Prescott",DAL,"QB3","19","87","54.9","7.1","-1"
"53",6,"Darren Waller",NYG,"TE5","26","135","55.4","14.2","+5"
"54",6,"DeVante Parker",NE,"WR25","33","124","59.4","13.3","+10"
"55",6,"Mark Ingram II",FA,"RB22","29","119","59.7","15.2","0"
"56",6,"Russell Wilson",DEN,"QB4","38","87","60.3","6.6","+7"
"57",6,"Kareem Hunt",CLE,"RB23","31","120","60.7","12.0","+2"
"58",6,"T.Y. Hilton",FA,"WR26","29","109","59.5","11.3","-1"
"59",6,"Deshaun Watson",CLE,"QB5","38","93","62.6","8.0","+2"
"60",6,"Kyler Murray",ARI,"QB6","38","114","64.0","10.4","0"
"61",6,"Stefon Diggs",BUF,"WR27","36","111","62.6","10.8","+4"
"62",6,"Tyler Boyd",CIN,"WR28","29","201","64.7","16.7","+10"
"63",6,"Jarvis Landry",FA,"WR29","30","97","67.0","10.7","+7"
"64",6,"Michael Gallup",DAL,"WR30","39","109","68.1","12.1","+9"
"65",6,"Cam Akers",MIN,"RB24","31","146","68.2","17.6","-11"
"66",6,"Raheem Mostert",MIA,"RB25","31","120","69.0","17.9","-13"
"67",6,"James White",FA,"RB26","31","133","68.5","16.4","+10"
"68",6,"Julian Edelman",FA,"WR31","25","148","71.0","14.7","+7"
"69",6,"Marquise Brown",ARI,"WR32","33","124","69.4","13.5","-1"
"70",6,"Evan Engram",JAC,"TE6","26","136","71.9","17.6","+1"
"71",7,"A.J. Green",FA,"WR33","29","214","74.3","18.0","-2"
"72",7,"William Fuller V",FA,"WR34","38","185","77.0","18.4","+2"
"73",7,"Tarik Cohen",CAR,"RB27","44","170","75.9","20.5","+12"
"74",7,"Devin Singletary",HOU,"RB28","41","143","76.1","15.1","-24"
"75",7,"Matt Ryan",FA,"QB7","59","120","79.8","11.8","+6"
"76",7,"Leonard Fournette",BUF,"RB29","10","143","74.6","24.8","-14"
"77",7,"Marvin Jones Jr.",FA,"WR35","50","122","79.9","10.9","+12"
"78",7,"David Montgomery",DET,"RB30","42","190","78.3","22.1","-12"
"79",7,"Josh Allen",BUF,"QB8","47","123","80.2","13.6","+12"
"80",7,"D'Andre Swift",PHI,"RB31","42","134","81.6","17.1","-13"
"81",7,"Tyler Higbee",LAR,"TE7","46","173","83.6","24.2","-2"
"82",7,"Antonio Gibson",WAS,"RB32","40","273","81.6","35.0","+15"
"83",7,"Hunter Henry",NE,"TE8","46","139","85.1","18.9","+1"
"84",7,"Brandin Cooks",DAL,"WR36","42","181","86.8","19.5","+2"
"85",7,"Hayden Hurst",CAR,"TE9","46","180","88.7","24.2","+20"
"86",7,"Diontae Johnson",PIT,"WR37","46","169","89.3","19.1","+10"
"87",7,"Jamison Crowder",WAS,"WR38","49","196","87.7","19.2","+14"
"88",7,"Carson Wentz",LAR,"QB9","51","150","91.7","15.1","+14"
"89",7,"Drew Brees",FA,"QB10","56","133","92.3","13.8","-9"
"90",7,"Tom Brady",FA,"QB11","39","151","95.2","16.4","-12"
"91",7,"Christian Kirk",JAC,"WR39","49","207","93.9","19.4","+7"
"92",7,"Sterling Shepard",NYG,"WR40","58","212","98.0","20.5","+12"
"93",8,"Phillip Lindsay",FA,"RB33","57","225","98.3","20.3","-5"
"94",8,"Matthew Stafford",LAR,"QB12","52","150","101.9","14.2","+15"
"95",8,"Jordan Howard",FA,"RB34","57","149","100.0","14.3","-5"
"96",8,"J.K. Dobbins",BAL,"RB35","54","187","101.8","22.4","-13"
"97",8,"Deebo Samuel",SF,"WR41","45","283","100.6","30.3","-15"
"98",8,"Matt Breida",NYG,"RB36","59","168","103.4","18.7","-3"
"99",8,"Aaron Rodgers",NYJ,"QB13","56","165","106.9","17.4","-7"
"100",8,"Zack Moss",IND,"RB37","51","186","104.0","21.6","-1"
"101",8,"CeeDee Lamb",DAL,"WR42","64","183","106.1","22.8","-1"
"102",8,"John Brown",FA,"WR43","74","194","107.9","20.2","+15"
"103",8,"Mike Gesicki",NE,"TE10","53","175","113.7","24.8","+34"
"104",8,"Darius Slayton",NYG,"WR44","67","206","110.7","21.2","+9"
"105",8,"Emmanuel Sanders",FA,"WR45","73","196","111.0","21.5","+1"
"106",8,"Ronald Jones II",FA,"RB38","57","298","109.5","26.4","-19"
"107",8,"Anthony Miller",FA,"WR46","73","206","111.1","23.8","+29"
"108",8,"Preston Williams",FA,"WR47","64","208","112.3","24.0","+14"
"109",8,"Jared Cook",FA,"TE11","53","232","114.5","24.5","-6"
"110",8,"Cam Newton",FA,"QB14","61","381","115.8","28.8","+41"
"111",8,"Jerry Jeudy",DEN,"WR48","67","293","116.9","25.9","+1"
"112",8,"Austin Hooper",LV,"TE12","63","207","117.0","22.3","+7"
"113",8,"Daniel Jones",NYG,"QB15","61","197","120.3","21.6","+12"
"114",8,"Rob Gronkowski",FA,"TE13","53","236","117.3","27.4","-38"
"115",8,"Latavius Murray",BUF,"RB39","76","218","117.3","17.9","-7"
"116",8,"Ben Roethlisberger",FA,"QB16","78","172","121.3","17.0","+12"
"117",8,"Marlon Mack",ARI,"RB40","72","252","121.0","24.8","-24"
"118",8,"Jared Goff",DET,"QB17","72","172","122.8","17.2","+23"
"119",8,"Henry Ruggs III",FA,"WR49","74","297","120.5","32.2","-3"
"120",8,"Tevin Coleman",FA,"RB41","84","185","119.7","17.1","-9"
"121",8,"T.J. Hockenson",MIN,"TE14","69","260","122.8","24.4","+9"
"122",8,"Golden Tate",FA,"WR50","72","220","123.0","23.3","+12"
"123",8,"Noah Fant",SEA,"TE15","67","182","126.3","20.0","-9"
"124",8,"Kerryon Johnson",FA,"RB42","71","224","123.2","23.5","-30"
"125",8,"Jonnu Smith",ATL,"TE16","63","203","128.6","24.8","+28"
"126",9,"Sony Michel",FA,"RB43","80","313","132.0","28.1","-16"
"127",9,"Dallas Goedert",PHI,"TE17","69","267","132.4","24.6","+62"
"128",9,"Ryan Tannehill",TEN,"QB18","83","184","136.6","21.1","+22"
"129",9,"Baker Mayfield",TB,"QB19","87","254","135.4","23.4","+14"
"130",9,"Duke Johnson Jr.",FA,"RB44","66","255","128.4","25.5","-4"
"131",9,"Blake Jarwin",FA,"TE18","63","273","141.4","28.9","+30"
"132",9,"DeSean Jackson",FA,"WR51","62","261","136.0","37.0","+7"
"133",9,"Joe Burrow",CIN,"QB20","70","314","139.3","27.2","+13"
"134",9,"Mecole Hardman Jr.",KC,"WR52","75","309","138.2","31.7","-7"
"135",9,"Chris Herndon IV",FA,"TE19","78","236","145.7","28.5","+22"
"136",9,"Chris Thompson",FA,"RB45","60","339","137.8","46.7","+35"
"137",9,"Allen Lazard",NYJ,"WR53","75","226","142.6","29.2","+23"
"138",9,"Boston Scott",PHI,"RB46","89","280","137.1","31.6","-7"
"139",9,"Alexander Mattison",MIN,"RB47","85","227","142.8","23.4","-21"
"140",9,"Jalen Reagor",NE,"WR54","72","367","139.0","41.6","+14"
"141",9,"Gardner Minshew II",IND,"QB21","75","241","149.5","26.9","+34"
"142",9,"Jack Doyle",FA,"TE20","80","255","144.0","23.2","+14"
"143",9,"Mike Williams",LAC,"WR55","82","366","143.3","43.1","+4"
"144",9,"N'Keal Harry",MIN,"WR56","74","295","149.2","31.0","+14"
"145",9,"Justin Jefferson",MIN,"WR57","81","295","152.0","36.5","-24"
"146",9,"Robbie Chosen",MIA,"WR58","88","252","150.9","29.0","-11"
"147",9,"Eric Ebron",FA,"TE21","92","270","154.2","25.8","+40"
"148",9,"Tony Pollard",DAL,"RB48","93","327","151.9","30.0","-15"
"149",9,"San Francisco 49ers",SF,"DST1","83","323","146.8","19.8","-42"
"150",9,"Pittsburgh Steelers",PIT,"DST2","85","230","146.9","13.7","-35"
"151",9,"Darrell Henderson Jr.",LAR,"RB49","85","281","145.7","29.8","-27"
"152",9,"Nyheim Hines",BUF,"RB50","76","266","149.6","29.9","-7"
"153",9,"Chase Edmonds",TB,"RB51","100","272","154.5","29.3","-15"
"154",9,"Kirk Cousins",MIN,"QB22","91","241","157.9","20.6","+45"
"155",9,"Brandon Aiyuk",SF,"WR59","86","267","156.7","32.1","+8"
"156",9,"Jimmy Garoppolo",LV,"QB23","98","254","159.4","21.6","+3"
"157",9,"Breshad Perriman",FA,"WR60","90","254","158.2","32.6","+5"
"158",9,"Baltimore Ravens",BAL,"DST3","87","207","152.3","10.5","-38"
"159",9,"Curtis Samuel",WAS,"WR61","88","243","153.7","27.5","+35"
"160",9,"Parris Campbell",NYG,"WR62","97","351","162.7","33.9","+14"
"161",9,"Sammy Watkins",FA,"WR63","67","263","160.7","27.9","-13"
"162",10,"Buffalo Bills",BUF,"DST4","91","261","160.9","15.3","-39"
"163",10,"Philip Rivers",FA,"QB24","105","275","170.4","30.6","+10"
"164",10,"Drew Lock",SEA,"QB25","103","275","171.2","27.3","+12"
"165",10,"Michael Pittman Jr.",IND,"WR64","88","298","168.7","30.4","-1"
"166",10,"Teddy Bridgewater",DET,"QB26","86","275","177.2","30.6","+36"
"167",10,"Ian Thomas",CAR,"TE22","94","308","174.9","35.4","+68"
"168",10,"Irv Smith Jr.",CIN,"TE23","108","304","174.3","32.0","+42"
"169",10,"New England Patriots",NE,"DST5","104","303","169.1","21.9","-29"
"170",10,"Harrison Butker",KC,"K1","99","223","173.6","11.1","-38"
"171",10,"Justin Tucker",BAL,"K2","104","233","175.1","11.4","-42"
"172",10,"New Orleans Saints",NO,"DST6","103","234","175.3","19.8","-3"
"173",10,"Larry Fitzgerald",FA,"WR65","75","261","178.3","29.0","+4"
"174",10,"Chicago Bears",CHI,"DST7","102","266","179.2","23.4","-32"
"175",10,"Wil Lutz",DEN,"K3","106","233","182.6","11.9","-31"
"176",10,"Hunter Renfrow",LV,"WR66","82","315","182.4","35.4","+49"
"177",10,"Kansas City Chiefs",KC,"DST8","97","266","185.1","24.1","+1"
"178",10,"Derek Carr",NO,"QB27","116","317","188.1","34.7","+31"
"179",10,"Greg Zuerlein",NYJ,"K4","108","251","191.1","14.7","-24"
"180",10,"Randall Cobb",NYJ,"WR67","107","269","188.4","28.3","+27"
"181",10,"Laviska Shenault Jr.",CAR,"WR68","99","352","189.7","38.9","+69"
"182",10,"Justin Jackson",FA,"RB52","115","311","189.9","35.5","-17"
"183",10,"Sam Darnold",SF,"QB28","125","284","197.5","31.3","+35"
"184",10,"Minnesota Vikings",MIN,"DST9","133","278","191.9","21.8","-32"
"185",10,"Joshua Kelley",LAC,"RB53","98","351","189.6","45.3","+18"
"186",10,"Damien Harris",BUF,"RB54","93","336","184.4","46.5","-18"
"187",10,"Los Angeles Rams",LAR,"DST10","114","317","192.8","25.7","-6"
"188",10,"AJ Dillon",GB,"RB55","104","393","195.0","42.7","-21"
"189",10,"Steven Sims Jr.",HOU,"WR69","97","326","191.6","45.0","+94"
"190",10,"James Washington",FA,"WR70","97","315","197.7","29.4","+52"
"191",10,"Bryan Edwards",FA,"WR71","88","345","174.4","54.0","+10"
"192",10,"Robbie Gould",FA,"K5","113","251","203.0","14.3","-22"
"193",10,"Greg Olsen",FA,"TE24","106","351","199.8","40.0","+15"
"194",10,"Corey Davis",FA,"WR72","129","261","196.7","21.3","+50"
"195",10,"Philadelphia Eagles",PHI,"DST11","100","295","206.7","23.4","-5"
"196",11,"Jamaal Williams",NO,"RB56","110","320","190.1","38.1","+32"
"197",11,"Cole Beasley",FA,"WR73","128","297","200.3","24.9","+16"
"198",11,"Carlos Hyde",FA,"RB57","102","351","202.4","38.5","+13"
"199",11,"Giovani Bernard",FA,"RB58","144","313","198.5","33.8","+59"
"200",11,"Los Angeles Chargers",LAC,"DST12","117","347","204.4","27.9","-20"
"201",11,"Tennessee Titans",TEN,"DST13","120","323","213.8","23.4","+15"
"202",11,"Bryce Love",FA,"RB59","110","361","203.0","54.9","+4"
"203",11,"Darrynton Evans",CHI,"RB60","119","369","196.3","34.8","+37"
"204",11,"Denver Broncos",DEN,"DST14","119","308","213.2","25.6","+1"
"205",11,"O.J. Howard",FA,"TE25","121","334","210.4","40.4","+7"
"206",11,"Matt Prater",ARI,"K6","118","308","216.3","19.4","-24"
"207",11,"Dede Westbrook",FA,"WR74","109","315","202.8","34.4","+36"
"208",11,"Alshon Jeffery",FA,"WR75","102","368","200.3","46.1","-8"
"209",11,"Tyrod Taylor",NYG,"QB29","89","347","224.2","49.7","+58"
"210",11,"Denzel Mims",PIT,"WR76","97","353","203.8","37.1","+23"
"211",11,"Jake Elliott",PHI,"K7","119","280","221.6","19.7","-25"
"212",11,"Ryquell Armstead",FA,"RB61","85","392","205.2","64.8","-63"
"213",11,"Zane Gonzalez",FA,"K8","121","332","222.1","22.8","-34"
"214",11,"Indianapolis Colts",IND,"DST15","123","303","220.4","31.1","-31"
"215",11,"Adrian Peterson",FA,"RB62","93","372","196.3","58.0","-49"
"216",11,"Darrel Williams",FA,"RB63","104","333","199.0","65.9","-44"
"217",11,"Jerick McKinnon",KC,"RB64","93","363","216.0","54.0","-20"
"218",11,"Seattle Seahawks",SEA,"DST16","133","304","225.2","24.6","-27"
"219",11,"Ka'imi Fairbairn",HOU,"K9","124","287","226.9","20.1","-21"
"220",11,"Jalen Richard",FA,"RB65","115","337","207.9","42.6","+29"
"221",11,"Tampa Bay Buccaneers",TB,"DST17","125","303","228.4","33.5","-37"
"222",11,"Danny Amendola",FA,"WR77","138","355","217.3","26.8","+108"
"223",11,"Kyle Rudolph",FA,"TE26","132","342","226.7","38.1","-9"
"224",11,"Green Bay Packers",GB,"DST18","128","311","235.9","25.1","+7"
"225",11,"Dwayne Haskins",FA,"QB30","131","321","238.0","33.1","+11"
"226",11,"Anthony McFarland Jr.",PIT,"RB66","134","379","217.2","46.6","+28"
"227",11,"Malcolm Brown",FA,"RB67","132","329","223.2","42.5","+28"
"228",11,"John Ross",FA,"WR78","140","298","220.7","29.6","+65"
"229",11,"Dawson Knox",BUF,"TE27","142","319","227.8","34.5","+36"
"230",11,"Younghoe Koo",ATL,"K10","122","327","233.7","30.8","-45"
"231",11,"Gerald Everett",LAC,"TE28","127","341","229.1","43.6","+53"
"232",11,"Benny Snell Jr.",FA,"RB68","133","329","225.1","43.0","-40"
"233",11,"Russell Gage",TB,"WR79","140","328","224.2","34.3","+71"
"234",11,"Kenny Stills",FA,"WR80","128","338","226.1","28.2","+23"
"235",11,"Dallas Cowboys",DAL,"DST19","135","324","241.6","29.2","-16"
"236",11,"Dan Bailey",FA,"K11","139","308","239.4","20.4","-41"
"237",11,"Miles Boykin",PIT,"WR81","155","381","227.8","33.4","+126"
"238",11,"Michael Badgley",DET,"K12","137","324","245.7","30.8","+51"
"239",11,"Mason Crosby",FA,"K13","164","302","244.6","21.4","-19"
"240",11,"Cleveland Browns",CLE,"DST20","141","314","246.8","27.1","+39"
"241",11,"Tee Higgins",CIN,"WR82","136","403","230.7","40.0","-3"
"242",11,"Jason Myers",SEA,"K14","154","297","247.5","22.1","-20"
"243",11,"Ke'Shawn Vaughn",TB,"RB69","89","369","230.6","68.0","-47"
"244",11,"Rex Burkhead",FA,"RB70","120","344","231.1","46.3","+29"
"245",11,"Jimmy Graham",NO,"TE29","155","344","241.4","37.4","-21"
"246",11,"Chris Boswell",PIT,"K15","153","309","253.3","26.4","-53"
"247",12,"Ryan Fitzpatrick",FA,"QB31","142","358","258.9","40.6","+23"
"248",12,"Jace Sternberger",FA,"TE30","127","353","240.4","52.6","-1"
"249",12,"Brandon McManus",JAC,"K16","152","309","253.0","23.2","-26"
"250",12,"Chris Conley",SF,"WR83","157","343","233.4","26.1","+100"
"251",12,"James Robinson",FA,"RB71","66","350","175.3","64.5","-24"
"252",12,"Tyler Eifert",FA,"TE31","127","347","242.7","40.9","-11"
"253",12,"Will Dissly",SEA,"TE32","142","374","243.9","39.4","-23"
"254",12,"Chase Claypool",MIA,"WR84","147","364","241.6","29.2","+5"
"255",12,"New York Jets",NYJ,"DST21","145","347","256.6","39.0","+21"
"256",12,"Tre'Quan Smith",DEN,"WR85","174","377","242.9","33.3","+25"
"257",12,"Josh Reynolds",DET,"WR86","155","361","247.4","35.5","+79"
"258",12,"Marquez Valdes-Scantling",KC,"WR87","137","347","245.9","36.6","+38"
"259",12,"Joey Slye",WAS,"K17","143","339","266.4","30.1","+16"
"260",12,"Van Jefferson",ATL,"WR88","86","333","245.6","43.3","+55"
"261",12,"Adam Humphries",FA,"WR89","203","311","247.1","25.4","+125"
"262",12,"Frank Gore",FA,"RB72","149","367","254.3","49.9","+16"
"263",12,"Ito Smith",FA,"RB73","149","352","250.9","36.9","-1"
"264",12,"Andy Isabella",BUF,"WR90","175","364","256.6","33.5","+70"
"265",12,"Kendrick Bourne",NE,"WR91","160","369","247.6","40.9","+27"
"266",12,"J.J. Arcega-Whiteside",FA,"WR92","151","343","257.6","34.9","+55"
"267",12,"Houston Texans",HOU,"DST22","162","345","274.9","27.9","-21"
"268",12,"Washington Commanders",WAS,"DST23","163","355","277.7","35.4","-42"
"269",12,"Mitch Trubisky",PIT,"QB32","90","357","281.2","44.7","-18"
"270",12,"Rashaad Penny",PHI,"RB74","168","388","257.4","51.8","-22"
"271",12,"Brian Hill",FA,"RB75","146","359","263.9","47.8","-19"
"272",12,"Austin Seibert",FA,"K18","169","339","280.3","26.9","-9"
"273",12,"David Njoku",CLE,"TE33","135","376","271.5","43.5","-4"
"274",12,"Dion Lewis",FA,"RB76","181","380","258.7","38.9","-13"
"275",12,"Devine Ozigbo",DET,"RB77","118","368","222.8","58.2","-43"
"276",12,"KJ Hamler",IND,"WR93","206","372","263.4","31.8","+79"
"277",12,"Auden Tate",FA,"WR94","175","373","263.8","35.0","+20"
"278",12,"Josh Lambo",FA,"K19","166","353","281.9","30.0","-41"
"279",12,"Royce Freeman",LAR,"RB78","154","392","264.2","52.3","-8"
"280",12,"Peyton Barber",FA,"RB79","132","392","265.5","50.2","-8"
"281",12,"Nick Foles",FA,"QB33","162","357","288.1","42.0","+43"
"282",12,"Jaylen Samuels",FA,"RB80","144","363","265.9","49.4","-18"
"283",12,"Antonio Gandy-Golden",FA,"WR95","157","369","267.5","39.3","+138"
"284",12,"Jacksonville Jaguars",JAC,"DST24","145","360","291.0","36.8","-24"
"285",12,"Stephen Gostkowski",FA,"K20","167","342","255.0","35.9","-56"
"286",12,"Gus Edwards",BAL,"RB81","168","365","278.5","37.4","+65"
"287",12,"Tua Tagovailoa",MIA,"QB34","151","358","294.8","41.3","-53"
"288",12,"Zach Pascal",ARI,"WR96","208","383","275.3","35.0","+85"
"289",12,"Atlanta Falcons",ATL,"DST25","180","355","295.3","30.6","-33"
"290",12,"Detroit Lions",DET,"DST26","158","347","298.7","33.0","-16"
"291",12,"LeSean McCoy",FA,"RB82","143","370","253.8","52.5","-76"
"292",12,"Matt Gay",IND,"K21","169","342","223.2","35.1","-104"
"293",12,"Vance McDonald",FA,"TE34","159","384","285.8","37.5","-13"
"294",12,"Daniel Carlson",LV,"K22","183","353","296.4","29.3","+7"
"295",12,"Demarcus Robinson",LAR,"WR97","216","383","283.2","33.6","+111"
"296",12,"Justice Hill",BAL,"RB83","163","383","279.6","54.9","+11"
"297",12,"Phillip Dorsett II",DEN,"WR98","216","375","280.1","29.7","+92"
"298",12,"Darwin Thompson",FA,"RB84","186","371","283.3","38.9","0"
"299",13,"J.D. McKissic",FA,"RB85","115","388","253.0","68.2","-5"
"300",13,"Carolina Panthers",CAR,"DST27","160","355","303.9","36.0","+5"
"301",13,"Lynn Bowden Jr.",NO,"WR99","170","364","273.2","49.1","-33"
"302",13,"Nelson Agholor",BAL,"WR100","205","383","288.0","34.3","-11"
"303",13,"Willie Snead IV",SF,"WR101","229","373","288.6","27.2","+13"
"304",13,"Ryan Succop",FA,"K23","150","353","240.9","34.3","-100"
"305",13,"Dustin Hopkins",CLE,"K24","178","353","303.1","32.4","-18"
"306",13,"Jakobi Meyers",LV,"WR102","216","378","292.0","31.7","+117"
"307",13,"Arizona Cardinals",ARI,"DST28","163","347","295.6","39.5","-5"
"308",13,"Bisi Johnson",FA,"WR103","155","369","260.9","43.0","+138"
"309",13,"Devin Duvernay",BAL,"WR104","151","390","288.3","39.4","+5"
"310",13,"C.J. Uzomah",NYJ,"TE35","161","373","270.6","43.1","-33"
"311",13,"Mohamed Sanu Sr.",FA,"WR105","175","397","252.1","51.5","+8"
"312",13,"Darren Fells",FA,"TE36","161","350","278.6","41.2","+6"
"313",13,"Greg Ward",PHI,"WR106","88","379","275.1","54.1","+115"
"314",13,"Devonta Freeman",FA,"RB86","170","362","276.4","51.1","-97"
"315",13,"Cameron Brate",FA,"TE37","184","380","306.4","35.9","-12"
"316",13,"DeAndre Washington",FA,"RB87","139","393","282.6","60.5","-"
"317",13,"Randy Bullock",NYG,"K25","177","353","302.2","30.4","+47"
"318",13,"La'Mical Perine",KC,"RB88","199","372","304.8","30.0","-30"
"319",13,"Dan Arnold",FA,"TE38","156","385","268.6","49.2","+3"
"320",13,"Justin Herbert",LAC,"QB35","202","381","317.6","30.5","+50"
"321",13,"DeeJay Dallas",SEA,"RB89","168","391","297.3","42.5","+154"
"322",13,"Jordan Akins",CLE,"TE39","171","380","281.0","44.4","-"
"323",13,"David Moore",TB,"WR107","226","377","306.0","32.3","+56"
"324",13,"Scott Miller",ATL,"WR108","111","394","277.1","53.9","-18"
"325",13,"Logan Thomas",WAS,"TE40","163","366","254.8","46.4","+93"
"326",13,"Mike Boone",HOU,"RB90","245","386","316.7","27.6","+85"
"327",13,"DaeSean Hamilton",FA,"WR109","206","387","303.0","36.7","+219"
"328",13,"Las Vegas Raiders",LV,"DST29","185","355","306.9","35.5","-2"
"329",13,"Dare Ogunbowale",HOU,"RB91","134","380","295.1","47.6","+80"
"330",13,"Stephen Hauschka",FA,"K26","215","353","281.9","24.3","-48"
"331",13,"Chase McLaughlin",TB,"K27","172","342","293.9","33.6","-"
"332",13,"Sam Sloman",FA,"K28","161","353","284.4","34.5","+61"
"333",13,"Trey Burton",FA,"TE41","160","393","302.0","49.1","-"
"334",13,"Patrick Laird",TB,"RB92","235","393","316.9","30.9","+62"
"335",13,"Justin Rohrwasser",FA,"K29","116","353","288.7","38.9","-6"
"336",13,"Brett Maher",FA,"K30","171","339","291.1","33.2","+159"
"337",13,"Ted Ginn Jr.",FA,"WR110","226","384","311.0","36.8","+130"
"338",13,"Devin Asiasi",FA,"TE42","191","357","299.6","38.8","-93"
"339",13,"Rodrigo Blankenship",FA,"K31","215","353","284.6","31.0","-100"
"340",13,"Tyler Bass",BUF,"K32","162","342","296.2","31.7","-55"
"341",13,"Josh Gordon",FA,"WR111","129","374","285.8","52.6","-55"
"342",13,"Keke Coutee",FA,"WR112","244","390","314.2","32.6","+199"
"343",13,"Eno Benjamin",NO,"RB93","188","392","321.6","39.2","+19"
"344",13,"Nick Boyle",FA,"TE43","163","388","302.0","42.2","+2"
"345",13,"Wayne Gallman Jr.",FA,"RB94","224","393","330.3","32.4","+105"
"346",13,"Jakeem Grant Sr.",CLE,"WR113","139","395","284.9","44.0","-"
"347",13,"Aldrick Rosas",FA,"K33","217","339","294.9","25.1","+51"
"348",13,"T.J. Yeldon",FA,"RB95","253","392","330.6","29.7","+88"
"349",13,"Mike Davis",FA,"RB96","195","386","311.5","44.5","-41"
"350",14,"Miami Dolphins",MIA,"DST30","189","355","310.3","40.7","+80"
"351",14,"Qadree Ollison",PIT,"RB97","272","392","334.9","25.4","-"
"352",14,"Lamar Miller",FA,"RB98","123","392","288.2","58.5","-53"
"353",14,"Trent Taylor",CHI,"WR114","184","396","293.4","49.5","+98"
"354",14,"Jordan Wilkins",FA,"RB99","257","393","330.8","28.7","-"
