"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Jamal Agnew","JAX","1","WR","5","5","0","37","0","1","0","0","100","2.6","7.4","7.4","4.8","3","3","1","60","60","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.2","0.81","2.44"
"Mack Hollins","LV","1","WR","5","4","0","63","0","1","0","0","80","10.6","12.6","15.75","7.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.3","0.19","3.58"
"Kenny Golladay","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Corey Davis","NYJ","1","WR","3","1","0","9","0","0","0","0","33.3","5.67","3","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.03","1.4"
"Robbie Chosen","ARZ","1","WR","3","1","0","17","0","0","0","0","33.3","14.67","5.67","17","2","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.08","2.2"
"Marcus Johnson","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Demarcus Robinson","BLT","1","WR","3","1","0","17","0","0","0","1","33.3","23.33","5.67","17","8","3","1","0","100","100","0","1","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.05","2.2"
"Laquon Treadwell","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DeVante Parker","NE","1","WR","4","4","1","80","0","0","0","0","100","17.75","20","20","2.25","2","2","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0.21","2.5"
"Jarvis Landry","NO","1","WR","4","2","0","20","0","0","0","0","50","7.5","5","10","2.5","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.09","1.5"
"DeAndre Hopkins","ARZ","1","WR","5","4","0","87","0","1","0","0","80","15","17.4","21.75","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7","0.35","4.17"
"Marvin Jones Jr.","JAX","1","WR","3","3","0","22","0","1","0","0","100","7","7.33","7.33","2","1","1","1","33.3","33.3","100","1","1","33.3","33.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.7","0.26","3.23"
"Julio Jones","TB","1","WR","5","3","0","40","0","0","0","0","60","22.6","8","13.33","3.67","3","1","0","60","33.3","0","0","0","0","0","0","1","0","15","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0.16","1.75"
"Skyy Moore","KC","1","WR","6","5","0","36","0","0","0","0","83.3","4.17","6","7.2","5.4","1","1","0","16.7","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1","0.17","1.22"
"Amon-Ra St. Brown","DET","1","WR","10","9","0","122","1","1","0","0","90","9.3","12.2","13.56","4.67","1","1","1","10","11.1","100","1","1","10","11.1","100","1","0","7","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","23.4","0.38","2.34"
"Chris Olave","NO","1","WR","9","5","0","62","0","0","0","0","55.6","13.56","6.89","12.4","3","4","2","0","44.4","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.7","0.23","1.74"
"Elijah Moore","NYJ","1","WR","2","2","1","64","0","1","0","0","100","18","32","32","14","1","1","1","50","50","100","0","0","0","0","0","1","0","-4","0","0","0","-4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","13","0.59","4.33"
"Laviska Shenault Jr.","CAR","1","WR","2","2","0","19","0","0","0","0","100","-3.5","9.5","9.5","13","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1","0.11","1.03"
"Keelan Cole Sr.","LV","1","WR","2","2","0","12","0","0","0","0","100","5.5","6","6","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.04","1.1"
"Steven Sims","PIT","1","WR","3","2","0","9","0","0","0","0","66.7","2.33","3","4.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.08","0.95"
"Allen Lazard","GB","1","WR","3","2","0","24","0","0","0","0","66.7","13","8","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4","0.07","1.7"
"Dante Pettis","CHI","1","WR","2","1","0","12","0","0","0","0","50","8.5","6","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.07","1.7"
"Braxton Berrios","NYJ","1","WR","1","1","0","4","0","0","0","0","100","1","4","4","3","0","0","0","0","0","0","0","0","0","0","0","2","0","9","0","0","0","4.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.11","0.6"
"Parris Campbell","IND","1","WR","3","2","0","14","0","0","0","0","66.7","8.33","4.67","7","2","2","1","0","66.7","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4","0.04","1.2"
"Andre Baccellia","ARZ","1","WR","1","1","0","7","0","0","0","0","100","5","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","1.2","1.2"
"Ray-Ray McCloud III","SF","1","WR","1","1","0","12","0","0","0","0","100","13","12","12","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.24","1.7"
"Jakobi Meyers","NE","1","WR","4","3","0","62","0","0","0","0","75","21.5","15.5","20.67","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.7","0.48","2.57"
"Richie James","NYG","1","WR","6","5","0","41","0","1","0","0","83.3","5.5","6.83","8.2","2.2","1","1","1","16.7","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.6","0.28","2.52"
"Ben Skowronek","LA","1","WR","3","2","0","5","0","0","0","0","66.7","0.67","1.67","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.04","0.75"
"K.J. Osborn","MIN","1","WR","2","1","0","8","0","0","0","0","50","9","4","8","4","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","5","6","1","1","0","0","0","0","0","0","0","0","0","0","0","1.8","0.05","0.9"
"Zach Pascal","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Trent Taylor","CIN","1","WR","2","1","0","8","0","0","0","0","50","1.5","4","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.3","0.12","1.3"
"JuJu Smith-Schuster","KC","1","WR","3","3","0","38","0","0","0","0","100","7.33","12.67","12.67","5.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3","0.18","1.77"
"Curtis Samuel","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","13","0","0","0","3.25","3.25","2","0.5","0","0","0","0","0","0","0","0","0","0","0","1.3","0.04","0.33"
"Marquise Goodwin","SEA","1","WR","3","3","0","48","0","0","0","0","100","10.33","16","16","5.67","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0.24","1.75"
"David Bell","CLV","1","WR","5","4","0","23","0","0","0","0","80","2.8","4.6","5.75","2","1","1","0","20","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","0.09","1.07"
"Gunner Olszewski","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","9","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.04","0.9"
"Anthony Schwartz","CLV","1","WR","2","1","0","17","0","0","0","0","50","27.5","8.5","17","14","0","0","0","0","0","0","0","0","0","0","0","1","0","31","0","1","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.3","1.03","5.65"
"Marquise Brown","ARZ","1","WR","8","6","0","46","0","0","0","0","75","11.75","5.75","7.67","3","3","2","0","37.5","33.3","0","1","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6","0.12","1.27"
"Cody White","PIT","1","WR","1","1","0","2","0","0","0","0","100","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0.07","0.7"
"James Proche II","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Brandon Powell","LA","1","WR","2","2","0","6","0","0","0","0","100","0.5","3","3","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","0.06","0.8"
"Jauan Jennings","SF","1","WR","7","6","0","49","0","1","0","1","85.7","7","7","8.17","3.17","4","3","1","57.1","50","100","1","1","14.3","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.9","0.48","2.32"
"Nick Westbrook-Ikhine","TEN","1","WR","5","4","0","58","0","0","0","0","80","11.4","11.6","14.5","4.5","2","1","0","40","25","0","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8","0.18","1.95"
"KaVontae Turpin","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Christian Kirk","JAX","1","WR","8","4","0","46","0","0","0","1","50","7.25","5.75","11.5","5.25","1","0","0","12.5","0","0","0","0","0","0","0","1","0","-5","0","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1","0.11","1.22"
"Kendall Hinton","DEN","1","WR","7","5","0","35","0","0","0","1","71.4","7.43","5","7","2.6","2","1","0","28.6","20","0","1","0","14.3","0","0","1","0","13","0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7.3","0.13","1.22"
"Noah Brown","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Isaiah McKenzie","BUF","1","WR","9","6","0","96","0","1","0","0","66.7","13","10.67","16","2.83","2","1","1","22.2","16.7","100","1","1","11.1","16.7","100","2","0","7","0","0","0","3.5","1.5","1","0.5","0","0","0","0","0","0","0","0","0","0","0","19.3","0.34","2.41"
"Chris Godwin","TB","1","WR","13","12","0","110","1","1","0","0","92.3","6.46","8.46","9.17","4.25","2","2","1","15.4","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0.35","1.92"
"Chris Moore","HST","1","WR","3","2","0","7","0","0","0","0","66.7","10.33","2.33","3.5","1","1","0","0","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.05","0.85"
"Tyler Boyd","CIN","1","WR","4","2","0","16","0","0","0","0","50","7.25","4","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.05","1.3"
"Nelson Agholor","NE","1","WR","8","6","0","65","0","1","0","0","75","10.13","8.13","10.83","4.17","4","3","1","50","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0.36","2.58"
"Kevin White","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Keenan Allen","LAC","1","WR","7","5","0","49","0","1","0","0","71.4","8.86","7","9.8","5.2","3","1","1","42.9","20","100","3","1","42.9","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.4","0.23","2.68"
"Randall Cobb","GB","1","WR","4","2","0","19","0","1","0","1","50","9.75","4.75","9.5","1.5","2","1","1","50","50","100","2","1","50","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9","0.4","4.45"
"Danny Gray","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dareke Young","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"George Pickens","PIT","1","WR","6","3","0","57","0","0","0","1","50","15.67","9.5","19","2","1","0","0","16.7","0","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","7.2","0.13","2.4"
"Ashton Dulin","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jahan Dotson","WAS","1","WR","1","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Khalil Shakir","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jaylen Waddle","MIA","1","WR","10","5","0","85","0","0","0","2","50","16.7","8.5","17","2.6","3","1","0","30","20","0","1","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0.23","2.2"
"Tyquan Thornton","NE","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Alec Pierce","IND","1","WR","2","0","0","0","0","0","0","1","0","15","0","0","0","1","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Dyami Brown","WAS","1","WR","1","1","0","17","0","0","0","0","100","17","17","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2","0.16","2.2"
"Justin Watson","KC","1","WR","2","2","0","26","0","0","0","0","100","11","13","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.6","0.06","1.8"
"Christian Watson","GB","1","WR","6","4","1","110","1","1","1","1","66.7","14.67","18.33","27.5","16","2","1","0","33.3","25","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0.42","4.75"
"Montrell Washington","DEN","1","WR","3","1","0","-3","0","0","0","1","33.3","18.67","-1","-3","0","1","0","0","33.3","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","100","0","0","0","0","0","0","0","0.3","0.04","0.15"
"Jalen Reagor","MIN","1","WR","1","1","0","25","0","0","0","0","100","13","25","25","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.5","3"
"Tim Jones","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Quez Watkins","PHI","1","WR","5","3","0","35","0","1","0","0","60","11.4","7","11.67","1.67","2","1","1","40","33.3","100","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0.17","3.67"
"CeeDee Lamb","DAL","1","WR","10","6","0","106","1","0","0","0","60","16.4","10.6","17.67","3.17","6","4","0","60","66.7","0","1","0","10","0","0","2","0","11","0","0","0","5.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","14.7","0.24","1.84"
"Nico Collins","HST","1","WR","8","6","0","44","0","0","0","0","75","6.88","5.5","7.33","4.33","1","0","0","12.5","0","0","1","0","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.4","0.16","1.23"
