"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Alvin Kamara","NO","RB","14.9","20.9","-5.999999999999998","14.9","20.9","-6","1","13","12.44","33","76.72","0","0.3072","51","49.7056","0","0.03"
"Tutu Atwell","LA","WR","4.9","8.2","-3.299999999999999","4.9","8.2","-3.3","1","5","5.3","24","55.5","0","0","0","0","0","0"
"Rashee Rice","KC","WR","4.7","5.9","-1.2000000000000002","4.7","5.9","-1.2","1","3","3.1","32","26.1","0","0.288","0","0","0","0"
"Deonte Harty","BUF","WR","2","2.3","-0.2999999999999998","2","2.3","-0.3","1","2","1.65","10","10","0","0.0768","0","0","0","0"
"Tyler Higbee","LA","TE","8.9","11.7","-2.799999999999999","8.9","11.7","-2.8","1","5","6.25","64","76.96","0","0.1536","0","0","0","0"
"Amari Cooper","CLV","WR","2.1","8.1","-6","2.1","8.1","-6","1","1","2.98","16","62.95","0","0.0576","0","0","0","0"
"Hunter Luepke","DAL","RB","6.4","4.7","1.7000000000000002","6.4","4.7","1.7","1","0","0","0","0","0","0","4","4.0572","1","0.71"
"Kadarius Toney","KC","WR","3.2","2.3","0.9000000000000004","3.2","2.3","0.9","1","2","1.49","22","13.52","0","0.0384","0","0","0","0"
"DeVonta Smith","PHI","WR","11.3","10.9","0.40000000000000036","11.3","10.9","0.4","1","7","5.61","78","75.18","0","0.096","0","0","0","0"
"DJ Moore","CHI","WR","23.1","11.7","11.400000000000002","23.1","11.7","11.4","1","8","4.63","131","75.89","1","0.3072","0","0","0","0"
"C.J. Uzomah","NYJ","TE","6.6","2.9","3.6999999999999997","6.6","2.9","3.7","1","1","0.45","1","0.45","1","0.432","0","0","0","0"
"Sam LaPorta","DET","TE","7.6","6.8","0.7999999999999998","7.6","6.8","0.8","1","4","3.44","56","36.3","0","0.24","0","0","0","0"
"Mike Boone","HST","RB","0.4","0.4","0","0.4","0.4","0","1","0","0","0","0","0","0","4","4.3806","0","0"
"George Pickens","PIT","WR","4","8.9","-4.9","4","8.9","-4.9","1","3","4.05","25","44.77","0","0.3936","0","0","0","0"
"Trenton Irwin","CIN","WR","2.2","1.4","0.8000000000000003","2.2","1.4","0.8","1","1","0.8","17","9.74","0","0","0","0","0","0"
"Colton Dowell","TEN","WR","0","2.7","-2.7","0","2.7","-2.7","1","0","0.31","0","14.26","0","0.192","0","0","0","0"
"Tee Higgins","CIN","WR","2.9","8.4","-5.5","2.9","8.4","-5.5","1","2","2.8","19","24.89","0","0.7488","0","0","0","0"
"Zay Flowers","BLT","WR","6.5","5.4","1.0999999999999996","6.5","5.4","1.1","1","3","2.53","56","32.14","0","0.0768","-6","4.8412","0","0"
"Kendre Miller","NO","RB","1.3","1.7","-0.3999999999999999","1.3","1.7","-0.4","1","1","0.84","5","8.3","0","0","3","4.8706","0","0"
"Colby Parkinson","SEA","TE","0","1.9","-1.9","0","1.9","-1.9","1","0","0.57","0","15.67","0","0","0","0","0","0"
"Andrew Beck","HST","RB","0","1.2","-1.2","0","1.2","-1.2","1","0","0.79","0","7.08","0","0.0096","0","0","0","0"
"Zach Pascal","ARZ","WR","2.5","6.7","-4.2","2.5","6.7","-4.2","1","3","2.52","10","18.86","0","0.5856","0","0","0","0"
"Marcedes Lewis","CHI","TE","1.3","1.2","0.10000000000000009","1.3","1.2","0.1","1","1","0.91","8","6.95","0","0","0","0","0","0"
"Deven Thompkins","TB","WR","13.6","8.5","5.1","13.6","8.5","5.1","1","4","2.98","45","27.24","1","0.6432","11","4.655","0","0"
"James Cook","BUF","RB","14.2","11.8","2.3999999999999986","14.2","11.8","2.4","1","1","0.76","48","10.93","0","0","29","47.6186","1","0.93"
"Trey Palmer","TB","WR","7.6","5.2","2.3999999999999995","7.6","5.2","2.4","1","2","1.7","6","15.65","1","0.4608","0","0","0","0"
"Michael Wilson","ARZ","WR","23.1","11","12.100000000000001","23.1","11","12.1","1","7","4.6","76","48.84","2","0.6432","0","0","0","0"
"AJ Dillon","GB","RB","1.1","5.6","-4.5","1.1","5.6","-4.5","1","0","0.74","0","6.6","0","0","11","19.1982","0","0.44"
"Marquez Valdes-Scantling","KC","WR","1.1","3.2","-2.1","1.1","3.2","-2.1","1","1","1.06","6","25.39","0","0.0288","0","0","0","0"
"David Njoku","CLV","TE","7.6","8","-0.40000000000000036","7.6","8","-0.4","1","6","5.2","46","53.69","0","0","0","0","0","0"
"Dawson Knox","BUF","TE","1.7","1.1","0.5999999999999999","1.7","1.1","0.6","1","1","0.82","12","6.88","0","0","0","0","0","0"
"Travis Etienne Jr.","JAX","RB","8.7","13.4","-4.700000000000001","8.7","13.4","-4.7","1","3","2.65","17","19.47","0","0","55","84.8288","0","0.28"
"Jerick McKinnon","KC","RB","0.7","1.5","-0.8","0.7","1.5","-0.8","1","0","0","0","0","0","0","7","10.5644","0","0.08"
"Kyren Williams","LA","RB","26.2","19.9","6.300000000000001","26.2","19.9","6.3","1","3","2.62","24","22.83","0","0","103","105.6636","2","0.96"
"Derrick Henry","TEN","RB","19.8","11.3","8.5","19.8","11.3","8.5","1","1","0.96","11","4.35","0","0.0384","122","98.4116","1","0.06"
"Darnell Mooney","CHI","WR","7.1","4.8","2.3","7.1","4.8","2.3","1","4","2.72","51","30.97","0","0.0576","0","0","0","0"
"Kylen Granson","IND","TE","3.4","6.4","-3.0000000000000004","3.4","6.4","-3","1","2","3","24","40.8","0","0.1344","0","0","0","0"
"Bijan Robinson","ATL","RB","16.2","10.8","5.399999999999999","16.2","10.8","5.4","1","5","4.38","32","23.4","0","0","105","59.7114","0","0.05"
"Nick Westbrook-Ikhine","TEN","WR","13.6","9","4.6","13.6","9","4.6","1","5","4.26","51","52.93","1","0.2688","0","0","0","0"
"Jake Ferguson","DAL","TE","11.2","11.1","0.09999999999999964","11.2","11.1","0.1","1","7","4.88","77","47.77","0","0.6528","0","0","0","0"
"Dallas Goedert","PHI","TE","3.5","6.8","-3.3","3.5","6.8","-3.3","1","2","2.78","25","30.67","0","0.3936","0","0","0","0"
"Chris Godwin","TB","WR","15.4","17.9","-2.4999999999999982","15.4","17.9","-2.5","1","8","7.75","114","88.64","0","0.8544","0","0","0","0"
"Samori Toure","GB","WR","4","1.6","2.4","4","1.6","2.4","1","1","0.39","35","14.23","0","0","0","0","0","0"
"Geoff Swaim","ARZ","TE","0","1.1","-1.1","0","1.1","-1.1","1","0","0.91","0","6.07","0","0","0","0","0","0"
"JaMycal Hasty","JAX","RB","0","2.5","-2.5","0","2.5","-2.5","1","0","1.11","0","9.8","0","0.1632","0","0","0","0"
"Curtis Samuel","WAS","WR","14.7","12.3","2.3999999999999986","14.7","12.3","2.4","1","7","5.99","51","48.19","0","0.24","1","1","1","0.49"
"Jaylen Waddle","MIA","WR","6.6","5.5","1.0999999999999996","6.6","5.5","1.1","1","4","3.11","46","35.03","0","0.0768","0","0","0","0"
"Brandon Johnson","DEN","WR","6.9","3.7","3.2","6.9","3.7","3.2","1","1","0.56","4","2.24","1","0.5376","0","0","0","0"
"Stefon Diggs","BUF","WR","33","16.4","16.6","33","16.4","16.6","1","6","4.49","120","64.24","3","1.2864","0","0","0","0"
"Josh Reynolds","DET","WR","8.4","12.2","-3.799999999999999","8.4","12.2","-3.8","1","3","3.77","69","60.76","0","0.7008","0","0","0","0"
"Stone Smartt","LAC","TE","0","1.8","-1.8","0","1.8","-1.8","1","0","0.62","0","10.98","0","0.0576","0","0","0","0"
"D'Andre Swift","PHI","RB","15.9","13.9","2","15.9","13.9","2","1","4","3.69","23","22.31","0","0.144","56","59.731","1","0.49"
"Demario Douglas","NE","WR","5.5","3.7","1.7999999999999998","5.5","3.7","1.8","1","2","2.16","45","26.36","0","0","0","0","0","0"
"John Metchie III","HST","WR","2.7","4.1","-1.3999999999999995","2.7","4.1","-1.4","1","1","1.26","22","20.08","0","0.2496","0","0","0","0"
"Zach Ertz","ARZ","TE","8.3","14.3","-6","8.3","14.3","-6","1","6","6.57","53","75.2","0","0.5856","0","0","0","0"
"Josh Whyle","TEN","TE","9.6","6","3.5999999999999996","9.6","6","3.6","1","2","1.35","26","13.84","1","0.6624","0","0","0","0"
"Drew Sample","CIN","TE","0.4","0.8","-0.4","0.4","0.8","-0.4","1","1","0.95","-1","3.54","0","0","0","0","0","0"
"Raheem Mostert","MIA","RB","6","7.7","-1.7000000000000002","6","7.7","-1.7","1","3","3.08","36","25.73","0","0","9","29.0962","0","0.11"
"DeAndre Hopkins","TEN","WR","8.3","12.7","-4.399999999999999","8.3","12.7","-4.4","1","4","3.27","63","52.16","0","0.9792","0","0","0","0"
"Ezekiel Elliott","NE","RB","3.2","5.8","-2.5999999999999996","3.2","5.8","-2.6","1","2","2.5","6","18.7","0","0","16","26.8912","0","0"
"D.K. Metcalf","SEA","WR","10.9","6.6","4.300000000000001","10.9","6.6","4.3","1","3","2.38","34","31.58","1","0.3744","0","0","0","0"
"JuJu Smith-Schuster","NE","WR","1.9","6.1","-4.199999999999999","1.9","6.1","-4.2","1","1","3.46","14","43.36","0","0","0","0","0","0"
"Darius Slayton","NYG","WR","3.3","3.8","-0.5","3.3","3.8","-0.5","1","2","2.4","23","25.97","0","0","0","0","0","0"
"Alec Ingold","MIA","RB","2.8","1.3","1.4999999999999998","2.8","1.3","1.5","1","1","0.52","23","10.02","0","0","0","0","0","0"
"Kalif Raymond","DET","WR","4.3","1.4","2.9","4.3","1.4","2.9","1","1","0.91","-2","4.49","0","0","40","4.851","0","0.01"
"Noah Fant","SEA","TE","7.3","2.5","4.8","7.3","2.5","4.8","1","2","1.61","63","16.68","0","0","0","0","0","0"
"Dyami Brown","WAS","WR","6.1","4.2","1.8999999999999995","6.1","4.2","1.9","1","2","1.68","51","31.96","0","0.0288","0","0","0","0"
"Dalton Schultz","HST","TE","11.7","6.8","4.8999999999999995","11.7","6.8","4.9","1","3","2.03","42","24.57","1","0.5472","0","0","0","0"
"Equanimeous St. Brown","CHI","WR","2.6","1.8","0.8","2.6","1.8","0.8","1","1","0.59","21","14.79","0","0.0096","0","0","0","0"
"Christian Kirk","JAX","WR","12.4","13.3","-0.9000000000000004","12.4","13.3","-0.9","1","8","7.69","84","82.11","0","0.2016","0","0","0","0"
"Cole Kmet","CHI","TE","24.1","16.8","7.300000000000001","24.1","16.8","7.3","1","7","6.22","85","71.12","2","1.0272","1","3.871","0","0.01"
"Jordan Akins","CLV","TE","1.1","1.1","0","1.1","1.1","0","1","1","0.87","6","7","0","0","0","0","0","0"
"Michael Pittman Jr.","IND","WR","2","7","-5","2","7","-5","1","1","1.87","15","35.26","0","0.4224","0","0","0","0"
"Mitchell Wilcox","CIN","TE","1.2","1.2","0","1.2","1.2","0","1","1","0.88","7","7.22","0","0","0","0","0","0"
"Mack Hollins","ATL","WR","0","4.9","-4.9","0","4.9","-4.9","1","0","1.51","0","41.24","0","0","0","0","0","0"
"Hayden Hurst","CAR","TE","1.2","2.7","-1.5000000000000002","1.2","2.7","-1.5","1","1","1.68","7","19","0","0","0","0","0","0"
"Romeo Doubs","GB","WR","12.9","19.4","-6.499999999999998","12.9","19.4","-6.5","1","9","8.28","95","103.84","0","0.8064","-11","0","0","0"
"Ronnie Rivers","LA","RB","6.7","6.4","0.2999999999999998","6.7","6.4","0.3","1","2","1.8","10","9.38","0","0.0384","47","41.1012","0","0.03"
"Javonte Williams","DEN","RB","2.4","3.9","-1.5","2.4","3.9","-1.5","1","3","2.61","9","17.38","0","0","0","8.771","0","0"
"Luke Farrell","JAX","TE","2","2.3","-0.2999999999999998","2","2.3","-0.3","1","2","1.67","10","15.02","0","0","0","0","0","0"
"Luke Musgrave","GB","TE","0.6","0.8","-0.20000000000000007","0.6","0.8","-0.2","1","1","0.88","1","3.56","0","0","0","0","0","0"
"Keenan Allen","LAC","WR","10.7","9.1","1.5999999999999996","10.7","9.1","1.6","1","3","2.45","32","35.14","1","0.7296","0","0","0","0"
"Lynn Bowden","NO","WR","0","1.2","-1.2","0","1.2","-1.2","1","0","0.69","0","8.41","0","0","0","0","0","0"
"Brian Robinson","WAS","RB","12.1","13.6","-1.5","12.1","13.6","-1.5","1","2","1.8","6","8.65","0","0.1632","45","51.8326","1","0.94"
"Matt Breida","NYG","RB","10.3","12.1","-1.799999999999999","10.3","12.1","-1.8","1","5","4.16","48","35.93","0","0","30","60.9658","0","0.05"
"Cam Akers","MIN","RB","6.1","5","1.0999999999999996","6.1","5","1.1","1","2","1.79","11","14.36","0","0","40","22.2754","0","0.07"
"Elijah Moore","CLV","WR","1","3.6","-2.6","1","3.6","-2.6","1","2","1.75","20","21.6","0","0","-20","3.9396","0","0.03"
"Josiah Deguara","GB","TE","5.4","4.4","1","5.4","4.4","1","1","4","2.91","34","26.29","0","0.0576","0","0","0","0"
"Ja'Marr Chase","CIN","WR","10.8","9.1","1.700000000000001","10.8","9.1","1.7","1","7","6.66","73","57.5","0","0.0096","0","0","0","0"
"Tyler Allgeier","ATL","RB","1.7","6","-4.3","1.7","6","-4.3","1","1","1.88","-4","10.03","0","0.1152","16","29.645","0","0.06"
"Justice Hill","BLT","RB","3.3","1.5","1.7999999999999998","3.3","1.5","1.8","1","0","0","0","0","0","0","33","13.8964","0","0.02"
"Donovan Peoples-Jones","CLV","WR","1.2","5.4","-4.2","1.2","5.4","-4.2","1","1","2.81","7","39.2","0","0.0096","0","0","0","0"
"Kenneth Walker III","SEA","RB","13.9","11.9","2","13.9","11.9","2","1","0","0","0","0","0","0","79","68.0908","1","0.85"
"Justin Watson","KC","WR","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.84","5","6.54","0","0","0","0","0","0"
"Olamide Zaccheaus","PHI","WR","1.6","2.1","-0.5","1.6","2.1","-0.5","1","1","1.17","11","15.08","0","0","0","0","0","0"
"Michael Thomas","NO","WR","7.3","8.6","-1.2999999999999998","7.3","8.6","-1.3","1","4","4.14","53","64.84","0","0","0","0","0","0"
"Michael Gallup","DAL","WR","8.5","6.4","2.0999999999999996","8.5","6.4","2.1","1","5","4.52","60","38.57","0","0.048","0","0","0","0"
"Cedrick Wilson Jr.","MIA","WR","2.1","1.7","0.40000000000000013","2.1","1.7","0.4","1","1","1.16","16","10.8","0","0","0","0","0","0"
"CeeDee Lamb","DAL","WR","12.8","13","-0.1999999999999993","12.8","13","-0.2","1","4","3.89","36","40.88","1","1.0848","12","4.8706","0","0"
"Christian Watson","GB","WR","9.5","8.9","0.5999999999999996","9.5","8.9","0.6","1","2","2.65","25","33.5","1","0.7104","0","0","0","0"
"Jalen Tolbert","DAL","WR","7.3","4.6","2.7","7.3","4.6","2.7","1","4","2.5","53","33.28","0","0","0","0","0","0"
"Tony Pollard","DAL","RB","7.5","13.1","-5.6","7.5","13.1","-5.6","1","3","2.47","13","17.78","0","0.2688","47","41.5622","0","0.72"
"Gus Edwards","BLT","RB","5.9","9","-3.0999999999999996","5.9","9","-3.1","1","2","1.81","1","13.24","0","0.0096","48","63.651","0","0.06"
"Aaron Jones","GB","RB","1.9","5.4","-3.5000000000000004","1.9","5.4","-3.5","1","1","1.69","-4","8.8","0","0.2208","18","22.8438","0","0.01"
"Marquise Brown","ARZ","WR","13.1","14.1","-1","13.1","14.1","-1","1","7","5.98","96","93.52","0","0.2976","0","0","0","0"
"Quentin Johnston","LAC","WR","2.3","8.2","-5.8999999999999995","2.3","8.2","-5.9","1","1","1.79","18","32.78","0","0.672","0","0","0","0"
"Ray-Ray McCloud III","SF","WR","3.2","3.6","-0.3999999999999999","3.2","3.6","-0.4","1","2","1.29","22","12.48","0","0.288","0","0","0","0"
"Daniel Bellinger","NYG","TE","1.1","1.3","-0.19999999999999996","1.1","1.3","-0.2","1","1","0.87","6","8.68","0","0","0","0","0","0"
"Rondale Moore","ARZ","WR","0","2.1","-2.1","0","2.1","-2.1","1","0","1.73","0","12.63","0","0","0","0","0","0"
"Kendrick Bourne","NE","WR","4.6","3.8","0.7999999999999998","4.6","3.8","0.8","1","2","2.2","36","27.12","0","0","0","0","0","0"
"Terry McLaurin","WAS","WR","12.6","13.1","-0.5","12.6","13.1","-0.5","1","8","6.35","86","87.27","0","0.2016","0","0","0","0"
"Brandin Cooks","DAL","WR","4.7","4.1","0.6000000000000005","4.7","4.1","0.6","1","4","2.94","27","25.92","0","0","0","0","0","0"
