"RK",TIERS,"PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS. ADP"
"50",5,"Elijah Mitchell",SF,"RB22","22","94","54.2","12.3","-1"
"51",5,"DK Metcalf",SEA,"WR22","26","77","54.7","10.8","-4"
"52",5,"George Kittle",SF,"TE4","30","95","53.8","10.9","-14"
"53",5,"Chase Edmonds",TB,"RB23","21","120","55.9","15.2","+34"
"54",5,"Marquise Brown",ARI,"WR23","26","109","56.4","14.1","+4"
"55",6,"Darren Waller",NYG,"TE5","30","95","55.6","9.5","-11"
"56",6,"Josh Jacobs",LV,"RB24","27","120","58.2","14.3","-8"
"57",6,"Darnell Mooney",CHI,"WR24","33","107","59.2","11.9","+15"
"58",6,"Amon-Ra St. Brown",DET,"WR25","33","111","60.4","13.1","+3"
"59",6,"Chris Godwin",TB,"WR26","28","123","62.9","17.8","0"
"60",6,"Rashod Bateman",BAL,"WR27","37","185","63.5","16.4","+29"
"61",6,"Jerry Jeudy",DEN,"WR28","29","111","64.0","13.1","+3"
"62",6,"Michael Thomas",NO,"WR29","26","122","64.3","17.2","+13"
"63",6,"Jalen Hurts",PHI,"QB5","40","124","65.8","13.6","-10"
"64",6,"Antonio Gibson",WAS,"RB25","25","143","64.1","16.8","-1"
"65",6,"J.K. Dobbins",BAL,"RB26","27","139","64.6","18.3","-15"
"66",6,"Kyler Murray",ARI,"QB6","36","99","66.5","11.8","-14"
"67",6,"JuJu Smith-Schuster",NE,"WR30","28","130","66.9","16.9","+6"
"68",6,"Dalton Schultz",HOU,"TE6","30","144","65.2","14.7","-13"
"69",6,"Clyde Edwards-Helaire",KC,"RB27","31","116","68.8","12.9","-7"
"70",6,"Gabe Davis",BUF,"WR31","28","145","70.5","16.3","-4"
"71",6,"Tony Pollard",DAL,"RB28","38","115","73.2","13.4","+15"
"72",6,"Kareem Hunt",CLE,"RB29","41","116","73.5","12.9","+12"
"73",6,"Dameon Pierce",HOU,"RB30","35","298","68.4","25.3","+8"
"74",6,"Elijah Moore",CLE,"WR32","34","138","74.3","14.2","+18"
"75",6,"Amari Cooper",CLE,"WR33","34","111","75.5","16.0","-7"
"76",7,"Joe Burrow",CIN,"QB7","45","105","78.0","10.8","-19"
"77",7,"Adam Thielen",CAR,"WR34","51","113","78.4","14.3","-6"
"78",7,"Rhamondre Stevenson",NE,"RB31","41","126","77.6","14.4","+21"
"79",7,"Dallas Goedert",PHI,"TE7","51","135","77.9","14.5","-10"
"80",7,"Rashaad Penny",PHI,"RB32","49","132","81.3","12.4","+8"
"81",7,"Damien Harris",BUF,"RB33","49","143","82.5","11.7","+1"
"82",7,"Miles Sanders",CAR,"RB34","38","161","80.8","13.6","+1"
"83",7,"Russell Wilson",DEN,"QB8","45","160","84.0","12.3","-9"
"84",7,"Cordarrelle Patterson",ATL,"RB35","27","140","82.5","16.9","+1"
"85",7,"T.J. Hockenson",MIN,"TE8","51","128","82.9","12.6","-20"
"86",7,"Tom Brady",FA,"QB9","45","363","85.8","22.0","-16"
"87",7,"Devin Singletary",HOU,"RB36","41","154","86.2","15.0","-9"
"88",7,"Brandon Aiyuk",SF,"WR35","44","231","89.2","18.2","+9"
"89",7,"Christian Kirk",JAC,"WR36","47","133","89.8","17.0","+11"
"90",7,"Hunter Renfrow",LV,"WR37","53","151","89.8","16.5","-11"
"91",7,"Dak Prescott",DAL,"QB10","64","125","91.3","10.9","-14"
"92",7,"DeVonta Smith",PHI,"WR38","57","129","91.8","14.7","+1"
"93",7,"Melvin Gordon III",BAL,"RB37","61","138","93.9","12.8","+12"
"94",7,"Allen Lazard",NYJ,"WR39","47","196","97.0","19.3","+9"
"95",7,"Drake London",ATL,"WR40","47","244","94.0","19.1","+3"
"96",7,"Tyler Lockett",SEA,"WR41","42","149","98.4","14.9","0"
"97",7,"Trey Lance",DAL,"QB11","68","334","98.8","23.5","+4"
"98",7,"Zach Ertz",ARI,"TE9","67","209","97.2","15.8","-8"
"99",7,"Matthew Stafford",LAR,"QB12","69","126","102.3","11.7","-4"
"100",7,"Aaron Rodgers",NYJ,"QB13","78","163","103.5","14.8","-24"
"101",7,"Nyheim Hines",BUF,"RB38","60","189","104.0","17.8","+36"
"102",7,"Robert Woods",HOU,"WR42","54","216","104.0","17.9","0"
"103",8,"Michael Carter",NYJ,"RB39","55","157","106.5","16.1","+10"
"104",8,"Cole Kmet",CHI,"TE10","67","190","106.6","19.3","+13"
"105",8,"DeAndre Hopkins",TEN,"WR43","29","150","106.6","16.8","-25"
"106",8,"Dawson Knox",BUF,"TE11","51","182","106.7","18.6","-15"
"107",8,"Darrell Henderson Jr.",LAR,"RB40","64","176","108.3","17.6","+21"
"108",8,"Kadarius Toney",KC,"WR44","72","196","109.3","17.0","+7"
"109",8,"James Cook",BUF,"RB41","65","259","107.6","20.5","+7"
"110",8,"Pat Freiermuth",PIT,"TE12","75","166","111.2","18.7","-4"
"111",8,"Kirk Cousins",MIN,"QB14","79","163","114.1","13.5","+8"
"112",8,"Derek Carr",NO,"QB15","79","193","116.8","14.6","-3"
"113",8,"Kenneth Walker III",SEA,"RB42","44","254","112.9","23.3","-3"
"114",8,"Chris Olave",NO,"WR45","72","269","114.2","20.2","-7"
"115",8,"Chase Claypool",MIA,"WR46","66","205","121.5","18.8","-4"
"116",8,"Tyler Boyd",CIN,"WR47","86","252","121.8","16.7","+17"
"117",8,"Treylon Burks",TEN,"WR48","59","216","119.4","24.1","+9"
"118",8,"James Robinson",FA,"RB43","66","235","121.0","22.6","-6"
"119",8,"J.D. McKissic",FA,"RB44","84","215","121.6","22.1","+40"
"120",8,"Kenneth Gainwell",PHI,"RB45","70","237","121.9","21.5","+24"
"121",8,"Alexander Mattison",MIN,"RB46","88","183","124.9","14.7","+9"
"122",8,"Jakobi Meyers",LV,"WR49","96","214","123.6","18.6","+35"
"123",8,"Russell Gage",TB,"WR50","75","247","129.9","24.4","+20"
"124",8,"Garrett Wilson",NYJ,"WR51","97","229","128.8","21.6","+10"
"125",8,"Skyy Moore",KC,"WR52","76","269","135.0","28.5","+15"
"126",8,"Tua Tagovailoa",MIA,"QB16","99","259","136.6","21.3","+12"
"127",8,"Justin Fields",CHI,"QB17","79","284","140.7","28.0","+19"
"128",8,"Khalil Herbert",CHI,"RB47","88","238","138.0","21.7","+51"
"129",8,"Marquez Valdes-Scantling",KC,"WR53","86","257","141.0","26.0","+19"
"130",8,"George Pickens",PIT,"WR54","89","315","134.2","36.1","-10"
"131",8,"Jamaal Williams",NO,"RB48","108","264","139.1","19.6","+36"
"132",9,"Raheem Mostert",MIA,"RB49","91","238","141.1","21.1","+10"
"133",9,"Hunter Henry",NE,"TE13","93","299","140.2","23.1","-8"
"134",9,"Rondale Moore",ARI,"WR55","81","240","141.6","26.1","+48"
"135",9,"Irv Smith Jr.",CIN,"TE14","93","267","141.6","26.6","+38"
"136",9,"David Njoku",CLE,"TE15","89","291","142.2","28.7","+20"
"137",9,"Michael Gallup",DAL,"WR56","80","243","141.0","28.7","-1"
"138",9,"DeVante Parker",NE,"WR57","98","231","143.5","26.6","+17"
"139",9,"Jarvis Landry",FA,"WR58","103","240","145.2","24.6","+14"
"140",9,"Albert Okwuegbunam",PHI,"TE16","93","287","145.3","24.0","+26"
"141",9,"Mike Gesicki",NE,"TE17","93","273","147.6","26.9","-17"
"142",9,"Rachaad White",TB,"RB50","88","326","144.5","33.8","+43"
"143",9,"Trevor Lawrence",JAC,"QB18","101","202","151.7","21.1","+8"
"144",9,"Jahan Dotson",WAS,"WR59","85","265","146.2","29.2","+27"
"145",9,"DJ Chark Jr.",CAR,"WR60","105","247","151.0","25.5","0"
"146",9,"Julio Jones",PHI,"WR61","103","265","149.3","33.4","-5"
"147",9,"Tyler Allgeier",ATL,"RB51","108","316","153.4","34.3","+34"
"148",9,"Nico Collins",HOU,"WR62","81","244","155.9","32.7","+58"
"149",9,"Gerald Everett",LAC,"TE18","104","282","160.1","26.9","+35"
"150",9,"Jameis Winston",NO,"QB19","101","254","163.8","23.5","+11"
"151",9,"Tyler Higbee",LAR,"TE19","95","244","160.5","23.4","+1"
"152",9,"Noah Fant",SEA,"TE20","95","291","161.2","27.6","+6"
"153",9,"Robert Tonyan",CHI,"TE21","89","267","166.2","31.1","+23"
"154",9,"Matt Ryan",FA,"QB20","119","275","166.5","23.6","+15"
"155",9,"Evan Engram",JAC,"TE22","102","305","165.0","28.4","+31"
"156",9,"Buffalo Bills",BUF,"DST1","139","307","157.7","13.0","-62"
"157",9,"Joshua Palmer",LAC,"WR63","106","268","169.6","32.7","+37"
"158",9,"Kenny Golladay",FA,"WR64","111","265","171.7","33.8","+43"
"159",9,"Austin Hooper",LV,"TE23","102","282","171.4","31.1","+40"
"160",9,"Mark Ingram II",FA,"RB52","94","313","173.2","36.3","+18"
"161",9,"Tampa Bay Buccaneers",TB,"DST2","136","266","161.9","16.0","-53"
"162",9,"Zamir White",LV,"RB53","103","387","174.4","43.5","+29"
"163",9,"San Francisco 49ers",SF,"DST3","133","298","165.3","19.3","-49"
"164",9,"K.J. Osborn",MIN,"WR65","110","290","176.8","33.2","+72"
"165",9,"Ryan Tannehill",TEN,"QB21","119","357","181.8","30.1","+15"
"166",10,"Robbie Chosen",MIA,"WR66","121","300","183.9","30.3","+32"
"167",10,"Indianapolis Colts",IND,"DST4","153","237","172.1","17.0","-49"
"168",10,"Corey Davis",FA,"WR67","113","281","182.6","28.9","+73"
"169",10,"Mecole Hardman Jr.",KC,"WR68","110","333","184.7","31.6","-6"
"170",10,"Marvin Jones Jr.",FA,"WR69","103","298","184.8","32.6","+33"
"171",10,"Isaiah Spiller",LAC,"RB54","114","362","182.5","50.9","+43"
"172",10,"Wan'Dale Robinson",NYG,"WR70","115","298","183.1","39.8","+62"
"173",10,"Isaiah McKenzie",IND,"WR71","101","311","177.0","54.5","+2"
"174",10,"Justin Tucker",BAL,"K1","146","233","176.4","6.8","-70"
"175",10,"New Orleans Saints",NO,"DST5","156","230","178.4","15.9","-44"
"176",10,"Denver Broncos",DEN,"DST6","146","314","180.6","20.9","-12"
"177",10,"Los Angeles Rams",LAR,"DST7","151","279","180.8","22.3","-56"
"178",10,"Darrel Williams",FA,"RB55","108","392","192.7","50.3","+53"
"179",10,"Hayden Hurst",CAR,"TE24","128","294","193.1","33.1","+17"
"180",10,"Daniel Jones",NYG,"QB22","126","370","197.8","38.3","+27"
"181",10,"Brian Robinson Jr.",WAS,"RB56","90","378","184.9","53.3","-31"
"182",10,"Logan Thomas",WAS,"TE25","89","291","194.9","37.0","+40"
"183",10,"Isiah Pacheco",KC,"RB57","90","335","172.2","46.8","+12"
"184",10,"Tyler Bass",BUF,"K2","149","224","187.4","12.4","-55"
"185",10,"Jalen Tolbert",DAL,"WR72","106","327","190.2","43.4","+15"
"186",10,"Mac Jones",NE,"QB23","126","320","199.8","33.9","-3"
"187",10,"New England Patriots",NE,"DST8","155","307","185.9","23.3","-27"
"188",10,"Van Jefferson",ATL,"WR73","134","346","195.1","29.9","+37"
"189",10,"Matt Gay",IND,"K3","148","288","194.1","18.3","-57"
"190",10,"Christian Watson",GB,"WR74","63","301","198.9","38.5","+12"
"191",10,"Romeo Doubs",GB,"WR75","80","333","184.2","49.0","-17"
"192",10,"Jeff Wilson Jr.",MIA,"RB58","115","319","200.1","50.5","+57"
"193",10,"Evan McPherson",CIN,"K4","142","302","196.7","22.8","-70"
"194",10,"Jameson Williams",DET,"WR76","129","355","203.6","36.9","+24"
"195",10,"Parris Campbell",NYG,"WR77","121","296","207.2","32.2","+48"
"196",10,"D'Onta Foreman",CHI,"RB59","131","327","200.9","39.2","+32"
"197",10,"Jared Goff",DET,"QB24","151","338","210.1","38.0","+12"
"198",10,"Dallas Cowboys",DAL,"DST9","155","301","198.9","21.7","-63"
"199",10,"KJ Hamler",IND,"WR78","130","324","204.7","35.5","+56"
"200",10,"Los Angeles Chargers",LAC,"DST10","139","323","198.8","23.2","-53"
"201",10,"Daniel Carlson",LV,"K5","155","276","201.7","16.9","-74"
"202",10,"Alec Pierce",IND,"WR79","106","301","203.9","38.3","+21"
"203",10,"Green Bay Packers",GB,"DST11","155","267","200.4","21.7","-64"
"204",10,"Brevin Jordan",HOU,"TE26","140","318","204.2","37.4","+71"
"205",10,"Boston Scott",PHI,"RB60","131","313","208.0","39.6","+79"
"206",10,"Carson Wentz",LAR,"QB25","126","320","216.1","35.5","+15"
"207",10,"Miami Dolphins",MIA,"DST12","156","277","206.7","18.9","-42"
"208",10,"Rex Burkhead",FA,"RB61","116","374","208.0","51.1","+32"
"209",10,"Jerick McKinnon",KC,"RB62","115","356","207.0","45.0","+15"
"210",10,"Donovan Peoples-Jones",DET,"WR80","136","293","212.5","22.0","+50"
"211",10,"Curtis Samuel",WAS,"WR81","123","279","214.0","23.3","+66"
"212",10,"Samaje Perine",DEN,"RB63","138","360","209.2","39.5","+58"
"213",10,"Gus Edwards",BAL,"RB64","116","377","215.5","55.3","+54"
"214",10,"Sterling Shepard",NYG,"WR82","129","311","210.7","33.8","+103"
"215",11,"Sony Michel",FA,"RB65","117","353","204.1","52.2","+44"
"216",11,"Damien Williams",FA,"RB66","115","313","209.4","41.2","+64"
"217",11,"Harrison Butker",KC,"K6","159","299","212.2","17.8","-95"
"218",11,"Baker Mayfield",TB,"QB26","160","338","225.5","38.5","-30"
"219",11,"Ryan Succop",FA,"K7","173","276","216.7","13.8","-42"
"220",11,"Jamison Crowder",WAS,"WR83","110","345","216.7","36.0","+56"
"221",11,"Kenyan Drake",CLE,"RB67","114","372","209.0","53.7","-5"
"222",11,"Baltimore Ravens",BAL,"DST13","130","303","219.6","29.6","-68"
"223",11,"Cleveland Browns",CLE,"DST14","153","303","218.2","19.4","-33"
"224",11,"Philadelphia Eagles",PHI,"DST15","128","287","224.1","29.1","-35"
"225",11,"David Bell",CLE,"WR84","123","311","219.2","31.5","+38"
"226",11,"Kansas City Chiefs",KC,"DST16","169","311","221.1","26.0","-29"
"227",11,"Matt Prater",ARI,"K8","167","285","222.3","13.5","-78"
"228",11,"Ronald Jones II",FA,"RB68","92","361","218.1","66.0","-23"
"229",11,"Zay Jones",JAC,"WR85","133","328","226.3","31.0","+70"
"230",11,"Mo Alie-Cox",IND,"TE27","129","325","225.0","39.5","+59"
"231",11,"Pittsburgh Steelers",PIT,"DST17","129","314","227.3","26.7","-59"
"232",11,"Mike Davis",FA,"RB69","131","382","227.3","47.6","+22"
"233",11,"Kendrick Bourne",NE,"WR86","137","369","225.6","36.9","+24"
"234",11,"Davis Mills",HOU,"QB27","160","334","241.6","41.3","+37"
"235",11,"A.J. Green",FA,"WR87","130","315","229.4","27.4","+9"
"236",11,"Chuba Hubbard",CAR,"RB70","138","362","228.4","45.5","-26"
"237",11,"Tyrion Davis-Price",SF,"RB71","131","365","224.7","52.5","+5"
"238",11,"Rodrigo Blankenship",FA,"K9","169","292","232.2","16.6","-30"
"239",11,"Eno Benjamin",NO,"RB72","116","396","227.9","62.6","+12"
"240",11,"Brandon McManus",JAC,"K10","172","302","238.4","18.4","-70"
"241",11,"Jason Sanders",MIA,"K11","174","302","238.8","22.7","+24"
"242",11,"Jonnu Smith",ATL,"TE28","165","350","241.7","33.3","+85"
"243",11,"D'Ernest Johnson",JAC,"RB73","155","363","238.3","40.4","+42"
"244",11,"Younghoe Koo",ATL,"K12","163","353","241.7","30.7","-82"
"245",11,"Zach Wilson",NYJ,"QB28","130","385","252.7","48.7","-10"
"246",11,"Nick Folk",TEN,"K13","182","324","240.8","23.3","-78"
"247",11,"Robbie Gould",FA,"K14","162","332","248.6","22.8","-55"
"248",11,"Sammy Watkins",FA,"WR88","136","333","241.6","38.8","-35"
"249",11,"Arizona Cardinals",ARI,"DST18","180","345","250.3","26.8","+7"
"250",11,"Cincinnati Bengals",CIN,"DST19","155","323","250.1","30.2","-35"
"251",11,"Laviska Shenault Jr.",CAR,"WR89","134","373","237.4","39.0","+78"
"252",11,"Tennessee Titans",TEN,"DST20","145","322","252.6","26.5","-20"
"253",11,"Braxton Berrios",MIA,"WR90","152","346","241.3","29.3","+43"
"254",11,"Randall Cobb",NYJ,"WR91","136","340","248.3","34.0","-4"
"255",11,"Jake Elliott",PHI,"K15","184","318","253.1","21.0","-29"
"256",11,"Byron Pringle",WAS,"WR92","150","339","246.9","26.1","+88"
"257",11,"Dustin Hopkins",CLE,"K16","160","330","256.3","24.0","-10"
"258",11,"Zack Moss",IND,"RB74","134","369","253.9","46.3","+23"
"259",11,"Marcus Mariota",PHI,"QB29","115","371","264.3","48.4","-30"
"260",11,"Bryan Edwards",FA,"WR93","187","346","254.7","25.7","-"
"261",11,"Cameron Brate",FA,"TE29","141","335","243.7","37.3","-13"
"262",11,"Terrace Marshall Jr.",CAR,"WR94","173","373","251.1","34.0","-"
"263",12,"Wil Lutz",DEN,"K17","174","309","268.9","24.9","-59"
"264",12,"Minnesota Vikings",MIN,"DST21","161","347","267.9","29.7","-31"
"265",12,"Carolina Panthers",CAR,"DST22","169","347","268.3","28.3","+9"
"266",12,"Cedrick Wilson Jr.",MIA,"WR95","188","355","259.3","26.6","+67"
"267",12,"Adam Trautman",DEN,"TE30","165","373","258.8","36.5","-"
"268",12,"Nelson Agholor",BAL,"WR96","151","372","259.9","31.2","+72"
"269",12,"Mason Crosby",FA,"K18","174","332","273.2","24.7","-49"
"270",12,"Chris Boswell",PIT,"K19","175","332","273.7","22.6","-53"
"271",12,"Ameer Abdullah",LV,"RB75","108","366","225.8","59.5","-10"
"272",12,"Myles Gaskin",FA,"RB76","132","382","255.9","56.0","-35"
"273",12,"Greg Joseph",MIN,"K20","183","374","270.9","33.7","-61"
"274",12,"Greg Zuerlein",NYJ,"K21","181","342","274.0","38.0","-"
"275",12,"C.J. Uzomah",NYJ,"TE31","179","391","268.0","34.4","-6"
"276",12,"Chris Evans",CIN,"RB77","140","362","252.2","50.6","+60"
"277",12,"Matt Breida",NYG,"RB78","157","371","267.5","37.8","-15"
"278",12,"Washington Commanders",WAS,"DST23","159","323","284.6","32.2","-40"
"279",12,"Chicago Bears",CHI,"DST24","166","347","286.6","35.3","-11"
"280",12,"Dan Arnold",FA,"TE32","142","371","273.5","38.0","-"
"281",12,"Mitch Trubisky",PIT,"QB30","163","367","293.1","48.3","-28"
"282",12,"Graham Gano",NYG,"K22","188","334","290.4","24.1","-37"
"283",12,"Marquez Callaway",FA,"WR97","195","395","272.7","40.4","+19"
"284",12,"Trey Sermon",IND,"RB79","138","393","268.5","57.0","+66"
"285",12,"Nick Westbrook-Ikhine",TEN,"WR98","151","405","253.9","40.0","-"
"286",12,"New York Giants",NYG,"DST25","156","345","297.1","30.8","+26"
"287",12,"Jason Myers",SEA,"K23","189","353","294.6","29.1","-1"
"288",12,"Cairo Santos",CHI,"K24","191","353","298.8","29.1","-10"
"289",12,"Quez Watkins",PHI,"WR99","212","377","279.8","26.6","+53"
"290",12,"Isaiah Likely",BAL,"TE33","102","407","257.5","49.8","-60"
"291",12,"Devin Duvernay",BAL,"WR100","152","362","261.8","39.0","-"
"292",12,"Trey McBride",ARI,"TE34","209","391","283.9","30.9","-"
"293",12,"Randy Bullock",NYG,"K25","184","346","294.2","26.1","-35"
"294",12,"Dontrell Hilliard",FA,"RB80","120","392","252.9","67.2","-42"
"295",12,"Joshua Kelley",LAC,"RB81","154","386","286.5","41.5","-8"
"296",12,"New York Jets",NYJ,"DST26","156","355","303.1","35.5","+28"
"297",12,"Seattle Seahawks",SEA,"DST27","155","355","304.3","32.9","+6"
"298",12,"Hassan Haskins",TEN,"RB82","161","368","288.1","42.8","-25"
"299",12,"Velus Jones Jr.",CHI,"WR101","158","409","274.1","36.4","-"
"300",12,"Deshaun Watson",CLE,"QB31","125","387","305.9","52.4","-113"
"301",12,"Ka'imi Fairbairn",HOU,"K26","181","353","305.5","31.5","+48"
"302",12,"Josh Reynolds",DET,"WR102","223","396","286.8","32.4","-"
"303",12,"Tyler Conklin",NYJ,"TE35","163","360","263.7","38.8","-11"
"304",12,"Kyle Rudolph",FA,"TE36","182","374","277.8","36.8","-58"
"305",12,"Daniel Bellinger",NYG,"TE37","165","401","259.6","35.8","-"
"306",12,"Giovani Bernard",FA,"RB83","162","392","294.1","40.4","-"
"307",12,"Kyren Williams",LAR,"RB84","158","386","298.8","41.8","-"
"308",12,"Odell Beckham Jr.",BAL,"WR103","150","378","270.8","42.7","-115"
"309",12,"Jacksonville Jaguars",JAC,"DST28","155","380","313.2","36.5","+36"
"310",12,"Ke'Shawn Vaughn",TB,"RB85","198","363","299.9","30.9","-31"
"311",12,"Jalen Reagor",NE,"WR104","211","390","295.5","35.5","-"
"312",12,"Kyle Philips",TEN,"WR105","166","367","265.7","40.0","-"
"313",12,"Tre'Quan Smith",DEN,"WR106","220","383","286.3","36.7","-"
"314",12,"William Fuller V",FA,"WR107","149","363","263.7","43.4","-"
"315",12,"Jaylen Warren",PIT,"RB86","154","380","272.5","56.0","-8"
"316",12,"Kenny Pickett",PIT,"QB32","231","391","325.4","32.5","-97"
"317",12,"Darius Slayton",NYG,"WR108","206","380","294.5","36.7","-"
"318",12,"Geno Smith",SEA,"QB33","193","385","316.2","33.7","-"
"319",12,"Ty Johnson",BUF,"RB87","174","393","294.8","43.6","-"
"320",13,"Jacoby Brissett",WAS,"QB34","197","385","319.2","30.8","-"
"321",13,"Marlon Mack",ARI,"RB88","139","380","261.3","74.1","-94"
"322",13,"Pierre Strong Jr.",CLE,"RB89","183","382","307.3","35.2","-"
"323",13,"O.J. Howard",FA,"TE38","182","394","298.7","44.1","+30"
"324",13,"Ty Montgomery II",NE,"RB90","171","438","279.7","54.7","-"
"325",13,"Greg Dulcich",DEN,"TE39","165","374","298.0","34.2","-"
"326",13,"Dyami Brown",WAS,"WR109","243","395","308.1","31.7","-"
"327",13,"Quintez Cephus",DET,"WR110","231","396","306.1","33.6","-"
"328",13,"Tommy Tremble",CAR,"TE40","246","360","298.5","29.6","-"
"329",13,"Harrison Bryant",CLE,"TE41","209","430","294.5","37.5","-"
"330",13,"Drew Lock",SEA,"QB35","224","427","335.9","36.0","+16"
"331",13,"Jerome Ford",CLE,"RB91","177","393","322.5","29.1","-"
"332",13,"Darrynton Evans",CHI,"RB92","220","393","310.7","36.2","-"
"333",13,"Salvon Ahmed",MIA,"RB93","189","388","316.0","33.6","-"
"334",13,"Cade York",NYG,"K27","204","353","306.6","24.9","-95"
"335",13,"Justin Jackson",FA,"RB94","174","393","307.2","49.8","-"
"336",13,"Brett Maher",FA,"K28","204","347","286.6","31.7","-53"
"337",13,"James Proche II",CLE,"WR111","205","404","295.6","36.3","-"
"338",13,"Snoop Conner",JAC,"RB95","235","393","319.2","32.5","-"
"339",13,"Las Vegas Raiders",LV,"DST29","207","393","309.5","32.4","-75"
"340",13,"Donald Parham Jr.",LAC,"TE42","251","389","314.8","27.3","-"
"341",13,"Danny Gray",SF,"WR112","194","396","303.6","49.0","-"
"342",13,"Jimmy Garoppolo",LV,"QB36","202","403","336.9","38.5","-60"
"343",13,"Khalil Shakir",BUF,"WR113","187","396","303.3","41.5","-"
"344",13,"Olamide Zaccheaus",PHI,"WR114","210","395","297.8","42.4","-"
"345",13,"Jalen Guyton",LAC,"WR115","225","375","305.5","32.8","-"
"346",13,"Phillip Lindsay",FA,"RB96","189","392","314.9","37.9","-"
"347",13,"DeeJay Dallas",SEA,"RB97","199","390","316.6","42.7","+1"
"348",13,"Duke Johnson Jr.",FA,"RB98","257","380","318.8","27.6","-"
"349",13,"Taysom Hill",NO,"TE43","165","389","285.6","53.1","-138"
"350",13,"Travis Homer",CHI,"RB99","177","386","290.0","50.6","-"
"351",13,"Foster Moreau",NO,"TE44","236","384","316.9","35.4","-10"
"352",13,"Detroit Lions",DET,"DST30","245","355","321.2","24.1","-44"
