"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Michael Pittman Jr.","IND","1","WR","9","8","0","72","0","0","0","0","88.9","5.11","8","9","3.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.2","0.17","1.4"
"Darius Slayton","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Cody Hollister","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Kenny Golladay","NYG","1","WR","3","0","0","0","0","0","0","1","0","8.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Zay Jones","JAX","1","WR","11","10","0","85","0","1","0","0","90.9","4.18","7.73","8.5","5.5","4","4","1","36.4","40","100","1","1","9.1","10","100","1","0","0","0","0","0","0","4","1","1","0","1","0","100","0","1","0","100","0","0","0","19.5","0.34","1.77"
"Mike Williams","LAC","1","WR","5","1","0","15","0","1","0","0","20","23","3","15","0","2","1","1","40","100","100","1","1","20","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0.15","8"
"Robbie Chosen","CAR","1","WR","4","1","0","14","0","0","0","0","25","17","3.5","14","0","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.9","0.04","1.9"
"Tyreek Hill","MIA","1","WR","4","2","0","33","0","0","0","0","50","9","8.25","16.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3","0.12","2.15"
"Michael Thomas","NO","1","WR","5","5","0","49","0","0","0","0","100","7.8","9.8","9.8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.4","0.16","1.48"
"Jake Kumerow","BUF","1","WR","2","2","0","14","0","0","0","0","100","2.5","7","7","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4","0.48","1.2"
"Stefon Diggs","BUF","1","WR","11","7","0","74","0","0","0","0","63.6","8.36","6.73","10.57","5.29","2","1","0","18.2","14.3","0","1","0","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.9","0.17","1.56"
"Phillip Dorsett","HST","1","WR","1","1","0","15","0","0","0","0","100","15","15","15","0","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.15","2"
"DeVante Parker","NE","1","WR","10","5","1","156","1","0","0","0","50","22.6","15.6","31.2","8.2","4","1","0","40","20","0","2","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.1","0.28","3.62"
"Allen Robinson II","LA","1","WR","5","2","0","23","0","0","0","1","40","7.2","4.6","11.5","4.5","3","1","0","60","50","0","1","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3","0.07","1.65"
"Davante Adams","LV","1","WR","9","5","0","36","0","1","0","0","55.6","11.11","4","7.2","2","6","3","1","66.7","60","100","2","1","22.2","20","100","1","0","-4","0","0","0","-4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","11.7","0.17","1.95"
"Marvin Jones Jr.","JAX","1","WR","7","4","0","33","0","1","0","0","57.1","14.43","4.71","8.25","1","4","2","1","57.1","50","100","2","1","28.6","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.3","0.22","2.83"
"David Bell","CLV","1","WR","1","1","0","6","0","0","0","0","100","3","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1","0.03","1.1"
"Skyy Moore","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Ashton Dulin","IND","1","WR","1","1","0","7","0","0","0","0","100","4","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2","0.07","1.2"
"Dax Milne","WAS","1","WR","1","1","0","12","0","0","0","0","100","6","12","12","6","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.34","1.7"
"Justin Watson","KC","1","WR","1","0","0","0","0","0","0","0","0","15","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Montrell Washington","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jerry Jeudy","DEN","1","WR","6","2","0","17","0","0","0","0","33.3","12.83","2.83","8.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.06","1.35"
"Tre'Quan Smith","NO","1","WR","5","4","1","105","1","0","0","0","80","24.2","21","26.25","6.75","3","2","0","60","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5","0.3","3.13"
"Trent Sherfield","MIA","1","WR","1","1","0","5","0","0","0","0","100","3","5","5","2","1","1","0","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.04","1"
"Braxton Berrios","NYJ","1","WR","1","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","-2","0","0","0","-2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.2","-0.01","-0.2"
"KaVontae Turpin","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Richie James","NYG","1","WR","5","4","0","36","0","0","0","1","80","8.2","7.2","9","2.25","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","4","8","1","1","0","0","0","0","0","0","0","0","0","0","0","6","0.11","1.2"
"K.J. Osborn","MIN","1","WR","8","5","0","73","0","1","0","0","62.5","16","9.13","14.6","3.4","3","1","1","37.5","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.8","0.29","3.16"
"Noah Brown","DAL","1","WR","6","5","0","54","0","0","0","0","83.3","8.33","9","10.8","4.4","4","3","0","66.7","60","0","1","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.9","0.15","1.58"
"Isaiah McKenzie","BUF","1","WR","9","7","0","76","0","1","0","0","77.8","5.78","8.44","10.86","5.14","4","2","1","44.4","28.6","100","1","0","11.1","0","0","1","0","6","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","17.7","0.38","2.21"
"Kalif Raymond","DET","1","WR","1","1","0","4","0","0","0","0","100","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.07","0.9"
"Chris Moore","HST","1","WR","3","3","1","63","0","0","0","0","100","8.67","21","21","12.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8","0.25","2.6"
"DeAndre Carter","LAC","1","WR","4","3","0","31","0","0","0","0","75","7.75","7.75","10.33","5","1","0","0","25","0","0","1","0","25","0","0","1","0","-5","0","0","0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.09","1.02"
"Jamison Crowder","BUF","1","WR","3","1","0","9","0","0","0","0","33.3","16","3","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4","0.03","1.4"
"Randall Cobb","GB","1","WR","2","2","1","57","0","0","0","0","100","6","28.5","28.5","22.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7","0.27","3.35"
"Garrett Wilson","NYJ","1","WR","7","6","0","60","0","0","0","0","85.7","7.71","8.57","10","2.33","1","1","0","14.3","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0.18","1.5"
"Gunner Olszewski","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Quez Watkins","PHI","1","WR","1","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Shi Smith","CAR","1","WR","2","2","0","22","0","0","0","0","100","8","11","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.15","1.6"
"Keelan Cole Sr.","LV","1","WR","5","1","0","12","0","0","0","1","20","18.6","2.4","12","0","3","0","0","60","0","0","3","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.04","1.7"
"Darnell Mooney","CHI","1","WR","5","2","0","23","0","0","0","1","40","11.4","4.6","11.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3","0.06","1.65"
"Parris Campbell","IND","1","WR","2","2","0","10","0","0","0","0","100","2.5","5","5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.03","1"
"Christian Kirk","JAX","1","WR","8","6","0","72","0","1","0","0","75","7.5","9","12","4.33","2","1","1","25","16.7","100","1","1","12.5","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2","0.23","2.7"
"Russell Gage","TB","1","WR","13","12","0","87","0","1","0","0","92.3","5.23","6.69","7.25","2.92","2","2","1","15.4","16.7","100","1","1","7.7","8.3","100","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","20.7","0.4","1.72"
"Chase Claypool","PIT","1","WR","5","3","0","35","0","0","0","0","60","12.6","7","11.67","0","0","0","0","0","0","0","0","0","0","0","0","1","0","11","0","0","0","11","8","1","1","0","0","0","0","0","0","0","0","0","0","0","6.1","0.11","1.52"
"Lil'Jordan Humphrey","NE","1","WR","1","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Greg Dortch","ARZ","1","WR","10","9","0","80","0","0","0","0","90","3.6","8","8.89","5.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.5","0.19","1.39"
"Cooper Kupp","LA","1","WR","6","4","0","44","0","0","0","1","66.7","15.17","7.33","11","4.75","2","1","0","33.3","25","0","0","0","0","0","0","1","0","20","0","1","0","20","1","0","0","0","1","1","100","100","0","0","0","0","0","0","14.4","0.3","2.88"
"Curtis Samuel","WAS","1","WR","10","7","0","48","0","0","0","0","70","3.8","4.8","6.86","2.57","2","1","0","20","14.3","0","0","0","0","0","0","3","0","13","0","0","0","4.33","7.67","1","0.33","0","1","0","33.3","0","0","0","0","0","0","0","9.6","0.15","0.96"
"Tyler Boyd","CIN","1","WR","5","4","1","105","1","1","1","0","80","11","21","26.25","16.75","2","2","0","40","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.5","0.4","4.63"
"Jarvis Landry","NO","1","WR","4","2","0","22","0","0","0","0","50","12.25","5.5","11","2.5","1","0","0","25","0","0","1","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0.15","1.6"
"Marquise Goodwin","SEA","1","WR","4","2","0","31","0","0","0","0","50","14.5","7.75","15.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1","0.14","2.05"
"Cole Beasley","TB","1","WR","4","3","0","12","0","0","0","1","75","3.75","3","4","0.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","0.3","0.9"
"Jared Bernhardt","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Mike Strachan","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Danny Gray","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"George Pickens","PIT","1","WR","7","3","0","39","0","0","0","2","42.9","14.29","5.57","13","0.67","4","2","0","57.1","66.7","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4","0.12","1.8"
"Amon-Ra St. Brown","DET","1","WR","9","6","0","73","0","0","0","0","66.7","5.22","8.11","12.17","9","1","1","0","11.1","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.3","0.18","1.72"
"Simi Fehoko","DAL","1","WR","1","1","0","12","0","0","0","0","100","8","12","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.57","1.7"
"Jahan Dotson","WAS","1","WR","7","2","0","10","0","0","0","1","28.6","14.71","1.43","5","3.5","4","0","0","57.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.03","1"
"Chris Olave","NO","1","WR","12","9","1","147","1","0","0","0","75","15.33","12.25","16.33","3.56","1","1","0","8.3","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.2","0.36","2.13"
"Jaylen Waddle","MIA","1","WR","5","4","1","102","1","0","0","0","80","19.2","20.4","25.5","4.5","1","1","0","20","25","0","0","0","0","0","0","1","0","9","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","13.1","0.41","2.62"
"Alec Pierce","IND","1","WR","5","3","0","61","0","0","0","0","60","14","12.2","20.33","2.67","2","1","0","40","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6","0.24","2.53"
"Dyami Brown","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Joshua Palmer","LAC","1","WR","8","6","1","99","0","0","0","0","75","7.38","12.38","16.5","8.5","1","1","0","12.5","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.9","0.23","2.15"
"Jalen Reagor","MIN","1","WR","1","1","0","2","0","0","0","0","100","-1","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0.7","0.7"
"Jalen Tolbert","DAL","1","WR","2","1","0","4","0","0","0","0","50","19.5","2","4","0","1","1","0","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.04","0.9"
"Tylan Wallace","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
