"Player","Team","Pos","Fantasy Points Pts","Fantasy Points x-Pts","Fantasy Points +/-","Points Per Game PPG","Points Per Game x-PPG","Points Per Game +/-","#G","Receiving Rec","Receiving X-Rec","Receiving Yds","Receiving X-Yds","Receiving TD","Receiving X-TD","Rushing Yds","Rushing X-Yds","Rushing TD","Rushing X-TD"
"Darnell Mooney","CHI","WR","5.4","4.6","0.8000000000000007","5.4","4.6","0.8","1","4","2.81","32","27.52","0","0","2","4.6648","0","0"
"Bijan Robinson","ATL","RB","0.3","0.5","-0.2","0.3","0.5","-0.2","1","0","0","0","0","0","0","3","4.606","0","0"
"Dallas Goedert","PHI","TE","16.2","7.5","8.7","16.2","7.5","8.7","1","5","3.91","77","36.01","1","0.3264","0","0","0","0"
"Chris Godwin","TB","WR","9.6","13.6","-4","9.6","13.6","-4","1","6","7.49","66","84.29","0","0.24","0","0","0","0"
"Damien Williams","ARZ","RB","0.2","0.5","-0.3","0.2","0.5","-0.3","1","0","0","0","0","0","0","2","4.7628","0","0.01"
"Samori Toure","GB","WR","0.8","2.9","-2.0999999999999996","0.8","2.9","-2.1","1","1","1.06","3","18.37","0","0.0864","0","0","0","0"
"Geoff Swaim","ARZ","TE","1.3","1.3","0","1.3","1.3","0","1","1","0.83","8","9.06","0","0","0","0","0","0"
"Curtis Samuel","WAS","WR","4.5","13.5","-9","4.5","13.5","-9","1","4","5.13","25","49.25","0","0.9984","0","0","0","0"
"Jaylen Waddle","MIA","WR","9.3","8.5","0.8000000000000007","9.3","8.5","0.8","1","6","4.4","63","53.01","0","0.1728","0","0","0","0"
"Stefon Diggs","BUF","WR","14.8","20.5","-5.699999999999999","14.8","20.5","-5.7","1","6","6.89","58","120.83","1","0.8256","0","0","0","0"
"Josh Reynolds","DET","WR","5.3","6.1","-0.7999999999999998","5.3","6.1","-0.8","1","2","1.66","43","28.8","0","0.4032","0","0","0","0"
"Stone Smartt","LAC","TE","1","1.1","-0.10000000000000009","1","1.1","-0.1","1","1","0.78","5","7.44","0","0","0","0","0","0"
"D'Andre Swift","PHI","RB","9","10.1","-1.0999999999999996","9","10.1","-1.1","1","3","2.77","13","14.42","0","0.0384","62","65.7286","0","0.07"
"Demario Douglas","NE","WR","9.4","10.6","-1.1999999999999993","9.4","10.6","-1.2","1","4","3.51","54","29.16","0","0.8928","20","4.8118","0","0.01"
"Zach Ertz","ARZ","TE","3.4","4.9","-1.5000000000000004","3.4","4.9","-1.5","1","3","3.13","19","33.35","0","0","0","0","0","0"
"Raheem Mostert","MIA","RB","5.6","9.3","-3.700000000000001","5.6","9.3","-3.7","1","1","1.2","6","13.21","0","0.2784","45","39.396","0","0.3"
"Ezekiel Elliott","NE","RB","9.1","11.9","-2.8000000000000007","9.1","11.9","-2.8","1","0","0.83","0","8.04","0","0","31","37.4948","1","1.15"
"Darius Slayton","NYG","WR","2.7","2.6","0.10000000000000009","2.7","2.6","0.1","1","1","1.28","22","19.27","0","0.0096","0","0","0","0"
"Kalif Raymond","DET","WR","3","2.1","0.8999999999999999","3","2.1","0.9","1","2","1.85","20","11.44","0","0.0096","0","0","0","0"
"Noah Fant","SEA","TE","3","1.7","1.3","3","1.7","1.3","1","1","0.42","25","10.16","0","0.0768","0","0","0","0"
"Christian Kirk","JAX","WR","18.1","8","10.100000000000001","18.1","8","10.1","1","6","4.45","91","51.14","1","0.1056","0","0","0","0"
"Michael Pittman Jr.","IND","WR","15.3","9.3","6","15.3","9.3","6","1","2","3.32","83","52.89","1","0.384","0","0","0","0"
"Will Mallory","IND","TE","0","0.6","-0.6","0","0.6","-0.6","1","0","0.5","0","3.98","0","0","0","0","0","0"
"Romeo Doubs","GB","WR","10","8.8","1.1999999999999993","10","8.8","1.2","1","2","2.07","30","33.93","1","0.7296","0","0","0","0"
"Javonte Williams","DEN","RB","11.1","11.3","-0.20000000000000107","11.1","11.3","-0.2","1","3","3.53","14","23.7","0","0","82","66.9144","0","0.08"
"Luke Musgrave","GB","TE","5","5.1","-0.09999999999999964","5","5.1","-0.1","1","4","3.71","30","32.28","0","0","0","0","0","0"
"Keenan Allen","LAC","WR","7.5","12.2","-4.699999999999999","7.5","12.2","-4.7","1","4","4.9","55","71.87","0","0.4224","0","0","0","0"
"Saquon Barkley","NYG","RB","19.4","14.9","4.499999999999998","19.4","14.9","4.5","1","3","3.17","41","27.64","1","0","78","90.0326","0","0.26"
"Brian Robinson","WAS","RB","8.3","5.5","2.8000000000000007","8.3","5.5","2.8","1","0","0","0","0","0","0","23","34.9566","1","0.34"
"Cam Akers","MIN","RB","7.1","8.3","-1.200000000000001","7.1","8.3","-1.2","1","2","2.7","30","15.96","0","0.0864","31","46.893","0","0.02"
"Matt Breida","NYG","RB","1.4","2.4","-1","1.4","2.4","-1","1","1","0.94","5","4.78","0","0","4","12.7988","0","0.03"
"Elijah Moore","CLV","WR","7.9","10.7","-2.799999999999999","7.9","10.7","-2.8","1","4","4.54","59","55.54","0","0.48","0","0","0","0"
"Tyler Allgeier","ATL","RB","12.7","16.7","-4","12.7","16.7","-4","1","3","2.17","53","21.67","0","0.192","59","79.478","0","0.73"
"Keaton Mitchell","BLT","RB","1.4","1.2","0.19999999999999996","1.4","1.2","0.2","1","1","0.92","9","4.78","0","0.0384","0","0","0","0"
"Justice Hill","BLT","RB","5.3","3.4","1.9","5.3","3.4","1.9","1","1","0.89","2","6.01","0","0","46","18.4142","0","0.08"
"Donovan Peoples-Jones","CLV","WR","3.2","3.9","-0.6999999999999997","3.2","3.9","-0.7","1","2","2.1","22","25.47","0","0.0576","0","0","0","0"
"Kenneth Walker III","SEA","RB","12.1","20.3","-8.200000000000001","12.1","20.3","-8.2","1","2","2.77","6","12.99","0","0.0096","105","107.3304","0","1.14"
"Olamide Zaccheaus","PHI","WR","0","1.8","-1.8","0","1.8","-1.8","1","0","0.77","0","8.59","0","0.0864","0","0","0","0"
"Michael Thomas","NO","WR","11.7","14.3","-2.6000000000000014","11.7","14.3","-2.6","1","3","4.08","42","45.54","1","1.2768","0","0","0","0"
"Cedrick Wilson Jr.","MIA","WR","5.8","4.5","1.2999999999999998","5.8","4.5","1.3","1","2","1.28","48","28.94","0","0.1536","0","0","0","0"
"Christian Watson","GB","WR","4.2","6.2","-2","4.2","6.2","-2","1","3","3.69","27","43.09","0","0","0","0","0","0"
"Aaron Jones","GB","RB","7.2","9.4","-2.2","7.2","9.4","-2.2","1","3","3.12","22","23.33","0","0.2976","35","35.3388","0","0.03"
"Gus Edwards","BLT","RB","20.9","10.6","10.299999999999999","20.9","10.6","10.3","1","1","0.84","80","7.03","0","0","64","57.0752","1","0.63"
"Quentin Johnston","LAC","WR","2.5","2.9","-0.3999999999999999","2.5","2.9","-0.4","1","1","0.84","20","22.63","0","0.0384","0","0","0","0"
"Marquise Brown","ARZ","WR","6.4","6.2","0.20000000000000018","6.4","6.2","0.2","1","3","2.93","49","46.33","0","0.0096","0","0","0","0"
"Ray-Ray McCloud III","SF","WR","3","4.3","-1.2999999999999998","3","4.3","-1.3","1","2","2.03","20","30.18","0","0.0384","0","0","0","0"
"Mecole Hardman Jr.","KC","WR","1.1","5.6","-4.5","1.1","5.6","-4.5","1","1","1.94","6","26.99","0","0.3264","0","0","0","0"
"Craig Reynolds","DET","RB","3","2.4","0.6000000000000001","3","2.4","0.6","1","1","0.92","9","6.86","0","0","16","12.397","0","0"
